sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,exact_top_index,fresh_top_index,reused_top_index,top1_stale,exact_optimum_stale,harmful_stale,reuse_normalized_regret,fresh_normalized_regret,refresh_benefit,fresh_reused_spearman,fresh_exact_spearman,reused_exact_spearman,fresh_pairwise_accuracy,reused_pairwise_accuracy,pairwise_degradation,fresh_margin,reused_margin,retained_overlap,core_turnover,token_age_mean,token_age_std,recent_window_exits,retained_attention_mass,cache_occupancy,selector_score_drift,selected_core_score_margin,compressed_residual_norm_drift,compressed_sketch_l2,query_norm_drift,key_query_alignment_mean,key_query_alignment_std,attention_entropy,attention_concentration,sink_attention_mass,recent_attention_mass,core_attention_mass,layer_attention_summary_drift,action_norm_median,action_norm_spread,action_to_compressed_state_ratio,action_only_margin,cheap_rank_disagreement,top_reused_one_midpoint_shift,harmful_stale_eps_0p01,harmful_stale_eps_0p02,harmful_stale_eps_0p05,harmful_stale_eps_0p1,controlled_physical_spearman,scalar_physical_spearman,action_only_physical_spearman,fresh_physical_normalized_regret,action_only_physical_normalized_regret
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,14,1,1,1,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3239203970233078e-05,1.3239203970233078e-05,0.9393939393939394,0.0,742.25,420.3004133949906,0.125,0.8708806347751313,1.0,0.3997337677509909,0.5321660677409967,0.022229083128742878,48.347423333487825,0.04079061448593254,-0.041444161250154495,0.08340304685951229,2.083362014453118,0.5946784247370592,0.5948071030067803,0.34266212121594614,0.06253077577727335,0.3997337677509909,3.457222609883636,12.16556516505319,0.059899838161790855,3.534271510308322e-05,0.7084946803415223,0.0,False,False,False,False,0.5952380952380953,0.5952380952380953,0.8095238095238096,0.0859237796721065,0.06237844732460609
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,14,3,3,3,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.3667511607283233e-05,2.3667511607283233e-05,0.8823529411764706,0.0,745.25,422.02954576664416,0.25,0.8338182281615442,1.0,0.5991765421685259,0.5797197729773124,0.11254287736654824,64.63367659641567,0.10084873530726077,-0.0620898868891622,0.09713022045368559,1.7775105480327564,0.6437146156599989,0.643858331411033,0.25450735064378893,0.10163431794517815,0.5991765421685259,0.8723557792850513,1.892272272891899,0.01665258591522944,1.08545036740325e-05,1.7868204850936018,0.0,False,False,False,False,0.2142857142857143,0.2142857142857143,-0.11904761904761905,0.24411370583694608,0.22449328281186226
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,48,16,14,1,1,1,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.131881972221875e-05,3.131881972221875e-05,0.7777777777777778,0.0,751.25,425.48788173107823,0.5,0.7298405622945509,1.0,0.6560530725946101,0.5743232574243787,0.12486963960928217,60.07189449381321,0.12454080952625668,-0.06522614573710628,0.07599484658310124,1.8885765733419988,0.6292489222379954,0.6293355547424317,0.29116199396448783,0.07950245129308042,0.6560530725946101,0.6161241904464652,1.4195368939196311,0.011926992041146892,2.1210932588570328e-08,0.8903566222374231,0.0,False,False,False,False,0.6666666666666669,0.6666666666666669,0.8095238095238096,0.020567057829578694,0.0
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,64,32,14,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.3570033436366e-07,5.3570033436366e-07,0.6,0.0,763.25,432.4048305696873,1.0,0.6375119136764545,1.0,1.1788388116792192,0.22730745829994206,0.09178131619179267,62.599537299849025,0.01963267234723434,-0.015725832875692933,0.0517138072894055,2.5282947186149274,0.3853585789979765,0.38537393356338717,0.3624880863235455,0.25213798011306743,1.1788388116792192,2.090148289514564,10.344989141273407,0.038987203673090554,4.957488392873803e-08,0.9859455490991501,0.0,False,False,False,False,0.8333333333333335,0.8333333333333335,0.8571428571428572,0.0006309122816939857,0.0006309122816939857
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,32,0,26,1,1,1,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.3346547252840486e-05,2.3346547252840486e-05,1.0,0.0,739.25,418.57130515600323,0.0,1.0000000000000004,1.0,0.0,0.6738860037180247,0.0,0.0,0.0,-0.0892464345888601,0.058037585867678015,1.7431269538638372,0.6986782826639536,0.7171874103541553,0.1730092927705572,0.1098032968752875,0.0,6.775110187293322,7.931597911154672,0.022161562123518143,1.6317714157804304e-05,0.7502432887036343,0.0,False,False,False,False,0.9523809523809524,0.9523809523809524,0.9285714285714287,0.0,0.00031956142696201614
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,33,1,26,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0011416492699998825,0.0011416492699998825,0.9844961240310077,0.0,740.0,419.00357993697384,0.03125,0.9230425847733974,1.0,0.17310079540934276,0.5974453930815444,0.009765117872482163,89.22897483195156,0.024577216502069316,0.003024040843939337,0.014909476167283926,1.7267244320103305,0.6744028083081473,0.6923467154208096,0.2118585427663545,0.09579474181283595,0.17310079540934276,3.8757970717718773,7.498493828067287,0.012555230005074726,5.905159395935182e-05,0.5145410283081184,0.0,False,False,False,False,0.7380952380952381,0.7380952380952381,0.8095238095238096,0.0009424986442681587,0.0009424986442681587
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,34,2,26,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.442908087414396e-05,3.442908087414396e-05,0.9692307692307692,0.0,740.75,419.4358562402599,0.0625,0.930846938380984,1.0,0.3718916635697659,0.7607849113955955,0.0990453567838893,188.38053389246133,0.02605772965333255,-0.12393939549944559,0.07021255141501756,1.069140791903939,0.8110523875608858,0.823690417111848,0.12889452703348667,0.04741505585466516,0.3718916635697659,2.603358490251932,5.256227807850449,0.009451811568575769,4.083923346665418e-07,0.6862324770054915,0.0,False,False,False,False,0.30952380952380953,0.30952380952380953,0.4047619047619048,0.0030545929376045357,0.0048644617041403064
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,36,4,26,5,5,5,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00010254321819302795,0.00010254321819302795,0.9393939393939394,0.0,742.25,420.3004133949906,0.125,0.9535754737510654,1.0,0.28920514486138454,0.6075797070777091,0.21576782463695993,183.45017531107746,0.01722932073223914,-0.12088993438275163,0.05749292380992667,1.8600427746232664,0.6629486374262423,0.6793455423785824,0.23934641776843132,0.08130803985298614,0.28920514486138454,4.8323779555617925,4.498279242688897,0.020155809493569394,7.195642333932478e-07,0.6323921585058764,0.0,False,False,False,False,0.9047619047619048,0.9047619047619048,0.880952380952381,0.0,0.0
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,26,4,4,4,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.004665669874744701,0.004665669874744701,0.8823529411764706,0.0,745.25,422.02954576664416,0.25,0.857289952554356,1.0,0.7856984896490565,0.41014753314588104,0.16992099898047525,204.26707515721807,0.07439970111564696,-0.12902466641094784,0.10662166298880828,2.8689278855826794,0.45258065243807954,0.4633764158676769,0.2580287370332162,0.2785948470991068,0.7856984896490565,10.815950884873327,12.66840617816419,0.042621554563550365,4.00677845435919e-06,1.9637388886596276,0.0,False,False,False,False,0.5476190476190477,0.5476190476190477,-0.28571428571428575,0.003388628665467919,0.4141814047575074
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,48,16,26,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.009622776733149756,0.009622776733149756,0.7777777777777778,0.0,751.25,425.48788173107823,0.5,0.8108573845548536,1.0,0.8500524206114239,0.40158837795463215,0.15847381371633426,173.27850489445342,0.12149969539341021,-0.09373364308155951,0.07285017633446175,2.9754258309225405,0.4342931590839385,0.4436548659486843,0.24003417365548874,0.31631096039582685,0.8500524206114239,16.369915599570394,21.51295728248607,0.0636301302810087,1.4516667174754687e-05,0.541888478243413,0.0,False,False,False,False,0.7857142857142858,0.7857142857142858,0.7857142857142858,0.019586189790021337,0.020567057829578694
gov_report:106,gov_report,physical_evaluation,fixed_tau_old_core,32,64,32,26,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.036160755629945e-05,5.036160755629945e-05,0.6,0.0,763.25,432.4048305696873,1.0,0.710110820320667,1.0,0.7719405363605019,0.436844732973983,0.010188766543984,175.5873918943461,0.041066989076378686,0.02425942755251638,0.016445111222428078,2.308936981609179,0.5332038286583966,0.543241234385315,0.28988917967933303,0.16686958593535203,0.7719405363605019,10.606577665766139,14.144850883461055,0.034344464443380456,1.0647715933496435e-06,1.0388049569389795,0.0,False,False,False,False,0.8095238095238096,0.8095238095238096,0.9285714285714287,0.0006309122816939857,0.0
gov_report:107,gov_report,physical_evaluation,fixed_tau_old_core,32,32,0,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.061451671830398e-06,6.061451671830398e-06,1.0,0.0,674.75,381.4019369379238,0.0,1.0,1.0,0.0,0.20690529998118615,0.0,0.0,0.0,0.2953772029697003,0.20141208354884,2.104400704629708,0.4418142594617179,0.0012763016002721086,0.9919902680840424,0.006733430315685478,0.0,0.8459667888600778,0.49190424237080865,0.04161145646523143,1.2832666330124497e-06,1.3134207546459256,0.0,False,False,False,False,0.4761904761904762,0.4761904761904762,0.5476190476190477,0.0558322269622842,0.0558322269622842
gov_report:107,gov_report,physical_evaluation,fixed_tau_old_core,32,33,1,0,4,4,4,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.2444237018910539e-06,1.2444237018910539e-06,0.9844961240310077,0.0,675.5,381.8340608169994,0.03125,0.5184147574038325,1.0,1.2074760751512679,0.39838704959601157,0.026043825223713197,24.683979638661366,0.14468615055586115,0.2500679624888113,0.23066583778622707,2.328862931179489,0.4815852425961675,0.001929500759055801,0.9801866663190637,0.017883832921880463,1.2074760751512679,1.0758860683905582,0.41906420207986506,0.05433585081864855,3.0809612811046546e-06,1.2476495890034056,0.0,False,False,False,False,0.0,0.0,0.11904761904761905,0.0979229189105164,0.14295910381291063
