model_key,model_family,model_source,num_layers,hidden_size,sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,exact_physical_kl,action_only_risk,dense_all_layer_mechanistic_risk,primary_boundary,primary_probe_layer,eligible_count,cache_length_baseline,cache_length_candidate,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,b4_exact_map_risk,b4_path_k1_risk,b8_exact_map_risk,b8_path_k1_risk,b12_exact_map_risk,b12_path_k1_risk,b15_exact_map_risk,b15_path_k1_risk,relative_penultimate_exact_map_risk,relative_penultimate_path_k1_risk
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_median_random_45,median_random,45,3.662337638717474e-07,3.82319711229654e-05,3.6414450356057806e-07,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,7.92459585804311e-08,7.951474977341548e-08,1.5182054956981164e-07,1.5210702213341875e-07,2.576132409389941e-07,2.5824204185115785e-07,3.5409034333035464e-07,3.552521456978274e-07,3.5409034333035464e-07,3.552521456978274e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_high_value_norm_17,high_value_norm,17,4.864432495630692e-07,0.00029723627692981224,4.848174307990044e-07,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,6.434346149520803e-08,6.380964792398767e-08,6.981434926238456e-08,6.968810468934378e-08,3.43129146303955e-07,3.4338856477267657e-07,4.6947569429441726e-07,4.6925748216001345e-07,4.6947569429441726e-07,4.6925748216001345e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_low_random_89,low_random,89,1.8564407696058087e-08,2.608651977643914e-05,1.868071669372068e-08,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,1.941563931678509e-08,1.940358914885627e-08,4.342044197843932e-08,4.341875191122642e-08,3.11976511211459e-08,3.123212883546278e-08,1.9733159360580764e-08,1.9739022667015883e-08,1.9733159360580764e-08,1.9739022667015883e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_median_v_ridge_83,median_v_ridge,83,7.644812859672276e-08,2.35406563903009e-05,7.633832587897416e-08,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,9.796433196672977e-09,9.776078460929217e-09,5.200797467045115e-08,5.202126399962534e-08,8.04646530224971e-08,8.040927939089003e-08,7.074441452183707e-08,7.078501844259747e-08,7.074441452183707e-08,7.078501844259747e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_low_aor_87,low_aor,87,5.565271720602092e-08,3.3486310068571165e-05,5.5447128253366396e-08,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,3.373263371904997e-09,3.3777654870777864e-09,3.332899421592066e-09,3.329944346834289e-09,6.286825923238181e-08,6.284676543527983e-08,5.192318250331958e-08,5.1960826783424666e-08,5.192318250331958e-08,5.1960826783424666e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_median_age_50,median_age,50,5.98070044434652e-08,5.543642044511651e-05,5.962839971447698e-08,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,5.190126545543788e-09,5.203481959978645e-09,1.0843970684184945e-08,1.0889475446194313e-08,5.301765147762148e-08,5.2987181576364566e-08,5.707920574739107e-08,5.7102216956354666e-08,5.707920574739107e-08,5.7102216956354666e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_low_aov_76,low_aov,76,6.989142161258531e-08,2.8187905396737204e-05,6.966227909230585e-08,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,7.720484992463979e-10,7.717280915953846e-10,2.965507563652884e-08,2.9777408087784285e-08,9.167028291138531e-08,9.162743833236546e-08,6.991611316199702e-08,6.992366666323108e-08,6.991611316199702e-08,6.992366666323108e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_median_key_query_69,median_key_query,69,8.338606694527435e-08,7.503282707307415e-05,8.354276323862055e-08,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,3.981914770255721e-08,3.988785571581984e-08,1.9377042182618483e-07,1.939316227479806e-07,6.578009121400389e-08,6.583847951566413e-08,8.202147763205779e-08,8.197163870803404e-08,8.202147763205779e-08,8.197163870803404e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_high_value_norm_17,high_value_norm,17,1.0965382823965832e-07,6.227939469366328e-05,1.0950240356585324e-07,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,2.9269351294617724e-08,2.9195346100101006e-08,1.6560059160442267e-08,1.6565744593533154e-08,9.121428518220538e-08,9.11714658406025e-08,9.868301681102792e-08,9.869046750036496e-08,9.868301681102792e-08,9.869046750036496e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_141,vt,calibration,64,32,32,physical_delete_median_aor_71,median_aor,71,1.448623773665157e-07,0.0002091814051642008,1.425818428746887e-07,15,14,93,129,128,physical_delete_median_v_ridge_83,physical_delete_low_random_89,0.46535177655318233,8.42463487297449e-09,8.429303184845554e-09,2.09709901871406e-08,2.0955907308312766e-08,3.393275699254223e-08,3.395445874887981e-08,1.4565351711739282e-07,1.4566379691032801e-07,1.4565351711739282e-07,1.4566379691032801e-07
