stratum,value,policy,steps,mean_exact_kl,p95_exact_kl,maximum_exact_kl,mean_delta_nll
anchor,32,attention_mean_w4_shared,384,0.712175360105777,4.016046667098994,14.331291198730469,0.7063818905604021
anchor,32,attention_temporal_volatility_w4_shared,384,0.6001747802519203,3.1431773900985682,14.082284927368164,0.5892900029343165
anchor,32,blend_attention_contribution_25_w4_shared,384,0.6627385078828204,3.7246210694312953,14.262208938598633,0.6485887778334174
anchor,32,blend_attention_contribution_50_w4_shared,384,0.6709875311618391,3.5168324947357164,14.262208938598633,0.6368885506111361
anchor,32,blend_attention_contribution_75_w4_shared,384,0.6635304453512558,3.4055655360221744,14.377741813659668,0.634731479279259
anchor,32,contribution_mean_w1_shared,384,0.6471631010382444,3.3181880831718416,14.84729290008545,0.6392957299617171
anchor,32,contribution_mean_w4_shared,384,0.6497862261326935,3.0916610002517646,14.346846580505371,0.6342968894233909
anchor,32,contribution_q75_w4_shared,384,0.6557133877599863,3.1818707585334747,14.346846580505371,0.6298891317329248
anchor,32,key_diagonal_leverage_shared,384,0.6651845739756358,2.9336668252944924,13.67742919921875,0.75530655935447
anchor,32,protected_attention_rescue_m16_shared,384,0.6838876016006245,3.865419530868511,14.346846580505371,0.6605730387605426
anchor,32,protected_attention_rescue_m4_shared,384,0.6680969952087877,3.467397391796098,14.324299812316895,0.6486564812428502
anchor,32,protected_attention_rescue_m8_shared,384,0.649343241780365,3.228719639778132,14.293062210083008,0.6216577543427567
anchor,32,uniform_position_coverage_shared,384,1.3221658729385257,7.650474047660827,17.9135799407959,1.434330132209884
anchor,32,value_adjacent_change_shared,384,1.0009645150038036,4.858189868926998,19.193811416625977,1.0478758710302223
anchor,32,value_diagonal_leverage_shared,384,0.5569195164374604,2.7999017477035513,8.390536308288574,0.6483019119624254
anchor,48,attention_head_peak_w4_shared,384,0.26732354873495506,1.531297534704204,6.3323163986206055,0.2643889182548893
anchor,48,attention_mean_w1_shared,384,0.2571001625420253,1.5546442687511384,5.985325336456299,0.2575381133122991
anchor,48,attention_mean_w4_shared,384,0.3100827303222759,1.9021579384803764,5.944396495819092,0.3414942547079078
anchor,48,attention_temporal_volatility_w4_shared,384,0.32613765744202716,1.9156578123569485,5.664318561553955,0.3423933519976181
anchor,48,blend_attention_contribution_25_w4_shared,384,0.28121983760765606,1.6142896592617033,6.221988677978516,0.29743669825812447
anchor,48,blend_attention_contribution_50_w4_shared,384,0.3103159998786624,1.6923618733882897,7.149462699890137,0.34333900575834814
anchor,48,blend_attention_contribution_75_w4_shared,384,0.2823992179068056,1.7052398562431317,6.415521621704102,0.32605080152258203
anchor,48,contribution_mean_w1_shared,384,0.2381331133909704,1.3479416489601064,6.121162414550781,0.23570843827108945
anchor,48,contribution_mean_w4_shared,384,0.2785155092373815,1.4109990656375875,6.119677543640137,0.32621905993560735
anchor,48,contribution_q75_w4_shared,384,0.27006641402154186,1.597227483987805,6.380202770233154,0.3040028952568979
anchor,48,key_diagonal_leverage_shared,384,0.8572524436344345,3.8696663260459885,11.556312561035156,0.9811701005707375
anchor,48,protected_attention_rescue_m16_shared,384,0.2923592137912618,1.7047106146812434,6.8497138023376465,0.32366082070597635
anchor,48,protected_attention_rescue_m4_shared,384,0.26345622215435294,1.4732410788536021,6.236702919006348,0.26427374999723047
anchor,48,protected_attention_rescue_m8_shared,384,0.30460320062209434,1.8009266614913901,6.851583480834961,0.3124275973893968
anchor,48,uniform_position_coverage_shared,384,1.0349287860321172,4.802957057952879,10.177871704101562,1.147411128524191
anchor,48,value_adjacent_change_shared,384,0.895640401988261,4.968525457382202,12.250608444213867,0.9982510802451543
anchor,48,value_diagonal_leverage_shared,384,0.7701825336373499,3.828867053985595,9.227688789367676,0.8629439004369696
