sample_id,task,anchor,attention_head_peak_w4_shared,attention_mean_w1_shared,attention_mean_w4_shared,attention_temporal_volatility_w4_shared,blend_attention_contribution_25_w4_shared,blend_attention_contribution_50_w4_shared,blend_attention_contribution_75_w4_shared,contribution_mean_w1_shared,contribution_mean_w4_shared,contribution_q75_w4_shared,key_diagonal_leverage_shared,protected_attention_rescue_m16_shared,protected_attention_rescue_m4_shared,protected_attention_rescue_m8_shared,uniform_position_coverage_shared,value_adjacent_change_shared,value_diagonal_leverage_shared,mean_exact_kl_reduction,primary_wins,primary_nonworse
gov_report:117,gov_report,48,0.7942791435634717,1.0265505556890275,0.8094703949172981,0.7565970583818853,1.1285749956441578,1.0114223533309996,0.7311376938596368,1.039703443137114,0.7780332515249029,0.7994834221899509,1.4519948344677687,1.0366679085418582,1.036322439700598,1.0132078358728904,1.2788730752363335,0.8428752517793328,1.354412348009646,0.26995349730714224,True,True
synthetic_niah_106,niah_single_1,16,0.0063533144567502475,0.006752467750798186,0.007311963402589328,0.006967237287820005,0.007195345705351852,0.0071782168190823725,0.0071063691939566576,0.007111100015107397,0.006974113265905579,0.006974113265905579,0.04271281542049543,0.006974113265905579,0.007434377229322386,0.007014601069515791,1.9238510755822062,1.5585082455072552,0.03407307311832142,-0.00021476953702181945,False,False
synthetic_niah_106,niah_single_1,32,0.00718025885607787,0.006976796796024587,0.006880675503968092,0.00695834634051451,0.006726154015250785,0.0067744106547102945,0.00690623022044079,0.00718064701597676,0.0069114335228803725,0.006938204839856965,0.035894712356355996,0.007005476442723868,0.006934514674060921,0.006871684535757261,0.1517133295299118,0.08021957738250762,0.043217074846691794,1.845045551007729e-05,True,True
synthetic_niah_106,niah_single_1,48,0.007747199468212784,0.006892311592309852,0.007323355998778425,0.007510366486712883,0.00795127545188734,0.007658619914764131,0.008111561736768635,0.007753715031867614,0.007951696343297954,0.007861754205805482,0.059952427240205,0.007869035579460615,0.007350573609073763,0.007913888229268196,0.750055666489061,0.5138140438939445,0.06794815408647992,-0.0006180548944030306,False,False
synthetic_niah_107,niah_single_1,16,0.008467698853042549,0.03340402128055686,0.008918411605467469,0.008874390828363943,0.008841493084251084,0.008841493084251084,0.008471316999512979,0.008978840451643322,0.008287000184015625,0.008327549002437706,0.019359127516118235,0.008375400396921862,0.03259200640370352,0.008841493084251084,1.9302395374979824,1.2934496076013602,0.019684030312348,0.02452963045219292,True,True
synthetic_niah_107,niah_single_1,32,1.1442016356231761,0.5163543690040626,0.47118124692744345,0.44993193819638577,0.4814150620249791,0.47287959187966067,0.4530691545073182,0.046482755008170784,0.45172572898698604,0.452484252122332,0.0836069732332021,0.45172572898698604,0.510214042708526,0.47814163274111365,3.139088614960201,2.3831481465895195,0.07231904350184948,0.06642243080767685,True,True
synthetic_niah_107,niah_single_1,48,0.03962812816361705,0.052740349994550684,0.03523902777405885,0.03911503140624628,0.035231757853489976,0.03537523617569338,0.03678601525433478,0.03699669379763515,0.03358857468818699,0.03358857468818699,0.18511783164649387,0.036182436063221246,0.03703171655472648,0.03700719771478855,1.2568055684678257,0.20212791947415099,0.13545284824135706,0.013625318588304403,True,True
synthetic_niah_108,niah_single_1,16,0.0013298024118605367,0.0015449515543061176,0.0014125489310746753,0.0013795998307942758,0.0014709321742009118,0.0014711071211472304,0.0014662435003433838,0.0014973049774759106,0.001491805525258627,0.001434926339909548,0.27427794434566977,0.0014003681634819909,0.0014182118943235622,0.0014288754597434616,1.7842824487723874,1.760891416693994,0.015207152147171499,0.0001653517235118418,True,True
synthetic_niah_108,niah_single_1,32,0.8305955316615723,0.7900196459490161,0.8244090480872615,0.8430622706934372,0.8150127453305203,0.8036847774312008,0.8500113389832933,0.8026243413035985,0.8500113389832933,0.8500113389832933,0.2855208239566309,0.8500113389832933,0.8150127453305203,0.8500113389832933,0.588655332030612,0.11279488384320757,0.27600199250900914,-0.05304262474442112,False,False
synthetic_niah_108,niah_single_1,48,0.027051533292251406,0.02300726963176203,0.023640497245651204,0.023791593537680455,0.023998847452276095,0.024936517606874986,0.02401619994361681,0.02114788256767497,0.022064134872380237,0.022920788731426,0.15857431286713108,0.02496230209362693,0.023903959207927983,0.023983338580364943,0.8677623545518145,0.2819126309987041,0.15757550434500445,-0.000784323905918427,False,False
synthetic_niah_109,niah_single_1,16,0.009259520974055135,0.0093742683840361,0.009131164345475895,0.009298479366457002,0.009089744425331503,0.009095546672845956,0.0090777247158087,0.009104859870170401,0.009050858518840244,0.009057109541537045,0.020712624226845833,0.009050858518840244,0.009105774522140564,0.009193805086020745,1.872290506027639,1.375305826382828,0.02032123264910979,7.578901757909762e-05,True,True
synthetic_niah_109,niah_single_1,32,0.9047449489789869,0.8336851369696205,0.8636200089879367,0.8307735370806313,0.835045637550877,0.8375775573774149,0.8936997337450521,0.8309465309681059,0.8936997337450521,0.8468506745962259,1.1965369898953213,0.8936997337450521,0.8263901381003507,0.890504333735862,3.6275211221072823,3.315122553041874,0.30926842110045527,0.002911599888989258,True,True
synthetic_niah_109,niah_single_1,48,0.04018366680276131,0.0401095396167932,0.0412306509440441,0.03847629943055608,0.039871141086791795,0.03973430731650751,0.03908852974979027,0.03918508100946383,0.041646800710338994,0.04084347933488175,0.12714681817715245,0.04075861097737743,0.03954093533280911,0.03934577759423519,1.217252970469417,1.0382856739452109,0.16028057146752417,0.001633240186237117,True,True
synthetic_niah_110,niah_single_1,16,0.0098565181352952,0.009633789647174318,0.009883683364211748,0.010254273042095363,0.009616842333215914,0.010042010753714692,0.010240702888944853,0.0099673007079506,0.009706210323167319,0.010216772943255847,0.029331973504142184,0.009694095148333304,0.009811135970137386,0.010275224402863437,1.5367339411750436,1.3633283318486065,0.027666626201394706,-0.0006204833949210453,False,False
synthetic_niah_110,niah_single_1,32,0.0035051404888122306,0.0034939499076394043,0.003491430346013402,0.0036831987729151194,0.003259730094814728,0.00351701800292048,0.003580822609851708,0.0035012386179360533,0.0036088596089136615,0.0036088596089136615,0.22784500975366484,0.0037948912665619616,0.0034829365519328803,0.003485978878959628,0.3481170778395608,0.11839026353845838,0.013722355169178968,-0.00018924886527571516,False,False
synthetic_niah_110,niah_single_1,48,0.011852451766571903,0.010956576406897511,0.010913245615483902,0.012801846037291398,0.010988153672315093,0.011249029398641142,0.010550817338753404,0.009990429377921828,0.010564057619831146,0.011026782945918967,0.09448431789496681,0.011352927524967527,0.011668346085571102,0.011777331214489095,1.0255714636004996,0.4903790690077585,0.09824114073853707,-0.0018452696303938865,False,False
synthetic_niah_111,niah_single_1,16,0.009391846577637253,0.008874064626509082,0.009016245743190154,0.009315271917763823,0.009041978090024827,0.00946816954395402,0.009047028420372527,0.006715459540449942,0.009271040988455326,0.009283412626491128,0.02250970840753297,0.00931497416582161,0.008952410056483728,0.00902478852441746,2.5967073244974017,1.4420646093731193,0.026454089061134667,-0.00044120729125474156,False,False
synthetic_niah_111,niah_single_1,32,1.4242255395802204,1.1773026502073662,1.4273713993898127,1.4264535052643623,1.491455997893354,1.4881298091786448,1.4905233636964113,1.2859232973278267,1.4905327290762216,1.4893004128243774,0.07772796043764174,1.4924538798222784,1.5016681786219124,1.490690025530057,1.5759949800558388,1.5560272020520642,0.09402772864837061,-0.24915085505699608,False,False
synthetic_niah_111,niah_single_1,48,0.029677563163204468,0.03431629266378877,0.03211455468044733,0.03183595535119821,0.0325162909066421,0.030684631225085468,0.032418543476524064,0.032262612992781214,0.030369034662726335,0.030369034662726335,0.06566267777816392,0.03097240767419862,0.030766322735871654,0.030684631225085468,0.49308018339797854,0.06677372389822267,0.058218002843204886,0.0024803373125905637,True,True
synthetic_niah_112,niah_single_1,16,0.008304428410482956,0.02304217654263141,0.010156056145163461,0.010584529465234027,0.010403765564326761,0.010361562763648635,0.010321838344886203,0.010446119099334794,0.008444034203286321,0.008472178541730102,0.202471636711266,0.008444034203286321,0.010484073789484682,0.010347329479358791,1.8930838910164312,1.1744027924869442,0.18842503915189468,0.012457647077397382,True,True
