sample_id,sample_cluster,task,anchor,strategy,layer,lag,top_core_jaccard,selection_boundary_margin_anchor,selection_boundary_margin_future,selected_core_retention,selected_core_turnover,selected_core_replacements_estimate,sink_jaccard,recent_jaccard,whole_cache_jaccard,set_scope,unavailable_metrics
gov_report:3,gov_report::gov_report:3,gov_report,0,snapkv,14,64,0.3496932515337423,0.0,0.0,0.5181818181818182,0.4818181818181818,106.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,snapkv,27,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,snapkv,27,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,snapkv,27,8,0.5547703180212014,0.0,0.0,0.7136363636363636,0.2863636363636364,63.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,snapkv,27,16,0.3373860182370821,0.0,0.0,0.5045454545454546,0.49545454545454537,108.99999999999999,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,snapkv,27,32,0.29411764705882354,0.0,0.0,0.45454545454545453,0.5454545454545454,119.99999999999999,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,snapkv,27,64,0.3333333333333333,0.0,0.0,0.5,0.5,110.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,0,1,0.9819819819819819,0.00038720667362213135,5.990266799926758e-05,0.9909090909090909,0.00909090909090915,2.000000000000013,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,0,4,0.9909502262443439,0.00038720667362213135,0.0003998875617980957,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,0,8,0.9909502262443439,0.00038720667362213135,0.00017240643501281738,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,0,16,0.9555555555555556,0.00038720667362213135,3.534555435180664e-05,0.9772727272727273,0.022727272727272707,4.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,0,32,0.9213973799126638,0.00038720667362213135,1.2099742889404297e-05,0.9590909090909091,0.040909090909090895,8.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,0,64,0.8884120171673819,0.00038720667362213135,0.00012899935245513916,0.9409090909090909,0.05909090909090908,12.999999999999998,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,14,1,1.0,4.537403583526611e-05,3.7163496017456055e-05,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,14,4,1.0,4.537403583526611e-05,0.0001261979341506958,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,14,8,0.9909502262443439,4.537403583526611e-05,3.077089786529541e-05,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,14,16,0.9555555555555556,4.537403583526611e-05,0.00010445713996887207,0.9772727272727273,0.022727272727272707,4.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,14,32,0.9383259911894273,4.537403583526611e-05,1.2025237083435059e-05,0.9681818181818181,0.03181818181818186,7.000000000000009,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,14,64,0.9298245614035088,4.537403583526611e-05,1.8134713172912598e-05,0.9636363636363636,0.036363636363636376,8.000000000000004,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,27,1,1.0,0.0013176053762435913,0.00016570091247558594,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,27,4,1.0,0.0013176053762435913,0.00041419267654418945,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,27,8,1.0,0.0013176053762435913,0.0008066147565841675,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,27,16,1.0,0.0013176053762435913,0.00024950504302978516,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,27,32,0.9909502262443439,0.0013176053762435913,0.0003281235694885254,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,v_ridge_leverage,27,64,0.9819819819819819,0.0013176053762435913,0.0005063414573669434,0.9909090909090909,0.00909090909090915,2.000000000000013,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,0,1,0.9909502262443439,1.0699033737182617e-05,6.455183029174805e-05,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,0,4,0.9909502262443439,1.0699033737182617e-05,0.0002110898494720459,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,0,8,0.9819819819819819,1.0699033737182617e-05,2.802908420562744e-05,0.9909090909090909,0.00909090909090915,2.000000000000013,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,0,16,0.9909502262443439,1.0699033737182617e-05,0.0003082752227783203,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,0,32,0.9642857142857143,1.0699033737182617e-05,0.00015747547149658203,0.9818181818181818,0.018181818181818188,4.000000000000002,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,0,64,0.9469026548672567,1.0699033737182617e-05,9.827315807342529e-05,0.9727272727272728,0.027272727272727226,5.999999999999989,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,14,1,1.0,0.0003780573606491089,0.00043454766273498535,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,14,4,1.0,0.0003780573606491089,0.0008753389120101929,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,14,8,0.9909502262443439,0.0003780573606491089,0.0015161186456680298,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,14,16,0.9730941704035875,0.0003780573606491089,0.0002350062131881714,0.9863636363636364,0.013636363636363558,2.9999999999999827,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,14,32,0.9213973799126638,0.0003780573606491089,5.939602851867676e-05,0.9590909090909091,0.040909090909090895,8.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,14,64,0.8181818181818182,0.0003780573606491089,0.0005447268486022949,0.9,0.09999999999999998,21.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,27,1,1.0,0.0021701455116271973,0.0001030266284942627,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,27,4,1.0,0.0021701455116271973,7.066130638122559e-05,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,27,8,1.0,0.0021701455116271973,0.0001646280288696289,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,27,16,1.0,0.0021701455116271973,0.00028258562088012695,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,27,32,0.9730941704035875,0.0021701455116271973,0.000204429030418396,0.9863636363636364,0.013636363636363558,2.9999999999999827,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,0,attention_weighted_v_ridge_leverage,27,64,0.9469026548672567,0.0021701455116271973,8.231401443481445e-05,0.9727272727272728,0.027272727272727226,5.999999999999989,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,0,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,0,8,0.6296296296296297,0.0,0.0,0.7727272727272727,0.2272727272727273,50.00000000000001,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,0,16,0.46179401993355484,0.0,0.0,0.6318181818181818,0.36818181818181817,81.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,0,32,0.3213213213213213,0.0,0.006191728636622429,0.48636363636363633,0.5136363636363637,113.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,0,64,0.27167630057803466,0.0,0.0,0.42727272727272725,0.5727272727272728,126.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,14,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,14,4,0.9047619047619048,0.0,0.0,0.9500000000000001,0.04999999999999993,10.999999999999986,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,14,8,0.9047619047619048,0.0,0.0,0.9500000000000001,0.04999999999999993,10.999999999999986,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,14,16,0.8181818181818182,0.0,0.0,0.9,0.09999999999999998,21.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,14,32,0.6730038022813688,0.0,0.0024784505367279053,0.8045454545454545,0.19545454545454555,43.00000000000002,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,14,64,0.48148148148148145,0.0,0.0,0.65,0.35,77.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,27,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,27,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,27,8,0.9383259911894273,0.0,0.0,0.9681818181818181,0.03181818181818186,7.000000000000009,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,27,16,0.9047619047619048,0.0,0.0,0.9500000000000001,0.04999999999999993,10.999999999999986,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,27,32,0.7391304347826086,0.0,0.0,0.85,0.15000000000000002,33.00000000000001,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,snapkv,27,64,0.8410041841004184,0.0,0.0,0.9136363636363637,0.08636363636363631,18.99999999999999,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,0,1,1.0,3.534555435180664e-05,0.00034177303314208984,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,0,4,0.9909502262443439,3.534555435180664e-05,0.00027467310428619385,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,0,8,0.9819819819819819,3.534555435180664e-05,0.0004756748676300049,0.9909090909090909,0.00909090909090915,2.000000000000013,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,0,16,0.9642857142857143,3.534555435180664e-05,1.2099742889404297e-05,0.9818181818181818,0.018181818181818188,4.000000000000002,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,0,32,0.9469026548672567,3.534555435180664e-05,0.00033502280712127686,0.9727272727272728,0.027272727272727226,5.999999999999989,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,0,64,0.8884120171673819,3.534555435180664e-05,0.00023612380027770996,0.9409090909090909,0.05909090909090908,12.999999999999998,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,14,1,1.0,0.00010445713996887207,4.464387893676758e-05,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,14,4,0.9909502262443439,0.00010445713996887207,0.00035241246223449707,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,14,8,0.9730941704035875,0.00010445713996887207,6.498396396636963e-05,0.9863636363636364,0.013636363636363558,2.9999999999999827,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,14,16,0.9555555555555556,0.00010445713996887207,1.2025237083435059e-05,0.9772727272727273,0.022727272727272707,4.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,14,32,0.9555555555555556,0.00010445713996887207,0.00013665854930877686,0.9772727272727273,0.022727272727272707,4.999999999999996,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,14,64,0.9130434782608695,0.00010445713996887207,7.468461990356445e-05,0.9545454545454545,0.045454545454545525,10.000000000000016,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,27,1,1.0,0.00024950504302978516,0.002221018075942993,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,27,4,1.0,0.00024950504302978516,0.0007432997226715088,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,27,8,0.9909502262443439,0.00024950504302978516,0.0002871006727218628,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,27,16,0.9909502262443439,0.00024950504302978516,0.0003281235694885254,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,27,32,0.9909502262443439,0.00024950504302978516,0.0010998547077178955,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,v_ridge_leverage,27,64,0.9642857142857143,0.00024950504302978516,0.0008770674467086792,0.9818181818181818,0.018181818181818188,4.000000000000002,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,0,1,1.0,0.0003082752227783203,0.00019723176956176758,1.0,0.0,0.0,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,0,4,0.9909502262443439,0.0003082752227783203,0.000279843807220459,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,0,8,0.9819819819819819,0.0003082752227783203,0.0003000795841217041,0.9909090909090909,0.00909090909090915,2.000000000000013,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,0,16,0.9730941704035875,0.0003082752227783203,0.00015747547149658203,0.9863636363636364,0.013636363636363558,2.9999999999999827,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,0,32,0.9642857142857143,0.0003082752227783203,3.9950013160705566e-05,0.9818181818181818,0.018181818181818188,4.000000000000002,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,0,64,0.9383259911894273,0.0003082752227783203,0.0004571676254272461,0.9681818181818181,0.03181818181818186,7.000000000000009,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,14,1,0.9909502262443439,0.0002350062131881714,0.00015884637832641602,0.9954545454545455,0.004545454545454519,0.9999999999999942,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,14,4,0.9819819819819819,0.0002350062131881714,2.9906630516052246e-05,0.9909090909090909,0.00909090909090915,2.000000000000013,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,14,8,0.9730941704035875,0.0002350062131881714,4.1991472244262695e-05,0.9863636363636364,0.013636363636363558,2.9999999999999827,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,14,16,0.9383259911894273,0.0002350062131881714,5.939602851867676e-05,0.9681818181818181,0.03181818181818186,7.000000000000009,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
gov_report:3,gov_report::gov_report:3,gov_report,16,attention_weighted_v_ridge_leverage,14,32,0.9047619047619048,0.0002350062131881714,0.0008582472801208496,0.9500000000000001,0.04999999999999993,10.999999999999986,1.0,,,selected_core_old_token_universe,token-identities-entering-or-leaving;recent-jaccard;whole-cache-jaccard;new-token-entry;rank-reversal
