sample_id,task,previous_anchor,anchor,horizon,proxy,staleness_gap,selector_gap,total_gap,identity_residual,proxy_regret,fresh_teacher_risk,stale_teacher_risk,oracle_teacher_risk,panel_max_teacher_risk,fresh_action_id,stale_action_id
synthetic_niah_27,niah_single_1,16,32,1,attention_mean_w1_shared,0.022615737048909068,0.0,0.022615737048909068,0.0,0.18057793991952328,0.002032677875831723,0.02464841492474079,0.002032677875831723,0.002073883078992367,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda,708e83c3453691a5f12b2e3b230381cf7af8d42e4901a6fc7dfd5aabdba36a05
synthetic_niah_27,niah_single_1,16,32,4,attention_mean_w1_shared,0.01627785453456454,6.535221473313868e-06,0.016284389756037854,0.0,0.18057793991952328,0.0012268519785720855,0.017504706513136625,0.0012203167570987716,0.0012268519785720855,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda,708e83c3453691a5f12b2e3b230381cf7af8d42e4901a6fc7dfd5aabdba36a05
synthetic_niah_27,niah_single_1,16,32,8,attention_mean_w1_shared,0.017780503709218465,0.0,0.017780503709218465,0.0,0.18057793991952328,0.00859796094300691,0.026378464652225375,0.00859796094300691,0.012000544178590644,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda,708e83c3453691a5f12b2e3b230381cf7af8d42e4901a6fc7dfd5aabdba36a05
synthetic_niah_27,niah_single_1,16,32,16,attention_mean_w1_shared,-0.20141804579179734,0.0,-0.20141804579179734,0.0,0.18057793991952328,0.24639196704811184,0.0449739212563145,0.24639196704811184,0.5127281497443619,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda,708e83c3453691a5f12b2e3b230381cf7af8d42e4901a6fc7dfd5aabdba36a05
synthetic_niah_27,niah_single_1,32,48,1,attention_mean_w1_shared,6.902507644514685,0.0,6.902507644514685,0.0,0.3917530204676611,1.567979211358761e-06,6.9025092124938965,1.567979211358761e-06,1.8399829286863678e-06,a869ada246167fcf4f4a474261387012d1200c688d403e8cd6b1c0ed2905f5bd,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda
synthetic_niah_27,niah_single_1,32,48,4,attention_mean_w1_shared,3.5080556505975267,5.162000377367804e-06,3.508060812597904,0.0,0.3917530204676611,0.0002713566961745073,3.508327007293701,0.0002661946957971395,0.0002713566961745073,a869ada246167fcf4f4a474261387012d1200c688d403e8cd6b1c0ed2905f5bd,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda
synthetic_niah_27,niah_single_1,32,48,8,attention_mean_w1_shared,2.436098395242098,0.0,2.436098395242098,0.0,0.3917530204676611,0.02061606724679166,2.4567144624888897,0.02061606724679166,0.031437090622731034,a869ada246167fcf4f4a474261387012d1200c688d403e8cd6b1c0ed2905f5bd,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda
synthetic_niah_27,niah_single_1,32,48,16,attention_mean_w1_shared,1.2889631689791443,0.0,1.2889631689791443,0.0,0.3917530204676611,0.022525491597143343,1.3114886605762877,0.022525491597143343,0.03081648192671338,a869ada246167fcf4f4a474261387012d1200c688d403e8cd6b1c0ed2905f5bd,c15b578ad934b1df421e04d910c043617aff87b708c12a44943edf8ee7f84cda
synthetic_niah_28,niah_single_1,16,32,1,attention_mean_w1_shared,0.010758994612842798,9.71892150118947e-05,0.010856183827854693,0.0,0.30469404962825,0.0019581527449190617,0.01271714735776186,0.001860963529907167,0.0019581527449190617,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264,97b577f9a54446112afae41f681fad83189a48033f820cb810c1811c4650908d
synthetic_niah_28,niah_single_1,16,32,4,attention_mean_w1_shared,0.009408365465787938,0.0,0.009408365465787938,0.0,0.30469404962825,0.002749395094724605,0.012157760560512543,0.002749395094724605,0.003123627851891797,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264,97b577f9a54446112afae41f681fad83189a48033f820cb810c1811c4650908d
synthetic_niah_28,niah_single_1,16,32,8,attention_mean_w1_shared,0.028740076812027837,0.0,0.028740076812027837,0.0,0.30469404962825,0.014622799588323687,0.043362876400351524,0.014622799588323687,0.016641473044728627,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264,97b577f9a54446112afae41f681fad83189a48033f820cb810c1811c4650908d
synthetic_niah_28,niah_single_1,16,32,16,attention_mean_w1_shared,-1.564346302586216,0.009965190017283021,-1.554381112568933,0.0,0.30469404962825,1.5889667057790575,0.024620403192841422,1.5790015157617745,1.5889667057790575,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264,97b577f9a54446112afae41f681fad83189a48033f820cb810c1811c4650908d
synthetic_niah_28,niah_single_1,32,48,1,attention_mean_w1_shared,0.05971052780273567,0.0,0.05971052780273567,0.0,0.4980177718667942,5.708682238037e-07,0.05971109867095947,5.708682238037e-07,7.366419936261082e-07,d3593baa178616d5e46ab3e509d3e7e7fec324252e79b4d9724d84ad86222814,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264
synthetic_niah_28,niah_single_1,32,48,4,attention_mean_w1_shared,0.042723617888384524,0.0,0.042723617888384524,0.0,0.4980177718667942,0.0021239967091446488,0.04484761459752917,0.0021239967091446488,0.002274095945367094,d3593baa178616d5e46ab3e509d3e7e7fec324252e79b4d9724d84ad86222814,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264
synthetic_niah_28,niah_single_1,32,48,8,attention_mean_w1_shared,0.038358319336538216,0.0002772674417670373,0.03863558677830525,0.0,0.4980177718667942,0.003661981219494237,0.04202030055603245,0.0033847137777271996,0.003661981219494237,d3593baa178616d5e46ab3e509d3e7e7fec324252e79b4d9724d84ad86222814,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264
synthetic_niah_28,niah_single_1,32,48,16,attention_mean_w1_shared,0.025162999760283355,0.0,0.025162999760283355,0.0,0.4980177718667942,0.009315712113036057,0.03447871187331941,0.009315712113036057,0.0094136452356679,d3593baa178616d5e46ab3e509d3e7e7fec324252e79b4d9724d84ad86222814,24bf1730670c2e332043a929cebfc94b41d7ac492275af7f0c4287d4559db264
synthetic_niah_29,niah_single_1,16,32,1,attention_mean_w1_shared,0.010491524706594646,0.0,0.010491524706594646,0.0,0.14814336632593755,0.00037977949250489473,0.01087130419909954,0.00037977949250489473,0.00046024113544262946,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2,3667f118364c554c70cd701549aedea1ccdb65eba7b23f64255527521bd37192
