sample_id,cycle,layer,pool,mass_k28,mass_k92,mass_k156,mass_k220,mass_k284
synthetic_niah_87,2,25,1250,0.9540090164749587,0.9760786340058442,0.9836528657691264,0.9877938890209353,0.9907209259063097
synthetic_niah_87,2,26,1250,0.9584277464712458,0.9806557922687281,0.9866558098621394,0.9897983413261687,0.9918432852225821
synthetic_niah_87,2,27,1250,0.960084354302573,0.981273647748713,0.9868213437642025,0.9897270677079416,0.9916876539496337
synthetic_niah_87,2,28,1250,0.9619345721963823,0.9812358816813018,0.9860646073219694,0.9889394208416872,0.9910119663315023
synthetic_niah_87,2,29,1250,0.972699389087529,0.9872658072759147,0.9918283876854399,0.9940555406515641,0.9953810899256763
synthetic_niah_87,2,30,1250,0.9807801730497107,0.9898538263309722,0.9934578303928248,0.9954465978775896,0.9966790359464478
synthetic_niah_87,2,31,1250,0.9756292882847917,0.9895410844091985,0.9934720298822195,0.9954974843039058,0.9967031466274092
synthetic_niah_87,2,32,1250,0.9733965606222965,0.985516164551619,0.9898332364251663,0.9922777657450277,0.9938751779639372
synthetic_niah_87,2,33,1250,0.9801528448897153,0.9926337171488356,0.9955473308535709,0.9966917719871977,0.9974493441956089
synthetic_niah_87,2,34,1250,0.9791720754070284,0.9902113363944921,0.9930650143807047,0.994463177357313,0.9954416028719596
synthetic_niah_87,2,35,1250,0.9305090394853904,0.961918003175827,0.9721430965247898,0.9774769575907132,0.9812743862850698
synthetic_niah_87,3,0,1251,0.5019702602791529,0.6614163239089282,0.741032425996287,0.7917553447834139,0.8289361591388451
synthetic_niah_87,3,1,1251,0.6348218553311753,0.7146027046812843,0.760567086599085,0.7975087663079047,0.8289106097842273
synthetic_niah_87,3,2,1251,0.759037125380127,0.855027364326694,0.8810861042512173,0.8991397795553394,0.9139950528902518
synthetic_niah_87,3,3,1251,0.8001925711306985,0.9286636787193013,0.9547635044956112,0.9643933154921844,0.9712704996028727
synthetic_niah_87,3,4,1251,0.8103314538468794,0.9591112621434597,0.974030290471508,0.9797041135539006,0.9834121200665737
synthetic_niah_87,3,5,1251,0.7871565221384631,0.8778436474849043,0.9108787211111898,0.9349423578987022,0.9503446946292947
synthetic_niah_87,3,6,1251,0.7376481029431643,0.845820164319657,0.8891254956646082,0.91760761507339,0.935148000449778
synthetic_niah_87,3,7,1251,0.9450774352573225,0.9759619970367769,0.983262460067673,0.9876010464250315,0.9905744223767844
synthetic_niah_87,3,8,1251,0.8318866245734067,0.9315657548946531,0.9484409947531632,0.958547815756838,0.9650277642179528
synthetic_niah_87,3,9,1251,0.8464268546305458,0.9251111994103766,0.9451916639456953,0.9586815753634295,0.9673473880573702
synthetic_niah_87,3,10,1251,0.7645417629897688,0.8951930619205289,0.927904782389298,0.9435689595361058,0.9537631844056881
synthetic_niah_87,3,11,1251,0.7872990511394364,0.9027416870903042,0.9265671727938956,0.940615962058149,0.9511010327505501
synthetic_niah_87,3,12,1251,0.8588633765605537,0.9559916386758527,0.9706837781040129,0.9770716784903936,0.9810316293169785
synthetic_niah_87,3,13,1251,0.8620313480030511,0.9562009038055271,0.969831839487436,0.9761085662156329,0.9803293994744323
synthetic_niah_87,3,14,1251,0.8512357557001798,0.9432065691999806,0.9575222065501608,0.9654894616814068,0.9712000205866221
synthetic_niah_87,3,15,1251,0.8367954036160115,0.9489708584395593,0.9644755520846129,0.9717919080994311,0.9770147376196944
synthetic_niah_87,3,16,1251,0.7807285305932944,0.9353379616269958,0.9661508383752353,0.9780087534387744,0.9837009770601737
synthetic_niah_87,3,17,1251,0.795027828402185,0.9389284760113076,0.9662356014338093,0.9797310945258593,0.9868682777613377
synthetic_niah_87,3,18,1251,0.7303759016441487,0.8978156097806717,0.9404981598089098,0.9608574593841447,0.9719722270926481
synthetic_niah_87,3,19,1251,0.8123736679862993,0.9306256284748586,0.959997347460366,0.9717277906308505,0.977744951024977
synthetic_niah_87,3,20,1251,0.7829199931294204,0.9406599310443734,0.9700445294527104,0.9793599031389959,0.9850899898557548
synthetic_niah_87,3,21,1251,0.8320914551073744,0.9578216532137029,0.9769324753491659,0.9856388219781193,0.9904517877141455
synthetic_niah_87,3,22,1251,0.7964118883468825,0.923701325699358,0.9545599470430336,0.9701168189444173,0.9792990707615818
synthetic_niah_87,3,23,1251,0.8452780700151248,0.9498917390240832,0.9697817879504995,0.9782559349327354,0.9832783894219798
synthetic_niah_87,3,24,1251,0.8694203146498148,0.9539889760851913,0.9703798822496956,0.978321736227322,0.9837260211206141
synthetic_niah_87,3,25,1251,0.9319501409151251,0.9670957876946223,0.9791517298098898,0.9857602308704974,0.9899076170428179
synthetic_niah_87,3,26,1251,0.8886175547370796,0.9486827864292549,0.9667212783135574,0.9766540526096755,0.9831472516504901
synthetic_niah_87,3,27,1251,0.9337971631616951,0.9694244397027795,0.9806660896558049,0.9863894628600489,0.9900382144080726
synthetic_niah_87,3,28,1251,0.9122593518881639,0.9656846811600388,0.9775486233393899,0.9835301841766965,0.9873778829102579
synthetic_niah_87,3,29,1251,0.9730022987000956,0.9900065811041753,0.9942654328053201,0.9961281878664293,0.9972158089833685
synthetic_niah_87,3,30,1251,0.9522809251256091,0.9745694055365345,0.9839488059694114,0.9893744511341287,0.9926898698980547
synthetic_niah_87,3,31,1251,0.9520352689083029,0.981539046518244,0.9890117555089751,0.9931038225150398,0.9953177277718878
synthetic_niah_87,3,32,1251,0.9704372124929777,0.9847322525340159,0.9903675324987306,0.9934423255989916,0.9952827417928801
synthetic_niah_87,3,33,1251,0.9716276782400739,0.9879965477880585,0.9930966321969714,0.9951757424444572,0.9964450823674873
synthetic_niah_87,3,34,1251,0.9635874275761162,0.9795758687528755,0.9859318810977842,0.9894940186682606,0.9920282880490342
synthetic_niah_87,3,35,1251,0.857289824736683,0.9179645419103257,0.9397881364988786,0.9510995534272753,0.9587737232275292
synthetic_niah_87,4,0,1252,0.47789139027667027,0.63003450130567,0.7120121072515168,0.7647308322764795,0.8042558651770892
synthetic_niah_87,4,1,1252,0.6742162619491214,0.7554649221363643,0.796898674289244,0.8287560508025262,0.8551624293437771
synthetic_niah_87,4,2,1252,0.7868149659061354,0.874162101383045,0.8977718745390025,0.9134981330282385,0.9261611499223525
synthetic_niah_87,4,3,1252,0.8108925276834358,0.9444717695683144,0.9666276561047854,0.9738243294783682,0.9791838733528683
synthetic_niah_87,4,4,1252,0.8180161339464838,0.9621742101732981,0.976852012573788,0.9825242704719346,0.9860519166928189
synthetic_niah_87,4,5,1252,0.8055120760738397,0.8905512305250511,0.9241639215350889,0.9467709125687086,0.9607678280039958
synthetic_niah_87,4,6,1252,0.7580677349723531,0.8559227825550301,0.8977278601840327,0.9257599529021642,0.943076601277596
synthetic_niah_87,4,7,1252,0.9474711237434106,0.9752570288476902,0.9826182219001621,0.987376603317659,0.9904953050844846
synthetic_niah_87,4,8,1252,0.8797517054702668,0.9523131457383688,0.9621256216825006,0.9672935311224072,0.9713507443430711
synthetic_niah_87,4,9,1252,0.8772162955252486,0.9377726196876776,0.9525891647328605,0.9627452128768516,0.9700250578193451
synthetic_niah_87,4,10,1252,0.7534492586561095,0.8819970877480536,0.9137983441862615,0.9298331122047645,0.9412101189747908
synthetic_niah_87,4,11,1252,0.7779934092790354,0.8929069571564939,0.9171018551729749,0.9330918671022792,0.9452753958004112
synthetic_niah_87,4,12,1252,0.8504685342461862,0.9402438019633329,0.956847583429198,0.9654399403473733,0.9716200857408099
synthetic_niah_87,4,13,1252,0.8921363201502844,0.9587379906004216,0.969797652686407,0.9759952951579397,0.9808050207365208
synthetic_niah_87,4,14,1252,0.8460861848393294,0.9475239562068035,0.9615259563802387,0.9680960175697415,0.9730255110905999
synthetic_niah_87,4,15,1252,0.8555436981375699,0.9499508853646613,0.9668425648986606,0.9748190553625936,0.9803931948403385
synthetic_niah_87,4,16,1252,0.7523990538650689,0.9305401087539459,0.9570571447787307,0.967489367390301,0.974535478252664
synthetic_niah_87,4,17,1252,0.7879111841042367,0.9395357177872871,0.9667168190944732,0.9784027697040356,0.9842809651595315
synthetic_niah_87,4,18,1252,0.7497392354737601,0.9242756069139434,0.9544522083941513,0.9689845230006299,0.9781241418744311
synthetic_niah_87,4,19,1252,0.7834520996282265,0.9345418366456095,0.9627855873177095,0.9742491649152014,0.9805573053740071
synthetic_niah_87,4,20,1252,0.8276217879385477,0.961435139061248,0.9804001413138616,0.9862048397440334,0.989677618685023
synthetic_niah_87,4,21,1252,0.8369991212107423,0.9478700383561728,0.9720606507948549,0.9818832619306751,0.9876906975085239
synthetic_niah_87,4,22,1252,0.8750414273134559,0.9570590701322766,0.974246602529711,0.9814185954201446,0.9856601461858353
synthetic_niah_87,4,23,1252,0.9050403605743795,0.9651944611411741,0.9768762363595386,0.9820019194270578,0.9854105835387692
synthetic_niah_87,4,24,1252,0.9124618581359101,0.9689107341880195,0.980243007174309,0.985580704513522,0.9888734592144555
synthetic_niah_87,4,25,1252,0.952877269325055,0.9747657886797225,0.982082848193223,0.98626008809172,0.98916281931878
synthetic_niah_87,4,26,1252,0.9653060950035467,0.9853666164841424,0.9903851761227342,0.9927760405761794,0.9943136815361052
synthetic_niah_87,4,27,1252,0.963817581708238,0.9825989835930957,0.9878227478854541,0.9905187535334558,0.9922966134407821
synthetic_niah_87,4,28,1252,0.9583038768834845,0.9812987872676386,0.9868726814535109,0.9897932076240907,0.9917761346117718
synthetic_niah_87,4,29,1252,0.968083748539226,0.9854588601129821,0.9903686364731993,0.992904227380963,0.9944966715454845
synthetic_niah_87,4,30,1252,0.9789929647185984,0.9884742337771024,0.992225399790017,0.9944562730672617,0.9959634722182564
synthetic_niah_87,4,31,1252,0.9653342799179573,0.9853469940862929,0.9901547608777944,0.9927326018609057,0.9945311394600587
synthetic_niah_87,4,32,1252,0.9764633249233651,0.9880086348718908,0.991509999415464,0.9934865272456915,0.9947250937613623
synthetic_niah_87,4,33,1252,0.9734108156719689,0.9886842337764671,0.9929487163953857,0.9949364081641162,0.9962156029422857
synthetic_niah_87,4,34,1252,0.9569344222343257,0.9782546711613413,0.9839895710199995,0.9870311578460205,0.9891943069659301
synthetic_niah_87,4,35,1252,0.9106585222431425,0.9492590033225276,0.963302355143318,0.9704066404543583,0.9753045631068543
synthetic_niah_87,5,0,1253,0.4873244291703869,0.6451220682076634,0.7297618610663525,0.7814563083261312,0.8197395084919707
synthetic_niah_87,5,1,1253,0.669010849137436,0.7487952320931491,0.7901215351240081,0.8222222174817801,0.8489232781212436
synthetic_niah_87,5,2,1253,0.8205107598909208,0.9011929171628603,0.9213089573122583,0.9342322278558562,0.9448859565991272
synthetic_niah_87,5,3,1253,0.8214429533687422,0.9468701944761623,0.9666109332795338,0.9733485313541731,0.978148949667148
synthetic_niah_87,5,4,1253,0.8094960674828061,0.9557675846405419,0.9730397348786859,0.9794209686942484,0.9837070289948295
synthetic_niah_87,5,5,1253,0.7966264147747852,0.8898020686107442,0.9210947354220409,0.9431594718806318,0.9563062375883344
synthetic_niah_87,5,6,1253,0.7469596788668659,0.8534242399360087,0.899343857286741,0.9288206663449228,0.9452913572426751
synthetic_niah_87,5,7,1253,0.9436487685013721,0.9713808864275078,0.9792838104330681,0.9847004015325129,0.9885233523019852
synthetic_niah_87,5,8,1253,0.8474493871094251,0.9425369915125804,0.9564774191580674,0.964912994096409,0.970809154328812
synthetic_niah_87,5,9,1253,0.8599443826404379,0.9370199536022297,0.9548750764395145,0.9661960105912842,0.9737091950411603
synthetic_niah_87,5,10,1253,0.8253106289703883,0.9285952807315272,0.952013542058599,0.9623422968417996,0.9690973782362226
synthetic_niah_87,5,11,1253,0.7477182945559202,0.8833577390851408,0.9108365146999688,0.9277327499444226,0.9397814475242429
synthetic_niah_87,5,12,1253,0.8651732501519198,0.9553744564398738,0.9696093465268121,0.9759207402556173,0.9798426868243149
synthetic_niah_87,5,13,1253,0.8641468165592661,0.9550623625883671,0.9671741864699834,0.9737243344489096,0.9782073629196664
synthetic_niah_87,5,14,1253,0.8458594885699244,0.9511903630164764,0.9641854855997438,0.9706406204137716,0.9754972056368445
synthetic_niah_87,5,15,1253,0.8348151609796302,0.9429159253109601,0.9616746531178235,0.9707609134648119,0.9769489018445328
synthetic_niah_87,5,16,1253,0.7887249160398072,0.9280391147484967,0.9559992959474575,0.9675136990259614,0.9745500904624838
synthetic_niah_87,5,17,1253,0.8502092193505314,0.9577733606988446,0.975755531451229,0.9841859114746815,0.98868863973555
synthetic_niah_87,5,18,1253,0.7745552973333721,0.9158112783476227,0.943493999016268,0.9585416291339336,0.9680002153924808
synthetic_niah_87,5,19,1253,0.8472145777023613,0.9481496096519134,0.9688700337962927,0.9763733586154035,0.9809137841417678
synthetic_niah_87,5,20,1253,0.8643795996278298,0.949755648631959,0.9699375636002017,0.9780650317887333,0.9833722904828184
synthetic_niah_87,5,21,1253,0.8559653343213376,0.9455760598674484,0.9661412738725632,0.9753979366758138,0.9814499869523614
synthetic_niah_87,5,22,1253,0.8910466680075116,0.9589075721954035,0.974290288037682,0.9811602530758595,0.9855770531237961
synthetic_niah_87,5,23,1253,0.8975441183466635,0.9644308878790134,0.9756621658725333,0.980545736902439,0.9838948861765642
synthetic_niah_87,5,24,1253,0.9178179078829592,0.9736956039725726,0.9836641436678464,0.9879199440744865,0.9906640953515471
synthetic_niah_87,5,25,1253,0.9689579686728275,0.9848176117529458,0.9897648766567041,0.9922420172821419,0.9938790544289504
synthetic_niah_87,5,26,1253,0.967853261923496,0.9875070109975604,0.9918742471073755,0.994156504896274,0.9954887691556812
synthetic_niah_87,5,27,1253,0.960597696287762,0.9825356353466124,0.9878868158631542,0.9904365703192128,0.9921829961343612
synthetic_niah_87,5,28,1253,0.958793253930781,0.9816291111951291,0.9875167016336637,0.9901860676842372,0.9920315185136901
synthetic_niah_87,5,29,1253,0.9618255460490527,0.9849816712688998,0.9901783907658434,0.9927014502286111,0.9942682690201006
synthetic_niah_87,5,30,1253,0.9745246227177914,0.9871058609540606,0.9912064423318028,0.9937446477694531,0.9954168050064619
synthetic_niah_87,5,31,1253,0.9715765552774627,0.9879826096298552,0.9920040747652784,0.9941989058066938,0.9955867057246216
synthetic_niah_87,5,32,1253,0.9701688624566324,0.9851870649696837,0.9892923914207025,0.9915758036362331,0.9931530582758862
synthetic_niah_87,5,33,1253,0.9592282279848786,0.9838681390181192,0.9895615698510849,0.9921832816257361,0.9938170157421983
synthetic_niah_87,5,34,1253,0.9405733233649103,0.9712783968434083,0.9790457186568806,0.9830444690458433,0.9860404605659947
synthetic_niah_87,5,35,1253,0.8784737571019131,0.9309679705124216,0.9513015190456391,0.9614464237423785,0.9683147445065333
synthetic_niah_87,6,0,1254,0.5000651006588456,0.6634116392633369,0.7445659353023828,0.7956160432848968,0.8328782213890165
synthetic_niah_87,6,1,1254,0.660828278063796,0.745518350517607,0.7920466187839443,0.8263239981334389,0.8537276807856553
synthetic_niah_87,6,2,1254,0.8216482778578263,0.905649548254767,0.9251068588297597,0.9377589134161946,0.9479485771841452
synthetic_niah_87,6,3,1254,0.8239642963404827,0.9446223577996868,0.9655245218555073,0.9725430626919638,0.977593343227344
synthetic_niah_87,6,4,1254,0.8273673932248445,0.9575875330421371,0.9750754534578583,0.9816868007539209,0.9859537777565732
synthetic_niah_87,6,5,1254,0.765228919438065,0.8661103497101011,0.9016924367226483,0.9273826857875502,0.9437925188441574
synthetic_niah_87,6,6,1254,0.7426449871818274,0.856798501665114,0.9050024790377139,0.9364748926879084,0.9526367684846414
synthetic_niah_87,6,7,1254,0.9338083690897024,0.9653701242074495,0.9751130391249256,0.9815830643146196,0.9862849169434788
synthetic_niah_87,6,8,1254,0.8453687316388548,0.9509812120793207,0.9656187689451756,0.9732916936203904,0.9783471526030554
synthetic_niah_87,6,9,1254,0.8736198841114454,0.9540922291142333,0.9697217764066964,0.9786703196259045,0.9842890792876869
synthetic_niah_87,6,10,1254,0.8411168906079343,0.9305971100255623,0.9530550986237085,0.9633992125062386,0.970303244993337
synthetic_niah_87,6,11,1254,0.767557671849518,0.8942665629739786,0.9186021199790263,0.9339016172182065,0.9450003010396167
synthetic_niah_87,6,12,1254,0.8486818212898084,0.9479409282191762,0.9635753277312908,0.9714514144840256,0.976389500807167
synthetic_niah_87,6,13,1254,0.8834582120840633,0.9596581353118824,0.9705984806634694,0.9762642685178531,0.9800768353044631
synthetic_niah_87,6,14,1254,0.8532242089002627,0.9451341334400569,0.9577347384607445,0.9647153784401535,0.9700823669360882
synthetic_niah_87,6,15,1254,0.8646391537558422,0.927693108778471,0.9453168864576568,0.9558605556304792,0.9634251764689811
synthetic_niah_87,6,16,1254,0.833422958793089,0.9104366968189215,0.933455928060352,0.9461737246564857,0.9552615827999303
synthetic_niah_87,6,17,1254,0.8714268521289383,0.9459172818897192,0.9652294577279218,0.9749113045410795,0.9803336179482116
synthetic_niah_87,6,18,1254,0.8209124874153751,0.9180311315717177,0.9426424766946495,0.9555634914524465,0.9641642911218063
synthetic_niah_87,6,19,1254,0.8381499685166155,0.9246634841140783,0.9481780448707401,0.960262923026928,0.9685738066854201
synthetic_niah_87,6,20,1254,0.850572186216595,0.9430311802473127,0.963161804493667,0.9730165259233188,0.9794589601107716
synthetic_niah_87,6,21,1254,0.8625433078041606,0.9587654855960496,0.9763877026134548,0.9838971289734523,0.9884915976678371
synthetic_niah_87,6,22,1254,0.8654746791928634,0.9528665440836507,0.9705388134904214,0.9782131880821555,0.9830658636674553
synthetic_niah_87,6,23,1254,0.8745113284805116,0.9682916752230641,0.9793951430408241,0.9838405315885748,0.9868448393314154
synthetic_niah_87,6,24,1254,0.8831897356484336,0.9744285333864696,0.9857913553975953,0.9906687612139944,0.9932521972643245
synthetic_niah_87,6,25,1254,0.9543519272034239,0.9823074988962832,0.988781662240804,0.9919056889050107,0.9938956160020272
synthetic_niah_87,6,26,1254,0.945494601434606,0.9818777026476123,0.9885206156627478,0.9915913113115691,0.993581223314864
synthetic_niah_87,6,27,1254,0.9626350166388835,0.9866473356248042,0.9917156240454199,0.9942167315661469,0.9957443619977785
synthetic_niah_87,6,28,1254,0.943267258733037,0.9780545958751012,0.984797879053448,0.9882178322373932,0.9906604674006665
synthetic_niah_87,6,29,1254,0.9624962296057391,0.9848893924244051,0.991363132984101,0.9941340166935471,0.9956522522370249
synthetic_niah_87,6,30,1254,0.9727628237965757,0.9857504628290049,0.9906171470947501,0.9935667262778247,0.9954348502319584
synthetic_niah_87,6,31,1254,0.9607473313712408,0.9839041735502103,0.9893409409223379,0.992304072395495,0.9941302176105198
synthetic_niah_87,6,32,1254,0.9643770612312679,0.9815214332643336,0.9864233627982201,0.9893950774527664,0.991525070946528
synthetic_niah_87,6,33,1254,0.9549137000111045,0.9818459787494808,0.988564532077539,0.9916370445422185,0.9935476501877013
synthetic_niah_87,6,34,1254,0.9419551809363048,0.9726209773017824,0.9809547017179533,0.9856902255132508,0.9888386274106021
synthetic_niah_87,6,35,1254,0.9043576044988536,0.945938222639744,0.9607998660940964,0.9687456322259681,0.9741780320006055
synthetic_niah_87,7,0,1255,0.51129699240586,0.6729739690616834,0.7537390969525863,0.8020399698966346,0.8377350466896683
synthetic_niah_87,7,1,1255,0.6740603595901496,0.7702121275446362,0.8125200872586402,0.842731682240522,0.8672389070727655
synthetic_niah_87,7,2,1255,0.8139526662198004,0.9025429628591998,0.9231834856999479,0.936299557956314,0.9471993275159647
synthetic_niah_87,7,3,1255,0.8283207149493997,0.9447868976398586,0.9653815519811364,0.9726278893260337,0.9776829260828656
synthetic_niah_87,7,4,1255,0.8327393687788278,0.955972292680632,0.973846990482436,0.9815843865966114,0.9861807471235321
synthetic_niah_87,7,5,1255,0.774925180135104,0.8783685678647271,0.9122419774306825,0.9367114164690219,0.951677514968333
synthetic_niah_87,7,6,1255,0.757015580899563,0.8636569632741996,0.9091884029688422,0.9373919892919956,0.9528992080266401
synthetic_niah_87,7,7,1255,0.9330491518381365,0.9658694983964503,0.9759275331654632,0.9827547573975618,0.9877467734377217
synthetic_niah_87,7,8,1255,0.8771831036665345,0.9599510341964472,0.9721683760806566,0.9775905728272352,0.9818248882523372
synthetic_niah_87,7,9,1255,0.8858883474893275,0.9618215680840727,0.9765905742019748,0.9838121850386073,0.9885127847313884
synthetic_niah_87,7,10,1255,0.8024825607219331,0.9170691799736783,0.9441591629976098,0.9562583027993276,0.9641868072668983
synthetic_niah_87,7,11,1255,0.8075306890708306,0.9226498693642063,0.9465961180909412,0.9595261767623812,0.9677166980841099
synthetic_niah_87,7,12,1255,0.8348558999293424,0.9547145679102533,0.9703556513156926,0.9765406446156378,0.980483312638658
synthetic_niah_87,7,13,1255,0.8441691756414593,0.9533278258863559,0.9682006731942743,0.974952213744663,0.9792553256983613
synthetic_niah_87,7,14,1255,0.8200268790632511,0.9525313264676272,0.9683690222851818,0.9744515363869888,0.9785855853920594
synthetic_niah_87,7,15,1255,0.807068050838493,0.9536313971394194,0.969053886222092,0.9759315957587251,0.980581970385989
synthetic_niah_87,7,16,1255,0.7346808913480533,0.9227274240144231,0.956026460437126,0.9662752421959729,0.9725466565447755
synthetic_niah_87,7,17,1255,0.7619454805940908,0.930293767898652,0.961801921664219,0.9759562548693487,0.9822644908616956
synthetic_niah_87,7,18,1255,0.6830150110940191,0.9305236448296611,0.9625136783559735,0.9734582692075496,0.98005714898789
synthetic_niah_87,7,19,1255,0.8033381617748722,0.9626166876669446,0.9813372780774746,0.98705253520089,0.990419354223446
synthetic_niah_87,7,20,1255,0.8364344231408689,0.9812389328145755,0.9900584331137365,0.9928892933883497,0.9944821772116945
synthetic_niah_87,7,21,1255,0.8135114194200369,0.9808023670718995,0.9905381766004294,0.9936497138297077,0.995403204951081
synthetic_niah_87,7,22,1255,0.8844245003474326,0.9781639293055425,0.9874651955231484,0.9912732293972055,0.9935664602124571
synthetic_niah_87,7,23,1255,0.8706640592016052,0.98281514760969,0.9905045681998053,0.9932973958311048,0.9951049066070755
synthetic_niah_87,7,24,1255,0.8355091709547474,0.9679029128352368,0.9837817307262782,0.9898589951174319,0.9929398120526429
synthetic_niah_87,7,25,1255,0.9430885500764234,0.9771263233116898,0.9866353082468161,0.9910168458150479,0.9938157045315787
synthetic_niah_87,7,26,1255,0.920132561109335,0.9792333865579136,0.9882877317323556,0.9920728004355543,0.9944005993469507
synthetic_niah_87,7,27,1255,0.9344183840701785,0.9730426974961024,0.983462163958286,0.9886849451879431,0.9919315484200802
synthetic_niah_87,7,28,1255,0.9246912903331578,0.9681571223147541,0.9795943628694639,0.9854212337358338,0.9890450076805035
synthetic_niah_87,7,29,1255,0.9500801172218819,0.9810768244843225,0.9908472153758117,0.9943643569345261,0.9963764151223453
synthetic_niah_87,7,30,1255,0.9630210711549236,0.9849081047250781,0.9919777686456209,0.9953908679292932,0.9972772880000982
synthetic_niah_87,7,31,1255,0.9317665446860273,0.9669763411924203,0.9792351274038888,0.9855944526935221,0.9900705343325854
synthetic_niah_87,7,32,1255,0.9581723955027597,0.9810072053644323,0.9878933817566706,0.9917941288199144,0.9942432665422432
synthetic_niah_87,7,33,1255,0.897028331452903,0.959079887566678,0.9779927229023229,0.9859277674934481,0.9905302728720777
synthetic_niah_87,7,34,1255,0.9214292770831842,0.9682687437524486,0.9805715166233955,0.9862848858976238,0.9898838325599838
synthetic_niah_87,7,35,1255,0.9463078476817351,0.9799865880433433,0.9868301567156766,0.9896043804208883,0.991589876618276
synthetic_niah_87,8,0,1256,0.46195987156564905,0.6375406299616674,0.7119461609548392,0.7570105324715388,0.7897907746968812
synthetic_niah_87,8,1,1256,0.6886743096915594,0.7817483218407733,0.8221064165056264,0.8521149647586703,0.8771891642020184
synthetic_niah_87,8,2,1256,0.8236617812907865,0.9140624429287761,0.9303197171791525,0.9415164601422831,0.9511133747120982
synthetic_niah_87,8,3,1256,0.8722763904448931,0.9687241438197659,0.9787670855025723,0.9825433080392546,0.9855108811801009
synthetic_niah_87,8,4,1256,0.873448807127748,0.9628138309225194,0.9818350352803596,0.9870737465633709,0.9897064782413244
synthetic_niah_87,8,5,1256,0.8176000730914856,0.8920098306642015,0.9244771807292279,0.9496817195276901,0.9651636239283922
synthetic_niah_87,8,6,1256,0.7821385512991152,0.8858407173544036,0.9293209152236156,0.9559363560232077,0.9679360518686154
synthetic_niah_87,8,7,1256,0.9310555945869882,0.9615234999814439,0.9747409684893938,0.9834896050901515,0.9884804759772198
synthetic_niah_87,8,8,1256,0.898377759389426,0.9747118176971187,0.9848715072149348,0.988883170157651,0.9917270088689033
synthetic_niah_87,8,9,1256,0.9279315143856617,0.9785078003835941,0.9889243570867209,0.9932570734645251,0.9955634422961901
synthetic_niah_87,8,10,1256,0.8893928777205525,0.9740919921793169,0.9815535878878688,0.9857854683477862,0.9888894085160499
synthetic_niah_87,8,11,1256,0.8891922658956509,0.9729609951829676,0.982225864951856,0.9861111161790169,0.9890465526559755
synthetic_niah_87,8,12,1256,0.8772604121921065,0.9689775591176057,0.9819179220808933,0.9860866344110016,0.9887359890103189
synthetic_niah_87,8,13,1256,0.8867377332678645,0.9739367045404467,0.9834849461804346,0.9883656973758606,0.9915850650432397
synthetic_niah_87,8,14,1256,0.8636850236311171,0.98196566809808,0.9882604659897565,0.9910305423986606,0.9928746284414587
synthetic_niah_87,8,15,1256,0.8647264116143342,0.9814780849563557,0.9894856064130397,0.9923787115834244,0.9942336630024007
synthetic_niah_87,8,16,1256,0.8038048135934065,0.9771221788940639,0.9868655035140091,0.9907913716618215,0.9929790312119033
synthetic_niah_87,8,17,1256,0.8864469293632229,0.9883922987735381,0.9944957858647889,0.9962705665096633,0.9974071571713485
synthetic_niah_87,8,18,1256,0.8283163054186756,0.983981959867488,0.9911523350255338,0.993880603794426,0.9956444559098697
synthetic_niah_87,8,19,1256,0.8774815117263697,0.9897409672295479,0.9939749693038155,0.9956764591425099,0.9967076280148175
synthetic_niah_87,8,20,1256,0.8751846092288639,0.9877528934371417,0.9926493015835789,0.994512683374554,0.9957029261266276
synthetic_niah_87,8,21,1256,0.8353493392393155,0.9850498872775986,0.9925086047498664,0.9951578107331113,0.9966000688187125
synthetic_niah_87,8,22,1256,0.8958743654798572,0.979159717204406,0.9891571013717249,0.9930406918966712,0.9951653211044571
synthetic_niah_87,8,23,1256,0.8128895395092545,0.9671277226465621,0.9847171078990486,0.9914375088768341,0.9944501230266639
synthetic_niah_87,8,24,1256,0.8270842520917715,0.9697110851252492,0.9868187421172383,0.9926709561425123,0.9952804924216085
synthetic_niah_87,8,25,1256,0.9141943645193453,0.9701543867565627,0.9838431023814183,0.9900230247006124,0.9935507977653487
synthetic_niah_87,8,26,1256,0.8892812738427894,0.9607403910991652,0.9819023337968972,0.9913151605522852,0.9954518423740784
synthetic_niah_87,8,27,1256,0.8955127959876934,0.9631299335150998,0.9793320175692651,0.9865883376043407,0.9910792659563693
synthetic_niah_87,8,28,1256,0.8790800505986774,0.9628503250491155,0.9794668427587168,0.9867093748240607,0.9912010270169545
synthetic_niah_87,8,29,1256,0.9250949767577434,0.9834209047927431,0.9909435614691761,0.9940830176413559,0.9960399025176547
synthetic_niah_87,8,30,1256,0.9467717304048898,0.9861436632009183,0.9935769185414609,0.9964414092779069,0.9978926982535883
synthetic_niah_87,8,31,1256,0.920941598216302,0.9745770638163777,0.9848322523114279,0.9892194772618689,0.9920764592022336
synthetic_niah_87,8,32,1256,0.9511217432149626,0.9860890763333187,0.9915737548481591,0.9940084928835359,0.9955817821137775
synthetic_niah_87,8,33,1256,0.9184433132952559,0.9802760123150238,0.9891086499025672,0.99301377805511,0.9951481273518253
synthetic_niah_87,8,34,1256,0.9240200902778347,0.9750015023615446,0.9861624980862079,0.9908141933359734,0.9933470164172408
synthetic_niah_87,8,35,1256,0.9217974319904046,0.9712279052237863,0.9790747599088528,0.9829773208586033,0.9858871645250569
