sample_id,task,cycle,layer,head,shared_mass,own_mass,own_shared_overlap,gain
synthetic_niah_88,niah_single_1,2,9,0,0.9903932497542891,0.992303066674852,0.6,0.0019098169205629123
synthetic_niah_88,niah_single_1,2,9,1,0.998609960171626,0.9989498804665937,0.6090909090909091,0.000339920294967766
synthetic_niah_88,niah_single_1,2,9,2,0.9973811574622227,0.9975385563079764,0.9227272727272727,0.0001573988457537201
synthetic_niah_88,niah_single_1,2,9,3,0.9704057728555007,0.9728041155368455,0.8863636363636364,0.002398342681344867
synthetic_niah_88,niah_single_1,2,9,4,0.9779421681583809,0.9798400484638046,0.9181818181818182,0.0018978803054237048
synthetic_niah_88,niah_single_1,2,9,5,0.989410867536629,0.9901547357656154,0.9136363636363637,0.0007438682289864218
synthetic_niah_88,niah_single_1,2,9,6,0.9924161246775873,0.9927463934108086,0.9409090909090909,0.0003302687332212839
synthetic_niah_88,niah_single_1,2,9,7,0.9907937741602965,0.9925589329159155,0.7318181818181818,0.0017651587556190007
synthetic_niah_88,niah_single_1,2,10,0,0.9657688989990071,0.9863897839424604,0.4727272727272727,0.020620884943453266
synthetic_niah_88,niah_single_1,2,10,1,0.9383119833469598,0.9466189675237207,0.740909090909091,0.008306984176760901
synthetic_niah_88,niah_single_1,2,10,2,0.9887870583101356,0.9910676680217443,0.8318181818181818,0.0022806097116087054
synthetic_niah_88,niah_single_1,2,10,3,0.9373198319133128,0.9535316904897527,0.6636363636363637,0.01621185857643992
synthetic_niah_88,niah_single_1,2,10,4,0.968462518383898,0.9725809302783286,0.7181818181818181,0.004118411894430629
synthetic_niah_88,niah_single_1,2,10,5,0.9834123812097072,0.9853556001748828,0.7909090909090909,0.001943218965175575
synthetic_niah_88,niah_single_1,2,10,6,0.9851389668235698,0.9887970309551707,0.75,0.0036580641316008577
synthetic_niah_88,niah_single_1,2,10,7,0.97574564010166,0.9814919665951064,0.7636363636363637,0.005746326493446419
synthetic_niah_88,niah_single_1,2,11,0,0.9746587232552749,0.9793102792524426,0.6636363636363637,0.004651555997167711
synthetic_niah_88,niah_single_1,2,11,1,0.9727686753233012,0.9760880522621284,0.7636363636363637,0.003319376938827112
synthetic_niah_88,niah_single_1,2,11,2,0.9897451188169363,0.992574622529412,0.7318181818181818,0.0028295037124757005
synthetic_niah_88,niah_single_1,2,11,3,0.9608942259391132,0.964266912566224,0.8772727272727273,0.003372686627110766
synthetic_niah_88,niah_single_1,2,11,4,0.9392492435268266,0.9512664040605449,0.6272727272727273,0.012017160533718263
synthetic_niah_88,niah_single_1,2,11,5,0.9798836429494228,0.9840427641502273,0.7454545454545455,0.0041591212008045275
synthetic_niah_88,niah_single_1,2,11,6,0.9577498081078416,0.9609373573201575,0.8136363636363636,0.003187549212315899
synthetic_niah_88,niah_single_1,2,11,7,0.9561307183714282,0.9737320308400069,0.6909090909090909,0.017601312468578767
synthetic_niah_88,niah_single_1,2,12,0,0.9515499248532059,0.9609548960827653,0.6272727272727273,0.009404971229559411
synthetic_niah_88,niah_single_1,2,12,1,0.9855987381741371,0.9880244689020733,0.6818181818181818,0.0024257307279361706
synthetic_niah_88,niah_single_1,2,12,2,0.993133021695734,0.9946597956208034,0.7318181818181818,0.0015267739250693912
synthetic_niah_88,niah_single_1,2,12,3,0.9779343437440706,0.9852149752073772,0.7090909090909091,0.007280631463306597
synthetic_niah_88,niah_single_1,2,12,4,0.9809409405444034,0.9871240207434485,0.6318181818181818,0.006183080199045121
synthetic_niah_88,niah_single_1,2,12,5,0.9982391738575246,0.9986331216041231,0.6227272727272727,0.00039394774659851084
synthetic_niah_88,niah_single_1,2,12,6,0.9890288655295788,0.9924505815711228,0.6681818181818182,0.003421716041543954
synthetic_niah_88,niah_single_1,2,12,7,0.9788887699184178,0.9837164369229499,0.6590909090909091,0.004827667004532077
synthetic_niah_88,niah_single_1,2,13,0,0.9561473795224906,0.964285604379246,0.7454545454545455,0.008138224856755416
synthetic_niah_88,niah_single_1,2,13,1,0.9579813334057222,0.97706272519849,0.41818181818181815,0.0190813917927678
synthetic_niah_88,niah_single_1,2,13,2,0.976009400342844,0.983186030923813,0.5863636363636363,0.007176630580968957
synthetic_niah_88,niah_single_1,2,13,3,0.9891217498880127,0.996317075859592,0.5227272727272727,0.007195325971579236
synthetic_niah_88,niah_single_1,2,13,4,0.9112676209226632,0.9252431235438627,0.7181818181818181,0.01397550262119951
synthetic_niah_88,niah_single_1,2,13,5,0.9906699359229946,0.9935071564690776,0.6863636363636364,0.0028372205460830413
synthetic_niah_88,niah_single_1,2,13,6,0.9725195086141374,0.9769566086643089,0.740909090909091,0.004437100050171505
synthetic_niah_88,niah_single_1,2,13,7,0.9798931270141977,0.9898069736765592,0.4863636363636364,0.009913846662361503
synthetic_niah_88,niah_single_1,2,14,0,0.9906825487998132,0.9958148175393087,0.5727272727272728,0.00513226873949546
synthetic_niah_88,niah_single_1,2,14,1,0.9941596630156981,0.9957032924103096,0.6409090909090909,0.001543629394611501
synthetic_niah_88,niah_single_1,2,14,2,0.9628432006914878,0.9703988925913566,0.6545454545454545,0.007555691899868822
synthetic_niah_88,niah_single_1,2,14,3,0.9583069552541419,0.9642957182392268,0.8045454545454546,0.005988762985084883
synthetic_niah_88,niah_single_1,2,14,4,0.9604106653096458,0.9657972055152907,0.6954545454545454,0.005386540205644885
synthetic_niah_88,niah_single_1,2,14,5,0.9864168423061167,0.9916532301905914,0.5227272727272727,0.005236387884474669
synthetic_niah_88,niah_single_1,2,14,6,0.9698034164209298,0.9766331345610597,0.6954545454545454,0.006829718140129892
synthetic_niah_88,niah_single_1,2,14,7,0.9627499304034115,0.9689256445046497,0.7545454545454545,0.006175714101238183
synthetic_niah_88,niah_single_1,2,15,0,0.9132976022539755,0.9200352180659891,0.7636363636363637,0.006737615812013598
synthetic_niah_88,niah_single_1,2,15,1,0.9932654263935861,0.9947952995546518,0.7181818181818181,0.0015298731610657867
synthetic_niah_88,niah_single_1,2,15,2,0.9705718967429243,0.9776075520765563,0.7545454545454545,0.007035655333631929
synthetic_niah_88,niah_single_1,2,15,3,0.9925614309547235,0.9962853598469802,0.6181818181818182,0.0037239288922567004
synthetic_niah_88,niah_single_1,2,15,4,0.994757442045932,0.9974128729057806,0.7863636363636364,0.002655430859848651
synthetic_niah_88,niah_single_1,2,15,5,0.985714206793598,0.9911672667854219,0.6409090909090909,0.005453059991823883
synthetic_niah_88,niah_single_1,2,15,6,0.9945015083450831,0.9965331289416446,0.65,0.0020316205965614786
synthetic_niah_88,niah_single_1,2,15,7,0.9825541075181,0.9860313362761872,0.7136363636363636,0.003477228758087203
synthetic_niah_88,niah_single_1,2,16,0,0.9870364485219182,0.9890446433713331,0.7818181818181819,0.002008194849414946
synthetic_niah_88,niah_single_1,2,16,1,0.9847086186957815,0.9885349332991408,0.6863636363636364,0.0038263146033592488
synthetic_niah_88,niah_single_1,2,16,2,0.9792470192793874,0.9843577336305976,0.7045454545454546,0.005110714351210244
synthetic_niah_88,niah_single_1,2,16,3,0.9867751523506942,0.9888879829768408,0.8090909090909091,0.0021128306261465335
synthetic_niah_88,niah_single_1,2,16,4,0.9614293863019189,0.9635647238792557,0.8590909090909091,0.00213533757733686
synthetic_niah_88,niah_single_1,2,16,5,0.9835733460128335,0.9870251432306325,0.7954545454545454,0.0034517972177989797
synthetic_niah_88,niah_single_1,2,16,6,0.9566511194486036,0.9608704362332754,0.759090909090909,0.0042193167846718005
synthetic_niah_88,niah_single_1,2,16,7,0.986615299310844,0.9897233549058742,0.7863636363636364,0.0031080555950301347
synthetic_niah_88,niah_single_1,2,17,0,0.9589637354868403,0.9689747592408952,0.6318181818181818,0.010011023754054826
synthetic_niah_88,niah_single_1,2,17,1,0.9771953200579117,0.9817714534901884,0.8227272727272728,0.004576133432276697
synthetic_niah_88,niah_single_1,2,17,2,0.9969196285093006,0.9984062282433175,0.6454545454545455,0.0014865997340168802
synthetic_niah_88,niah_single_1,2,17,3,0.9855744620900359,0.9902925694314211,0.8272727272727273,0.004718107341385225
synthetic_niah_88,niah_single_1,2,17,4,0.9565009662527734,0.9649080021537347,0.7863636363636364,0.008407035900961368
synthetic_niah_88,niah_single_1,2,17,5,0.9790807474205285,0.9850254436606235,0.8181818181818182,0.005944696240094971
synthetic_niah_88,niah_single_1,2,17,6,0.9664046428006655,0.9733738148319052,0.7954545454545454,0.006969172031239701
synthetic_niah_88,niah_single_1,2,17,7,0.9921357467533716,0.9947385190832556,0.6863636363636364,0.00260277232988404
synthetic_niah_88,niah_single_1,2,18,0,0.9898857137022302,0.9941340521857223,0.7090909090909091,0.004248338483492042
synthetic_niah_88,niah_single_1,2,18,1,0.9697097953646985,0.9753122707748124,0.7954545454545454,0.0056024754101139385
synthetic_niah_88,niah_single_1,2,18,2,0.9861004341588345,0.9900381847050267,0.759090909090909,0.003937750546192165
synthetic_niah_88,niah_single_1,2,18,3,0.9037609675315192,0.9189007773810344,0.8181818181818182,0.015139809849515129
synthetic_niah_88,niah_single_1,2,18,4,0.9818787539657962,0.9901435594939199,0.7272727272727273,0.008264805528123698
synthetic_niah_88,niah_single_1,2,18,5,0.9550716595823928,0.9611581416246059,0.8409090909090909,0.0060864820422130705
synthetic_niah_88,niah_single_1,2,18,6,0.9755262086879349,0.9865604011346599,0.6863636363636364,0.011034192446724989
synthetic_niah_88,niah_single_1,2,18,7,0.9655653589635669,0.9734661880654287,0.7954545454545454,0.00790082910186185
synthetic_niah_88,niah_single_1,2,19,0,0.9839019068402447,0.9868952857874892,0.8045454545454546,0.002993378947244496
synthetic_niah_88,niah_single_1,2,19,1,0.9843892907970481,0.9882624406546167,0.7,0.003873149857568592
synthetic_niah_88,niah_single_1,2,19,2,0.9774223367321278,0.9848518244828508,0.7045454545454546,0.007429487750723052
synthetic_niah_88,niah_single_1,2,19,3,0.9523369738210805,0.9577818357379032,0.8181818181818182,0.005444861916822696
synthetic_niah_88,niah_single_1,2,19,4,0.994286196073109,0.9964234259633022,0.5954545454545455,0.0021372298901932707
synthetic_niah_88,niah_single_1,2,19,5,0.9202319030880899,0.930680982913991,0.6818181818181818,0.010449079825901153
synthetic_niah_88,niah_single_1,2,19,6,0.9763864010595039,0.9829928923166069,0.7318181818181818,0.006606491257102998
synthetic_niah_88,niah_single_1,2,19,7,0.9780565395724086,0.9832317266821119,0.75,0.0051751871097033275
synthetic_niah_88,niah_single_1,2,20,0,0.9858925317325891,0.990846683309428,0.7181818181818181,0.004954151576838983
synthetic_niah_88,niah_single_1,2,20,1,0.9442331243643347,0.9536508025227991,0.759090909090909,0.009417678158464393
synthetic_niah_88,niah_single_1,2,20,2,0.9956806064536412,0.9980952295551527,0.7090909090909091,0.002414623101511526
synthetic_niah_88,niah_single_1,2,20,3,0.9767280457326707,0.9804981788877987,0.7863636363636364,0.003770133155127975
synthetic_niah_88,niah_single_1,2,20,4,0.9495576430794394,0.9618667876765173,0.7454545454545455,0.012309144597077992
synthetic_niah_88,niah_single_1,2,20,5,0.9618823129347395,0.9731921290788982,0.55,0.011309816144158713
synthetic_niah_88,niah_single_1,2,20,6,0.9986910383642666,0.9997798128403032,0.5227272727272727,0.0010887744760365026
synthetic_niah_88,niah_single_1,2,20,7,0.9684389048364581,0.9801578528989746,0.6409090909090909,0.011718948062516499
synthetic_niah_88,niah_single_1,2,21,0,0.987430922686212,0.9936414405062884,0.6,0.006210517820076422
synthetic_niah_88,niah_single_1,2,21,1,0.9777506664898665,0.984782396292781,0.6954545454545454,0.007031729802914444
synthetic_niah_88,niah_single_1,2,21,2,0.9989360851336921,0.9994750082849331,0.7863636363636364,0.0005389231512409332
synthetic_niah_88,niah_single_1,2,21,3,0.9735106891070194,0.9870247074630357,0.6454545454545455,0.013514018356016289
synthetic_niah_88,niah_single_1,2,21,4,0.9741533665186785,0.9791041714168521,0.8,0.004950804898173677
synthetic_niah_88,niah_single_1,2,21,5,0.9678737454266211,0.97539312779996,0.7454545454545455,0.007519382373338934
synthetic_niah_88,niah_single_1,2,21,6,0.9903824590014138,0.9937521511690455,0.7681818181818182,0.0033696921676317215
synthetic_niah_88,niah_single_1,2,21,7,0.9729609976926609,0.9767601438553453,0.7954545454545454,0.003799146162684397
synthetic_niah_88,niah_single_1,2,22,0,0.957383614893372,0.9639294345003723,0.7909090909090909,0.006545819607000292
synthetic_niah_88,niah_single_1,2,22,1,0.9907275888071027,0.9934060469914908,0.8227272727272728,0.002678458184388166
synthetic_niah_88,niah_single_1,2,22,2,0.9828196390102256,0.9868811711260378,0.8318181818181818,0.004061532115812172
synthetic_niah_88,niah_single_1,2,22,3,0.9937656289553359,0.9964075114418137,0.7318181818181818,0.002641882486477787
synthetic_niah_88,niah_single_1,2,22,4,0.9864589034009453,0.9884798286741274,0.7681818181818182,0.002020925273182095
synthetic_niah_88,niah_single_1,2,22,5,0.9840233627894335,0.9908244298083297,0.4727272727272727,0.006801067018896267
synthetic_niah_88,niah_single_1,2,22,6,0.9877709351415821,0.9923187815193969,0.7363636363636363,0.0045478463778148015
synthetic_niah_88,niah_single_1,2,22,7,0.9869194666056177,0.9958126197905792,0.5590909090909091,0.008893153184961533
synthetic_niah_88,niah_single_1,2,23,0,0.9806737326270393,0.9879490091145755,0.6909090909090909,0.007275276487536231
synthetic_niah_88,niah_single_1,2,23,1,0.987507361355645,0.9916942115671351,0.509090909090909,0.004186850211490123
synthetic_niah_88,niah_single_1,2,23,2,0.9838499882076748,0.989855119878304,0.75,0.006005131670629216
synthetic_niah_88,niah_single_1,2,23,3,0.9992950605525991,0.9997275721679165,0.7772727272727272,0.00043251161531743243
synthetic_niah_88,niah_single_1,2,23,4,0.986503108734757,0.9923859763486976,0.6227272727272727,0.005882867613940634
synthetic_niah_88,niah_single_1,2,23,5,0.9771169070726782,0.9827796137715511,0.6363636363636364,0.005662706698872921
synthetic_niah_88,niah_single_1,2,23,6,0.9793348808545198,0.9829886361057136,0.6818181818181818,0.0036537552511938243
synthetic_niah_88,niah_single_1,2,23,7,0.9875805331346847,0.991741504721214,0.6272727272727273,0.004160971586529283
synthetic_niah_88,niah_single_1,2,24,0,0.9952086047580715,0.9964889599974305,0.7,0.0012803552393589879
synthetic_niah_88,niah_single_1,2,24,1,0.9833232461977977,0.9865011143186063,0.759090909090909,0.003177868120808669
synthetic_niah_88,niah_single_1,2,24,2,0.9988687989187216,0.9992922418092379,0.7318181818181818,0.00042344289051632344
synthetic_niah_88,niah_single_1,2,24,3,0.9925262197032045,0.9954113882005629,0.6863636363636364,0.0028851684973583147
synthetic_niah_88,niah_single_1,2,24,4,0.9993259199459215,0.9996817065780149,0.7272727272727273,0.00035578663209345773
synthetic_niah_88,niah_single_1,2,24,5,0.9846800818444028,0.9896591849326773,0.6136363636363636,0.004979103088274539
synthetic_niah_88,niah_single_1,2,24,6,0.9878537819203064,0.9914098162511247,0.7181818181818181,0.003556034330818303
synthetic_niah_88,niah_single_1,2,24,7,0.9769527032962477,0.9818413978316465,0.740909090909091,0.004888694535398752
synthetic_niah_88,niah_single_1,2,25,0,0.9996179114827664,0.9998358246459728,0.6181818181818182,0.00021791316320640686
synthetic_niah_88,niah_single_1,2,25,1,0.995984456201185,0.9974787427180503,0.7,0.0014942865168652286
synthetic_niah_88,niah_single_1,2,25,2,0.999525180947673,0.9998693499152361,0.7545454545454545,0.0003441689675631743
synthetic_niah_88,niah_single_1,2,25,3,0.9889283724174751,0.9941996889924064,0.6454545454545455,0.005271316574931295
synthetic_niah_88,niah_single_1,2,25,4,0.9903130024699613,0.9942542568530723,0.6954545454545454,0.0039412543831109925
synthetic_niah_88,niah_single_1,2,25,5,0.9985058031518463,0.999439698565349,0.6681818181818182,0.0009338954135026389
synthetic_niah_88,niah_single_1,2,25,6,0.9990083426411829,0.999458591593595,0.740909090909091,0.00045024895241208007
synthetic_niah_88,niah_single_1,2,25,7,0.9511250508144881,0.9573639372845285,0.7681818181818182,0.00623888647004045
synthetic_niah_88,niah_single_1,2,26,0,0.9815200336517345,0.984219351552197,0.7863636363636364,0.0026993179004625167
synthetic_niah_88,niah_single_1,2,26,1,0.9886581323072546,0.9916786825524792,0.6727272727272727,0.003020550245224518
synthetic_niah_88,niah_single_1,2,26,2,0.9903726042282254,0.9960182601267669,0.45,0.005645655898541491
synthetic_niah_88,niah_single_1,2,26,3,0.9941710953575955,0.9955762536460246,0.7272727272727273,0.0014051582884291314
synthetic_niah_88,niah_single_1,2,26,4,0.9937890646160831,0.9953297722164741,0.75,0.0015407076003910447
synthetic_niah_88,niah_single_1,2,26,5,0.9861928606775632,0.989946412550092,0.5636363636363636,0.003753551872528793
synthetic_niah_88,niah_single_1,2,26,6,0.9958126621619049,0.996839710010301,0.6772727272727272,0.0010270478483961343
synthetic_niah_88,niah_single_1,2,26,7,0.998251422314842,0.9987333609579491,0.7772727272727272,0.0004819386431070827
synthetic_niah_88,niah_single_1,2,27,0,0.9995342072331989,0.9997221290656798,0.6272727272727273,0.00018792183248095284
synthetic_niah_88,niah_single_1,2,27,1,0.9981190788753834,0.9989125924748311,0.6318181818181818,0.0007935135994476816
synthetic_niah_88,niah_single_1,2,27,2,0.9884821012336016,0.9926170245105157,0.7090909090909091,0.004134923276914115
synthetic_niah_88,niah_single_1,2,27,3,0.9641119279284683,0.9680910902540578,0.7,0.00397916232558948
synthetic_niah_88,niah_single_1,2,27,4,0.9868505992427572,0.988973193720722,0.7818181818181819,0.002122594477964812
synthetic_niah_88,niah_single_1,2,27,5,0.9993392419020178,0.9995698897636696,0.6772727272727272,0.00023064786165172269
synthetic_niah_88,niah_single_1,2,27,6,0.9980597334234086,0.9986809430566445,0.7681818181818182,0.0006212096332358641
synthetic_niah_88,niah_single_1,2,27,7,0.9979380677212942,0.9992183630449862,0.6136363636363636,0.0012802953236920045
synthetic_niah_88,niah_single_1,2,28,0,0.9909543052148161,0.9933964129045212,0.6681818181818182,0.0024421076897050975
synthetic_niah_88,niah_single_1,2,28,1,0.9938147605410564,0.9963175479909133,0.6454545454545455,0.0025027874498568803
synthetic_niah_88,niah_single_1,2,28,2,0.9992951530501805,0.9996233660461032,0.6863636363636364,0.0003282129959227831
synthetic_niah_88,niah_single_1,2,28,3,0.9989966220424955,0.9996384471070334,0.6954545454545454,0.0006418250645379153
synthetic_niah_88,niah_single_1,2,28,4,0.9922344175346239,0.9937248241717642,0.759090909090909,0.0014904066371402847
synthetic_niah_88,niah_single_1,2,28,5,0.9696981106302487,0.9732369389693042,0.759090909090909,0.0035388283390554998
synthetic_niah_88,niah_single_1,2,28,6,0.9886317900341046,0.993788832105172,0.5590909090909091,0.005157042071067375
synthetic_niah_88,niah_single_1,2,28,7,0.9968782476730645,0.9993118452651556,0.42727272727272725,0.0024335975920910524
synthetic_niah_88,niah_single_1,2,29,0,0.9985076956690649,0.9989210961315076,0.8,0.00041340046244264794
synthetic_niah_88,niah_single_1,2,29,1,0.9823125170537158,0.9830946231801022,0.8909090909090909,0.000782106126386406
synthetic_niah_88,niah_single_1,2,29,2,0.9989699703992191,0.9991909048051049,0.7681818181818182,0.0002209344058857754
synthetic_niah_88,niah_single_1,2,29,3,0.9993100112279666,0.9995893094305739,0.75,0.0002792982026073032
synthetic_niah_88,niah_single_1,2,29,4,0.9963605732555348,0.9970742040177502,0.7318181818181818,0.0007136307622153115
synthetic_niah_88,niah_single_1,2,29,5,0.9956733712281588,0.9967571297755682,0.65,0.0010837585474093858
synthetic_niah_88,niah_single_1,2,29,6,0.9997573735553267,0.9998662008429645,0.7090909090909091,0.000108827287637836
synthetic_niah_88,niah_single_1,2,29,7,0.9974447597433826,0.9982943183470822,0.6545454545454545,0.0008495586036995073
synthetic_niah_88,niah_single_1,2,30,0,0.9968652501091979,0.9977669424616238,0.7181818181818181,0.0009016923524258758
synthetic_niah_88,niah_single_1,2,30,1,0.9885571699170442,0.9912341205424865,0.7227272727272728,0.002676950625442265
synthetic_niah_88,niah_single_1,2,30,2,0.9962408659210362,0.9984065752900334,0.55,0.002165709368997182
synthetic_niah_88,niah_single_1,2,30,3,0.9978398729615221,0.9988518554828384,0.7818181818181819,0.0010119825213162903
synthetic_niah_88,niah_single_1,2,30,4,0.999196096973294,0.9995965222021425,0.7636363636363637,0.00040042522884842224
synthetic_niah_88,niah_single_1,2,30,5,0.9967560923091565,0.9978100462805033,0.7090909090909091,0.0010539539713467772
synthetic_niah_88,niah_single_1,2,30,6,0.999726825340137,0.9999437669276903,0.6090909090909091,0.00021694158755325432
synthetic_niah_88,niah_single_1,2,30,7,0.9966733849686376,0.9981508525785986,0.6954545454545454,0.0014774676099610362
synthetic_niah_88,niah_single_1,2,31,0,0.9964505555032471,0.997319394062669,0.7681818181818182,0.0008688385594218806
synthetic_niah_88,niah_single_1,2,31,1,0.9995139530515358,0.999942551586768,0.5363636363636364,0.00042859853523224967
synthetic_niah_88,niah_single_1,2,31,2,0.9887937371044362,0.9903437603120586,0.9,0.0015500232076224307
synthetic_niah_88,niah_single_1,2,31,3,0.9986414646022737,0.9995570491655517,0.55,0.0009155845632780046
synthetic_niah_88,niah_single_1,2,31,4,0.9988788693890333,0.9992818384695353,0.7045454545454546,0.00040296908050208025
synthetic_niah_88,niah_single_1,2,31,5,0.997293287938179,0.998682806325468,0.6590909090909091,0.0013895183872890682
synthetic_niah_88,niah_single_1,2,31,6,0.9980420333241777,0.9986817531783309,0.8227272727272728,0.0006397198541531202
synthetic_niah_88,niah_single_1,2,31,7,0.9950562234261744,0.996409959595992,0.6,0.0013537361698175987
synthetic_niah_88,niah_single_1,2,32,0,0.9995267215689553,0.999723677059881,0.6727272727272727,0.00019695549092568765
synthetic_niah_88,niah_single_1,2,32,1,0.9991415661348079,0.9995661902792147,0.5409090909090909,0.0004246241444068044
synthetic_niah_88,niah_single_1,2,32,2,0.9945016504829007,0.9963578324677217,0.6681818181818182,0.0018561819848209593
synthetic_niah_88,niah_single_1,2,32,3,0.9825693380560564,0.9854396944183663,0.740909090909091,0.0028703563623099226
synthetic_niah_88,niah_single_1,2,32,4,0.9975462611376973,0.99853005984889,0.6909090909090909,0.000983798711192696
synthetic_niah_88,niah_single_1,2,32,5,0.9990068023666949,0.9994110878287706,0.6954545454545454,0.00040428546207571525
synthetic_niah_88,niah_single_1,2,32,6,0.9905642361018863,0.993270116932484,0.6727272727272727,0.002705880830597751
synthetic_niah_88,niah_single_1,2,32,7,0.9952504616580558,0.9974749565388678,0.5454545454545454,0.002224494880812
synthetic_niah_88,niah_single_1,2,33,0,0.9988002233798177,0.9995419862790044,0.6954545454545454,0.0007417628991867042
synthetic_niah_88,niah_single_1,2,33,1,0.9967414907017015,0.9978812239837012,0.7272727272727273,0.0011397332819996775
synthetic_niah_88,niah_single_1,2,33,2,0.9984486755078537,0.9991660623791786,0.6545454545454545,0.0007173868713249432
synthetic_niah_88,niah_single_1,2,33,3,0.9997525149505826,0.9999052857072437,0.6318181818181818,0.0001527707566610914
synthetic_niah_88,niah_single_1,2,33,4,0.9996089210190623,0.999743261127018,0.7318181818181818,0.00013434010795565499
synthetic_niah_88,niah_single_1,2,33,5,0.9974174026578452,0.9980158011829738,0.6863636363636364,0.0005983985251286628
synthetic_niah_88,niah_single_1,2,33,6,0.9903069420687646,0.9928955214255316,0.6909090909090909,0.00258857935676704
synthetic_niah_88,niah_single_1,2,33,7,0.9989544558755329,0.9993653676303055,0.6454545454545455,0.00041091175477259156
synthetic_niah_88,niah_single_1,2,34,0,0.9989557029039313,0.9994257919985158,0.6090909090909091,0.00047008909458445824
synthetic_niah_88,niah_single_1,2,34,1,0.9967045406132029,0.9982440710998531,0.6727272727272727,0.0015395304866502313
synthetic_niah_88,niah_single_1,2,34,2,0.9994259525158593,0.9997507215090822,0.5909090909090909,0.0003247689932228681
synthetic_niah_88,niah_single_1,2,34,3,0.9893563453304961,0.9931728821257074,0.6272727272727273,0.0038165367952113227
synthetic_niah_88,niah_single_1,2,34,4,0.9871373556207267,0.9901971519066278,0.6818181818181818,0.0030597962859011396
synthetic_niah_88,niah_single_1,2,34,5,0.9922287583149215,0.9941935552894268,0.5818181818181818,0.001964796974505245
synthetic_niah_88,niah_single_1,2,34,6,0.9994443765009006,0.9997221582459412,0.4909090909090909,0.00027778174504067277
synthetic_niah_88,niah_single_1,2,34,7,0.9811454270866037,0.9863737331716556,0.5818181818181818,0.00522830608505187
synthetic_niah_88,niah_single_1,2,35,0,0.9857287274501931,0.9893372357428342,0.55,0.003608508292641033
synthetic_niah_88,niah_single_1,2,35,1,0.9951821277524955,0.9973585099804101,0.6,0.0021763822279146083
synthetic_niah_88,niah_single_1,2,35,2,0.9941984485332873,0.9952072807547273,0.6590909090909091,0.0010088322214399925
synthetic_niah_88,niah_single_1,2,35,3,0.9668198063439475,0.9794843474424962,0.6227272727272727,0.012664541098548754
synthetic_niah_88,niah_single_1,2,35,4,0.9863483824339289,0.9899268952958455,0.6409090909090909,0.003578512861916683
synthetic_niah_88,niah_single_1,2,35,5,0.982635567793583,0.9879665672053658,0.6409090909090909,0.005330999411782833
synthetic_niah_88,niah_single_1,2,35,6,0.9754711040758179,0.9809692774883173,0.6863636363636364,0.005498173412499363
synthetic_niah_88,niah_single_1,2,35,7,0.9673984815758153,0.9710251991034836,0.7136363636363636,0.0036267175276682995
synthetic_niah_88,niah_single_1,3,0,0,0.7371209962939509,0.7717183525331314,0.65,0.03459735623918048
synthetic_niah_88,niah_single_1,3,0,1,0.8314929948867551,0.8543275033606911,0.7318181818181818,0.022834508473935977
synthetic_niah_88,niah_single_1,3,0,2,0.9287032128471538,0.9608052814194648,0.6681818181818182,0.032102068572310904
synthetic_niah_88,niah_single_1,3,0,3,0.7492895040406977,0.8096303948890888,0.6363636363636364,0.060340890848391115
synthetic_niah_88,niah_single_1,3,0,4,0.9433971515883912,0.9650845628786968,0.7136363636363636,0.021687411290305603
synthetic_niah_88,niah_single_1,3,0,5,0.7599302262888314,0.867763752557048,0.6045454545454545,0.10783352626821652
synthetic_niah_88,niah_single_1,3,0,6,0.7142686477695069,0.8181968427117667,0.5590909090909091,0.1039281949422598
synthetic_niah_88,niah_single_1,3,0,7,0.7781138981974881,0.8089054802550069,0.6681818181818182,0.03079158205751875
synthetic_niah_88,niah_single_1,3,1,0,0.9014030948307827,0.9349991538417205,0.5863636363636363,0.03359605901093776
synthetic_niah_88,niah_single_1,3,1,1,0.8172793327533213,0.8508336194413579,0.5636363636363636,0.033554286688036616
synthetic_niah_88,niah_single_1,3,1,2,0.8531618877507721,0.8968652967679414,0.6227272727272727,0.04370340901716929
synthetic_niah_88,niah_single_1,3,1,3,0.9317157657642631,0.9491688398573533,0.6681818181818182,0.01745307409309027
synthetic_niah_88,niah_single_1,3,1,4,0.7105841620654584,0.7472171278686516,0.7,0.036632965803193196
synthetic_niah_88,niah_single_1,3,1,5,0.6868113925266965,0.7676023347673885,0.4090909090909091,0.08079094224069194
synthetic_niah_88,niah_single_1,3,1,6,0.751732745515994,0.7917275511121225,0.6181818181818182,0.03999480559612845
synthetic_niah_88,niah_single_1,3,1,7,0.799524002872083,0.8927600469579272,0.5227272727272727,0.09323604408584418
synthetic_niah_88,niah_single_1,3,2,0,0.9525187484009026,0.9597730177136362,0.7,0.007254269312733652
synthetic_niah_88,niah_single_1,3,2,1,0.9476521765799779,0.9647550278158903,0.6363636363636364,0.017102851235912375
synthetic_niah_88,niah_single_1,3,2,2,0.9773382469685048,0.980793421529391,0.5590909090909091,0.003455174560886176
synthetic_niah_88,niah_single_1,3,2,3,0.8292514951862613,0.8427336259377219,0.7181818181818181,0.013482130751460653
synthetic_niah_88,niah_single_1,3,2,4,0.9699566461227486,0.9784599590811399,0.6090909090909091,0.008503312958391351
synthetic_niah_88,niah_single_1,3,2,5,0.9318852897679897,0.9505463387479424,0.6045454545454545,0.018661048979952688
