layer,head,spearman_attn_delta,var_log_attn,var_log_pv
30,3,0.9957884238155245,13.98391399327095,0.29230131582423124
30,4,0.9959330623997397,14.465703054510275,0.23356055226382916
30,5,0.9976041609095482,8.702999440816782,0.2083162214416455
30,6,0.9956420848620686,38.88675650430004,0.38823845718981775
30,7,0.9949557925516341,7.320730683435045,0.2729819602274578
31,0,0.9966145210071591,9.921431272881339,0.27172906369361816
31,1,0.9947266339749306,41.12242993390232,0.4129657845649727
31,2,0.9927113874138157,4.384531295114772,0.21970623123788288
31,3,0.9923036425472388,23.668930162260455,0.4223457157778953
31,4,0.992095538402574,6.168118060825789,0.18896946539400303
31,5,0.9921880243320574,16.675436075631918,0.35694188841679314
31,6,0.9957350401868429,11.739278017312618,0.2811823973581248
31,7,0.9944180891622497,9.05592690993857,0.30567392051736164
32,0,0.9929072648003182,13.747976359062813,0.3689063032659646
32,1,0.9934426056665085,28.007637129395885,0.37709382750400705
32,2,0.9923605150725923,17.26036477126845,0.397108080241652
32,3,0.9903628484862612,4.371359984054769,0.23100472859238808
32,4,0.9971162411980211,8.215723986105692,0.22199073220994414
32,5,0.9962976006615105,17.84303151919821,0.2236983821517708
32,6,0.9923723168271934,6.076892290802862,0.19616742342674579
32,7,0.9981950410210485,8.10493035417099,0.09884411338468757
33,0,0.9954899436413244,17.61691839282086,0.3025910018306096
33,1,0.9912870751334599,6.419288231852784,0.23453275404410512
33,2,0.9894300565158075,17.116722178757026,0.41667933161967335
33,3,0.9948195744637863,37.0963233031173,0.4033569504543497
33,4,0.9943963073910063,22.947726547431085,0.3694332292179386
33,5,0.986739601644863,7.591986519471951,0.3743839765951235
33,6,0.9959440839368572,6.091840848119202,0.15795467011424144
33,7,0.99498452846313,19.388930472983287,0.3222044346917244
34,0,0.9955914356437798,30.757891701074918,0.31183936085680214
34,1,0.9933077840035388,17.86493986893882,0.31251067888830103
34,2,0.9983872565936336,22.22525192232705,0.1492325408645209
34,3,0.9962421938601953,3.966760622657954,0.12606580035085516
34,4,0.9883860271109913,5.251618041235374,0.20835873056765655
34,5,0.9945484982537662,6.538551016158441,0.15319430981026075
34,6,0.9976115037420775,12.960553922609355,0.17993316985378605
34,7,0.9888078452006807,5.754712079378442,0.2068123913107493
35,0,0.9900988599678959,2.446191251159398,0.04375199559901478
35,1,0.9930784089242014,3.792707295409637,0.035236502527093254
35,2,0.9857876414739781,5.224113320513662,0.11271035622063923
35,3,0.9909767310779611,6.6975252202951765,0.12752756464058077
35,4,0.9834233155398806,2.9042039080736095,0.07936353135711587
35,5,0.9809308392730406,3.2585954660538836,0.12130077676712203
35,6,0.9829387109604002,3.5423840815417407,0.08707834876259456
35,7,0.9886688730014228,2.5316218028098896,0.04258253378983191
