sample_id,task,cycle,offset,inside_position,outside_position,inside_attn,outside_attn,attn_margin,layers_swapped,base_kl,swap_kl,swap_regret,inside_delta_l0,inside_delta_mean,inside_pv_l0,inside_pv_mean,inside_vn_l0,inside_vn_mean,outside_delta_l0,outside_delta_mean,outside_pv_l0,outside_pv_mean,outside_vn_l0,outside_vn_mean,delta_diff,pv_diff,vn_diff,regret_negative,regret_positive
synthetic_niah_86,niah_single_1,24,16,4409,4238,0.0004000067710876465,0.0003435984253883362,5.64083456993103e-05,1,0.004984759259968996,0.004984638653695583,-1.2060627341270447e-07,0.00017836336212440074,9.466671441164347e-05,0.4823289141058922,17.927451335928506,0.27979615330696106,10.396276623838478,0.0001279251459891384,9.174642659464599e-05,0.4823289141058922,18.48520464801954,0.27979615330696106,10.698987670242786,2.9202878169974817e-06,-0.5577533120910338,-0.30271104640430835,True,False
synthetic_niah_86,niah_single_1,24,32,4294,4222,0.000428125262260437,0.00032704323530197144,0.00010108202695846558,1,0.004984759259968996,0.004984189756214619,-5.695037543773651e-07,0.00010907271598625812,5.0417846869876826e-05,0.4395107217133045,17.849475708997083,0.24894455075263977,10.30932395077414,8.969583450380014e-05,0.00010191638175872776,0.4395107217133045,18.674391369438833,0.24894455075263977,10.797490850918823,-5.149853488885093e-05,-0.82491566044175,-0.4881669001446838,True,False
synthetic_niah_86,niah_single_1,28,1,3983,3398,0.00022111833095550537,0.0002160593867301941,5.058944225311279e-06,4,0.014879286289215088,0.014904681593179703,2.5395303964614868e-05,4.832064663506941e-05,6.922248742497534e-05,0.3838724456727505,14.954301784849829,0.21148130297660828,8.841955811613136,6.044601278976103e-05,2.661402161750913e-05,0.3838724456727505,14.999387703111601,0.21148130297660828,8.86728145264917,4.26084658074662e-05,-0.04508591826177266,-0.02532564103603363,False,True
synthetic_niah_86,niah_single_1,28,2,2967,4217,0.00022257119417190552,0.00021599233150482178,6.57886266708374e-06,5,0.014879286289215088,0.014884750358760357,5.4640695452690125e-06,5.719568640216721e-05,7.280247672593177e-05,0.45141787081956863,15.556540712300274,0.2641216218471527,9.090573807557425,5.172795151686671e-05,7.40661973846911e-05,0.3838724456727505,14.953290945746833,0.21148130297660828,8.841354401575195,-1.26372065875933e-06,0.6032497665534411,0.24921940598222925,False,True
synthetic_niah_86,niah_single_1,28,4,1298,1091,0.00022629648447036743,0.00021572411060333252,1.0572373867034912e-05,1,0.014879286289215088,0.014877182431519032,-2.103857696056366e-06,4.858070099089673e-05,3.4347855853668184e-05,0.3838724456727505,15.180557063056362,0.21148130297660828,8.96520795673132,4.562359597315435e-05,3.404075715615937e-05,0.3838724456727505,15.268175425732302,0.21148130297660828,9.001704576114813,3.0709869750881336e-07,-0.08761836267593992,-0.03649661938349347,True,False
synthetic_niah_86,niah_single_1,28,8,4529,4444,0.00022964179515838623,0.00021429359912872314,1.5348196029663086e-05,1,0.014879286289215088,0.0148690827190876,-1.0203570127487183e-05,0.00012342790566322037,5.7391522664386306e-05,0.5666481330990791,21.56070806230936,0.3228532373905182,12.42123003055652,9.696428254812872e-05,6.516665069043902e-05,0.514636792242527,21.966823761040967,0.298468679189682,12.625126708712843,-7.775128026052717e-06,-0.40611569873160747,-0.2038966781563225,True,False
synthetic_niah_86,niah_single_1,28,16,601,1833,0.00023599714040756226,0.00020853430032730103,2.746284008026123e-05,1,0.014879286289215088,0.014920988120138645,4.170183092355728e-05,7.583317824355618e-05,1.9569642330235444e-05,0.4395107217133045,18.21961244319876,0.24894455075263977,10.494679656293657,0.00013460958018640667,1.711567209775981e-05,0.5187519043684006,21.16609555669129,0.29447469115257263,12.166546459827158,2.4539702324756346e-06,-2.94648311349253,-1.6718668035335007,False,True
synthetic_niah_86,niah_single_1,28,32,1304,3070,0.00025688111782073975,0.00019493699073791504,6.194412708282471e-05,1,0.014879286289215088,0.014897782355546951,1.8496066331863403e-05,0.00017171515003155946,2.4451784679444285e-05,0.5666481330990791,22.117332845098442,0.3228532373905182,12.698833865423998,4.956589194193839e-05,0.00012982576149984167,0.4395107217133045,20.58868213577403,0.24894455075263977,11.963695112201902,-0.00010537397682039738,1.5286507093244133,0.7351387532220954,False,True
synthetic_niah_86,niah_single_1,32,1,4498,1305,0.000246681272983551,0.0002457275986671448,9.5367431640625e-07,1,0.010150684975087643,0.010207248851656914,5.656387656927109e-05,0.00010779647600855924,6.840575095286756e-05,0.514636792242527,22.81626118802362,0.298468679189682,13.095043019288116,9.792347418624558e-05,5.5162088255671866e-05,0.4823289141058922,17.205388605801595,0.27979615330696106,9.992166163192856,1.3243662697195698e-05,5.610872582222026,3.1028768560952606,False,True
synthetic_niah_86,niah_single_1,32,2,1837,4342,0.00024735182523727417,0.00024478137493133545,2.5704503059387207e-06,1,0.010150684975087643,0.010104772634804249,-4.591234028339386e-05,0.0001445434454296901,2.3564447352988597e-05,0.5504622384905815,20.455885581258272,0.31137970089912415,11.689678275750744,0.00017573000945958483,0.00012690777475166115,0.5504622384905815,20.017576071123283,0.31137970089912415,11.468773195313084,-0.00010334332739867256,0.43830951013498876,0.22090508043766022,True,False
