sample_id,task,anchor,lag,global_generation_index,layer,head,strategy,event_signal,signal_magnitude,robust_z,percentile_rank,event_by_mad,event_by_top_quantile,selected_set_turnover,oracle_overlap,token_text,token_text_availability,event_thresholds,stale_loss,refreshed_loss,refresh_benefit
reasoning_long_generation_4,reasoning_long_generation,16,19,34.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0758194548543543e-06,2.405512819448181,0.98801261829653,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,20,35.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0338079619032214e-06,1.8393572272183278,0.9568874868559412,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,63,78.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.049741513270419e-06,2.0540810700751746,0.9720294426919033,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,105,120.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0300402664142894e-06,1.7885829813861391,0.952260778128286,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,111,126.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0382789241702994e-06,1.899608842010956,0.9623554153522608,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,36,51.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0758800499388599e-06,2.9184560783772846,0.9840168243953733,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,48,63.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1178433396707987e-06,3.595497806754299,0.9955835962145111,True,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,64,79.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0682634865588625e-06,2.79556935362268,0.979179810725552,False,True,0.040909090909090895,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,14,29.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1425536285969429e-06,3.1252671508904823,0.9947423764458465,True,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,15,30.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1908284704986727e-06,3.989070181032299,0.9995793901156678,True,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,25,40.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1564002306840848e-06,3.3730305068925377,0.9960042060988433,True,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,32,47.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1753811577364104e-06,3.712664603179699,0.9991587802313354,True,True,0.03181818181818186,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,0.6534107525708492,0.021734555518847287,0.631676197052002
reasoning_long_generation_4,reasoning_long_generation,16,51,66.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0672212056306307e-06,1.7773108932876243,0.9608832807570978,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,56,71.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.121698801398452e-06,2.7521025331003006,0.9924290220820189,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,63,78.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.093114065042755e-06,2.2406232427047157,0.9812828601472134,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,64,79.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0995745469699614e-06,2.356223494203359,0.9848580441640379,False,True,0.040909090909090895,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,78,93.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1895222087332513e-06,3.9656966633431825,0.9993690851735015,True,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,82,97.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0578696674201638e-06,1.6099796970688565,0.9509989484752892,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,90,105.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1485836921565351e-06,3.23316573676937,0.9951629863301787,True,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,98,113.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0776700491987867e-06,1.9642766580647342,0.9695057833859095,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,102,117.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.078410718946543e-06,1.977529788416744,0.9709779179810726,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,103,118.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0706476132327225e-06,1.8386211151877354,0.9634069400630915,False,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,16,107,122.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1577127452255809e-06,3.3965159082607577,0.9962145110410094,True,True,,0.5208481412277727,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,1,48.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.07251909375190735,193.1264856685899,0.564143007360673,True,False,0.0,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,2,49.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11442132294178009,305.10760145891686,0.5912723449001052,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,3,50.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.08613346517086029,229.51005121518745,0.5705573080967403,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,4,51.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11050277948379517,294.6355364356056,0.5872765509989485,True,False,0.0,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,5,52.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11442132294178009,305.10760145891686,0.5912723449001052,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,9,56.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.10198185592889786,271.86389526783466,0.5817034700315458,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,13,60.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.06321895122528076,168.27242999480683,0.559726603575184,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,17,64.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.09856946766376495,262.7444986909157,0.5798107255520505,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,19,66.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11442132294178009,305.10760145891686,0.5912723449001052,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,20,67.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.08613346517086029,229.51005121518745,0.5705573080967403,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,21,68.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.10053126513957977,267.9872811047326,0.5809674027339643,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,22,69.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.09856946766376495,262.7444986909157,0.5798107255520505,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,28,75.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.13279463350772858,354.20913752789477,0.6108307045215563,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,31,78.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.10395638644695282,277.1407059494794,0.5824395373291272,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,39,86.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.06905321031808853,183.8641265621192,0.5619348054679285,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,43,90.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.13279463350772858,354.20913752789477,0.6108307045215563,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,46,93.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.019410129636526108,51.19606394424421,0.54931650893796,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,47,94.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.07251909375190735,193.1264856685899,0.564143007360673,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,48,95.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11442132294178009,305.10760145891686,0.5912723449001052,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,49,96.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.08613346517086029,229.51005121518745,0.5705573080967403,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,50,97.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11050277948379517,294.6355364356056,0.5872765509989485,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,51,98.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11442132294178009,305.10760145891686,0.5912723449001052,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,55,102.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.09856946766376495,262.7444986909157,0.5798107255520505,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,56,103.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.08613346517086029,229.51005121518745,0.5705573080967403,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,57,104.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.07032491266727448,187.26267243350304,0.5631966351209253,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,60,107.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.06321895122528076,168.27242999480683,0.559726603575184,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,66,113.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.11442132294178009,305.10760145891686,0.5912723449001052,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,67,114.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.08613346517086029,229.51005121518745,0.5705573080967403,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,68,115.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.10053126513957977,267.9872811047326,0.5809674027339643,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,72,119.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.10840438306331635,289.02770179103646,0.5861198738170347,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,74,121.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.0795937106013298,212.03296162235242,0.5680336487907466,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,75,122.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.10395638644695282,277.1407059494794,0.5824395373291272,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,76,123.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.046737294644117355,124.22622219835547,0.5541535226077813,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,77,124.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.14068672060966492,375.3002521696636,0.6235541535226078,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,78,125.0,0,0.0,snapkv,selected_core_new_token_residual_spike,0.14178766310214996,378.24245288578345,0.6243953732912724,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,1,48.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.028148001059889793,78.52876217527393,0.5523659305993691,True,False,0.0,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,2,49.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09590856730937958,269.19982137006156,0.5736067297581493,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,3,50.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.10888739675283432,305.7208732747989,0.582124079915878,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,4,51.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.0638900026679039,179.10297047290848,0.5614090431125132,True,False,0.0,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,5,52.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09590856730937958,269.19982137006156,0.5736067297581493,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,9,56.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.16632942855358124,467.356669018043,0.6063091482649843,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,13,60.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.0402105450630188,112.47148386375538,0.5550998948475289,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,17,64.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.02305082604289055,64.18585134696052,0.5514195583596214,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,19,66.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09590856730937958,269.19982137006156,0.5736067297581493,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,20,67.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.10888739675283432,305.7208732747989,0.582124079915878,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,21,68.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.08794990181922913,246.8049793140388,0.5694006309148265,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,22,69.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.02305082604289055,64.18585134696052,0.5514195583596214,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,28,75.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.015721583738923073,43.562139495921386,0.5498422712933754,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,31,78.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.06034234166145325,169.12022801362326,0.559726603575184,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,39,86.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09427197277545929,264.59461762802033,0.571608832807571,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,43,90.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.015721583738923073,43.562139495921386,0.5498422712933754,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,46,93.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.0938180610537529,263.3173581015869,0.5711882229232387,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,47,94.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.028148001059889793,78.52876217527393,0.5523659305993691,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,48,95.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09590856730937958,269.19982137006156,0.5736067297581493,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,49,96.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.10888739675283432,305.7208732747989,0.582124079915878,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,50,97.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.0638900026679039,179.10297047290848,0.5614090431125132,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,51,98.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09590856730937958,269.19982137006156,0.5736067297581493,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,55,102.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.02305082604289055,64.18585134696052,0.5514195583596214,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,56,103.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.10888739675283432,305.7208732747989,0.582124079915878,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,57,104.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.20234258472919464,568.6938775600867,0.6246056782334385,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,60,107.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.0402105450630188,112.47148386375538,0.5550998948475289,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,66,113.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09590856730937958,269.19982137006156,0.5736067297581493,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,67,114.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.10888739675283432,305.7208732747989,0.582124079915878,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,68,115.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.08794990181922913,246.8049793140388,0.5694006309148265,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,72,119.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.06675327569246292,187.15991761154964,0.562565720294427,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,74,121.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.0971459448337555,272.6816707148249,0.5747634069400631,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,75,122.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.06034234166145325,169.12022801362326,0.559726603575184,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,76,123.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.03368139639496803,94.09915079331192,0.5535226077812828,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,77,124.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.0342746376991272,95.76846901308073,0.5539432176656152,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,78,125.0,0,1.0,snapkv,selected_core_new_token_residual_spike,0.09544995427131653,267.90933283715793,0.5722397476340694,True,False,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,20,67.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.778143521543825e-07,2.5228119070220405,0.9650893796004206,False,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,39,86.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.691812010714784e-07,2.339423285169558,0.9566771819137749,False,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,52,99.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.706947139420663e-07,2.3715738912261055,0.9589905362776026,False,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,53,100.0,14,0.0,snapkv,selected_core_new_token_residual_spike,1.00102204214636e-06,3.0157983314617187,0.9848580441640379,True,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,12,59.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0550015758781228e-06,2.1155245132627356,0.9779179810725552,False,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,22,69.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0564045851424453e-06,2.1354278299385,0.9787592008412198,False,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,23,70.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0702548252083943e-06,2.331909578903335,0.9865404837013669,False,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
reasoning_long_generation_4,reasoning_long_generation,48,27,74.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0626077937558875e-06,2.2234275520920055,0.9825446898002103,False,True,,0.49869795574372017,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
