strategy,horizon,task,scope,metric,mean,median,q10,q25,q75,q90,cluster_bootstrap_mean_ci_low,cluster_bootstrap_mean_ci_high,n_rows,n_samples
v_ridge_leverage,64,gov_report,task,max_delta_nll,7.298967283964401,7.39700318971337,4.117414480464278,4.920872199025345,9.024427165177789,10.583902476693655,5.287363425296555,9.272343960124047,15,5
v_ridge_leverage,64,gov_report,task,avg_approx_kl,0.9457092780779092,0.8619830268470494,0.6149565143884147,0.7568278732539278,1.1924839668185383,1.3301692412612116,0.7428956188486039,1.169746601365197,15,5
v_ridge_leverage,64,gov_report,task,attention_output_error_mean,0.4670457119288347,0.46974373926970736,0.4098862985076309,0.4377545628594906,0.5098188159858974,0.5137370937309849,0.43527558441730074,0.4952771438319654,15,5
v_ridge_leverage,64,gov_report,task,oracle_overlap,0.13734633140049332,0.13813818406459552,0.10732141794196838,0.12184748705989093,0.150945041449091,0.16542568998617074,0.11927674782415149,0.1552818076987902,15,5
v_ridge_leverage,64,niah_single_1,task,avg_delta_nll,0.12789611182294494,0.09545775156108166,0.04667145414833359,0.06473632951227654,0.2134986686084535,0.23747750190921488,0.10957105396544313,0.14567944362856367,15,5
v_ridge_leverage,64,niah_single_1,task,max_delta_nll,2.5832839308057305,2.325467473289134,1.1295350269987572,1.3099444853352864,3.762965655662649,4.324649360582681,2.0714862170982946,3.109370126574932,15,5
v_ridge_leverage,64,niah_single_1,task,avg_approx_kl,0.14188303818799183,0.10567016585258737,0.05201804711198914,0.06785385593465001,0.22020490638191914,0.2678004679317838,0.12375432725945297,0.17034812200016478,15,5
v_ridge_leverage,64,niah_single_1,task,attention_output_error_mean,0.1999008891093865,0.20053332402312662,0.16876253267757024,0.19045374919424302,0.212664332234624,0.22502982451250705,0.19534566522559732,0.20455517639215362,15,5
v_ridge_leverage,64,niah_single_1,task,oracle_overlap,0.5475946176190678,0.529906986479318,0.4628442446504199,0.49291001782048705,0.6083782976619692,0.6283377688714247,0.5258011703027701,0.5669609218675578,15,5
v_ridge_leverage,64,reasoning_long_generation,task,avg_delta_nll,0.16854000032879704,0.11343488133014518,0.02276852378090643,0.05171963977755972,0.2777176986747296,0.3515774569435037,0.07543793497865516,0.270160980327234,15,5
v_ridge_leverage,64,reasoning_long_generation,task,max_delta_nll,3.6869674474289216,2.0059370530467824,0.7622235872881732,0.972423609816973,6.610718226962305,7.954526365493216,1.1657781239073328,6.305351985468684,15,5
v_ridge_leverage,64,reasoning_long_generation,task,avg_approx_kl,0.16747119588178067,0.10794176076678572,0.05401301413934409,0.07642548866232947,0.2621524820840425,0.3217195881251062,0.08775198539126103,0.24279366854477893,15,5
v_ridge_leverage,64,reasoning_long_generation,task,attention_output_error_mean,0.27762148857976954,0.29001420452682203,0.21321715061721846,0.2503275499104637,0.3004678404501533,0.32238877323250864,0.2608542802402299,0.2916004333163006,15,5
v_ridge_leverage,64,reasoning_long_generation,task,oracle_overlap,0.46718182526779867,0.4618222096317167,0.4289185738439535,0.44788370356154117,0.48277267267650087,0.5089817890304785,0.4489592318231957,0.48542039413999505,15,5
attention_weighted_v_ridge_leverage,1,,overall,avg_delta_nll,0.009279584398479477,7.320383384978868e-05,-0.03188217591813398,-0.0005644766363950282,0.02005793574402759,0.059012156806493736,-0.0024774318625349536,0.02112803050814446,45,15
attention_weighted_v_ridge_leverage,1,,overall,max_delta_nll,0.009279584398479477,7.320383384978868e-05,-0.03188217591813398,-0.0005644766363950282,0.02005793574402759,0.059012156806493736,-0.002483278852272489,0.021793012367374777,45,15
attention_weighted_v_ridge_leverage,1,,overall,avg_approx_kl,0.004650419062399349,0.001109607223648614,1.297987110409808e-06,0.00017916879441072948,0.004131320126208155,0.01154453282357619,0.002352565660266274,0.007635742451068477,45,15
attention_weighted_v_ridge_leverage,1,,overall,attention_output_error_mean,0.15845392304751538,0.13810263015329838,0.07744964475011026,0.10513079569985469,0.18631753077109656,0.2712020933628083,0.12744538431298075,0.19085019036637918,45,15
attention_weighted_v_ridge_leverage,1,,overall,oracle_overlap,0.41562518740140336,0.44479045057662814,0.2516479288606538,0.29282840326932363,0.511098853479353,0.5440454992115428,0.3572687361815954,0.4650049724615,45,15
attention_weighted_v_ridge_leverage,4,,overall,avg_delta_nll,0.030311132133118906,0.00886332998200956,-0.014465003868875389,-3.814739402585587e-06,0.0359030944180434,0.07745923097980226,0.011472746771945434,0.053257761176029136,45,15
attention_weighted_v_ridge_leverage,4,,overall,max_delta_nll,0.13391957486884032,0.03438669465101185,5.3408171677205025e-05,0.006440580692146369,0.1252609983984314,0.22073787416548435,0.0633669988016812,0.2268086141291198,45,15
attention_weighted_v_ridge_leverage,4,,overall,avg_approx_kl,0.02574906497259357,0.006107626788380567,9.102377935287691e-05,0.0003830857217185562,0.009923267465863387,0.06173781635436809,0.009779992103961535,0.048169519720708126,45,15
attention_weighted_v_ridge_leverage,4,,overall,attention_output_error_mean,0.17829286171224037,0.15915063877279562,0.07660417906587705,0.10203155506557475,0.2233986610857149,0.2973627829458565,0.13961310671046714,0.2138700629580518,45,15
attention_weighted_v_ridge_leverage,4,,overall,oracle_overlap,0.4263331790161812,0.4545489536132026,0.25706451644413336,0.29355665033993683,0.5191524559095215,0.5698602374240637,0.36704625690075865,0.4747437713273427,45,15
attention_weighted_v_ridge_leverage,16,,overall,avg_delta_nll,0.08199426996618656,0.017882559561235523,-0.01895102641004671,0.00026924161968100435,0.07868905548151939,0.24832467508320205,0.030646764692656706,0.14136025777815894,45,15
attention_weighted_v_ridge_leverage,16,,overall,max_delta_nll,0.8178777230633468,0.2570652304402081,0.03645095694881917,0.14845905558340178,0.7604599742145766,1.5678403823721043,0.40445355245357717,1.3182991284467285,45,15
attention_weighted_v_ridge_leverage,16,,overall,avg_approx_kl,0.07601447284026078,0.025955936330659377,0.0031569042779752065,0.006844761248225102,0.06838838691157136,0.18905868162420478,0.039306730418575526,0.1250059889403594,45,15
attention_weighted_v_ridge_leverage,16,,overall,attention_output_error_mean,0.19421183869263534,0.19449011598956645,0.09725699037628792,0.1117480814573355,0.248676702613011,0.30898163953044483,0.16006572365120547,0.22772981383915678,45,15
attention_weighted_v_ridge_leverage,16,,overall,oracle_overlap,0.43647271204385873,0.47846938451075244,0.27848076817318673,0.3025305334625793,0.5167157567591861,0.5606616827825832,0.38337835785106045,0.4868742063291197,45,15
attention_weighted_v_ridge_leverage,64,,overall,avg_delta_nll,0.23716289856939818,0.23043668163581427,0.04355784030202764,0.09185689896075622,0.3705514219857139,0.4693840828175681,0.16268655516944758,0.3106923211693006,45,15
attention_weighted_v_ridge_leverage,64,,overall,max_delta_nll,3.897272945661807,3.565894558636696,1.1043970763177604,1.69971777789425,5.696792506504387,7.022028350709393,2.8158411095498943,5.0599911299917695,45,15
attention_weighted_v_ridge_leverage,64,,overall,avg_approx_kl,0.21465935321296203,0.21641404950302262,0.05401179438085369,0.08310443151925444,0.3114866357165332,0.42423857722687897,0.15514734529169824,0.2693172575199149,45,15
attention_weighted_v_ridge_leverage,64,,overall,attention_output_error_mean,0.27075698352791666,0.2823701792567874,0.18922043675175715,0.2117249170895737,0.3167137748823734,0.35196331561724564,0.24185277950411838,0.30185878786839365,45,15
attention_weighted_v_ridge_leverage,64,,overall,oracle_overlap,0.45872431290101673,0.49992216511903337,0.2755475932095704,0.3166530086947866,0.5492174446485445,0.620045239812541,0.38764514088733265,0.5178869386288653,45,15
future_attention_oracle,1,,overall,avg_delta_nll,0.0036555760500012486,3.181614015801415e-05,-0.011014524357541687,-0.0005012654511631354,0.004944688607757541,0.030611112133314584,9.82592332834999e-05,0.006985257509387916,45,15
future_attention_oracle,1,,overall,max_delta_nll,0.0036555760500012486,3.181614015801415e-05,-0.011014524357541687,-0.0005012654511631354,0.004944688607757541,0.030611112133314584,0.0002529407146300164,0.007125141530225111,45,15
future_attention_oracle,1,,overall,avg_approx_kl,0.0007265225290654481,9.478359581324995e-05,2.2719336791786557e-07,1.7426827245606527e-06,0.00037815157113231193,0.001221521967202362,0.0002561166857810162,0.0014889703812892652,45,15
future_attention_oracle,1,,overall,attention_output_error_mean,0.037240693947415,0.03502865213279923,0.013737174154569706,0.018105987071370084,0.04841281659901142,0.06443618821601073,0.028293073799012986,0.045403817448625323,45,15
future_attention_oracle,4,,overall,avg_delta_nll,0.0018243749723633703,2.6417675895729076e-06,-0.009196378238181601,-0.0034964209981653838,0.0064680456142172105,0.01287253219105243,-0.00531924479732951,0.009777214883968145,45,15
future_attention_oracle,4,,overall,max_delta_nll,0.028796747751805896,0.006989349156121705,-4.864394043124775e-07,3.781328497609593e-05,0.03353233652761034,0.05625022128623062,0.012600041099328841,0.04918927767839628,45,15
future_attention_oracle,4,,overall,avg_approx_kl,0.0029672419675520886,0.00030112972330850133,2.2852293108875852e-05,0.00013231506309801936,0.0007661981874978876,0.005856201856106372,0.0009122519672330648,0.005756165778248869,45,15
future_attention_oracle,4,,overall,attention_output_error_mean,0.04912112845393431,0.04994881230716904,0.024089581034301467,0.02853770162134121,0.05922538488327215,0.0732231370639056,0.04132556453306933,0.057098790095423006,45,15
future_attention_oracle,16,,overall,avg_delta_nll,0.013046389168540026,-0.0005474099949829281,-0.018253552694437757,-0.010797428363175765,0.008042280338365515,0.028271455508264647,-0.00515368656510525,0.03899289295004913,45,15
future_attention_oracle,16,,overall,max_delta_nll,0.2638618538398213,0.07320940869984227,0.024740616709160435,0.0356465393193659,0.2297988763427945,0.3492277483710326,0.11505944176774321,0.5011282519588728,45,15
future_attention_oracle,16,,overall,avg_approx_kl,0.021483150412311223,0.0040393423251216184,0.0006726746884221608,0.0017306382582995404,0.008541099659726143,0.02673314080748419,0.006741834448740246,0.04278169224233839,45,15
future_attention_oracle,16,,overall,attention_output_error_mean,0.07837381998463962,0.07664672508447742,0.04768425965824281,0.05974951675064707,0.08940814732341096,0.11362119911351272,0.07046454807312759,0.0865921830500665,45,15
future_attention_oracle,64,,overall,avg_delta_nll,0.11035735213348564,0.07685757335793036,-0.0041023793912311575,0.03323667122868268,0.1460674498190201,0.2583923433412299,0.06892674433391263,0.15308188766133016,45,15
future_attention_oracle,64,,overall,max_delta_nll,2.571410051901209,1.6606249987347041,0.45895240308496454,0.8171822242072899,4.161574585337419,6.280895542405911,1.5475543283647724,3.7130788300731603,45,15
future_attention_oracle,64,,overall,avg_approx_kl,0.11972145999755725,0.07892808492405962,0.024779408169577462,0.05098413682759956,0.21017010301163308,0.2732775326727323,0.08342681453377104,0.1610324664646348,45,15
future_attention_oracle,64,,overall,attention_output_error_mean,0.17914839969440083,0.18173902964158253,0.14264980575888608,0.16447907603009543,0.1990607919824181,0.20924282276993153,0.17386523459132316,0.18430549765412688,45,15
snapkv,1,,overall,avg_delta_nll,-0.005745273276047808,-0.00020596732449362776,-0.07588566032024247,-0.03234799559199075,0.00044398621397334637,0.022092881378848978,-0.02654469627455906,0.020306000728042544,45,15
snapkv,1,,overall,max_delta_nll,-0.005745273276047808,-0.00020596732449362776,-0.07588566032024247,-0.03234799559199075,0.00044398621397334637,0.022092881378848978,-0.02815353392506152,0.01954993353500323,45,15
snapkv,1,,overall,avg_approx_kl,0.009038545472971456,0.0007781456730789008,1.0405786558663667e-06,3.4382287138018166e-05,0.004919147439571612,0.013356292050179637,0.002945145753354836,0.016757087382924443,45,15
snapkv,1,,overall,attention_output_error_mean,0.10038607407409725,0.07328212602684896,0.03771294308826327,0.048154923832044005,0.13780522346496582,0.21919424608349805,0.07047213330144692,0.13639949254919073,45,15
snapkv,1,,overall,oracle_overlap,0.41359712350242095,0.41818985599778263,0.2819986088652629,0.350600974517259,0.5037959208792637,0.5171062988052296,0.3718819124073208,0.45549491636716677,45,15
snapkv,4,,overall,avg_delta_nll,0.00410036590188544,1.0505116899928169e-05,-0.03436234714309787,-0.010628492426879355,0.008149021731219008,0.05233784390966753,-0.008199865608798235,0.017581671034628026,45,15
snapkv,4,,overall,max_delta_nll,0.07947512271484188,0.01637527028617214,-1.0312569131087909e-06,8.452376870593525e-05,0.06888948169061138,0.29059258317846226,0.04394896968053233,0.11827867441543059,45,15
snapkv,4,,overall,avg_approx_kl,0.01624235383353739,0.0015059982528518449,6.192392883978948e-05,0.0003599789697514357,0.01448645617119102,0.04528605536705123,0.007106654170407236,0.02672952811412989,45,15
snapkv,4,,overall,attention_output_error_mean,0.11211259522700608,0.08725601663657774,0.05823918948493277,0.06737779055644448,0.13584461443436643,0.20945573044009505,0.08508294732540128,0.145593543041997,45,15
snapkv,4,,overall,oracle_overlap,0.42261501987552486,0.4409711529345032,0.2820085273863124,0.3317828602968303,0.506204454509302,0.521593553735852,0.3793376007468561,0.4644130758982053,45,15
snapkv,16,,overall,avg_delta_nll,0.03465300636766257,0.0025341573841188847,-0.027605362980460058,-0.01594946426432453,0.025769648837021375,0.11939958993976904,0.0034275179877338575,0.07702909875047276,45,15
snapkv,16,,overall,max_delta_nll,0.5447649692782078,0.22578408594107913,0.043572013754020845,0.08043024141686317,0.3872992419563097,1.2471421176267474,0.2407550953439287,0.9707546881123077,45,15
snapkv,16,,overall,avg_approx_kl,0.05225024607675631,0.015177341417409417,0.0019397182078765853,0.006294378691470817,0.06675016194298208,0.15379201655946118,0.025505789795605076,0.08497830433281629,45,15
snapkv,16,,overall,attention_output_error_mean,0.13631150222153618,0.11514574425624838,0.07239559002628085,0.08037008283523997,0.19208628401026337,0.2334799953658755,0.10735506475486281,0.1669674105561946,45,15
snapkv,16,,overall,oracle_overlap,0.4266000276580345,0.44936709777776723,0.27953784863560854,0.3540471963672735,0.5008694913183319,0.525464572039422,0.3801926393692878,0.46999193587844745,45,15
snapkv,64,,overall,avg_delta_nll,0.318228280281916,0.21809241526565615,0.029602359837884434,0.09296922643629973,0.3792965007287403,0.858791058794035,0.17852088740939245,0.49640414440044434,45,15
snapkv,64,,overall,max_delta_nll,4.173705788936144,3.522263419942753,0.7915164461407401,1.50932538411503,6.154867731628439,8.223716298754656,2.818251800022183,5.5419991081968005,45,15
snapkv,64,,overall,avg_approx_kl,0.3045953436766347,0.21603439711378675,0.05075226690971151,0.07894156294979844,0.34713221352202195,0.7613035906189682,0.17929820362766644,0.46140433463218783,45,15
snapkv,64,,overall,attention_output_error_mean,0.24674347206137906,0.21219516441364364,0.157541952717625,0.1850319736416471,0.3117232097682366,0.37956409765165516,0.2089478799966879,0.2900030102774595,45,15
snapkv,64,,overall,oracle_overlap,0.42902486588594235,0.48088933128495326,0.27012513203931326,0.32622667480726825,0.5044218069105684,0.517025782822921,0.3782074235098765,0.4775039097111937,45,15
v_ridge_leverage,1,,overall,avg_delta_nll,0.2234477546133058,0.0008383861932586001,-0.08006914457463665,-0.0002861857682319169,0.06311128843357494,0.22334072931858984,0.020323556324757318,0.4915136983044664,45,15
v_ridge_leverage,1,,overall,max_delta_nll,0.2234477546133058,0.0008383861932586001,-0.08006914457463665,-0.0002861857682319169,0.06311128843357494,0.22334072931858984,0.011578592485281453,0.48690779644415805,45,15
v_ridge_leverage,1,,overall,avg_approx_kl,0.23317364713287975,0.0025591587397330857,3.227826168066587e-06,0.0003634208869885338,0.03356998792495071,0.21412231823395417,0.02637586557704927,0.489580661215943,45,15
v_ridge_leverage,1,,overall,attention_output_error_mean,0.21141862269347866,0.15147521595160165,0.08387178699485957,0.11274178419262171,0.30691633738266927,0.3913163304328918,0.15361781594743357,0.27626059461684666,45,15
v_ridge_leverage,1,,overall,oracle_overlap,0.35590386633215226,0.42216737588380526,0.1276126649105476,0.18794604322877992,0.45978850135255495,0.5171513086525367,0.2803036496605001,0.4210231820929663,45,15
v_ridge_leverage,4,,overall,avg_delta_nll,0.17086423278141522,0.0054216491717751225,-0.030189235379163824,-0.007319417254102234,0.037253401238742434,0.7792797495880233,0.04773677684262095,0.32763900353621206,45,15
v_ridge_leverage,4,,overall,max_delta_nll,0.6448834669596751,0.041936071440151323,3.958011923259619e-05,0.0032897883964295715,0.2686152248300786,2.2461579207559725,0.2318286915979364,1.183113522586734,45,15
v_ridge_leverage,4,,overall,avg_approx_kl,0.15528482619053974,0.005510581167595459,7.843201098346267e-05,0.0006454678139185052,0.07635507306928156,0.5258867692366572,0.05303825224106218,0.2875675426729635,45,15
v_ridge_leverage,4,,overall,attention_output_error_mean,0.21867695702032378,0.15988988658258071,0.08293741869077469,0.1091997898183763,0.30271461528415483,0.4283665096697708,0.15667642384112385,0.2814815506459965,45,15
v_ridge_leverage,4,,overall,oracle_overlap,0.3617285105148476,0.4316961000664552,0.1292560959154648,0.1725018353756088,0.46755040220540384,0.5401312866456567,0.283268899333057,0.4360064725720964,45,15
v_ridge_leverage,16,,overall,avg_delta_nll,0.3177971047234949,0.022312721889296006,-0.024328210842834295,0.0004770826363840186,0.6555821954349472,1.0374953187518832,0.12466905323203951,0.5658597188926416,45,15
v_ridge_leverage,16,,overall,max_delta_nll,1.9067575856986136,0.2928735046191875,0.03918947540339417,0.10930887487808505,3.6102819183678676,5.082244194151899,0.8404459264688151,2.9808075879650673,45,15
v_ridge_leverage,16,,overall,avg_approx_kl,0.2771766153345642,0.028160140810411155,0.0020853263848999303,0.008238892764756232,0.6170755752184269,0.8763602921136375,0.11756128304338069,0.4656824319177855,45,15
v_ridge_leverage,16,,overall,attention_output_error_mean,0.24351933552452112,0.17434046099272865,0.10109593381945198,0.1174408201671516,0.37462833874936524,0.47197532496498606,0.17904029421359283,0.314051380841595,45,15
v_ridge_leverage,16,,overall,oracle_overlap,0.3641931266644156,0.4408006897592373,0.12080128112532149,0.1589367865822564,0.4776830622742346,0.5356294727379647,0.2830741616125746,0.4429950806689768,45,15
v_ridge_leverage,64,,overall,avg_delta_nll,0.4744745628451105,0.2403453360859089,0.04555876471229158,0.08283536318773005,0.9348352186282527,1.2425667365234374,0.24581252369179407,0.7575903707218016,45,15
v_ridge_leverage,64,,overall,max_delta_nll,4.5230728873996835,4.16953714738813,1.0006261843515696,1.7117426573498165,7.028396841827291,8.946171683446746,3.076636778672773,6.028743112856642,45,15
v_ridge_leverage,64,,overall,avg_approx_kl,0.4183545040492272,0.23369935854154558,0.058365125587850133,0.08620821707190388,0.7405416409223384,1.0751385903545405,0.23760671894717605,0.6482637048324372,45,15
v_ridge_leverage,64,,overall,attention_output_error_mean,0.3148560298726636,0.29001420452682203,0.19086026418199112,0.21130853745866557,0.43634303875497105,0.500159107707206,0.2615301539273867,0.3740510096959998,45,15
v_ridge_leverage,64,,overall,oracle_overlap,0.3840409247624533,0.460321081735178,0.12251799806761228,0.15287468652267489,0.5109007708207953,0.6028580207683414,0.2857956737571348,0.4696246763924839,45,15
