sample_id,cycle,layer,recall_p4,recall_p8,recall_p16,recall_p32
gov_report:86,44,29,0.8045454545454546,0.7318181818181818,0.7181818181818181,0.6590909090909091
gov_report:86,44,30,0.7227272727272728,0.6772727272727272,0.6227272727272727,0.6136363636363636
gov_report:86,44,31,0.7818181818181819,0.7454545454545455,0.6909090909090909,0.6454545454545455
gov_report:86,44,32,0.6954545454545454,0.6590909090909091,0.6454545454545455,0.6136363636363636
gov_report:86,44,33,0.7681818181818182,0.7227272727272728,0.6772727272727272,0.6045454545454545
gov_report:86,44,34,0.7954545454545454,0.7454545454545455,0.6909090909090909,0.6363636363636364
gov_report:86,44,35,0.7090909090909091,0.6363636363636364,0.6227272727272727,0.65
gov_report:86,45,0,0.7772727272727272,0.7636363636363637,0.7318181818181818,0.7363636363636363
gov_report:86,45,1,0.5409090909090909,0.5181818181818182,0.5409090909090909,0.5545454545454546
gov_report:86,45,2,0.5863636363636363,0.4909090909090909,0.4636363636363636,0.42727272727272725
gov_report:86,45,3,0.5590909090909091,0.4863636363636364,0.4818181818181818,0.3090909090909091
gov_report:86,45,4,0.5818181818181818,0.5136363636363637,0.45454545454545453,0.34545454545454546
gov_report:86,45,5,0.5727272727272728,0.55,0.4727272727272727,0.39545454545454545
gov_report:86,45,6,0.6181818181818182,0.5181818181818182,0.4954545454545455,0.41363636363636364
gov_report:86,45,7,0.6545454545454545,0.5863636363636363,0.509090909090909,0.5045454545454545
gov_report:86,45,8,0.6636363636363637,0.5545454545454546,0.5909090909090909,0.5863636363636363
gov_report:86,45,9,0.6545454545454545,0.6,0.5181818181818182,0.4772727272727273
gov_report:86,45,10,0.6363636363636364,0.5818181818181818,0.5454545454545454,0.5409090909090909
gov_report:86,45,11,0.65,0.5545454545454546,0.5136363636363637,0.5590909090909091
gov_report:86,45,12,0.7090909090909091,0.6363636363636364,0.5818181818181818,0.6363636363636364
gov_report:86,45,13,0.7090909090909091,0.6681818181818182,0.5727272727272728,0.6
gov_report:86,45,14,0.6818181818181818,0.5863636363636363,0.6090909090909091,0.5909090909090909
gov_report:86,45,15,0.75,0.6772727272727272,0.6545454545454545,0.6090909090909091
gov_report:86,45,16,0.7090909090909091,0.6727272727272727,0.6545454545454545,0.6409090909090909
gov_report:86,45,17,0.7363636363636363,0.6818181818181818,0.6090909090909091,0.5818181818181818
gov_report:86,45,18,0.740909090909091,0.6545454545454545,0.65,0.5545454545454546
gov_report:86,45,19,0.7727272727272727,0.7045454545454546,0.6818181818181818,0.5727272727272728
gov_report:86,45,20,0.7863636363636364,0.7181818181818181,0.7272727272727273,0.5727272727272728
gov_report:86,45,21,0.8045454545454546,0.7181818181818181,0.65,0.5818181818181818
gov_report:86,45,22,0.7909090909090909,0.7272727272727273,0.6636363636363637,0.6318181818181818
gov_report:86,45,23,0.7772727272727272,0.740909090909091,0.740909090909091,0.6590909090909091
gov_report:86,45,24,0.7818181818181819,0.75,0.7136363636363636,0.6409090909090909
gov_report:86,45,25,0.7636363636363637,0.6954545454545454,0.6909090909090909,0.6136363636363636
gov_report:86,45,26,0.7636363636363637,0.7136363636363636,0.6636363636363637,0.6136363636363636
gov_report:86,45,27,0.7318181818181818,0.6727272727272727,0.5863636363636363,0.5727272727272728
gov_report:86,45,28,0.7363636363636363,0.6909090909090909,0.5772727272727273,0.5545454545454546
gov_report:86,45,29,0.759090909090909,0.7136363636363636,0.6681818181818182,0.6272727272727273
gov_report:86,45,30,0.65,0.5909090909090909,0.5818181818181818,0.5590909090909091
gov_report:86,45,31,0.7318181818181818,0.6863636363636364,0.65,0.5818181818181818
gov_report:86,45,32,0.6818181818181818,0.6454545454545455,0.6136363636363636,0.5772727272727273
gov_report:86,45,33,0.7136363636363636,0.6681818181818182,0.6363636363636364,0.5772727272727273
gov_report:86,45,34,0.7090909090909091,0.6272727272727273,0.5954545454545455,0.5727272727272728
gov_report:86,45,35,0.6909090909090909,0.6272727272727273,0.6272727272727273,0.6454545454545455
gov_report:86,46,0,0.7863636363636364,0.7681818181818182,0.7818181818181819,0.7227272727272728
gov_report:86,46,1,0.5454545454545454,0.5318181818181819,0.5454545454545454,0.5181818181818182
gov_report:86,46,2,0.5863636363636363,0.5227272727272727,0.4590909090909091,0.45
gov_report:86,46,3,0.5636363636363636,0.5227272727272727,0.4409090909090909,0.35
gov_report:86,46,4,0.5818181818181818,0.4818181818181818,0.42727272727272725,0.37727272727272726
gov_report:86,46,5,0.5636363636363636,0.5363636363636364,0.4590909090909091,0.3181818181818182
gov_report:86,46,6,0.5954545454545455,0.5363636363636364,0.4909090909090909,0.3
gov_report:86,46,7,0.5954545454545455,0.5227272727272727,0.4727272727272727,0.41818181818181815
gov_report:86,46,8,0.6045454545454545,0.5409090909090909,0.5181818181818182,0.4818181818181818
gov_report:86,46,9,0.5045454545454545,0.44545454545454544,0.37727272727272726,0.4090909090909091
gov_report:86,46,10,0.6090909090909091,0.5409090909090909,0.4818181818181818,0.4681818181818182
gov_report:86,46,11,0.6090909090909091,0.5227272727272727,0.4590909090909091,0.45
gov_report:86,46,12,0.5772727272727273,0.4590909090909091,0.4409090909090909,0.42727272727272725
gov_report:86,46,13,0.6090909090909091,0.4818181818181818,0.4863636363636364,0.4863636363636364
gov_report:86,46,14,0.6045454545454545,0.5136363636363637,0.5181818181818182,0.4681818181818182
gov_report:86,46,15,0.6727272727272727,0.6181818181818182,0.6,0.5727272727272728
gov_report:86,46,16,0.6636363636363637,0.6363636363636364,0.5909090909090909,0.509090909090909
gov_report:86,46,17,0.6590909090909091,0.5681818181818182,0.55,0.4318181818181818
gov_report:86,46,18,0.65,0.5954545454545455,0.5318181818181819,0.4
gov_report:86,46,19,0.7,0.6318181818181818,0.5954545454545455,0.4954545454545455
gov_report:86,46,20,0.7045454545454546,0.6545454545454545,0.6227272727272727,0.5272727272727272
gov_report:86,46,21,0.7090909090909091,0.6181818181818182,0.5818181818181818,0.5363636363636364
gov_report:86,46,22,0.65,0.6090909090909091,0.5909090909090909,0.5681818181818182
gov_report:86,46,23,0.7227272727272728,0.6409090909090909,0.6090909090909091,0.55
gov_report:86,46,24,0.740909090909091,0.6727272727272727,0.6272727272727273,0.6363636363636364
gov_report:86,46,25,0.6681818181818182,0.6363636363636364,0.5772727272727273,0.5818181818181818
gov_report:86,46,26,0.7272727272727273,0.7090909090909091,0.6636363636363637,0.55
gov_report:86,46,27,0.6909090909090909,0.6363636363636364,0.5909090909090909,0.5272727272727272
gov_report:86,46,28,0.6909090909090909,0.6909090909090909,0.6045454545454545,0.509090909090909
gov_report:86,46,29,0.759090909090909,0.6954545454545454,0.5818181818181818,0.5909090909090909
gov_report:86,46,30,0.7,0.6727272727272727,0.6,0.5772727272727273
gov_report:86,46,31,0.75,0.7181818181818181,0.6545454545454545,0.5727272727272728
gov_report:86,46,32,0.6727272727272727,0.6409090909090909,0.5772727272727273,0.5590909090909091
gov_report:86,46,33,0.7318181818181818,0.7136363636363636,0.6045454545454545,0.5545454545454546
gov_report:86,46,34,0.7318181818181818,0.7136363636363636,0.6363636363636364,0.5772727272727273
gov_report:86,46,35,0.6954545454545454,0.6545454545454545,0.6136363636363636,0.5954545454545455
gov_report:86,47,0,0.6772727272727272,0.6863636363636364,0.6772727272727272,0.6272727272727273
gov_report:86,47,1,0.5409090909090909,0.509090909090909,0.5045454545454545,0.5
gov_report:86,47,2,0.5636363636363636,0.4954545454545455,0.4636363636363636,0.39545454545454545
gov_report:86,47,3,0.55,0.5136363636363637,0.4681818181818182,0.3181818181818182
gov_report:86,47,4,0.6227272727272727,0.5363636363636364,0.509090909090909,0.4318181818181818
gov_report:86,47,5,0.5318181818181819,0.4909090909090909,0.4681818181818182,0.32272727272727275
gov_report:86,47,6,0.6045454545454545,0.5363636363636364,0.4409090909090909,0.31363636363636366
gov_report:86,47,7,0.6227272727272727,0.5409090909090909,0.509090909090909,0.44545454545454544
gov_report:86,47,8,0.6409090909090909,0.5272727272727272,0.5318181818181819,0.5181818181818182
gov_report:86,47,9,0.5454545454545454,0.4727272727272727,0.4681818181818182,0.42727272727272725
gov_report:86,47,10,0.6181818181818182,0.55,0.5181818181818182,0.4863636363636364
gov_report:86,47,11,0.5909090909090909,0.5181818181818182,0.4681818181818182,0.45
gov_report:86,47,12,0.6227272727272727,0.5409090909090909,0.4909090909090909,0.44545454545454544
gov_report:86,47,13,0.5818181818181818,0.4681818181818182,0.4590909090909091,0.42272727272727273
gov_report:86,47,14,0.6318181818181818,0.4909090909090909,0.44545454545454544,0.37727272727272726
gov_report:86,47,15,0.6363636363636364,0.5818181818181818,0.55,0.4681818181818182
gov_report:86,47,16,0.6772727272727272,0.6,0.5454545454545454,0.5136363636363637
gov_report:86,47,17,0.6909090909090909,0.6227272727272727,0.5772727272727273,0.4772727272727273
gov_report:86,47,18,0.7,0.6227272727272727,0.5363636363636364,0.4727272727272727
gov_report:86,47,19,0.7090909090909091,0.6454545454545455,0.5772727272727273,0.5454545454545454
gov_report:86,47,20,0.7227272727272728,0.6681818181818182,0.6363636363636364,0.5954545454545455
gov_report:86,47,21,0.7727272727272727,0.6636363636363637,0.7136363636363636,0.5863636363636363
gov_report:86,47,22,0.6954545454545454,0.6545454545454545,0.5909090909090909,0.5318181818181819
gov_report:86,47,23,0.7363636363636363,0.6681818181818182,0.6363636363636364,0.5954545454545455
gov_report:86,47,24,0.7454545454545455,0.7318181818181818,0.65,0.6136363636363636
gov_report:86,47,25,0.7181818181818181,0.6636363636363637,0.6090909090909091,0.5818181818181818
gov_report:86,47,26,0.7454545454545455,0.7363636363636363,0.6454545454545455,0.5909090909090909
gov_report:86,47,27,0.7045454545454546,0.6727272727272727,0.5909090909090909,0.5227272727272727
gov_report:86,47,28,0.7045454545454546,0.6636363636363637,0.5909090909090909,0.5363636363636364
gov_report:86,47,29,0.7318181818181818,0.7,0.6227272727272727,0.5409090909090909
gov_report:86,47,30,0.6727272727272727,0.6227272727272727,0.5727272727272728,0.5136363636363637
gov_report:86,47,31,0.740909090909091,0.7090909090909091,0.6181818181818182,0.5363636363636364
gov_report:86,47,32,0.6772727272727272,0.6,0.5818181818181818,0.5590909090909091
gov_report:86,47,33,0.7,0.6772727272727272,0.6,0.5454545454545454
gov_report:86,47,34,0.7318181818181818,0.6681818181818182,0.65,0.5727272727272728
gov_report:86,47,35,0.6636363636363637,0.6363636363636364,0.6090909090909091,0.5909090909090909
gov_report:86,48,0,0.7045454545454546,0.7136363636363636,0.6863636363636364,0.6363636363636364
gov_report:86,48,1,0.5409090909090909,0.5227272727272727,0.5454545454545454,0.5409090909090909
gov_report:86,48,2,0.5863636363636363,0.5,0.4727272727272727,0.43636363636363634
gov_report:86,48,3,0.5318181818181819,0.509090909090909,0.4818181818181818,0.34545454545454546
gov_report:86,48,4,0.6,0.5318181818181819,0.44545454545454544,0.3409090909090909
gov_report:86,48,5,0.5772727272727273,0.5181818181818182,0.4727272727272727,0.37727272727272726
gov_report:86,48,6,0.5772727272727273,0.5136363636363637,0.43636363636363634,0.38636363636363635
gov_report:86,48,7,0.5954545454545455,0.5409090909090909,0.4863636363636364,0.4772727272727273
gov_report:86,48,8,0.65,0.5590909090909091,0.55,0.6045454545454545
gov_report:86,48,9,0.6227272727272727,0.5636363636363636,0.4863636363636364,0.44545454545454544
gov_report:86,48,10,0.6136363636363636,0.5636363636363636,0.4727272727272727,0.5227272727272727
gov_report:86,48,11,0.6227272727272727,0.509090909090909,0.45454545454545453,0.43636363636363634
gov_report:86,48,12,0.65,0.5818181818181818,0.5545454545454546,0.5363636363636364
gov_report:86,48,13,0.6454545454545455,0.5318181818181819,0.5,0.45454545454545453
gov_report:86,48,14,0.6590909090909091,0.6045454545454545,0.6,0.5454545454545454
gov_report:86,48,15,0.6863636363636364,0.6318181818181818,0.5909090909090909,0.55
gov_report:86,48,16,0.6954545454545454,0.6272727272727273,0.5954545454545455,0.5545454545454546
gov_report:86,48,17,0.7,0.6363636363636364,0.5909090909090909,0.4818181818181818
gov_report:86,48,18,0.6863636363636364,0.5681818181818182,0.5636363636363636,0.4318181818181818
gov_report:86,48,19,0.7090909090909091,0.6590909090909091,0.5863636363636363,0.4909090909090909
gov_report:86,48,20,0.7772727272727272,0.7045454545454546,0.6181818181818182,0.6181818181818182
gov_report:86,48,21,0.7772727272727272,0.7136363636363636,0.6409090909090909,0.5409090909090909
gov_report:86,48,22,0.740909090909091,0.6954545454545454,0.6636363636363637,0.6227272727272727
gov_report:86,48,23,0.7772727272727272,0.7,0.6954545454545454,0.5545454545454546
gov_report:86,48,24,0.8090909090909091,0.7909090909090909,0.7090909090909091,0.6363636363636364
gov_report:86,48,25,0.7318181818181818,0.65,0.65,0.5181818181818182
gov_report:86,48,26,0.7772727272727272,0.7272727272727273,0.65,0.5363636363636364
gov_report:86,48,27,0.7636363636363637,0.7136363636363636,0.6272727272727273,0.6
gov_report:86,48,28,0.7181818181818181,0.6590909090909091,0.5636363636363636,0.5727272727272728
gov_report:86,48,29,0.7363636363636363,0.7090909090909091,0.6636363636363637,0.6
gov_report:86,48,30,0.7,0.6772727272727272,0.6363636363636364,0.55
gov_report:86,48,31,0.7727272727272727,0.740909090909091,0.6772727272727272,0.6272727272727273
gov_report:86,48,32,0.6772727272727272,0.6181818181818182,0.6181818181818182,0.5772727272727273
gov_report:86,48,33,0.7454545454545455,0.6909090909090909,0.5954545454545455,0.5
gov_report:86,48,34,0.6818181818181818,0.6318181818181818,0.6409090909090909,0.6363636363636364
gov_report:86,48,35,0.6772727272727272,0.6681818181818182,0.6272727272727273,0.6181818181818182
gov_report:86,49,0,0.75,0.7363636363636363,0.7136363636363636,0.6954545454545454
gov_report:86,49,1,0.5363636363636364,0.5136363636363637,0.5227272727272727,0.5318181818181819
gov_report:86,49,2,0.5909090909090909,0.5363636363636364,0.4818181818181818,0.32272727272727275
gov_report:86,49,3,0.5590909090909091,0.5045454545454545,0.4818181818181818,0.33181818181818185
gov_report:86,49,4,0.6318181818181818,0.5409090909090909,0.4818181818181818,0.41818181818181815
gov_report:86,49,5,0.6045454545454545,0.5454545454545454,0.45454545454545453,0.42272727272727273
gov_report:86,49,6,0.6045454545454545,0.5136363636363637,0.45,0.38636363636363635
gov_report:86,49,7,0.6045454545454545,0.5818181818181818,0.5318181818181819,0.5318181818181819
gov_report:86,49,8,0.6318181818181818,0.5772727272727273,0.5409090909090909,0.5954545454545455
gov_report:86,49,9,0.6136363636363636,0.5590909090909091,0.4863636363636364,0.4909090909090909
gov_report:86,49,10,0.6090909090909091,0.5363636363636364,0.509090909090909,0.4818181818181818
gov_report:86,49,11,0.5909090909090909,0.4772727272727273,0.4681818181818182,0.4590909090909091
gov_report:86,49,12,0.6454545454545455,0.5818181818181818,0.5772727272727273,0.6045454545454545
gov_report:86,49,13,0.6454545454545455,0.6,0.5863636363636363,0.5681818181818182
gov_report:86,49,14,0.7545454545454545,0.7090909090909091,0.6409090909090909,0.6454545454545455
gov_report:86,49,15,0.7363636363636363,0.6727272727272727,0.6545454545454545,0.6318181818181818
gov_report:86,49,16,0.7318181818181818,0.6545454545454545,0.6272727272727273,0.6454545454545455
gov_report:86,49,17,0.7227272727272728,0.6909090909090909,0.6318181818181818,0.5727272727272728
gov_report:86,49,18,0.7090909090909091,0.6909090909090909,0.6409090909090909,0.5772727272727273
gov_report:86,49,19,0.7772727272727272,0.7363636363636363,0.6681818181818182,0.6045454545454545
gov_report:86,49,20,0.7727272727272727,0.7681818181818182,0.6545454545454545,0.6
gov_report:86,49,21,0.8090909090909091,0.7772727272727272,0.6772727272727272,0.5318181818181819
gov_report:86,49,22,0.7863636363636364,0.7136363636363636,0.6545454545454545,0.6681818181818182
gov_report:86,49,23,0.8090909090909091,0.7863636363636364,0.7045454545454546,0.6727272727272727
gov_report:86,49,24,0.8,0.7545454545454545,0.7181818181818181,0.6681818181818182
gov_report:86,49,25,0.759090909090909,0.740909090909091,0.6772727272727272,0.5727272727272728
gov_report:86,49,26,0.7818181818181819,0.7545454545454545,0.7045454545454546,0.65
gov_report:86,49,27,0.7545454545454545,0.7318181818181818,0.6590909090909091,0.5227272727272727
gov_report:86,49,28,0.759090909090909,0.7363636363636363,0.6954545454545454,0.6227272727272727
gov_report:86,49,29,0.7727272727272727,0.740909090909091,0.7045454545454546,0.6409090909090909
gov_report:86,49,30,0.7045454545454546,0.6818181818181818,0.5909090909090909,0.5
gov_report:86,49,31,0.75,0.7,0.6636363636363637,0.6363636363636364
gov_report:86,49,32,0.740909090909091,0.7227272727272728,0.6772727272727272,0.5545454545454546
gov_report:86,49,33,0.7,0.6636363636363637,0.6545454545454545,0.5409090909090909
gov_report:86,49,34,0.7136363636363636,0.6727272727272727,0.6227272727272727,0.6045454545454545
gov_report:86,49,35,0.6681818181818182,0.6136363636363636,0.6363636363636364,0.6181818181818182
gov_report:86,50,0,0.7318181818181818,0.7181818181818181,0.6954545454545454,0.6772727272727272
gov_report:86,50,1,0.5227272727272727,0.5181818181818182,0.5045454545454545,0.5
gov_report:86,50,2,0.5636363636363636,0.5136363636363637,0.4590909090909091,0.2772727272727273
gov_report:86,50,3,0.5727272727272728,0.4954545454545455,0.39090909090909093,0.33636363636363636
gov_report:86,50,4,0.5772727272727273,0.4772727272727273,0.45,0.35454545454545455
gov_report:86,50,5,0.5681818181818182,0.509090909090909,0.45454545454545453,0.37727272727272726
gov_report:86,50,6,0.6,0.509090909090909,0.4727272727272727,0.41818181818181815
gov_report:86,50,7,0.6545454545454545,0.5818181818181818,0.5045454545454545,0.509090909090909
gov_report:86,50,8,0.7227272727272728,0.6363636363636364,0.5772727272727273,0.4727272727272727
gov_report:86,50,9,0.6909090909090909,0.6409090909090909,0.5454545454545454,0.44545454545454544
gov_report:86,50,10,0.6818181818181818,0.6136363636363636,0.5727272727272728,0.5181818181818182
gov_report:86,50,11,0.6681818181818182,0.5818181818181818,0.5181818181818182,0.38636363636363635
gov_report:86,50,12,0.7,0.6363636363636364,0.6,0.5363636363636364
gov_report:86,50,13,0.7090909090909091,0.6818181818181818,0.5636363636363636,0.5909090909090909
gov_report:86,50,14,0.6863636363636364,0.6454545454545455,0.6318181818181818,0.5409090909090909
gov_report:86,50,15,0.7909090909090909,0.75,0.6681818181818182,0.6318181818181818
gov_report:86,50,16,0.7636363636363637,0.7,0.6590909090909091,0.5818181818181818
gov_report:86,50,17,0.7727272727272727,0.7136363636363636,0.6045454545454545,0.5409090909090909
gov_report:86,50,18,0.7727272727272727,0.7,0.6772727272727272,0.5363636363636364
gov_report:86,50,19,0.8045454545454546,0.75,0.6590909090909091,0.5590909090909091
gov_report:86,50,20,0.8181818181818182,0.7636363636363637,0.7,0.5318181818181819
gov_report:86,50,21,0.759090909090909,0.7136363636363636,0.6454545454545455,0.5863636363636363
gov_report:86,50,22,0.7954545454545454,0.7272727272727273,0.5772727272727273,0.5681818181818182
gov_report:86,50,23,0.7863636363636364,0.740909090909091,0.6636363636363637,0.5590909090909091
gov_report:86,50,24,0.7909090909090909,0.7363636363636363,0.6772727272727272,0.6727272727272727
gov_report:86,50,25,0.7363636363636363,0.6818181818181818,0.6136363636363636,0.5590909090909091
gov_report:86,50,26,0.75,0.6954545454545454,0.6363636363636364,0.5681818181818182
gov_report:86,50,27,0.7227272727272728,0.6590909090909091,0.6136363636363636,0.5454545454545454
gov_report:86,50,28,0.7045454545454546,0.6363636363636364,0.5727272727272728,0.4863636363636364
gov_report:86,50,29,0.6954545454545454,0.6545454545454545,0.6045454545454545,0.5318181818181819
gov_report:86,50,30,0.6909090909090909,0.6090909090909091,0.5409090909090909,0.4636363636363636
gov_report:86,50,31,0.6909090909090909,0.6409090909090909,0.5863636363636363,0.4318181818181818
gov_report:86,50,32,0.6727272727272727,0.6181818181818182,0.5590909090909091,0.5136363636363637
gov_report:86,50,33,0.6636363636363637,0.6227272727272727,0.55,0.5
gov_report:86,50,34,0.7227272727272728,0.6636363636363637,0.5363636363636364,0.44545454545454544
gov_report:86,50,35,0.7045454545454546,0.6363636363636364,0.5909090909090909,0.5681818181818182
gov_report:86,51,0,0.7227272727272728,0.7,0.6772727272727272,0.6409090909090909
gov_report:86,51,1,0.5363636363636364,0.5136363636363637,0.4954545454545455,0.5
gov_report:86,51,2,0.5772727272727273,0.5227272727272727,0.4863636363636364,0.3181818181818182
gov_report:86,51,3,0.5681818181818182,0.5181818181818182,0.35454545454545455,0.34545454545454546
gov_report:86,51,4,0.5727272727272728,0.4954545454545455,0.4636363636363636,0.36818181818181817
gov_report:86,51,5,0.5590909090909091,0.5227272727272727,0.4727272727272727,0.35909090909090907
gov_report:86,51,6,0.6,0.5,0.42727272727272725,0.41363636363636364
gov_report:86,51,7,0.6818181818181818,0.6363636363636364,0.5318181818181819,0.37727272727272726
gov_report:86,51,8,0.7363636363636363,0.6636363636363637,0.5545454545454546,0.4636363636363636
gov_report:86,51,9,0.6272727272727273,0.5772727272727273,0.4954545454545455,0.4772727272727273
gov_report:86,51,10,0.6818181818181818,0.6272727272727273,0.5454545454545454,0.4954545454545455
gov_report:86,51,11,0.6363636363636364,0.5227272727272727,0.4909090909090909,0.35909090909090907
gov_report:86,51,12,0.7,0.6227272727272727,0.6318181818181818,0.55
gov_report:86,51,13,0.6909090909090909,0.6272727272727273,0.5590909090909091,0.5136363636363637
gov_report:86,51,14,0.6863636363636364,0.6409090909090909,0.6409090909090909,0.5363636363636364
gov_report:86,51,15,0.740909090909091,0.6954545454545454,0.6954545454545454,0.6272727272727273
gov_report:86,51,16,0.7727272727272727,0.7363636363636363,0.6863636363636364,0.6318181818181818
gov_report:86,51,17,0.7909090909090909,0.7,0.6681818181818182,0.55
gov_report:86,51,18,0.740909090909091,0.6727272727272727,0.5818181818181818,0.4954545454545455
gov_report:86,51,19,0.7681818181818182,0.6727272727272727,0.6818181818181818,0.5363636363636364
gov_report:86,51,20,0.8227272727272728,0.759090909090909,0.7136363636363636,0.5681818181818182
gov_report:86,51,21,0.8272727272727273,0.759090909090909,0.75,0.6181818181818182
gov_report:86,51,22,0.759090909090909,0.6954545454545454,0.5909090909090909,0.5636363636363636
gov_report:86,51,23,0.8045454545454546,0.75,0.65,0.5181818181818182
gov_report:86,51,24,0.8272727272727273,0.7545454545454545,0.6636363636363637,0.5590909090909091
gov_report:86,51,25,0.7545454545454545,0.7,0.6045454545454545,0.55
gov_report:86,51,26,0.7681818181818182,0.7227272727272728,0.6545454545454545,0.5272727272727272
gov_report:86,51,27,0.7318181818181818,0.6545454545454545,0.6181818181818182,0.4409090909090909
gov_report:86,51,28,0.7636363636363637,0.7,0.6,0.4863636363636364
gov_report:86,51,29,0.7545454545454545,0.7181818181818181,0.6545454545454545,0.5545454545454546
gov_report:86,51,30,0.7227272727272728,0.6909090909090909,0.5681818181818182,0.4909090909090909
gov_report:86,51,31,0.7545454545454545,0.7318181818181818,0.6136363636363636,0.5727272727272728
gov_report:86,51,32,0.7,0.6409090909090909,0.5681818181818182,0.4590909090909091
gov_report:86,51,33,0.7318181818181818,0.6681818181818182,0.5545454545454546,0.5136363636363637
gov_report:86,51,34,0.7318181818181818,0.6818181818181818,0.5590909090909091,0.4318181818181818
gov_report:86,51,35,0.6863636363636364,0.6227272727272727,0.5772727272727273,0.5454545454545454
gov_report:86,52,0,0.7227272727272728,0.7181818181818181,0.6545454545454545,0.6454545454545455
gov_report:86,52,1,0.5227272727272727,0.5,0.4954545454545455,0.5045454545454545
gov_report:86,52,2,0.5727272727272728,0.5136363636363637,0.4818181818181818,0.30454545454545456
gov_report:86,52,3,0.5909090909090909,0.5181818181818182,0.4818181818181818,0.35909090909090907
gov_report:86,52,4,0.6,0.4954545454545455,0.45,0.34545454545454546
gov_report:86,52,5,0.6045454545454545,0.5181818181818182,0.4681818181818182,0.37727272727272726
gov_report:86,52,6,0.6090909090909091,0.5181818181818182,0.4681818181818182,0.4318181818181818
gov_report:86,52,7,0.6863636363636364,0.6272727272727273,0.5863636363636363,0.4772727272727273
gov_report:86,52,8,0.7318181818181818,0.6909090909090909,0.6454545454545455,0.5272727272727272
gov_report:86,52,9,0.6954545454545454,0.6681818181818182,0.5772727272727273,0.5227272727272727
gov_report:86,52,10,0.6727272727272727,0.6318181818181818,0.5863636363636363,0.5363636363636364
gov_report:86,52,11,0.6636363636363637,0.5818181818181818,0.4909090909090909,0.5181818181818182
gov_report:86,52,12,0.7454545454545455,0.7,0.6454545454545455,0.5954545454545455
gov_report:86,52,13,0.759090909090909,0.7227272727272728,0.6727272727272727,0.6181818181818182
gov_report:86,52,14,0.7863636363636364,0.7090909090909091,0.7045454545454546,0.6272727272727273
gov_report:86,52,15,0.8136363636363636,0.8,0.7545454545454545,0.6818181818181818
gov_report:86,52,16,0.759090909090909,0.7272727272727273,0.7045454545454546,0.65
gov_report:86,52,17,0.7727272727272727,0.740909090909091,0.6636363636363637,0.5590909090909091
gov_report:86,52,18,0.7863636363636364,0.6954545454545454,0.6909090909090909,0.5363636363636364
gov_report:86,52,19,0.8227272727272728,0.7545454545454545,0.6954545454545454,0.5681818181818182
gov_report:86,52,20,0.8318181818181818,0.759090909090909,0.7272727272727273,0.6136363636363636
gov_report:86,52,21,0.7727272727272727,0.7136363636363636,0.6636363636363637,0.6
gov_report:86,52,22,0.7636363636363637,0.7181818181818181,0.6681818181818182,0.55
gov_report:86,52,23,0.7909090909090909,0.7045454545454546,0.6909090909090909,0.5954545454545455
gov_report:86,52,24,0.7909090909090909,0.7181818181818181,0.6590909090909091,0.5772727272727273
gov_report:86,52,25,0.7090909090909091,0.6772727272727272,0.6227272727272727,0.5318181818181819
gov_report:86,52,26,0.7318181818181818,0.7,0.6227272727272727,0.5590909090909091
gov_report:86,52,27,0.7318181818181818,0.6681818181818182,0.6090909090909091,0.5318181818181819
gov_report:86,52,28,0.740909090909091,0.6863636363636364,0.6136363636363636,0.4318181818181818
gov_report:86,52,29,0.740909090909091,0.6636363636363637,0.65,0.5636363636363636
gov_report:86,52,30,0.6863636363636364,0.6409090909090909,0.5954545454545455,0.5136363636363637
gov_report:86,52,31,0.7318181818181818,0.7,0.6363636363636364,0.5772727272727273
gov_report:86,52,32,0.6954545454545454,0.6181818181818182,0.6,0.5045454545454545
gov_report:86,52,33,0.6909090909090909,0.6454545454545455,0.5727272727272728,0.5363636363636364
gov_report:86,52,34,0.7090909090909091,0.6545454545454545,0.6,0.5272727272727272
gov_report:86,52,35,0.6954545454545454,0.6590909090909091,0.6227272727272727,0.5681818181818182
gov_report:86,53,0,0.7681818181818182,0.7681818181818182,0.7636363636363637,0.740909090909091
gov_report:86,53,1,0.5454545454545454,0.5545454545454546,0.5227272727272727,0.5181818181818182
gov_report:86,53,2,0.5590909090909091,0.5181818181818182,0.5272727272727272,0.41818181818181815
gov_report:86,53,3,0.6181818181818182,0.5454545454545454,0.5181818181818182,0.3181818181818182
gov_report:86,53,4,0.6409090909090909,0.5681818181818182,0.55,0.40454545454545454
gov_report:86,53,5,0.6181818181818182,0.5727272727272728,0.5045454545454545,0.33181818181818185
gov_report:86,53,6,0.6090909090909091,0.5136363636363637,0.4818181818181818,0.43636363636363634
gov_report:86,53,7,0.6545454545454545,0.6045454545454545,0.5636363636363636,0.5227272727272727
gov_report:86,53,8,0.7181818181818181,0.6363636363636364,0.6363636363636364,0.45454545454545453
gov_report:86,53,9,0.5954545454545455,0.5409090909090909,0.45454545454545453,0.40454545454545454
gov_report:86,53,10,0.6590909090909091,0.5772727272727273,0.5227272727272727,0.5
gov_report:86,53,11,0.6318181818181818,0.5454545454545454,0.4818181818181818,0.41363636363636364
gov_report:86,53,12,0.65,0.55,0.4863636363636364,0.4590909090909091
gov_report:86,53,13,0.6681818181818182,0.5681818181818182,0.4636363636363636,0.4409090909090909
gov_report:86,53,14,0.6772727272727272,0.5818181818181818,0.509090909090909,0.4636363636363636
