active_cache_tokens,anchor,approx_kl,attention_output_error_max,attention_output_error_mean,attention_output_errors,average_delta_nll,change_point,compressed_log_probability,compressed_on_full_top_mass,compressed_other_mass,compressed_top_mass_rounding_correction,config_hash,cumulative_delta_nll,delta_nll,delta_nll_curvature,delta_nll_slope,first_large_loss_spike,forward_time_s,full_other_mass,full_top_mass,full_top_mass_rounding_correction,future_step,git_commit,invalid_reason,model,new_token_value_residual_mean,reference_log_probability,reference_token_id,reference_token_position,run_id,running_max_delta_nll,sample_id,seed,strategy,target_horizon,task,valid,global_generation_index,analysis_primary,analysis_condition,sample_cluster,delta_nll_abs,attention_output_error_range
256,16,0.006968162009107241,0.48252272605895996,0.2843690092364947,"[{""head"":0,""layer"":0,""relative_error"":0.13672398030757904},{""head"":11,""layer"":0,""relative_error"":0.0488051101565361},{""head"":0,""layer"":14,""relative_error"":0.48252272605895996},{""head"":11,""layer"":14,""relative_error"":0.47288939356803894},{""head"":0,""layer"":27,""relative_error"":0.12148431688547134},{""head"":11,""layer"":27,""relative_error"":0.4437885284423828}]",0.40192952871834703,62.0,-0.007796571124345064,0.9999931508914593,6.849108540651905e-06,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,13.263674447705451,0.00760480249989115,0.16046836421803334,0.027447959266471145,7.0,0.02436366699998871,1.7616636582840073e-07,0.9999998238336342,0.0,33,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.0672039939647675,-0.00019176862445391407,17,1009,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,48,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.00760480249989115,0.19815371682246524
256,16,0.003348140680880269,0.7279250621795654,0.2607546423872312,"[{""head"":0,""layer"":0,""relative_error"":0.0653456449508667},{""head"":11,""layer"":0,""relative_error"":0.044207192957401276},{""head"":0,""layer"":14,""relative_error"":0.37806010246276855},{""head"":11,""layer"":14,""relative_error"":0.7279250621795654},{""head"":0,""layer"":27,""relative_error"":0.09307689219713211},{""head"":11,""layer"":27,""relative_error"":0.2559129595756531}]",0.39024933772927234,62.0,-0.005543692037463188,0.9999942379169523,5.762083047700095e-06,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,13.268477482795259,0.004803035089807395,-0.0302497266765549,-0.0028017674100837553,7.0,0.023949832999960563,4.659925401107046e-08,0.999999953400746,0.0,34,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.07647325887982485,-0.0007406569476557934,15,1010,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,49,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.004803035089807395,0.46717041979233426
256,16,0.005620120745342094,0.7658395171165466,0.24807860453923544,"[{""head"":0,""layer"":0,""relative_error"":0.04740143567323685},{""head"":11,""layer"":0,""relative_error"":0.02241646498441696},{""head"":0,""layer"":14,""relative_error"":0.172588050365448},{""head"":11,""layer"":14,""relative_error"":0.7658395171165466},{""head"":0,""layer"":27,""relative_error"":0.11936196684837341},{""head"":11,""layer"":27,""relative_error"":0.36086419224739075}]",0.37927843795464317,62.0,-0.0064527965150773525,0.9999847220063565,1.5277993643536547e-05,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,13.27474532841251,0.006267845617252021,0.004266577937528382,0.0014648105274446266,7.0,0.02356833299995742,8.842404553011107e-08,0.9999999115759545,0.0,35,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.04973760169326624,-0.00018495089782533114,7094,1011,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,50,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.006267845617252021,0.5177609125773112
256,16,0.1033350845790885,0.34521666169166565,0.2069137692451477,"[{""head"":0,""layer"":0,""relative_error"":0.07793252915143967},{""head"":11,""layer"":0,""relative_error"":0.09885740280151367},{""head"":0,""layer"":14,""relative_error"":0.283107727766037},{""head"":11,""layer"":14,""relative_error"":0.34521666169166565},{""head"":0,""layer"":27,""relative_error"":0.09735310822725296},{""head"":11,""layer"":27,""relative_error"":0.3390151858329773}]",0.3822945741471268,62.0,-1.2141103744506836,0.9995980075164184,0.00040199248358163686,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,13.762604669296564,0.4878593408840537,0.48012668473935705,0.4815914952668017,7.0,0.02347916600001554,0.00012231502065174205,0.9998776849793483,0.0,36,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,6.080218543047522e-05,-0.7262510335666299,369,1012,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,51,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.4878593408840537,0.13830289244651794
256,16,0.31050499379212854,1.0036739110946655,0.3185091496755679,"[{""head"":0,""layer"":0,""relative_error"":0.06276054680347443},{""head"":11,""layer"":0,""relative_error"":0.04865804687142372},{""head"":0,""layer"":14,""relative_error"":1.0036739110946655},{""head"":11,""layer"":14,""relative_error"":0.40162163972854614},{""head"":0,""layer"":27,""relative_error"":0.1532648652791977},{""head"":11,""layer"":27,""relative_error"":0.24107588827610016}]",0.3644557323644194,62.0,-0.42974400520324707,0.9956481581864783,0.004351841813521662,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,13.484862097483518,-0.2777425718130466,-1.247193407963902,-0.7656019126971003,7.0,0.023556915999961348,0.005951931740996619,0.9940480682590034,0.0,37,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,6.573417780941782e-05,-0.7074865770162937,279,1013,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,52,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.2777425718130466,0.6851647614190977
256,16,0.7225173570560071,0.9136775135993958,0.3723907619714737,"[{""head"":0,""layer"":0,""relative_error"":0.13173198699951172},{""head"":11,""layer"":0,""relative_error"":0.04841451346874237},{""head"":0,""layer"":14,""relative_error"":0.9136775135993958},{""head"":11,""layer"":14,""relative_error"":0.5570185780525208},{""head"":0,""layer"":27,""relative_error"":0.1820320039987564},{""head"":11,""layer"":27,""relative_error"":0.40146997570991516}]",0.3979597205541837,62.0,-2.364339828491211,0.9662285576571206,0.03377144234287943,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,15.12246938105898,1.6376072835754627,2.6809517680856096,1.9153498553885093,7.0,0.023421208000002025,0.011409427023782337,0.9885905729762177,0.0,38,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,5.3315611779680694e-05,-0.7267325449157482,6553,1014,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,53,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,1.6376072835754627,0.5412867516279221
256,16,0.0016074098482841846,0.7573680281639099,0.4066267317781846,"[{""head"":0,""layer"":0,""relative_error"":0.05590938404202461},{""head"":11,""layer"":0,""relative_error"":0.07052923738956451},{""head"":0,""layer"":14,""relative_error"":0.7573680281639099},{""head"":11,""layer"":14,""relative_error"":0.6483250856399536},{""head"":0,""layer"":27,""relative_error"":0.4134298861026764},{""head"":11,""layer"":27,""relative_error"":0.4941987693309784}]",0.3878335746792715,62.0,-0.004405792336910963,0.9999645448786729,3.5455121327077066e-05,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,15.125509412491589,0.0030400314326080036,-3.549917107531364,-1.6345672521428547,7.0,0.024372083999992356,8.384459076027362e-06,0.999991615540924,0.0,39,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,3.37850199893334e-05,-0.0013657609043029595,11732,1015,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,54,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.0030400314326080036,0.3507412963857253
256,16,0.15075685755053397,0.7999855279922485,0.31417035808165866,"[{""head"":0,""layer"":0,""relative_error"":0.03918514400720596},{""head"":11,""layer"":0,""relative_error"":0.05886963754892349},{""head"":0,""layer"":14,""relative_error"":0.6784069538116455},{""head"":11,""layer"":14,""relative_error"":0.7999855279922485},{""head"":0,""layer"":27,""relative_error"":0.1320936679840088},{""head"":11,""layer"":27,""relative_error"":0.1764812171459198}]",0.37421092467010125,62.0,-0.16521552205085754,0.9973891402641097,0.0026108597358902585,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,14.96843698680405,-0.157072425687538,1.4744547950227087,-0.160112457120146,7.0,0.024039375000029395,0.001303151678254566,0.9986968483217454,0.0,40,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,5.574311227481606e-05,-0.32228794773839553,323,1016,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,55,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.157072425687538,0.4858151699105899
256,16,0.13795638065342294,0.9294140338897705,0.37563888759662706,"[{""head"":0,""layer"":0,""relative_error"":0.12380129843950272},{""head"":11,""layer"":0,""relative_error"":0.026815036311745644},{""head"":0,""layer"":14,""relative_error"":0.9294140338897705},{""head"":11,""layer"":14,""relative_error"":0.6412333846092224},{""head"":0,""layer"":27,""relative_error"":0.20951886475086212},{""head"":11,""layer"":27,""relative_error"":0.32305070757865906}]",0.36237925432216367,62.0,-0.02171245589852333,0.9998078141921178,0.00019218580788216144,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,14.85754942720871,-0.11088755959534069,0.2062973232123433,0.046184866092197296,7.0,0.02425825000000259,0.000816145891152642,0.9991838541088474,0.0,41,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,3.7919032223499016e-05,-0.13260001549386402,19036,1017,discovery_small_4bit_seed42_protocol_v4,3.452139301404415,gov_report:1,42,snapkv,64,gov_report,True,56,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.11088755959534069,0.5537751462931435
256,16,1.1849883145940752,0.7439390420913696,0.3282052216430505,"[{""head"":0,""layer"":0,""relative_error"":0.07615281641483307},{""head"":11,""layer"":0,""relative_error"":0.10676724463701248},{""head"":0,""layer"":14,""relative_error"":0.7439390420913696},{""head"":11,""layer"":14,""relative_error"":0.7236878275871277},{""head"":0,""layer"":27,""relative_error"":0.1328425109386444},{""head"":11,""layer"":27,""relative_error"":0.1858418881893158}]",0.44244190746419826,62.0,-4.764257431030273,0.9875905572574665,0.012409442742533527,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,18.582560113496328,3.725010686287618,3.7897133797907614,3.8358982458829587,7.0,0.023556208999991668,0.008426986771615796,0.9915730132283842,0.0,42,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.041515273784303496,-1.0392467447426554,10856,1018,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,57,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,3.725010686287618,0.41573382044831914
256,16,0.09639697365376494,0.6329472661018372,0.2689509578049183,"[{""head"":0,""layer"":0,""relative_error"":0.115504190325737},{""head"":11,""layer"":0,""relative_error"":0.06980685144662857},{""head"":0,""layer"":14,""relative_error"":0.2204083651304245},{""head"":11,""layer"":14,""relative_error"":0.6329472661018372},{""head"":0,""layer"":27,""relative_error"":0.20112721621990204},{""head"":11,""layer"":27,""relative_error"":0.37391185760498047}]",0.42645918891288054,62.0,-0.48712554574012756,0.9988175385726995,0.0011824614273004963,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,18.337745123253864,-0.2448149902424639,-7.805723922413041,-3.969825676530082,7.0,0.023720167000021775,0.00031759317359503214,0.999682406826405,0.0,43,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,6.541396046107668e-05,-0.7319405359825915,11,1019,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,58,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.2448149902424639,0.36399630829691887
256,16,0.36662741961710454,0.8290063142776489,0.30584473473330337,"[{""head"":0,""layer"":0,""relative_error"":0.09578714519739151},{""head"":11,""layer"":0,""relative_error"":0.033907148987054825},{""head"":0,""layer"":14,""relative_error"":0.8290063142776489},{""head"":11,""layer"":14,""relative_error"":0.5109166502952576},{""head"":0,""layer"":27,""relative_error"":0.12462965399026871},{""head"":11,""layer"":27,""relative_error"":0.2408214956521988}]",0.40354637670687254,62.0,-0.590745747089386,0.9922668559378578,0.007733144062142205,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,17.756040575102393,-0.5817045481514711,3.6329361186210747,-0.3368895579090072,7.0,0.02346654100000478,0.009531994237656716,0.9904680057623433,0.0,44,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,5.5752759465121926e-05,-1.172450295240857,323,1020,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,59,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.5817045481514711,0.5231615795443456
256,16,0.2617696224171303,1.0178273916244507,0.36675830247501534,"[{""head"":0,""layer"":0,""relative_error"":0.12157869338989258},{""head"":11,""layer"":0,""relative_error"":0.03670348599553108},{""head"":0,""layer"":14,""relative_error"":1.0178273916244507},{""head"":11,""layer"":14,""relative_error"":0.523291826248169},{""head"":0,""layer"":27,""relative_error"":0.21938003599643707},{""head"":11,""layer"":27,""relative_error"":0.2817683815956116}]",0.39321583057802617,62.0,-1.0909677743911743,0.9895266351760432,0.010473364823956777,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,17.69471237601118,-0.06132819909121423,0.8572659069692641,0.5203763490602569,7.0,0.02363350000001674,0.0059855587435507784,0.9940144412564492,0.0,45,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,6.573419667195897e-05,-1.1522959734823885,279,1021,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,60,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.06132819909121423,0.6510690891494353
256,16,0.2489532925915286,0.5646970868110657,0.30697639659047127,"[{""head"":0,""layer"":0,""relative_error"":0.13972890377044678},{""head"":11,""layer"":0,""relative_error"":0.03355897217988968},{""head"":0,""layer"":14,""relative_error"":0.5646970868110657},{""head"":11,""layer"":14,""relative_error"":0.5394948720932007},{""head"":0,""layer"":27,""relative_error"":0.23104621469974518},{""head"":11,""layer"":27,""relative_error"":0.3333323299884796}]",0.37834305604986407,62.0,-0.7979267239570618,0.9378109862842428,0.062189013715757246,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,17.40378057829375,-0.2909317977174304,-0.749979947686473,-0.22960359862621615,7.0,0.024080083000001196,0.04441397277901016,0.9555860272209898,0.0,46,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.02231320773942495,-1.0888585216744922,1184,1022,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,61,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.2909317977174304,0.2577206902205944
256,16,0.017666462229193804,0.3902956545352936,0.19712034985423088,"[{""head"":0,""layer"":0,""relative_error"":0.07731693983078003},{""head"":11,""layer"":0,""relative_error"":0.027715511620044708},{""head"":0,""layer"":14,""relative_error"":0.22138966619968414},{""head"":11,""layer"":14,""relative_error"":0.3902956545352936},{""head"":0,""layer"":27,""relative_error"":0.20178721845149994},{""head"":11,""layer"":27,""relative_error"":0.2642171084880829}]",0.3674119028024467,62.0,-0.363071084022522,0.9999919842097458,8.015790254223276e-06,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,17.268359431714995,-0.1354211465787536,0.38511424976489295,0.1555106511386768,7.0,0.024591041999997287,3.1588052944453437e-06,0.9999968411947056,0.0,47,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,6.0826149204255366e-05,-0.49849223060127557,369,1023,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,62,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.1354211465787536,0.1931753046810627
256,16,0.5436213135001217,0.5714347958564758,0.2821499217922489,"[{""head"":0,""layer"":0,""relative_error"":0.07526852190494537},{""head"":11,""layer"":0,""relative_error"":0.026715686544775963},{""head"":0,""layer"":14,""relative_error"":0.5714347958564758},{""head"":11,""layer"":14,""relative_error"":0.4543288052082062},{""head"":0,""layer"":27,""relative_error"":0.32030007243156433},{""head"":11,""layer"":27,""relative_error"":0.24485164880752563}]",0.3780897584714063,62.0,-1.1796655654907227,0.960484899264199,0.039515100735801,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,18.148308406627503,0.8799489749125087,0.8598594703525855,1.0153701214912623,7.0,0.024172958000008293,0.011053466133566947,0.988946533866433,0.0,48,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.013052595752109633,-0.299716590578214,264,1024,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,63,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.8799489749125087,0.2892848740642269
256,16,1.0713874091465676,0.7582831978797913,0.33294218499213457,"[{""head"":0,""layer"":0,""relative_error"":0.08499042689800262},{""head"":11,""layer"":0,""relative_error"":0.018737776204943657},{""head"":0,""layer"":14,""relative_error"":0.7582831978797913},{""head"":11,""layer"":14,""relative_error"":0.5490602850914001},{""head"":0,""layer"":27,""relative_error"":0.39341843128204346},{""head"":11,""layer"":27,""relative_error"":0.19316299259662628}]",0.3887537125829847,62.0,-1.651291847229004,0.9827539816200654,0.017246018379934558,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,19.04893191656625,0.9006235099387467,-0.9946955864650242,0.02067453502623806,7.0,0.02444770800002516,0.0039059295713467224,0.9960940704286533,0.0,49,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,2.8785838916671008e-05,-0.7506683372902572,13879,1025,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,64,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.9006235099387467,0.4253410128876567
256,16,0.00027085674391811085,0.6275669932365417,0.33542288715640706,"[{""head"":0,""layer"":0,""relative_error"":0.06573106348514557},{""head"":11,""layer"":0,""relative_error"":0.10700670629739761},{""head"":0,""layer"":14,""relative_error"":0.49977949261665344},{""head"":11,""layer"":14,""relative_error"":0.6275669932365417},{""head"":0,""layer"":27,""relative_error"":0.23084285855293274},{""head"":11,""layer"":27,""relative_error"":0.4816102087497711}]",0.38098655971445194,62.0,-0.0004898302140645683,0.9999732815300899,2.671846991009197e-05,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,19.0493279857226,0.0003960691563484886,-0.9209019758086363,-0.9002274407823982,7.0,0.023758541000006517,1.6900112876916396e-06,0.9999983099887123,0.0,50,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,3.0503828137777116e-05,-9.376105771607968e-05,478,1026,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,65,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.0003960691563484886,0.2921441060801347
256,16,0.00996409631394798,0.7084975838661194,0.3733179001137614,"[{""head"":0,""layer"":0,""relative_error"":0.04518289864063263},{""head"":11,""layer"":0,""relative_error"":0.026995720341801643},{""head"":0,""layer"":14,""relative_error"":0.7084975838661194},{""head"":11,""layer"":14,""relative_error"":0.6200134754180908},{""head"":0,""layer"":27,""relative_error"":0.3903411328792572},{""head"":11,""layer"":27,""relative_error"":0.44887658953666687}]",0.3728456087740561,62.0,-0.09711610525846481,0.9996631180205807,0.000336881979419279,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,19.015126047476862,-0.034201938245736585,0.8656294333803132,-0.034598007402085074,7.0,0.023744334000014078,6.000317685950218e-05,0.9999399968231405,0.0,51,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.036086492281138284,-0.1313180435042014,8282,1027,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,66,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.034201938245736585,0.33517968375235796
256,16,0.19001761028403064,0.9636384844779968,0.436784874026974,"[{""head"":0,""layer"":0,""relative_error"":0.0884612649679184},{""head"":11,""layer"":0,""relative_error"":0.04892544820904732},{""head"":0,""layer"":14,""relative_error"":0.9636384844779968},{""head"":11,""layer"":14,""relative_error"":0.6996856331825256},{""head"":0,""layer"":27,""relative_error"":0.4288897216320038},{""head"":11,""layer"":27,""relative_error"":0.3911086916923523}]",0.36163701351249367,62.0,-0.3424403965473175,0.9983211914893934,0.0016788085106066442,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,18.80512470264967,-0.2100013448271909,-0.14120139917936925,-0.17579940658145432,7.0,0.02422879099998454,0.0016330358177352178,0.9983669641822648,0.0,52,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.254486474849425e-05,-0.5524417413745084,311,1028,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,67,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.2100013448271909,0.5268536104510229
256,16,1.0446780956216,0.5765978097915649,0.33762676765521366,"[{""head"":0,""layer"":0,""relative_error"":0.0564691461622715},{""head"":11,""layer"":0,""relative_error"":0.05310867354273796},{""head"":0,""layer"":14,""relative_error"":0.4710368812084198},{""head"":11,""layer"":14,""relative_error"":0.5765978097915649},{""head"":0,""layer"":27,""relative_error"":0.3739219307899475},{""head"":11,""layer"":27,""relative_error"":0.49462616443634033}]",0.38559168598059523,62.0,-1.913464903831482,0.9938239060428994,0.006176093957100615,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,20.436359356971547,1.6312346543218759,2.017035405730521,1.8412359991490668,7.0,0.024249999999994998,0.0006834864223893566,0.9993165135776106,0.0,53,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,6.231865206511127e-05,-0.28223024950960607,10091,1029,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,68,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,1.6312346543218759,0.23897104213635129
256,16,0.6637933115333106,0.9542818069458008,0.40799228847026825,"[{""head"":0,""layer"":0,""relative_error"":0.0785617083311081},{""head"":11,""layer"":0,""relative_error"":0.08338962495326996},{""head"":0,""layer"":14,""relative_error"":0.9542818069458008},{""head"":11,""layer"":14,""relative_error"":0.45462459325790405},{""head"":0,""layer"":27,""relative_error"":0.46513110399246216},{""head"":11,""layer"":27,""relative_error"":0.41196489334106445}]",0.37440883121620233,62.0,-0.8770485520362854,0.9953834177203789,0.00461658227962114,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,20.218076885674925,-0.2182824712966216,-3.6907531247675642,-1.8495171256184975,7.0,0.02402845800003206,0.006446215033803715,0.9935537849661963,0.0,54,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,6.570253700980781e-05,-1.095331023332907,279,1030,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,69,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.2182824712966216,0.5462895184755325
256,16,0.7285427991942311,0.49020567536354065,0.33256110331664485,"[{""head"":0,""layer"":0,""relative_error"":0.13312551379203796},{""head"":11,""layer"":0,""relative_error"":0.0302057433873415},{""head"":0,""layer"":14,""relative_error"":0.44509124755859375},{""head"":11,""layer"":14,""relative_error"":0.4872055947780609},{""head"":0,""layer"":27,""relative_error"":0.49020567536354065},{""head"":11,""layer"":27,""relative_error"":0.4095328450202942}]",0.38491880308852944,62.0,-2.8085062503814697,0.9376466098824167,0.06235339011758334,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,21.170534169869118,0.9524572841941925,3.0202568811093116,1.170739755490814,7.0,0.024066917000027388,0.021426707579412674,0.9785732924205873,0.0,55,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,5.3002672274260476e-05,-1.8560489661872772,42157,1031,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,70,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.9524572841941925,0.1576445720468958
256,16,0.0566716609473946,1.1400585174560547,0.4409411537150542,"[{""head"":0,""layer"":0,""relative_error"":0.06115894764661789},{""head"":11,""layer"":0,""relative_error"":0.07054552435874939},{""head"":0,""layer"":14,""relative_error"":0.6446835398674011},{""head"":11,""layer"":14,""relative_error"":1.1400585174560547},{""head"":0,""layer"":27,""relative_error"":0.41478195786476135},{""head"":11,""layer"":27,""relative_error"":0.3144184350967407}]",0.3782477541093708,62.0,-0.09308751672506332,0.9992128619039321,0.0007871380960678964,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,21.181874230124762,0.011340060255644602,-2.111856979429362,-0.9411172239385479,7.0,0.023856125000008888,3.0446013784324322e-05,0.9999695539862157,0.0,56,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,5.5740827917816205e-05,-0.08174745646941872,323,1032,discovery_small_4bit_seed42_protocol_v4,3.725010686287618,gov_report:1,42,snapkv,64,gov_report,True,71,True,deployable_fixed_core_longest_replay,gov_report::gov_report:1,0.011340060255644602,0.6991173637410004
