anchor,average_delta_nll,change_point,change_point_method,config_hash,cumulative_delta_nll,delta_nll_curvature,delta_nll_slope,first_large_loss_spike,git_commit,head,lag,layer,model,run_id,running_max_delta_nll,sample_id,seed,signal_kind,strategy,target_horizon,task,cosine_similarity,normalized_l2_drift,score_autocorrelation,score_max,score_mean,score_min,score_std,selection_boundary_margin_anchor,selection_boundary_margin_future,spearman_rank_correlation,top_core_jaccard,attention_distribution_cosine,attention_entropy,attention_rank_correlation,attention_top1_mass,attention_top8_mass,attention_top_core_overlap,query_cosine_to_anchor,query_norm_change,selected_core_attention_mass,condition_clip_floor,condition_number_clipped,condition_warning,effective_rank,leading_singular_values,selected_core_diversity,selected_pairwise_cosine_mean,selected_pairwise_cosine_std,selected_span_reconstruction_residual_mean,stable_rank,unselected_residual_mean,future_new_token_residual,sample_cluster,geometry_reference,geometry_time_scope,unavailable_geometry_metrics
48,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_3,42,value_geometry,attention_weighted_v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00023174191284179685,25.04097854360662,False,99.08430480957031,"[231.74191284 162.19422913 150.51219177 145.84275818 133.56123352
 131.14787292 122.37678528 121.92790985]",0.9046648815274239,0.058660514652729034,0.11674229055643082,9.380189567309571e-07,9.171129762623812,9.382602570440213e-07,,reasoning_long_generation::reasoning_long_generation_3,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,6.408706665039062e-05,2137.305839671881,False,79.69620513916016,"[64.08706665 29.57312775 18.18392944 16.11897659 15.18454266 14.86831093
 14.55105305 14.1158638 ]",0.5757319927215576,0.4240284264087677,0.17479676008224487,0.033348701894283295,2.5772654125663026,0.06404566764831543,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,3.1817096710205074e-05,7009.123473739033,False,87.13375854492188,"[31.81709671 25.35877991 20.5268383  17.79718971 16.48451996 15.57269382
 15.19791031 14.77655411]",0.8678717464208603,0.06474677473306656,0.18832194805145264,0.04241528734564781,7.367400025177897,0.0814579427242279,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00014289141845703123,56.35108737666354,False,84.3919906616211,"[142.89141846  66.30104828  59.72261047  50.50458908  44.35515594
  41.40786743  39.5381279   37.83965302]",0.7578530758619308,0.2374812364578247,0.16688978672027588,7.716275831626263e-07,2.759879908100196,7.683642593292461e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,9.22495346069336e-05,23.7846452861604,False,98.85494995117188,"[92.24953461 67.9829483  49.05246735 42.15738678 40.36042786 38.03666687
 34.58059692 33.16764069]",0.8679280430078506,0.08779008686542511,0.15652574598789215,9.09910511381895e-07,5.295234361874895,8.9865227437258e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00021375930786132812,29.03377351046117,False,96.62739562988281,"[213.75930786 134.22444153 129.00715637 123.16532135 119.98204041
 112.50743103 109.08268738 105.38580322]",0.8274113237857819,0.16596965491771698,0.14428693056106567,9.138214522863564e-07,8.456124551920386,9.175900004265714e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00022949281311035154,34.01792948084348,False,96.62283325195312,"[229.49281311 148.29992676 147.10780334 137.73222351 128.81565857
 124.63912964 123.27513123 118.74983215]",0.8910786136984825,0.07676184922456741,0.12989768385887146,9.27844212128548e-07,8.618170490567941,9.286248427997634e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,6.408706665039062e-05,2137.305839671881,False,79.69620513916016,"[64.08706665 29.57312775 18.18392944 16.11897659 15.18454266 14.86831093
 14.55105305 14.1158638 ]",0.6196841597557068,0.3801463544368744,0.11094417423009872,0.128768652677536,2.5772654125663026,0.24729979038238525,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,3.1817096710205074e-05,7009.123473739033,False,87.13375854492188,"[31.81709671 25.35877991 20.5268383  17.79718971 16.48451996 15.57269382
 15.19791031 14.77655411]",0.8755738288164139,0.08195764571428299,0.16142137348651886,0.19490550458431244,7.367400025177897,0.37431564927101135,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00014289141845703123,56.35108737666354,False,84.3919906616211,"[142.89141846  66.30104828  59.72261047  50.50458908  44.35515594
  41.40786743  39.5381279   37.83965302]",0.7629474550485611,0.2334698587656021,0.15916752815246582,7.498333616240416e-07,2.759879908100196,7.535385861956456e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,9.22495346069336e-05,23.7846452861604,False,98.85494995117188,"[92.24953461 67.9829483  49.05246735 42.15738678 40.36042786 38.03666687
 34.58059692 33.16764069]",0.8718459755182266,0.08583315461874008,0.1498405635356903,8.633323318463226e-07,5.295234361874895,8.509074405083084e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00021375930786132812,29.03377351046117,False,96.62739562988281,"[213.75930786 134.22444153 129.00715637 123.16532135 119.98204041
 112.50743103 109.08268738 105.38580322]",0.8834159821271896,0.10203685611486435,0.11876046657562256,9.252138397641829e-07,8.456124551920386,9.352506822324358e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00022949281311035154,34.01792948084348,False,96.62283325195312,"[229.49281311 148.29992676 147.10780334 137.73222351 128.81565857
 124.63912964 123.27513123 118.74983215]",0.8893111571669579,0.08323270827531815,0.12784108519554138,9.223621191267739e-07,8.618170490567941,9.562904779158998e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,attention_weighted_v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,6.408706665039062e-05,2137.305839671881,False,79.69620513916016,"[64.08706665 29.57312775 18.18392944 16.11897659 15.18454266 14.86831093
 14.55105305 14.1158638 ]",0.616891086101532,0.3829393982887268,0.10814105719327927,0.05611173436045647,2.5772654125663026,0.10776202380657196,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,attention_weighted_v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,3.1817096710205074e-05,7009.123473739033,False,87.13375854492188,"[31.81709671 25.35877991 20.5268383  17.79718971 16.48451996 15.57269382
 15.19791031 14.77655411]",0.8794973343610764,0.07448167353868484,0.15469665825366974,0.10348030179738998,7.367400025177897,0.1987333595752716,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,attention_weighted_v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00014289141845703123,56.35108737666354,False,84.3919906616211,"[142.89141846  66.30104828  59.72261047  50.50458908  44.35515594
  41.40786743  39.5381279   37.83965302]",0.7334668040275574,0.26469337940216064,0.16482964158058167,7.914296702438151e-07,2.759879908100196,8.04952037469775e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,attention_weighted_v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,9.22495346069336e-05,23.7846452861604,False,98.85494995117188,"[92.24953461 67.9829483  49.05246735 42.15738678 40.36042786 38.03666687
 34.58059692 33.16764069]",0.8504700809717178,0.11350058019161224,0.1655159294605255,8.333502705681894e-07,5.295234361874895,8.382695568798226e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,attention_weighted_v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00021375930786132812,29.03377351046117,False,96.62739562988281,"[213.75930786 134.22444153 129.00715637 123.16532135 119.98204041
 112.50743103 109.08268738 105.38580322]",0.8497421443462372,0.1417848914861679,0.1297440230846405,8.756534839449159e-07,8.456124551920386,8.854569841787452e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,attention_weighted_v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00022949281311035154,34.01792948084348,False,96.62283325195312,"[229.49281311 148.29992676 147.10780334 137.73222351 128.81565857
 124.63912964 123.27513123 118.74983215]",0.8985078558325768,0.0664384588599205,0.12222380191087723,9.325680139227188e-07,8.618170490567941,9.320140748059202e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,6.494869232177734e-05,480.9368940887558,False,82.45741271972656,"[64.94869232 29.93497086 18.32691765 16.37682915 15.24280167 14.9399662
 14.62197018 14.19755363]",0.57113116979599,0.4288502335548401,0.17324364185333252,0.03805386647582054,2.576495243452911,0.07088407874107361,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,3.229656219482422e-05,235.33435094346098,False,89.34272003173828,"[32.29656219 26.00413513 20.84752846 18.00057983 16.61946869 15.72545719
 15.30386639 15.04004955]",0.8680017739534378,0.06903162598609924,0.1867665797472,0.048665136098861694,7.403929308216495,0.0906500518321991,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.000143260986328125,53.52969388269616,False,85.25239562988281,"[143.26098633  66.63359833  60.3105545   50.79315186  45.70675278
  42.65166473  40.00709534  38.27069092]",0.7614877671003342,0.23343367874622345,0.16642966866493225,7.59596787247574e-07,2.807711545525659,7.722101145191118e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,9.238778686523437e-05,21.81347977787883,False,99.85824584960938,"[92.38778687 68.60967255 49.46509171 42.86235809 40.58721924 38.36248016
 35.21313858 33.35880661]",0.87360018491745,0.08010083436965942,0.15328727662563324,8.88914428287535e-07,5.460668817227676,8.842169449962967e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00021575675964355468,26.37322228721828,False,98.07658386230469,"[215.75675964 134.4336853  129.09872437 123.94465637 120.69694519
 113.01908112 110.22383118 105.78527069]",0.8317710906267166,0.161439448595047,0.14071257412433624,9.012339887704002e-07,8.512781224146813,9.008680308397743e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,snapkv,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.00023029022216796875,30.266844474827003,False,98.01454162597656,"[230.29022217 149.32865906 147.61140442 138.35791016 129.36839294
 124.87501526 124.1426239  119.54537201]",0.8933933451771736,0.07429198920726776,0.12617017328739166,9.629316082282458e-07,8.765479540603618,9.678865353635047e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,6.494869232177734e-05,480.9368940887558,False,82.45741271972656,"[64.94869232 29.93497086 18.32691765 16.37682915 15.24280167 14.9399662
 14.62197018 14.19755363]",0.6239800751209259,0.3758504092693329,0.10861808806657791,0.11540111899375916,2.576495243452911,0.21496230363845825,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,3.229656219482422e-05,235.33435094346098,False,89.34272003173828,"[32.29656219 26.00413513 20.84752846 18.00057983 16.61946869 15.72545719
 15.30386639 15.04004955]",0.8699168115854263,0.08711183071136475,0.16322468221187592,0.1669980138540268,7.403929308216495,0.31107404828071594,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,reasoning_long_generation_4,42,value_geometry,v_ridge_leverage,,reasoning_long_generation,,,,,,,,,,,,,,,,,,,,,0.000143260986328125,53.52969388269616,False,85.25239562988281,"[143.26098633  66.63359833  60.3105545   50.79315186  45.70675278
  42.65166473  40.00709534  38.27069092]",0.7683212906122208,0.22800175845623016,0.15644340217113495,7.513823447879986e-07,2.807711545525659,7.540351703028136e-07,,reasoning_long_generation::reasoning_long_generation_4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
