sample_id,task,cycle,generated_token_id,pool_scoring_forward_time_s,exact_kl,js,full_nll,perturbed_nll,delta_nll,logit_l2_sq,fisher_quadratic
gov_report:86,gov_report,13,18414,0.12018433399998685,0.0037939846515655518,0.0009608986438252032,0.5114021301269531,0.5485349297523499,0.03713279962539673,6708.57421875,0.003689409699290991
gov_report:88,gov_report,24,8,0.14653041700000813,0.0037239855155348778,0.0009029186912812293,0.16856150329113007,0.13424110412597656,-0.0343203991651535,3118.41162109375,0.003941679839044809
synthetic_niah_89,niah_single_1,29,432,0.1333328329999972,0.0036681308411061764,0.0008981645223684609,0.26567742228507996,0.22135362029075623,-0.04432380199432373,15048.77734375,0.0038127528969198465
gov_report:87,gov_report,18,32295,0.12111987499997667,0.0036570217926055193,0.0008653940167278051,0.07217121124267578,0.051241688430309296,-0.020929522812366486,3138.16259765625,0.004042331594973803
synthetic_niah_89,niah_single_1,57,1493,0.13206574999992426,0.003640244947746396,0.0007937115151435137,0.36381182074546814,0.36126041412353516,-0.0025514066219329834,111669.1953125,0.004603204317390919
gov_report:89,gov_report,31,70845,0.12526029100013147,0.0035057389177381992,0.0008687744848430157,0.535752534866333,0.4731588363647461,-0.06259369850158691,6361.259765625,0.003560409415513277
synthetic_niah_88,niah_single_1,25,1467,0.13076145899998437,0.003249984234571457,0.0008456325740553439,0.05260366573929787,0.07103274762630463,0.01842908188700676,27323.37109375,0.0029790299013257027
gov_report:86,gov_report,7,56177,0.11723154200001318,0.003249338362365961,0.0007734487298876047,0.08548782765865326,0.06400534510612488,-0.02148248255252838,2094.99755859375,0.003556153504177928
synthetic_niah_87,niah_single_1,54,4354,0.13023924999998826,0.003244929015636444,0.0006822467548772693,0.08296331763267517,0.07328954339027405,-0.009673774242401123,62949.08984375,0.004302828572690487
synthetic_niah_88,niah_single_1,46,11,0.1306937080000239,0.003228264395147562,0.0007285859319381416,0.024691542610526085,0.014100919477641582,-0.010590623132884502,86647.859375,0.003859008429571986
gov_report:87,gov_report,7,5887,0.12083958400000938,0.0032252303790301085,0.0007892196299508214,0.32371801137924194,0.29903337359428406,-0.024684637784957886,6101.962890625,0.0033570746891200542
gov_report:86,gov_report,54,12612,0.12392770799999653,0.0031851904932409525,0.0007847137749195099,0.3324381411075592,0.2848527431488037,-0.04758539795875549,3934.79638671875,0.0032727650832384825
gov_report:86,gov_report,61,21713,0.1242589160000307,0.0030709446873515844,0.0008293476421386003,0.02857278659939766,0.04195382446050644,0.01338103786110878,4375.9130859375,0.002570143435150385
synthetic_niah_89,niah_single_1,46,11,0.13068695799995567,0.0030189170502126217,0.0007006422383710742,0.03789818286895752,0.024632111191749573,-0.013266071677207947,54991.80859375,0.0034491154365241528
gov_report:86,gov_report,39,279,0.11805329200001324,0.0029936276841908693,0.0008118026307784021,0.016408506780862808,0.02786804549396038,0.011459538713097572,6948.7431640625,0.002477949485182762
gov_report:86,gov_report,32,279,0.11948062500005108,0.0029324525967240334,0.0007904868107289076,0.04185882583260536,0.04934298247098923,0.007484156638383865,4012.9189453125,0.002462370553985238
gov_report:86,gov_report,43,990,0.11946220800007268,0.002900827443227172,0.0006530768587253988,0.020816659554839134,0.01171718817204237,-0.009099471382796764,3966.697265625,0.0034787191543728113
gov_report:89,gov_report,63,14250,0.12793749999991633,0.002843140158802271,0.0007091755978763103,0.5547528862953186,0.6015113592147827,0.04675847291946411,13261.279296875,0.0028523681685328484
gov_report:89,gov_report,38,3410,0.1230712079998284,0.002837964566424489,0.0007608263986185193,0.02202199399471283,0.03518533334136009,0.013163339346647263,7558.3369140625,0.002421244280412793
gov_report:88,gov_report,62,12344,0.1205224159999716,0.0027707680128514767,0.0006776046939194202,0.4751039445400238,0.44276925921440125,-0.03233468532562256,16983.548828125,0.002888257848098874
synthetic_niah_89,niah_single_1,40,1660,0.13070074999995995,0.0027691216673702,0.0006796677480451763,0.249803826212883,0.21223893761634827,-0.03756488859653473,55117.1484375,0.0028664343990385532
gov_report:86,gov_report,60,304,0.12033550000001014,0.002745784120634198,0.0007096120389178395,0.1435801088809967,0.17078518867492676,0.027205079793930054,7607.20751953125,0.0025559933856129646
synthetic_niah_90,niah_single_1,45,11,0.13586625000004915,0.0026836658362299204,0.0006072918768040836,0.020802881568670273,0.011951977387070656,-0.008850904181599617,24018.6484375,0.0031927344389259815
synthetic_niah_90,niah_single_1,58,11,0.1345939579999822,0.0026385304518043995,0.0005710815894417465,0.039265263825654984,0.029034927487373352,-0.010230336338281631,70003.1015625,0.003363496856763959
synthetic_niah_90,niah_single_1,32,1526,0.13118766699994922,0.002618851140141487,0.0006447641644626856,0.2929960787296295,0.2528381943702698,-0.04015788435935974,10558.1103515625,0.0026952680200338364
synthetic_niah_89,niah_single_1,9,3281,0.13121274999997468,0.00250449706800282,0.00045891740592196584,0.003421763889491558,0.0007933806627988815,-0.0026283832266926765,15920.9833984375,0.003922542557120323
gov_report:88,gov_report,55,264,0.12134758299998794,0.0024566815700381994,0.0005767673719674349,0.04565921425819397,0.033370018005371094,-0.012289196252822876,18442.697265625,0.002754298970103264
gov_report:89,gov_report,39,20969,0.13355695800009926,0.0024140607565641403,0.0005994179518893361,0.05474880337715149,0.04430244863033295,-0.010446354746818542,4383.7978515625,0.0024422481656074524
synthetic_niah_86,niah_single_1,34,58077,0.12944120800000292,0.00237888190895319,0.0005233671981841326,0.6222699284553528,0.5863696932792664,-0.035900235176086426,47561.8046875,0.002963213250041008
gov_report:90,gov_report,51,304,0.12366454200014232,0.00237166415899992,0.0005840478115715086,0.21114028990268707,0.19111917912960052,-0.020021110773086548,8895.1728515625,0.0024411033373326063
gov_report:86,gov_report,18,11,0.1235694169999988,0.0023280831519514322,0.0005392491584643722,0.04303177073597908,0.03292210400104523,-0.010109666734933853,2870.5263671875,0.0026686398778110743
gov_report:87,gov_report,14,6687,0.12436912499993014,0.0022571668960154057,0.0005944936419837177,0.03572288155555725,0.048669539391994476,0.012946657836437225,12280.787109375,0.0020118635147809982
gov_report:87,gov_report,31,4112,0.12299170799997228,0.0022025667130947113,0.0005385394324548542,0.40248042345046997,0.38721296191215515,-0.01526746153831482,4837.7099609375,0.0022967783734202385
gov_report:89,gov_report,55,7269,0.12693987500006187,0.0020997573155909777,0.0005074255168437958,0.6551762223243713,0.6570841073989868,0.0019078850746154785,18581.501953125,0.0022378130815923214
gov_report:90,gov_report,0,334,0.19961141699991458,0.0020667128264904022,0.0004872675344813615,0.03856492415070534,0.027182763442397118,-0.01138216070830822,7533.8564453125,0.0023007565177977085
synthetic_niah_86,niah_single_1,58,11,0.13084716599999524,0.0019264522707089782,0.000439720373833552,0.03970358520746231,0.029583889991044998,-0.010119695216417313,86536.40625,0.002264947397634387
gov_report:89,gov_report,61,2820,0.1313959579999846,0.001827759318985045,0.0004792157851625234,0.07168187201023102,0.08191276341676712,0.010230891406536102,12053.8359375,0.0016473789000883698
gov_report:88,gov_report,29,3550,0.12295766700003696,0.0018101026071235538,0.00040798133704811335,0.016652865335345268,0.010422679595649242,-0.006230185739696026,6455.3037109375,0.0021678374614566565
synthetic_niah_88,niah_single_1,59,11,0.13627229200000102,0.0017307540401816368,0.0003879709402099252,0.027355259284377098,0.01970653608441353,-0.00764872319996357,107662.015625,0.002093306975439191
gov_report:90,gov_report,50,6649,0.11891016599997783,0.0016668742755427957,0.0004039836348965764,0.11999660730361938,0.10082616657018661,-0.01917044073343277,10309.09375,0.0017680336022749543
synthetic_niah_89,niah_single_1,27,2014,0.13911141699998097,0.0016162327956408262,0.0003653872408904135,0.5317810773849487,0.5326492786407471,0.0008682012557983398,40287.95703125,0.001931871403940022
synthetic_niah_87,niah_single_1,33,17167,0.13472720900000468,0.0015757877845317125,0.00038169248728081584,0.08430318534374237,0.0687623918056488,-0.015540793538093567,16961.525390625,0.0016722590662539005
synthetic_niah_90,niah_single_1,9,3281,0.13370770800008813,0.0014998510014265776,0.000281051587080583,0.0023871755693107843,0.0006574614671990275,-0.0017297141021117568,14577.2314453125,0.0022905596997588873
gov_report:86,gov_report,15,6489,0.11771870799998396,0.0014942851848900318,0.0003346992307342589,0.010402152314782143,0.005859341472387314,-0.004542810842394829,2065.434326171875,0.0018074950203299522
gov_report:86,gov_report,4,10212,0.11857529200005956,0.0014792929869145155,0.0003684150578919798,0.5327580571174622,0.48847460746765137,-0.04428344964981079,4817.31494140625,0.001489725080318749
gov_report:86,gov_report,24,547,0.1173834999999599,0.0014641612069681287,0.00035908707650378346,0.1094227135181427,0.12410431355237961,0.014681600034236908,4152.63720703125,0.001518396777100861
gov_report:89,gov_report,3,279,0.12265870800001721,0.001457934849895537,0.00038128261803649366,0.03120170161128044,0.04060517996549606,0.009403478354215622,2738.131591796875,0.0013220056425780058
gov_report:90,gov_report,9,17439,0.11721395800009304,0.0014422331005334854,0.0003330336476210505,0.021069398149847984,0.014792991802096367,-0.006276406347751617,2857.636962890625,0.0016629300080239773
synthetic_niah_90,niah_single_1,24,1467,0.13293683300003067,0.001440697000361979,0.00032203856972046196,0.03426351770758629,0.033170998096466064,-0.001092519611120224,13461.3681640625,0.0017488111043348908
synthetic_niah_87,niah_single_1,35,58077,0.13239908400001354,0.0014155025128275156,0.00032687405473552644,0.024311978369951248,0.01742037944495678,-0.006891598924994469,39727.203125,0.001632206840440631
gov_report:86,gov_report,58,8263,0.12341995899998892,0.0013506499817594886,0.0003457096463534981,0.44954776763916016,0.4633731245994568,0.01382535696029663,8444.7060546875,0.0012853359803557396
gov_report:88,gov_report,59,11,0.12292695899998307,0.0013266023015603423,0.0003225001273676753,0.14066284894943237,0.12305912375450134,-0.01760372519493103,8487.6455078125,0.0013987688580527902
gov_report:86,gov_report,56,9618,0.11995324999998047,0.0013089263811707497,0.0002887734735850245,0.009097198024392128,0.005436516832560301,-0.003660681191831827,10676.3828125,0.0016199128003790975
gov_report:88,gov_report,30,9282,0.12477729199997611,0.0012712891912087798,0.00031192009919323027,0.1504431515932083,0.13103725016117096,-0.019405901432037354,3196.731689453125,0.0013175468193367124
gov_report:88,gov_report,27,1790,0.12829595800008065,0.0012415040982887149,0.0003080125607084483,0.062497902661561966,0.06476597487926483,0.0022680722177028656,1955.3197021484375,0.001260431483387947
gov_report:90,gov_report,46,5896,0.12035437500003354,0.0011990857310593128,0.0002771871513687074,0.20305325090885162,0.20637238025665283,0.0033191293478012085,6937.42041015625,0.0013895200099796057
synthetic_niah_90,niah_single_1,34,58077,0.1326312080000207,0.001164979301393032,0.00025387248024344444,0.4676571786403656,0.44964250922203064,-0.01801466941833496,42041.19140625,0.0014721888583153486
synthetic_niah_86,niah_single_1,30,358,0.13220554200000834,0.0011562976287677884,0.0002783540403470397,0.04890398681163788,0.038942672312259674,-0.009961314499378204,19058.484375,0.0012413987424224615
gov_report:89,gov_report,59,1824,0.1318626669999503,0.001141014159657061,0.0002781328512355685,0.10694792121648788,0.09310152381658554,-0.013846397399902344,18344.8671875,0.0011973755899816751
synthetic_niah_87,niah_single_1,46,11,0.13163554200002636,0.0011270688846707344,0.00022738202824257314,0.0025923000648617744,0.0008597253472544253,-0.0017325747176073492,138075.859375,0.0015755773056298494
gov_report:90,gov_report,40,279,0.12031154200008132,0.0011049662716686726,0.0003055783163290471,0.04755821079015732,0.046445876359939575,-0.001112334430217743,4756.5556640625,0.000865565612912178
synthetic_niah_88,niah_single_1,32,47448,0.1320950420000031,0.0010889966506510973,0.0002532100770622492,0.02032395452260971,0.016025548800826073,-0.004298405721783638,3324.0263671875,0.0012413281947374344
synthetic_niah_88,niah_single_1,29,432,0.1324055000000044,0.0010503021767362952,0.00025843025650829077,0.2110145092010498,0.19003018736839294,-0.02098432183265686,47237.73046875,0.001083220588043332
gov_report:90,gov_report,52,279,0.12048049999998511,0.0010464240331202745,0.0002379957732046023,0.008912544697523117,0.005254624877125025,-0.0036579198203980923,9717.4638671875,0.0012361006811261177
gov_report:88,gov_report,46,58041,0.15991391700003987,0.0010398405138403177,0.00024106159980874509,0.014974214136600494,0.010166172869503498,-0.004808041267096996,5101.39404296875,0.0011912307236343622
gov_report:86,gov_report,5,16379,0.12020029099994645,0.0010241387644782662,0.0002673973795026541,0.02293255925178528,0.030532576143741608,0.007600016891956329,2483.18896484375,0.0009320848621428013
gov_report:86,gov_report,8,1986,0.11692066600005546,0.0010091564618051052,0.00025906169321388006,0.07420442998409271,0.08682671189308167,0.012622281908988953,3256.91064453125,0.0009541823528707027
gov_report:87,gov_report,15,320,0.12116316699996332,0.0009957430884242058,0.0002663935592863709,0.008493018336594105,0.013144861906766891,0.004651843570172787,4544.07470703125,0.0008548400364816189
synthetic_niah_87,niah_single_1,26,1467,0.12954791600000704,0.0009837527759373188,0.00024696148466318846,0.026333538815379143,0.031637683510780334,0.005304144695401192,24890.19140625,0.000975403469055891
synthetic_niah_90,niah_single_1,19,374,0.13052049999998871,0.0009806634625419974,0.00019646206055767834,0.0022306579630821943,0.000764673575758934,-0.0014659843873232603,31960.396484375,0.0013837936567142606
synthetic_niah_90,niah_single_1,30,358,0.1313722920000373,0.0009562543709762394,0.00022977785556577146,0.037720609456300735,0.02980376034975052,-0.007916849106550217,10495.1435546875,0.0010300446301698685
gov_report:89,gov_report,41,42302,0.12248099999987971,0.000927636050619185,0.0002571320510469377,0.027876276522874832,0.03265919163823128,0.004782915115356445,4593.072265625,0.0007228589383885264
gov_report:86,gov_report,27,37648,0.12013529099999687,0.0008757562609389424,0.0002077869139611721,0.0450897216796875,0.03727877512574196,-0.007810946553945541,3369.63134765625,0.0009658363414928317
gov_report:90,gov_report,30,264,0.11873724999986734,0.000822893634904176,0.00020443866378627717,0.27703917026519775,0.25824883580207825,-0.018790334463119507,1448.1336669921875,0.0008326501119881868
gov_report:89,gov_report,0,334,0.13830908300008105,0.0008137130062095821,0.0001795280841179192,0.00443273363634944,0.0022619394585490227,-0.002170794177800417,13511.173828125,0.0010072545846924186
synthetic_niah_87,niah_single_1,13,305,0.13356904200000486,0.0008097980753518641,0.0001779941376298666,0.004180502146482468,0.0020880342926830053,-0.0020924678537994623,36645.0859375,0.0010076104663312435
synthetic_niah_88,niah_single_1,52,13,0.13151920799998607,0.0007986645214259624,0.00017694482812657952,0.005196279380470514,0.0028511134441941977,-0.0023451659362763166,89427.703125,0.0009831361239776015
synthetic_niah_88,niah_single_1,9,3281,0.1293432499999767,0.0007807852234691381,0.00013196583313401788,0.0009320206008851528,0.0002848696312867105,-0.0006471509695984423,20698.822265625,0.0013336252886801958
gov_report:88,gov_report,50,374,0.13080666600001223,0.000759733491577208,0.00017912652401719242,0.03196806460618973,0.026401346549391747,-0.005566718056797981,7509.68310546875,0.0008456275681965053
gov_report:87,gov_report,4,8259,0.12417650000008962,0.0007594029302708805,0.0001933469029609114,0.08290769159793854,0.09084790199995041,0.007940210402011871,3455.292236328125,0.0007304734899662435
synthetic_niah_90,niah_single_1,51,13,0.13371091699991666,0.0007483632070943713,0.000167704070918262,0.005570839624851942,0.003190667135640979,-0.0023801724892109632,59692.375,0.0009056566632352769
gov_report:89,gov_report,17,5887,0.12275041600003078,0.0007426104857586324,0.00019951476133428514,0.00927780196070671,0.01325191929936409,0.003974117338657379,3893.14501953125,0.0006308659794740379
gov_report:90,gov_report,53,3639,0.12091779200000019,0.0007061886135488749,0.00017192750237882137,0.15227574110031128,0.13866521418094635,-0.01361052691936493,7447.13037109375,0.0007430853438563645
gov_report:89,gov_report,44,304,0.12942662499995095,0.0006956096622161567,0.00014443382679019123,0.003973803482949734,0.0026676803827285767,-0.001306123100221157,34976.0390625,0.0009381474810652435
synthetic_niah_86,niah_single_1,31,47448,0.1294589999999971,0.0006830033380538225,0.0001589714374858886,0.01665954850614071,0.012892935425043106,-0.003766613081097603,6060.1015625,0.000777282752096653
synthetic_niah_89,niah_single_1,33,1526,0.13129404099998965,0.0006810790509916842,0.0001716814294923097,0.23653067648410797,0.2560628056526184,0.019532129168510437,5783.58642578125,0.0006694697076454759
gov_report:90,gov_report,32,8760,0.11931366700014223,0.0006597287720069289,0.0001555511844344437,0.012987312860786915,0.009265046566724777,-0.0037222662940621376,15711.85546875,0.0007345040794461966
synthetic_niah_88,niah_single_1,22,10982,0.1370471250000378,0.000659220211673528,0.00013773792306892574,0.00445587607100606,0.0031209117732942104,-0.0013349642977118492,62812.2890625,0.0008813440799713135
synthetic_niah_89,niah_single_1,32,47448,0.1309969579999688,0.0006560832844115794,0.00015453906962648034,0.018142469227313995,0.015453948639333248,-0.0026885205879807472,6356.8828125,0.0007317369454540312
gov_report:87,gov_report,51,8311,0.12286729199990987,0.000643318984657526,0.0001585072895977646,0.8738520741462708,0.8828682899475098,0.009016215801239014,11004.34375,0.0006611206918023527
synthetic_niah_86,niah_single_1,24,1467,0.12929020800000046,0.00064202951034531,0.0001525712723378092,0.04136151447892189,0.04535861685872078,0.003997102379798889,25854.1953125,0.0007069848943501711
gov_report:87,gov_report,24,320,0.12589729100000113,0.0006377350073307753,0.00013945161481387913,0.0031051060650497675,0.0015235256869345903,-0.0015815803781151772,4728.61474609375,0.0007994030020199716
synthetic_niah_87,niah_single_1,8,785,0.1301884169999994,0.0006237223278731108,0.0001505845575593412,0.01781872846186161,0.01369708776473999,-0.00412164069712162,16782.560546875,0.0006655169418081641
gov_report:87,gov_report,63,576,0.1243422920000512,0.0006217372720129788,0.00015092537796590477,0.3549712002277374,0.35425201058387756,-0.0007191896438598633,2339.189453125,0.0006567290984094143
synthetic_niah_90,niah_single_1,8,785,0.13405758299995796,0.000618460588157177,0.00016766542103141546,0.023337919265031815,0.028337232768535614,0.0049993135035037994,13442.662109375,0.0005108088371343911
gov_report:90,gov_report,62,311,0.12050108300013562,0.0005999028217047453,0.00013086979743093252,0.0028024944476783276,0.0013443727511912584,-0.0014581216964870691,2826.369873046875,0.0007547717541456223
gov_report:88,gov_report,52,311,0.12486925000007432,0.0005743235815316439,0.00013460475020110607,0.010068225674331188,0.007089104037731886,-0.0029791216365993023,12010.20703125,0.0006457914714701474
gov_report:87,gov_report,29,9555,0.12159191700004612,0.0005542287253774703,0.00013793213292956352,0.09324314445257187,0.10057695209980011,0.007333807647228241,5828.4560546875,0.0005580938304774463
synthetic_niah_86,niah_single_1,61,5383,0.14902254200001153,0.0005525340093299747,0.00012928554497193545,0.008853821083903313,0.007892020978033543,-0.00096180010586977,17477.359375,0.000624733860604465
gov_report:89,gov_report,46,5003,0.12221675000000687,0.0005482027772814035,0.000141948476084508,0.5858218669891357,0.5873650908470154,0.0015432238578796387,14334.2158203125,0.0005092100473120809
gov_report:88,gov_report,32,6188,0.17583274999992682,0.0005233501433394849,0.00011541239655343816,0.004769971128553152,0.003177595790475607,-0.0015923753380775452,7676.17138671875,0.0006488666404038668
synthetic_niah_90,niah_single_1,61,5383,0.13741045799997664,0.0005148872151039541,0.00011896376963704824,0.009971684776246548,0.00810843612998724,-0.0018632486462593079,14204.013671875,0.0005934260552749038
synthetic_niah_88,niah_single_1,28,24523,0.12928437499999745,0.00048165651969611645,8.865421841619536e-05,0.000663894519675523,0.00014852374442853034,-0.0005153707752469927,157082.53125,0.0007510725408792496
synthetic_niah_86,niah_single_1,7,271,0.130441624999996,0.00047647833707742393,0.0001280756841879338,0.005543929059058428,0.007954348810017109,0.002410419750958681,20756.466796875,0.000404100603191182
gov_report:86,gov_report,21,5244,0.12165216599998985,0.0004748330102302134,0.00011932695633731782,0.7842826247215271,0.8077110648155212,0.02342844009399414,1076.4156494140625,0.00046925421338528395
synthetic_niah_89,niah_single_1,52,13,0.13394587499999489,0.00046563069918192923,0.0001047562254825607,0.003971072379499674,0.0023838456254452467,-0.0015872267540544271,34664.546875,0.0005597232957370579
synthetic_niah_89,niah_single_1,28,24523,0.13398941700000933,0.00046441395534202456,8.607655763626099e-05,0.0006673493189737201,0.0001560327800689265,-0.0005113165389047936,139053.796875,0.0007199911633506417
synthetic_niah_88,niah_single_1,62,5383,0.13229433300000437,0.0004296625847928226,0.00010121384548256174,0.009409366175532341,0.008248548023402691,-0.0011608181521296501,14852.8525390625,0.0004785823402926326
gov_report:88,gov_report,44,5244,0.12321654100003343,0.0004206229350529611,0.00010141998063772917,0.03443974629044533,0.029566528275609016,-0.004873218014836311,12084.83984375,0.00045038695679977536
gov_report:86,gov_report,45,48564,0.12211841600003481,0.0004171253531239927,0.00010394089622423053,0.008043752983212471,0.009091528132557869,0.001047775149345398,2454.46044921875,0.0004195859655737877
gov_report:88,gov_report,25,374,0.12480725000000348,0.00041382305789738894,0.00010535546607570723,0.0540676973760128,0.06113308295607567,0.007065385580062866,2139.9873046875,0.00039844366256147623
gov_report:87,gov_report,10,748,0.1215305000000626,0.0004051669093314558,0.00010590610327199101,0.5363810062408447,0.5456668734550476,0.00928586721420288,3986.893310546875,0.0003676353953778744
gov_report:89,gov_report,6,547,0.12153779200002646,0.00039106098120100796,9.854751260718331e-05,0.17730912566184998,0.1898774653673172,0.012568339705467224,3768.1181640625,0.0003847018233500421
gov_report:87,gov_report,0,334,1.3756944579999981,0.0003819843113888055,8.979500853456557e-05,0.007097034715116024,0.005039963871240616,-0.002057070843875408,10217.662109375,0.00042800893425010145
gov_report:90,gov_report,2,315,0.11771399999997811,0.0003771230985876173,9.144787327386439e-05,0.02530043013393879,0.021188799291849136,-0.004111630842089653,1467.708984375,0.0004001069173682481
synthetic_niah_86,niah_single_1,51,13,0.1431934999999953,0.00037700109533034265,8.373652235604823e-05,0.0030286891851574183,0.0017953482456505299,-0.0012333409395068884,72567.7109375,0.0004630937473848462
synthetic_niah_87,niah_single_1,50,387,0.13025712500001418,0.0003759770770557225,8.781153883319348e-05,0.005771638359874487,0.00393260084092617,-0.0018390375189483166,46787.671875,0.0004256161628291011
gov_report:90,gov_report,58,27681,0.11919987500004936,0.0003593693545553833,8.673794945934787e-05,0.023940416052937508,0.020204566419124603,-0.0037358496338129044,4442.75341796875,0.0003839033015538007
gov_report:89,gov_report,53,33806,0.13125841700002638,0.0003498602891340852,8.493528002873063e-05,0.019455555826425552,0.019060196354985237,-0.00039535947144031525,6638.40185546875,0.00036978008574806154
gov_report:88,gov_report,42,264,0.12057316599998558,0.0003431991790421307,8.096890815068036e-05,0.1408689171075821,0.13704773783683777,-0.0038211792707443237,2369.215087890625,0.00038227622280828655
gov_report:87,gov_report,2,315,0.12095929099996283,0.0003429306671023369,8.333897130796686e-05,0.03187384456396103,0.027482379227876663,-0.004391465336084366,1220.1038818359375,0.00036161986645311117
gov_report:86,gov_report,2,315,0.11976379100008216,0.0003403776790946722,8.319856715388596e-05,0.03822363540530205,0.03332804888486862,-0.004895586520433426,1644.67626953125,0.0003560036129783839
synthetic_niah_89,niah_single_1,8,785,0.13024583299994674,0.00032999689574353397,8.860026719048619e-05,0.05129876732826233,0.05578216165304184,0.0044833943247795105,15351.546875,0.0002806046395562589
synthetic_niah_86,niah_single_1,49,54710,0.14614091699999676,0.00032274637487716973,6.839629349997267e-05,0.0013424679636955261,0.0006430465145967901,-0.000699421449098736,22352.140625,0.0004232017381582409
gov_report:89,gov_report,43,2841,0.13398920899999212,0.00031591372680850327,8.205141057260334e-05,0.013247684575617313,0.016024727374315262,0.0027770427986979485,3398.570556640625,0.000291466829366982
synthetic_niah_90,niah_single_1,7,271,0.13076870800000506,0.0003045196062885225,6.827687320765108e-05,0.0037070857360959053,0.0026377192698419094,-0.001069366466253996,25879.140625,0.000368014705600217
gov_report:90,gov_report,29,701,0.11951441599990176,0.00030024483567103744,6.651979492744431e-05,0.0016976482002064586,0.0008771148277446628,-0.0008205333724617958,3857.572265625,0.00036965173785574734
gov_report:87,gov_report,60,10981,0.12750354199999947,0.00029974780045449734,7.167331932578236e-05,0.22951436042785645,0.22952800989151,1.3649463653564453e-05,16781.58203125,0.0003259139193687588
synthetic_niah_88,niah_single_1,7,271,0.13848316700000396,0.00029684422770515084,7.323123281821609e-05,0.0042860317043960094,0.004409827757626772,0.00012379605323076248,32292.1953125,0.0003048398357350379
gov_report:87,gov_report,50,5258,0.12283675000003313,0.0002912436902988702,7.094476313795894e-05,0.049805834889411926,0.04836087301373482,-0.0014449618756771088,9501.58984375,0.00030639462056569755
gov_report:87,gov_report,25,35,0.12201125000001412,0.0002816795604303479,6.89354637870565e-05,0.03332286328077316,0.02914249710738659,-0.004180366173386574,3077.2724609375,0.0002937924291472882
gov_report:89,gov_report,33,1682,0.12693483399993966,0.00027938763378188014,7.18088704161346e-05,0.014042265713214874,0.015376943163573742,0.0013346774503588676,3528.91748046875,0.00026333413552492857
synthetic_niah_90,niah_single_1,49,54710,0.13825550000001385,0.0002750288986135274,6.0186903283465654e-05,0.0016725374152883887,0.0009233264136128128,-0.000749211001675576,13469.3125,0.0003447025956120342
gov_report:87,gov_report,62,13,0.12393974999997681,0.00027433529612608254,5.0807997467927635e-05,0.0006547214579768479,0.0002829628065228462,-0.00037175865145400167,17127.9140625,0.0004271848883945495
synthetic_niah_89,niah_single_1,22,10982,0.13240899999999556,0.0002728475083131343,5.772706208517775e-05,0.004450654145330191,0.004287812393158674,-0.00016284175217151642,21425.666015625,0.00035913268220610917
gov_report:86,gov_report,38,315,0.12385587500000383,0.00026846848777495325,6.485075573436916e-05,0.46174028515815735,0.4730096161365509,0.011269330978393555,2003.231201171875,0.00028598212520591915
gov_report:86,gov_report,0,334,0.11910816599993268,0.0002553330559749156,6.181879143696278e-05,0.015885232016444206,0.013196274638175964,-0.002688957378268242,4648.29248046875,0.00027093131211586297
synthetic_niah_89,niah_single_1,25,1467,0.1306225000000154,0.00025124105741269886,5.9071597206639126e-05,0.04209761694073677,0.04278954863548279,0.0006919316947460175,5841.02099609375,0.0002821024972945452
synthetic_niah_90,niah_single_1,31,47448,0.1316961249999622,0.0002504746662452817,6.005232717143372e-05,0.019369270652532578,0.017090780660510063,-0.0022784899920225143,4809.18701171875,0.00027164682978764176
synthetic_niah_88,niah_single_1,50,54710,0.1301713749999749,0.00023273416445590556,5.094745574751869e-05,0.0013718727277591825,0.0007434703293256462,-0.0006284023984335363,23240.80078125,0.0002909227041527629
gov_report:87,gov_report,39,8,0.1229102500000181,0.00023129205510485917,5.2161522035021335e-05,0.00174251280259341,0.0009918061550706625,-0.0007507066475227475,3289.607421875,0.00027648225659504533
gov_report:88,gov_report,14,56177,0.12172416600003544,0.00018972795805893838,4.2601463064784184e-05,0.0013244913425296545,0.0007362039177678525,-0.000588287424761802,3093.242919921875,0.0002283996727783233
synthetic_niah_86,niah_single_1,21,10982,0.13491004200000134,0.00018483956228010356,3.8945541746215895e-05,0.001918857917189598,0.0013984196120873094,-0.0005204383051022887,45867.5625,0.00024469097843393683
gov_report:86,gov_report,10,49629,0.12010404199997993,0.00017853535246104002,4.359293234301731e-05,0.03697852045297623,0.0342993400990963,-0.0026791803538799286,3545.90478515625,0.00018687083502300084
gov_report:86,gov_report,14,315,0.12036666599999535,0.00017823476810008287,4.219946640660055e-05,0.0041357469744980335,0.003037246409803629,-0.0010985005646944046,12731.3857421875,0.00019703952420968562
synthetic_niah_87,niah_single_1,23,10982,0.13015083300001606,0.00017660309094935656,4.171014734311029e-05,0.003841640893369913,0.004226561635732651,0.00038492074236273766,48896.9921875,0.0001960393856279552
gov_report:87,gov_report,46,3880,0.12353745899997648,0.0001753007818479091,4.307960989535786e-05,0.03639233857393265,0.0329136848449707,-0.0034786537289619446,10826.34765625,0.0001811751426430419
synthetic_niah_88,niah_single_1,31,358,0.13915062499995656,0.0001723349269013852,4.201128103886731e-05,0.026905454695224762,0.024011991918087006,-0.0028934627771377563,31865.37890625,0.0001802458573365584
gov_report:90,gov_report,13,56177,0.11900033300003088,0.00016758826677687466,3.8392092392314225e-05,0.0016644446877762675,0.0010259846458211541,-0.0006384600419551134,1564.25732421875,0.00019597765640355647
