anchor,average_delta_nll,change_point,change_point_method,config_hash,cumulative_delta_nll,delta_nll_curvature,delta_nll_slope,first_large_loss_spike,git_commit,head,lag,layer,model,run_id,running_max_delta_nll,sample_id,seed,signal_kind,strategy,target_horizon,task,cosine_similarity,normalized_l2_drift,score_autocorrelation,score_max,score_mean,score_min,score_std,selection_boundary_margin_anchor,selection_boundary_margin_future,spearman_rank_correlation,top_core_jaccard,attention_distribution_cosine,attention_entropy,attention_rank_correlation,attention_top1_mass,attention_top8_mass,attention_top_core_overlap,query_cosine_to_anchor,query_norm_change,selected_core_attention_mass,condition_clip_floor,condition_number_clipped,condition_warning,effective_rank,leading_singular_values,selected_core_diversity,selected_pairwise_cosine_mean,selected_pairwise_cosine_std,selected_span_reconstruction_residual_mean,stable_rank,unselected_residual_mean,future_new_token_residual,sample_cluster,pearson_score_correlation,score_relative_l2_change,selection_margin_change,kendall_rank_correlation,mean_rank_displacement,token_scope,recent_excluded_from_eligible_core,unavailable_metrics
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,1,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.999996103537608,0.003024437928027001,0.9999036485103749,0.2810991406440735,0.14408868986152415,0.08244377374649048,0.029570381608738375,0.0001612156629562378,7.355213165283203e-05,0.9997941709326241,0.9909502262443439,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9999036485103749,0.003024437928027001,-8.766353130340576e-05,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,4,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999863529543401,0.006803612844535889,0.9996631412182492,0.2807908058166504,0.14362201729275254,0.08209118247032166,0.029497054726793728,0.0001612156629562378,5.412101745605469e-05,0.9994292581789433,0.9819819819819819,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9996631412182492,0.006803612844535889,-0.0001070946455001831,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,8,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999706150628103,0.011983386891591206,0.9992744089686287,0.2794375717639923,0.14291818055631889,0.08170497417449951,0.029360807731122544,0.0001612156629562378,6.03795051574707e-05,0.998860722475834,0.9642857142857143,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9992744089686287,0.011983386891591206,-0.00010083615779876709,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,16,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999125667934495,0.023982856975858276,0.9978441926725233,0.27589452266693115,0.14134490339936714,0.08084046840667725,0.02907487225299408,0.0001612156629562378,3.129243850708008e-05,0.9970005828841552,0.9298245614035088,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9978441926725233,0.023982856975858276,-0.00012992322444915771,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,32,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9997239602988681,0.04574805106579253,0.9931445056283655,0.26780328154563904,0.13861019559609133,0.07999499887228012,0.028162564867396392,0.0001612156629562378,0.0001923888921737671,0.9944097839767567,0.9047619047619048,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9931445056283655,0.04574805106579253,3.11732292175293e-05,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,64,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9996023788821556,0.07520318265247794,0.9901100175521921,0.2581707537174225,0.1341823492603739,0.0771084800362587,0.0273349282962761,0.0001612156629562378,0.00011208653450012207,0.9906105883065152,0.864406779661017,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9901100175521921,0.07520318265247794,-4.912912845611572e-05,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,1,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.999990949516032,0.004360414333156517,0.9999758593440927,0.7482335567474365,0.1441435754042102,0.019681192934513092,0.11159198676154965,0.0011714845895767212,0.0013761520385742188,0.9999839491891082,1.0,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9999758593440927,0.004360414333156517,0.00020466744899749756,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,4,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999880231037847,0.0056793977864317965,0.9999682902035094,0.7467365264892578,0.14382913564774313,0.01964089274406433,0.11142313530165264,0.0011714845895767212,0.0012476146221160889,0.9999736134396705,1.0,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9999682902035094,0.0056793977864317965,7.613003253936768e-05,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,8,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999738833768071,0.009127175473443461,0.999931449047072,0.7458490133285522,0.14338593932534505,0.01958407647907734,0.11118861955880359,0.0011714845895767212,0.0007406026124954224,0.9999371690660225,1.0,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.999931449047072,0.009127175473443461,-0.00043088197708129883,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,16,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999580202773409,0.01423084197750432,0.9998924873816195,0.744126558303833,0.14251850440895936,0.019490260630846024,0.11072002998150736,0.0011714845895767212,0.0011362731456756592,0.9998759883777536,0.9909502262443439,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9998924873816195,0.01423084197750432,-3.521144390106201e-05,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
