sample_id,sample_cluster,task,future_step,delta_nll,record_type,metric,estimate,ci_low,ci_high,n_samples,n_rows,uncertainty
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,31,-0.05185284277802064,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,31,0.5159734262216489,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,31,0.48530335420984133,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,31,-0.009405500230318609,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,31,0.09334454025013865,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,31,0.0718721212979349,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,31,0.2127874443939047,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,32,0.42261089461634666,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,32,0.0344302778840427,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,32,-0.4160766020837035,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,32,0.7941098630174963,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,32,0.38460860314847406,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,32,0.06930959982063811,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,32,0.05532348427628975,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,32,0.18890534037425866,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,32,0.6512964892102614,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,32,0.1997717468744765,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,32,0.14622779722306115,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,32,1.6029148316402566,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,32,0.2802301409298664,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,32,0.019473472107727947,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,32,0.45689185145553185,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,33,0.013538614611508848,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,33,0.2297057437647491,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,33,0.6838483327415675,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,33,0.2120038930360598,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,33,0.17633185511976635,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,33,0.09492571375519177,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,33,-0.042054943965010715,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,33,-0.08365107387086941,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,33,0.16702695839140702,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,33,0.7826109522612702,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,33,0.4052858510083013,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,33,0.10042161359532997,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,33,-0.04748691372102106,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,33,0.14938581723131014,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,33,0.11432133445122616,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,34,0.24099887603959522,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,34,0.0023974985465310774,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,34,0.5642949332429316,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,34,0.1489818433735645,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,34,0.06242680840129348,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,34,0.7408958533804544,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,34,0.14564517302512434,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,34,0.04981071162698333,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,34,0.2724300787534659,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,34,0.3061800935440135,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,34,0.38191118370078314,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,34,0.11758169456272209,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,34,0.01149956007933047,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,34,2.3496697932122217,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,34,0.3192464567307158,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,35,0.43539963761687633,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,35,0.1170083482018806,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,35,-1.9080529855367936e-06,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,35,0.2008745275201195,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,35,0.3695248330505467,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,35,0.23102915480249328,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,35,0.23515193980882287,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,35,0.01659798803810375,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,35,0.01370401601918895,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,35,0.030784949137492152,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,35,-0.06710883238695094,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,35,-0.02741657937107907,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,35,0.10415256887617375,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,35,0.05117873937549433,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,35,0.907381750016043,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,36,0.09760173839730395,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,36,0.17719461164492264,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,36,0.28534473317599424,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,36,0.0102512636827079,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,36,0.5993728304624627,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,36,0.8165215670956888,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,36,-0.07834431387745273,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,36,0.023677693050556076,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,36,-0.25161596284640925,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,36,-0.04384191875553375,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,36,-0.21651626402862809,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,36,0.0937121967516769,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,36,0.08981936678554565,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,36,0.8943960757326591,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,36,0.6445931487725124,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,37,0.09926779624565778,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,37,0.18768038866920497,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,37,0.6365006774282934,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,37,0.06503629168850959,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,37,0.11363350866720978,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,37,0.33078037844883684,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,37,0.30599825494000044,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,37,0.04256861778105048,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,37,0.29766400140514193,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,37,0.37636633335924685,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,37,0.00030973541949090116,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,37,0.010198344419361405,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,37,-0.01972246817418603,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,37,2.668274997518741,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,37,-0.007180829574910064,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,38,-0.06690080684693811,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,38,0.30198893041194924,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,38,0.3196666071531548,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,38,0.012082455724706639,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,38,0.11588835458388995,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,38,0.49498034336485713,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,38,-0.012838896866199434,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,38,1.561780849687949,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,38,-0.013656166309810184,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,38,-0.06028681161145973,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,38,-0.04218556083711178,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,38,0.41279587485024055,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,38,-0.06874630233057862,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,38,0.27583869608149075,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,38,-0.02666215344079248,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,39,1.1628000902849795,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,39,-0.015767262705747243,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,39,0.7249042682190717,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,39,0.1611095648879335,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,39,0.2914764973121713,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,39,0.2781505253316456,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,39,0.18030303585200733,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,39,2.6131817625776557,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,39,0.6570166313187862,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,39,0.18451549596469144,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,39,0.041534778883215516,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,39,0.052591742020900036,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,39,0.17106637878568995,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,39,-0.26517590224730486,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,39,-0.000927544736445185,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,40,1.8732415706054617,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,40,0.4429603751122239,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,40,0.330927907101272,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,40,0.020799644266728496,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,40,0.026709895069452944,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,40,0.0028347855425548594,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,40,-0.019099876060099774,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,40,0.13120897692466707,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,40,0.022360061860478453,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,40,-0.06084093327373926,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,40,0.31690197783790336,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,40,-0.11085445949290691,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,40,-0.1310399494234377,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,40,0.12082493638766915,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,40,-0.03849219708873264,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,41,0.7149972916869226,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,41,0.17597447423451248,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,41,0.06265378637032744,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,41,-0.08172109624335751,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,41,1.061319743172498,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,41,0.23477416208974233,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,41,-0.039231711805317815,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,41,0.04167005026012068,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,41,0.1383930513996662,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,41,0.8614519982878583,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,41,0.06086885007589515,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,41,-0.04616307880214402,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,41,-0.047141836325271434,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,41,0.535352906538756,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,41,0.023119897505240534,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,42,0.04704996476097515,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,42,0.11053109322106043,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,42,0.1276136092970077,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,42,0.036455970960489026,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,42,0.18318230884366452,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,42,0.08368134365463338,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,42,0.264950927181476,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,42,0.15897394478654903,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,42,0.030988119535931464,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,42,-0.16596853654803687,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,42,0.13457046396124875,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,42,-0.12520000930458153,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,42,-0.03307519877926642,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,42,0.11400869778862936,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,42,-0.059868723597341265,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,43,-0.1544092381359595,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,43,0.1557313668781989,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,43,0.3179327944277143,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,43,0.3033442718277281,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,43,0.27373511672330036,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,43,0.8815799676566947,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,43,0.43943396834956633,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,43,0.12212451596994119,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,43,0.00032702405068600154,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,43,-0.317644438736739,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,43,0.04630810169200217,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,43,0.021657089411505126,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,43,0.35702121435738593,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,43,0.09396997660682753,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,43,0.013341257510070648,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,44,0.15705679732341693,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,44,0.9609044451820571,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,44,0.3946986427288242,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,44,0.7640319581579623,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,44,0.4114930853481316,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,44,-0.03950639243895774,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,44,0.10822239999268508,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,44,0.6307364143490529,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,44,0.15731259685473967,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,44,0.005659566651229871,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,44,0.535721415327366,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,44,0.11845642739865288,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,44,0.2119432845635186,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,44,0.022617381349204397,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,44,0.028886280758602112,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,45,-0.11289942574555074,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,45,0.3680516025659877,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,45,0.2846931024237686,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,45,0.0009460048005583607,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,45,0.13861807787763425,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,45,0.24674152887729642,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,45,0.0177458949933668,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,45,0.3581467489589644,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,45,0.14485234966107421,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,45,0.14120819700477108,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,45,0.0171194508050642,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,45,0.0049546842143861625,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,45,0.9254482629524704,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,45,-0.044388276989419495,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,45,0.4588804417201568,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,46,-0.163792933956613,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,46,0.17483389272028424,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,46,0.25701852743800657,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,46,1.2901850262737113,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,46,-0.023153368438372013,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,46,1.5321917451622273,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,46,-0.05559188970872242,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,46,0.2818001717565153,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,46,0.1664776637746487,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,46,0.912422321680283,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,46,0.7016630095504084,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,46,1.1858280759717132,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,46,0.483056043315307,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,46,0.04157423405309165,sample_trajectory,,,,,,,
