stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
history,"{""history_id"": ""H2""}",midpoint_k2,2,48,0.999999736796851,0.0007259771776966661,0.0009039723304738246,1.0,12,0.9999997590907128,0.0007828652618285929,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",midpoint_k4,4,48,0.9999999459791967,0.000340687430538448,0.0002882199343126551,1.0,12,0.999999986358423,0.00018662638419494722,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",midpoint_k8,8,48,0.9999999857824017,0.00016899243252320792,0.00022806456672535148,1.0,12,0.9999999993252675,3.9075857250334786e-05,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",single_jvp,1,48,0.9970220587880582,0.08055475374773849,0.08741672231136066,0.8333333333333334,12,0.9903983295795118,0.14203413535676587,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",trapezoidal,2,48,0.9999950016184581,0.0033351085599838317,0.003334402179920527,0.9375,12,0.9999829739242512,0.006482499083592757,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H3""}",midpoint,1,48,0.9999982760690953,0.002054107460107057,0.001827849637614053,0.9791666666666666,12,0.9999976309296004,0.002800732958187783,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",midpoint_k2,2,48,0.9999997297183154,0.0008022983751479462,0.0008930205349107892,1.0,12,0.9999998626134455,0.0006856974257035955,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",midpoint_k4,4,48,0.9999999475882586,0.0003344229628610418,0.0003761563740831915,1.0,12,0.9999999928482057,0.00016001964330798578,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",midpoint_k8,8,48,0.9999999845467564,0.00018488585644835877,0.00018710385250460883,1.0,12,0.9999999995779856,3.522253434598702e-05,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",single_jvp,1,48,0.9970344912036563,0.07877445277406836,0.06699714716310676,0.7916666666666666,12,0.9900042932123483,0.14142387322258002,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",trapezoidal,2,48,0.9999947550441828,0.003556571568385846,0.0034242900297643854,0.9375,12,0.9999905129594113,0.005656383636703203,True,8.019732342170407,,,,H3
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint,1,24,0.9999944270002884,0.0038399050383228746,0.001872364696299584,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999991841347602,0.001340666449186101,0.0013079004835532078,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.999999804592689,0.0006282872365338629,0.0005907260107302732,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999998875201539,0.00047721001953280186,0.0004957604163805848,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",single_jvp,1,24,0.9935125973879717,0.12414481015286687,0.08069377181955101,0.8333333333333334,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999835741729768,0.006662276086405349,0.004843539695389703,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint,1,24,0.9999700194724168,0.006615598127621192,0.016847769119543755,0.9583333333333334,9,0.9923533192548497,0.12674842393410066,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999982259523882,0.0016173017243204981,0.004243693083727791,1.0,9,0.9996103917127924,0.027994848302395268,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999998791983413,0.00045980599139094057,0.0008458976296495492,1.0,9,0.9999749212598754,0.007095047895323766,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999999858622679,0.00017157889847425743,0.00036730999532668757,1.0,9,0.9999984813210999,0.0017444094474608127,True,8.019732342170407,gov_report,,14.0,
