model_key,model_family,model_source,num_layers,hidden_size,sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,exact_physical_kl,action_only_risk,dense_all_layer_mechanistic_risk,primary_boundary,primary_probe_layer,eligible_count,cache_length_baseline,cache_length_candidate,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,b6_exact_map_risk,b6_path_k1_risk,b12_exact_map_risk,b12_path_k1_risk,b18_exact_map_risk,b18_path_k1_risk,b23_exact_map_risk,b23_path_k1_risk,relative_penultimate_exact_map_risk,relative_penultimate_path_k1_risk
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_median_aov_40,median_aov,40,2.245813831941749e-05,8.113076398568512e-05,2.2553858642462875e-05,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,2.335537738076284e-05,2.3379337919297112e-05,2.1485621363642737e-05,2.14897661109959e-05,2.177215838426532e-05,2.177711631983238e-05,2.196923006801121e-05,2.1970699243327717e-05,2.196923006801121e-05,2.1970699243327717e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_median_value_norm_91,median_value_norm,91,3.084346199791683e-05,0.00012582912893877398,3.07554413466581e-05,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,3.6848834254318646e-05,3.685689844320632e-05,3.346802324587727e-05,3.3489597975394235e-05,3.3616265443386006e-05,3.362368475896436e-05,3.169105960721953e-05,3.168988999711415e-05,3.169105960721953e-05,3.168988999711415e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_low_key_query_24,low_key_query,24,0.00011106907791580466,0.002083770929789191,0.00011019859847721488,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,0.00011602051743390227,0.00011601107779273814,8.328666078922583e-05,8.328414853087365e-05,0.00011323255174194288,0.00011323771111202828,0.00010786823964209758,0.0001078686085019445,0.00010786823964209758,0.0001078686085019445
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_low_age_4,low_age,4,0.00011727681883600148,0.09461062192911948,0.00011683729039012439,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,8.750213637407538e-07,8.765059880285316e-07,3.176621814940264e-05,3.180327972857153e-05,3.2041761059325925e-05,3.205259206471374e-05,9.419508112450104e-05,9.421488163537621e-05,9.419508112450104e-05,9.421488163537621e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_median_v_ridge_58,median_v_ridge,58,1.6574817131141607e-05,0.004693621375042706,1.6535794724686318e-05,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,7.284850131001491e-06,7.267505676284737e-06,7.154165219514061e-06,7.155465038066766e-06,6.7606431935225e-06,6.759457226317741e-06,1.517614763651222e-05,1.5175313807992588e-05,1.517614763651222e-05,1.5175313807992588e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_high_value_norm_16,high_value_norm,16,0.00011202710792789492,0.004441400421279596,0.0001121116157082637,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,4.874353188744074e-06,4.881100158426674e-06,6.545359604231645e-06,6.543677841073657e-06,0.00010094757162279564,0.00010094974094486159,0.00011086399706788821,0.00011086325834271864,0.00011086399706788821,0.00011086325834271864
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_low_age_4,low_age,4,1.7384137878102336e-05,0.008401338045785328,1.7405095300727176e-05,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,6.222261005082248e-07,6.231655158375239e-07,7.682649756141535e-07,7.674720767484211e-07,3.455341891013899e-06,3.455294764461727e-06,1.3277661076877527e-05,1.3278494539905721e-05,1.3277661076877527e-05,1.3278494539905721e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_low_v_ridge_86,low_v_ridge,86,3.0092097425682006e-05,0.011124863780384554,2.999884309799598e-05,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,9.191952086386645e-07,9.140746913275841e-07,6.814275896587375e-07,6.821087164801318e-07,7.7256699030132e-07,7.725401175121428e-07,2.9094918855191386e-05,2.9088683751086054e-05,2.9094918855191386e-05,2.9088683751086054e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_median_aov_32,median_aov,32,3.395691069463789e-05,0.011836309607612058,3.388376784289491e-05,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,2.1119039005547814e-06,2.112620374226785e-06,2.064511608083669e-06,2.064773075610173e-06,3.0964671674540934e-06,3.096880270515184e-06,3.1287333812916396e-05,3.1286353210906214e-05,3.1287333812916396e-05,3.1286353210906214e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_high_age_95,high_age,95,4.496312047668567e-05,0.019863845996021597,4.47416634419426e-05,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,2.0802281036603706e-06,2.0746540462772823e-06,1.9792252420532423e-06,1.9788720284641143e-06,1.919269986719904e-06,1.9193262415604794e-06,3.9856437893375754e-05,3.9852640162155325e-05,3.9856437893375754e-05,3.9852640162155325e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_median_aor_83,median_aor,83,7.411965147945121e-05,0.028159751491080506,7.328279147803853e-05,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,1.527181219707237e-07,1.514685189080156e-07,1.538634095190754e-07,1.5296950744679854e-07,2.512666391056329e-07,2.514623681147644e-07,3.274395566622195e-05,3.2733677205204524e-05,3.274395566622195e-05,3.2733677205204524e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_143,vt,formal,64,32,32,physical_delete_median_age_50,median_age,50,0.00010963079639805416,0.013756947976780193,0.0001082254795935194,23,22,93,129,128,physical_delete_high_value_norm_16,physical_delete_median_v_ridge_58,1.0,1.1674586109017586e-05,1.1665584863693396e-05,1.1327058751891151e-05,1.131604412688773e-05,1.0009485644216416e-05,1.0008412712901983e-05,0.00010096009222195987,0.00010095318066371184,0.00010096009222195987,0.00010095318066371184
