stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
layer,"{""layer"": 26}",midpoint,1,48,0.9999997894623895,0.000860012468887205,0.0009676914876442761,1.0,24,0.9999986880604218,0.001786683745072157,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",midpoint_k2,2,48,0.9999999864441348,0.0002146133519290786,0.00024347071126889605,1.0,24,0.9999999232558543,0.0004423079838263437,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",midpoint_k4,4,48,0.999999998328936,6.0474620021040854e-05,9.123622173113166e-05,1.0,24,0.9999999950824301,0.0001111570607368445,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",midpoint_k8,8,48,0.9999999996556787,2.9693743268510143e-05,4.943891324066302e-05,1.0,24,0.9999999996218234,2.9693743268510143e-05,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",single_jvp,1,48,0.9986778875574696,0.05686787487387586,0.05624909458930347,0.875,24,0.9966637258681783,0.09103941126785406,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",trapezoidal,2,48,0.9999991376077937,0.0017185757293139072,0.0019206311288264663,1.0,24,0.9999949945664436,0.0035311068966610774,True,8.019732342170407,,,26.0,
history,"{""history_id"": ""H1""}",midpoint,1,48,0.9999987531464989,0.001650458711878652,0.001480427645378857,0.9791666666666666,12,0.9999966768799539,0.0031324825830556513,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",midpoint_k2,2,48,0.9999999010787515,0.00044904928121033245,0.0004329286797601802,1.0,12,0.9999998115549418,0.0007627580255284009,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",midpoint_k4,4,48,0.9999999835772417,0.00019737986698874324,0.0001802867685023156,1.0,12,0.999999988414648,0.00018984748143837304,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",midpoint_k8,8,48,0.9999999934324095,0.00011557991273669041,9.321579966815085e-05,1.0,12,0.9999999992648139,4.7701906626836265e-05,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",single_jvp,1,48,0.9970783177281224,0.08204127194307786,0.07814467974393748,0.8333333333333334,12,0.9905356184275286,0.14007510761557607,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",trapezoidal,2,48,0.9999951486890621,0.0032495081165172823,0.0030355701325633978,0.9375,12,0.9999873294365582,0.006165753834621308,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H2""}",midpoint,1,48,0.9999988697074209,0.001556733922481369,0.0015286808182848146,0.9583333333333334,12,0.9999955892969763,0.003278527589414176,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",midpoint_k2,2,48,0.9999999053183525,0.0004456142043707737,0.0004141689365829566,1.0,12,0.9999997469572708,0.0008011258411485241,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",midpoint_k4,4,48,0.9999999812287097,0.00021179963386285596,0.0001600448027269609,1.0,12,0.9999999844129908,0.00020002831375602007,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",midpoint_k8,8,48,0.9999999928161983,0.0001225977943649453,8.760790831166518e-05,1.0,12,0.9999999989965993,5.0922085686970355e-05,True,8.019732342170407,,,,H2
