sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,boundary,candidate_id,candidate_source,current_mask_hash,tau_mask_hash,mask_changed,controlled_exact_kl,action_only_risk,action_u_norm,action_r_norm,candidate_retained_attention_mass,adjacent_method,risk_all_old,risk_update_g,risk_update_f,risk_update_path,risk_update_gf,risk_update_gp,risk_update_fp,risk_full_fresh,risk_path_q1_only,risk_path_q3_only,risk_single_midpoint
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,48,16,0,1,selector_04_snapkv,snapkv,9fa0f832209973bbd9203ed22e94aed41af663d233c75cb8d37971927649248f,272512411430176201749d3e21ca7b151f862d1b8ac92f8a0285a790bdbdc345,True,0.0002141541788524457,2.1968789524169845e-05,0.7186964605456077,1.107461963594793,0.9940117802866744,mx.vjp_of_vjp,0.000168278587709951,0.00012556698202345845,0.00015662048921223648,5.716066535491315e-05,0.00011390888352574393,0.00014576958642653469,4.531893306212342e-05,0.00013392785413374493,9.038210400183425e-05,8.87787816744833e-05,5.7179542790326794e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,48,16,0,1,selector_05_old_stale_core,old_stale_core,186b10397b87b622442a848b38ef951178e7c6a8e9884db4713440281fb0b824,8cb1316ede9098e8f91366572e5449c6b0b7ce8ca5ffe089a4ff540882794d62,True,0.0002655429292374727,3.677862293200536e-05,0.7823490162582573,1.1965727758133553,0.9929792446289576,mx.vjp_of_vjp,0.000239849868151382,0.00017370221603872453,0.00024184066985464213,6.777089797146664e-05,0.00017569301774198463,0.00018706614125790086,6.591668632570975e-05,0.00018521192961214398,0.00011530661107568147,0.00011368879166288523,6.758603091877593e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,48,16,0,1,selector_06_fresh_core,fresh_core,45ae39c105f62bc28ce3dc49bc5bed8a06eb2d836f35250e59f3c3f9b63641f8,35523f66f14077e231cc66601f162cda1d38348bae7f2a5fc0db0e459d10a1a1,True,0.0001962431031044653,1.792894882413022e-05,0.7210463404320411,1.060745731226125,0.9910816250946992,mx.vjp_of_vjp,0.00018157886036251702,0.00012401483481222264,0.00019719733210849774,5.374160249302965e-05,0.00013963330655820334,0.00013161642562895003,3.834310151748381e-05,0.00011621792465340421,9.529428828705517e-05,9.425608863647807e-05,5.362039008099071e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,48,16,0,1,selector_07_random_reference,random_reference,688d4fce9b19003ecb68611af1a094ea6f8e3a224e59b59645366b3a1c74579f,c0607c56ffc58e27d3e898252f146a43ac67914da0457126c121b8e86869b966,True,0.0003032979347465225,5.667462685036489e-05,0.7467920831294341,1.2627335415102707,0.9912834364936649,mx.vjp_of_vjp,0.00013321551425868254,0.00015339720199917297,0.0001380816250618569,7.253265335194639e-05,0.00015826331280234732,0.00023952885860219358,5.660441457551635e-05,0.00022360061982576354,6.601462798598587e-05,6.528935375827826e-05,7.27042586683218e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_00_attention_only,attention_only,49bf9170f2fdec24f8256c1d7622f92cd09ae73e6340aaa78679202c6b7546d8,8af8639344695941fb6b1481811aa8bac7a1fefaeeb1e801e00279a5f2ce0574,True,0.0008104532804914834,0.00023972175644736623,1.0124327689368282,1.7380290261225788,0.9909030906899059,mx.vjp_of_vjp,7.823093745305865e-05,-4.6600779569529855e-06,4.673840217093055e-05,0.00017644354089497907,-3.6152613239081086e-05,0.0005391692087430241,0.0003210715453028661,0.0006837972131509111,8.288883225002897e-05,8.00684523058161e-05,0.00017664898354324593
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_01_aov,aov,bc587dca774abcc7e34c3997225611be08b29dbba2b6ee9f9ea52c6a44de895a,fdd6ceea72da810e0e39f3ece21ced4ac18120c0a29a1655f7bb528e692a3796,True,0.0008257889950578599,0.0002616796611730917,1.0423998870357545,1.8147343514112122,0.9915190109052687,mx.vjp_of_vjp,8.162800640467013e-05,-2.0075280083298676e-05,5.5031680756143455e-05,0.00017610174359091723,-4.667160573182535e-05,0.0005521935345227803,0.00032200868905429993,0.0006981004799861629,8.199268063348727e-05,7.788665532876409e-05,0.00017629315814591151
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_02_aor,aor,30fed24ff61bab5f63b6d9fc69582c82850617f0dbb9cfc541bacb1a4cee9ab6,bca8505520f11899790b2542e9a5739123d1cea0ffb6533ef00df5d9bbd875e5,True,0.000845723006202212,0.00027403615718713306,1.040607876857397,1.813400712692646,0.9912847365538677,mx.vjp_of_vjp,7.76342612726634e-05,-2.2371449701587844e-05,5.2024773256378994e-05,0.0001742980647593052,-4.798093771787225e-05,0.0005585052873073216,0.0003350660886206352,0.0007192733111686517,7.918572621616883e-05,7.544323479200642e-05,0.00017445547884410237
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_03_v_ridge,v_ridge,9894a749967be29958eb5f5d052de009d85ded7cd45a50e28f15325993db94d6,b2c744bfb2c1ad7d60db94ad7d59ffcdf8f225bf2e4f59e373640138167711e6,True,0.0008151007137779422,0.00026297445733011146,1.0526791575914933,1.8054717092446009,0.9923221478518103,mx.vjp_of_vjp,6.643691892136198e-05,-1.4835387777827863e-05,3.464908550382386e-05,0.00020465048321460953,-4.662322119536597e-05,0.0005701541512855128,0.00032207050221715007,0.0006875741702880532,7.470527818401644e-05,7.154065057281929e-05,0.00020492298414456046
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_04_snapkv,snapkv,9466c334ed3f54243ad8100b6007ac8d9e708b0024a686bd3d8bcb3272f6b4c8,272512411430176201749d3e21ca7b151f862d1b8ac92f8a0285a790bdbdc345,True,0.000677134211363643,0.0001752084403561941,0.9803944859749663,1.75318585027406,0.9930862370514452,mx.vjp_of_vjp,6.152874898699612e-05,2.5737734991557756e-07,2.131559930157473e-05,0.00016542490360068368,-3.9955772335505805e-05,0.0004751154504379482,0.00023903739536293534,0.0005487279422001999,6.508904685825801e-05,6.306735006896412e-05,0.00016575585803420859
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_05_old_stale_core,old_stale_core,5bb645cfc608893c61799203bbd15657ff48a5654251de03da277e1f431caa6e,8cb1316ede9098e8f91366572e5449c6b0b7ce8ca5ffe089a4ff540882794d62,True,0.0009280309971471112,0.0003204827860116751,1.029247045176335,1.7925140932387467,0.9916960439729723,mx.vjp_of_vjp,4.90725990310553e-05,-6.794744658769421e-05,5.354842332903609e-05,0.00024187727725413132,-6.347162228971343e-05,0.0006556608691585381,0.0003874459945854213,0.000801229586489828,7.984258261931087e-05,7.624907243805487e-05,0.00024230107603928728
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_06_fresh_core,fresh_core,1c880138cf06106265c8c2bfcf4b304e7639509425cf6411028ba6fff82e1466,35523f66f14077e231cc66601f162cda1d38348bae7f2a5fc0db0e459d10a1a1,True,0.0009526004736317185,0.00036163679858013315,0.9756923457202935,1.6492102801045763,0.9899421831476161,mx.vjp_of_vjp,4.8667924712178154e-05,-1.691876991972226e-05,2.655955521055043e-05,0.00018025915877264726,-3.9027139421349985e-05,0.000599506567266264,0.00040653046160894416,0.0008257778701025609,6.595221183005294e-05,6.307372706516735e-05,0.00018031260877772104
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,64,32,0,1,selector_07_random_reference,random_reference,e8fa66b500b9a711a37a0c28cdc7d6918784c0d1a8e8488a39a05652eb3f6542,c0607c56ffc58e27d3e898252f146a43ac67914da0457126c121b8e86869b966,True,0.00048741288508496496,9.521041357292377e-05,1.066661455628843,2.017210014832776,0.9908537951373159,mx.vjp_of_vjp,5.789924403135407e-05,-3.32665573404088e-05,1.9982556333378325e-05,0.00020790593656526413,-7.118324503838455e-05,0.0004142857356375759,0.00015318847614479583,0.00035956827521710756,6.03494569196827e-05,5.7146450652487974e-05,0.00020886946911425616
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_00_attention_only,attention_only,8af8639344695941fb6b1481811aa8bac7a1fefaeeb1e801e00279a5f2ce0574,8af8639344695941fb6b1481811aa8bac7a1fefaeeb1e801e00279a5f2ce0574,False,0.006394230929885326,2.0879347015067137e-06,0.12853412210088783,0.11083710021041031,0.9936198209894592,mx.vjp_of_vjp,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.504293930055538e-06,-9.507780561747229e-06
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_01_aov,aov,fdd6ceea72da810e0e39f3ece21ced4ac18120c0a29a1655f7bb528e692a3796,fdd6ceea72da810e0e39f3ece21ced4ac18120c0a29a1655f7bb528e692a3796,False,0.006346468775236672,1.8498271704596684e-06,0.11342560388902942,0.09461691456914614,0.995034440946918,mx.vjp_of_vjp,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723069967278379e-05,-5.723587119645367e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_02_aor,aor,bca8505520f11899790b2542e9a5739123d1cea0ffb6533ef00df5d9bbd875e5,bca8505520f11899790b2542e9a5739123d1cea0ffb6533ef00df5d9bbd875e5,False,0.006350552869788946,1.7064556062123878e-06,0.11289524216688729,0.0940628651338914,0.995034440946918,mx.vjp_of_vjp,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.3144589939158815e-05,-5.31592091096274e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_03_v_ridge,v_ridge,b2c744bfb2c1ad7d60db94ad7d59ffcdf8f225bf2e4f59e373640138167711e6,b2c744bfb2c1ad7d60db94ad7d59ffcdf8f225bf2e4f59e373640138167711e6,False,0.006369802652599584,1.1677012283171641e-06,0.07642376509978611,0.06295372530357167,0.9977941821295567,mx.vjp_of_vjp,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.386369810115911e-05,-3.385959729845112e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_04_snapkv,snapkv,272512411430176201749d3e21ca7b151f862d1b8ac92f8a0285a790bdbdc345,272512411430176201749d3e21ca7b151f862d1b8ac92f8a0285a790bdbdc345,False,0.006376233313567934,2.193952250363435e-06,0.14899006618067726,0.12174729367729616,0.9990885370565593,mx.vjp_of_vjp,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7424546293347473e-05,-2.7445286128149574e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_05_old_stale_core,old_stale_core,8cb1316ede9098e8f91366572e5449c6b0b7ce8ca5ffe089a4ff540882794d62,8cb1316ede9098e8f91366572e5449c6b0b7ce8ca5ffe089a4ff540882794d62,False,0.006735328657606748,0.00023888811522188827,1.3465204197289538,1.2063283048271354,1.0,mx.vjp_of_vjp,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033089273860201294,0.00033140134192985514
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_06_fresh_core,fresh_core,35523f66f14077e231cc66601f162cda1d38348bae7f2a5fc0db0e459d10a1a1,35523f66f14077e231cc66601f162cda1d38348bae7f2a5fc0db0e459d10a1a1,False,0.006280746565286313,2.1720176592992937e-05,0.42406923637975485,0.372641618650526,0.9798845476399057,mx.vjp_of_vjp,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.0001229079855077603,-0.00012294043217716752
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,32,0,14,15,selector_07_random_reference,random_reference,c0607c56ffc58e27d3e898252f146a43ac67914da0457126c121b8e86869b966,c0607c56ffc58e27d3e898252f146a43ac67914da0457126c121b8e86869b966,False,0.006601921475118694,0.00025237755489849025,1.4680708535008877,1.3221622694907957,0.9814874262429462,mx.vjp_of_vjp,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.00019670389677336412,0.0001976022265370154
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_00_attention_only,attention_only,0f9a978dd13559ac29a26fcfeca8661b9c30a81e0bae1bcb7121e0f4445aecd3,8af8639344695941fb6b1481811aa8bac7a1fefaeeb1e801e00279a5f2ce0574,True,0.03568589946618088,4.399358114156361e-06,0.16213825815744443,0.14217918777618116,0.9965610266028588,mx.vjp_of_vjp,-2.5915248839819306e-05,-0.00023929886980393906,-2.504927897656998e-05,6.887325979838567e-05,-0.00023843289994068974,-0.00010603010129260248,6.712520664633583e-05,-0.00010777815444465232,1.981434621431782e-05,1.9806593863035296e-05,6.885642159431387e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_01_aov,aov,dc67238ea3e43b243a7688b1743eeb18c53e685605c151da2313c939bd24554f,fdd6ceea72da810e0e39f3ece21ced4ac18120c0a29a1655f7bb528e692a3796,True,0.036157170519986126,2.658224796538202e-06,0.12456024398168435,0.1086917404723128,0.9976116475396504,mx.vjp_of_vjp,3.7874662267329623e-05,-6.898646039572875e-05,3.819556898376594e-05,8.309660573225058e-05,-6.866555367929244e-05,0.00036468644402681035,8.213116455591987e-05,0.0003637210028504797,5.916269323653125e-05,5.9202109257715295e-05,8.306866257386911e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_02_aor,aor,91f5f96d2141614b8f1b226d759346d123f3511bf09c7514fa3b966b4730c4dd,bca8505520f11899790b2542e9a5739123d1cea0ffb6533ef00df5d9bbd875e5,True,0.0361771440069578,2.8220301632352825e-06,0.12460869240598442,0.10902914105849133,0.9976968222708176,mx.vjp_of_vjp,3.937040617407629e-05,-6.47714667775339e-05,3.9676188543808324e-05,8.368417369860961e-05,-6.446568440780186e-05,0.0003845001344771428,8.280468275857663e-05,0.0003836206435371098,6.0180055508801226e-05,6.0239129137138575e-05,8.36692721857621e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_03_v_ridge,v_ridge,6248dfb7d1087ef5a2d776e94e92aab6b1474b32f156ad6680821c23cd534c8e,b2c744bfb2c1ad7d60db94ad7d59ffcdf8f225bf2e4f59e373640138167711e6,True,0.03644104838022651,6.622694317217277e-05,0.46612545474411826,0.41764011322295086,0.9915094155393327,mx.vjp_of_vjp,-0.00010883494443954378,-0.0008092283121974411,-9.908116890358789e-05,-1.9230227964965986e-05,-0.0007994745366614852,0.0006911786956251552,-6.30492264227467e-05,0.0006473596971673745,-9.088692452587603e-05,-8.966064294181596e-05,-1.923384680973671e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_04_snapkv,snapkv,a2c1abb8b5b9bdba516a247f20c08d8070b3e77dfed9c788192acc13d0e84c96,272512411430176201749d3e21ca7b151f862d1b8ac92f8a0285a790bdbdc345,True,0.03794645701579372,0.00020705006273589554,0.8139556406863105,0.7755110118824015,0.9985470429819316,mx.vjp_of_vjp,0.0001257759326981497,-0.0016744747595878462,0.00019504736970551244,-5.9974469940325605e-05,-0.0016052033225804835,0.0021372088481317907,-4.5058516577587836e-05,0.0021521248014945283,-3.4718986642802197e-05,-2.9592831432769337e-05,-5.982349289078651e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_05_old_stale_core,old_stale_core,43bcd4ced5d89ebd2bd94d9c1e889062540eb0661842ece2552b270f9966fe84,8cb1316ede9098e8f91366572e5449c6b0b7ce8ca5ffe089a4ff540882794d62,True,0.0364453518463395,2.9460791840877887e-05,0.4161816596019114,0.3582873116868174,0.991685823406784,mx.vjp_of_vjp,6.163552342863547e-05,-0.0007676225914517821,8.08750630146951e-05,9.913608525648695e-05,-0.0007483830518657225,0.0006472079893174674,0.00010370705848424135,0.0006517789625452218,7.521922183126168e-05,7.481919997083875e-05,9.917956369401824e-05
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_06_fresh_core,fresh_core,255790b0d5287c8a8c73a139bb23b1433dc739f1c51a61c8e51bd287a76877fb,35523f66f14077e231cc66601f162cda1d38348bae7f2a5fc0db0e459d10a1a1,True,0.036618520757141115,8.77688971483606e-05,0.7353990240086998,0.6855499459191003,0.9748228337083826,mx.vjp_of_vjp,-0.0001371651569088803,-0.0014580777402849118,-0.00011336252746886087,0.0001496457867491948,-0.0014342751108448926,0.0008484664474565955,0.0001264987440742271,0.0008253194047816278,-2.9210286988471683e-05,-2.6236478514277e-05,0.00014972797415412157
synthetic_niah_104,niah_single_1,replication,fixed_tau_old_core,32,33,1,14,15,selector_07_random_reference,random_reference,33f21b71b3c636447d9c1c5fd001b652a44c24f970372a548a18a77a4ccb85eb,c0607c56ffc58e27d3e898252f146a43ac67914da0457126c121b8e86869b966,True,0.03770236320245915,0.0009515147352715266,1.7465756923043974,1.7347662943019209,0.9758694798533332,mx.vjp_of_vjp,0.0007075428123358275,-0.003395575647222841,0.0009520306433065666,0.0013037557781611022,-0.003151087816252102,0.002334321238360218,0.0008842566179243002,0.0019148220781234162,0.0007579560954797572,0.0007785861123983237,0.0013062245185331872
