gamma,task,layer,history_id,candidate_source,row_count,median_cosine,median_relative_l2,median_residual_norm,row_pass_fraction
0.5,niah_single_1,0,H3,old_stale_core,4,0.9979970845930324,0.06506283985431319,0.27709572969039475,1.0
0.5,niah_single_1,0,H3,random_reference,4,0.99635510949146,0.08511606365767098,0.3691340575465074,1.0
0.5,niah_single_1,0,H3,snapkv,4,0.9983207318026217,0.05757116051068156,0.23093490992509597,1.0
0.5,niah_single_1,0,H3,v_ridge,4,0.9982936609763899,0.05889039018380224,0.24445180834276772,1.0
0.5,niah_single_1,14,H1,aor,4,0.9999955768627129,0.0030303670775015832,0.0011146461931000316,1.0
0.5,niah_single_1,14,H1,aov,4,0.9999965373550359,0.002688186284226639,0.001085872280851513,1.0
0.5,niah_single_1,14,H1,attention_only,4,0.9999942644317749,0.003271520945625981,0.0013300276995837582,1.0
0.5,niah_single_1,14,H1,fresh_core,4,0.9999952896265601,0.003144123790099825,0.002796095103738091,1.0
0.5,niah_single_1,14,H1,old_stale_core,4,0.9998254004480305,0.017381052199807585,0.11116435850379608,1.0
0.5,niah_single_1,14,H1,random_reference,4,0.9997764509898692,0.023339058381927368,0.13671537322979105,1.0
0.5,niah_single_1,14,H1,snapkv,4,0.9999698008422084,0.007579045480420459,0.021526131116742675,1.0
0.5,niah_single_1,14,H1,v_ridge,4,0.9999679628938674,0.0075455788934882745,0.014672076041582733,1.0
0.5,niah_single_1,14,H2,aor,4,0.9999963792897852,0.002781918479837975,0.0010508167892194537,1.0
0.5,niah_single_1,14,H2,aov,4,0.9999970909532444,0.0024416339946534246,0.0010361421674245387,1.0
0.5,niah_single_1,14,H2,attention_only,4,0.9999959095066344,0.0028572042656639235,0.0012653333892431622,1.0
0.5,niah_single_1,14,H2,fresh_core,4,0.9999953238020742,0.0031577870139374085,0.002909110373120055,1.0
0.5,niah_single_1,14,H2,old_stale_core,4,0.9997930342194521,0.018651454731398936,0.11962417389449606,1.0
0.5,niah_single_1,14,H2,random_reference,4,0.9997578729015378,0.024204219364951905,0.14528937773845815,1.0
0.5,niah_single_1,14,H2,snapkv,4,0.9999709537793204,0.0073217896614051915,0.02130909217246883,1.0
0.5,niah_single_1,14,H2,v_ridge,4,0.9999722883359277,0.006937996032045877,0.014290251478454103,1.0
0.5,niah_single_1,14,H3,aor,4,0.9999966527187328,0.0025899249038228885,0.001083674710847246,1.0
0.5,niah_single_1,14,H3,aov,4,0.9999966992689062,0.0025943872571332705,0.0011100258816231577,1.0
0.5,niah_single_1,14,H3,attention_only,4,0.9999967460967223,0.002550928238737823,0.0013027700825556398,1.0
0.5,niah_single_1,14,H3,fresh_core,4,0.9999949634350564,0.0032110024985325114,0.0029892758722127417,1.0
0.5,niah_single_1,14,H3,old_stale_core,4,0.9997470558636574,0.02056931462449224,0.13869737176616592,1.0
0.5,niah_single_1,14,H3,random_reference,4,0.9997290894574045,0.02424716574428332,0.15430777842200927,1.0
0.5,niah_single_1,14,H3,snapkv,4,0.9999649545930265,0.008071846075333922,0.024702047755440912,1.0
0.5,niah_single_1,14,H3,v_ridge,4,0.9999664905685275,0.007798689942937039,0.01566776385759533,1.0
0.5,niah_single_1,26,H1,aor,4,0.9999961066938807,0.002708030701926089,0.009820066614642992,1.0
0.5,niah_single_1,26,H1,aov,4,0.9999962910799312,0.002635700779547056,0.009415743577324682,1.0
0.5,niah_single_1,26,H1,attention_only,4,0.9999947549131647,0.003140724498907653,0.013499785857270812,1.0
0.5,niah_single_1,26,H1,fresh_core,4,0.9999887088399267,0.004553842068158946,0.028476687842809344,1.0
0.5,niah_single_1,26,H1,old_stale_core,4,0.9998143016711549,0.019304136712715282,0.46807386725482014,1.0
0.5,niah_single_1,26,H1,random_reference,4,0.9997031063645818,0.024668831822831642,0.6488339228791805,1.0
0.5,niah_single_1,26,H1,snapkv,4,0.9999440296173855,0.010570876705186232,0.13764667638903363,1.0
0.5,niah_single_1,26,H1,v_ridge,4,0.9999549758866726,0.009338624535254969,0.10159394196318358,1.0
0.5,niah_single_1,26,H2,aor,4,0.9999952254980388,0.0029881989430006316,0.010862882610334678,1.0
0.5,niah_single_1,26,H2,aov,4,0.9999955092976218,0.0028814634322440053,0.010345064388647272,1.0
0.5,niah_single_1,26,H2,attention_only,4,0.9999937096436926,0.0034582533781036704,0.014820143307674907,1.0
0.5,niah_single_1,26,H2,fresh_core,4,0.9999861061832962,0.005050492959160229,0.03163483388238598,1.0
0.5,niah_single_1,26,H2,old_stale_core,4,0.9997785364523707,0.021011402713301344,0.49939513573135896,1.0
0.5,niah_single_1,26,H2,random_reference,4,0.9996273638939589,0.027594233127387235,0.7264729588597878,1.0
0.5,niah_single_1,26,H2,snapkv,4,0.9999242043155281,0.012474964762279418,0.16052984949646742,1.0
0.5,niah_single_1,26,H2,v_ridge,4,0.9999437644699225,0.010393010018278104,0.11262991940092147,1.0
0.5,niah_single_1,26,H3,aor,4,0.9999964977930336,0.0025707713684835444,0.009511930450728373,1.0
0.5,niah_single_1,26,H3,aov,4,0.9999965601784073,0.002541110798270444,0.009263445880321729,1.0
0.5,niah_single_1,26,H3,attention_only,4,0.9999946988232822,0.003162298735829996,0.014052474550179604,1.0
0.5,niah_single_1,26,H3,fresh_core,4,0.9999892053431267,0.004463191405735188,0.028594571095991922,1.0
0.5,niah_single_1,26,H3,old_stale_core,4,0.9998101219174023,0.018949677465015382,0.47977843987465774,1.0
0.5,niah_single_1,26,H3,random_reference,4,0.99969973452529,0.024810757747719486,0.6719751371255763,1.0
0.5,niah_single_1,26,H3,snapkv,4,0.9998838787875862,0.014873849732443635,0.21200750078860875,1.0
0.5,niah_single_1,26,H3,v_ridge,4,0.9999570649765358,0.00912652691563183,0.10114587083983204,1.0
0.75,gov_report,0,H1,aor,4,0.9975119501532959,0.07278995572395378,0.5954337887462001,0.75
0.75,gov_report,0,H1,aov,4,0.9975536869038559,0.07256581694613227,0.6040300022851791,0.75
0.75,gov_report,0,H1,attention_only,4,0.9980952105894029,0.06349448658224441,0.5625506958751518,0.75
0.75,gov_report,0,H1,fresh_core,4,0.9993990064996803,0.035537732834507556,0.24033560648818897,1.0
0.75,gov_report,0,H1,old_stale_core,4,0.9977762383392071,0.0687061420261855,0.8763476833810393,0.75
0.75,gov_report,0,H1,random_reference,4,0.9979851056931657,0.0670081458539173,0.6829235888383343,0.75
0.75,gov_report,0,H1,snapkv,4,0.9973247483925858,0.07652487287078416,0.8065927219774514,0.75
0.75,gov_report,0,H1,v_ridge,4,0.996932382092666,0.08017003640397159,0.7883128691130413,0.75
0.75,gov_report,0,H2,aor,4,0.9975119501532959,0.07278995572395378,0.5954337887462001,0.75
0.75,gov_report,0,H2,aov,4,0.9975536869038559,0.07256581694613227,0.6040300022851791,0.75
0.75,gov_report,0,H2,attention_only,4,0.9980952105894029,0.06349448658224441,0.5625506958751518,0.75
0.75,gov_report,0,H2,fresh_core,4,0.9993990064996803,0.035537732834507556,0.24033560648818897,1.0
0.75,gov_report,0,H2,old_stale_core,4,0.9977762383392071,0.0687061420261855,0.8763476833810393,0.75
0.75,gov_report,0,H2,random_reference,4,0.9979851056931657,0.0670081458539173,0.6829235888383343,0.75
0.75,gov_report,0,H2,snapkv,4,0.9973247483925858,0.07652487287078416,0.8065927219774514,0.75
0.75,gov_report,0,H2,v_ridge,4,0.996932382092666,0.08017003640397159,0.7883128691130413,0.75
0.75,gov_report,0,H3,aor,4,0.9972567240309519,0.07519371046254661,0.6181103923363789,0.75
0.75,gov_report,0,H3,aov,4,0.9973154383274649,0.07462194618619382,0.6280266849436915,0.75
0.75,gov_report,0,H3,attention_only,4,0.997879692655893,0.06596658843231638,0.5841233277525965,1.0
0.75,gov_report,0,H3,fresh_core,4,0.9993675124114734,0.035915961159022666,0.22978836568092662,1.0
0.75,gov_report,0,H3,old_stale_core,4,0.9976939169821255,0.0699681487327666,0.903056215882394,0.75
0.75,gov_report,0,H3,random_reference,4,0.997967366271379,0.06695723731960249,0.7013956139559059,1.0
0.75,gov_report,0,H3,snapkv,4,0.9971349909019762,0.07810549693753069,0.8342213124672132,0.75
0.75,gov_report,0,H3,v_ridge,4,0.9967714248329957,0.08167122206665836,0.8144195330288868,1.0
0.75,gov_report,14,H1,aor,4,0.9983975834311806,0.06552962877423782,0.7746804398509264,1.0
0.75,gov_report,14,H1,aov,4,0.9984211051363083,0.06562626835941165,0.6845224924354463,1.0
0.75,gov_report,14,H1,attention_only,4,0.9985700911571087,0.0662504057103074,0.7092365482240162,1.0
0.75,gov_report,14,H1,fresh_core,4,0.8982771138048908,0.4851776652613124,74.73735270275841,0.0
0.75,gov_report,14,H1,old_stale_core,4,0.8652343673035925,0.5307689249912884,76.27092697709942,0.25
0.75,gov_report,14,H1,random_reference,4,0.8797397077011906,0.5067392454349076,70.3252096048132,0.0
0.75,gov_report,14,H1,snapkv,4,0.9965388967124331,0.10422602453442101,1.547032032639125,1.0
0.75,gov_report,14,H1,v_ridge,4,0.8756507637544002,0.5083980906007252,76.1390492718978,0.25
0.75,gov_report,14,H2,aor,4,0.9987001460407645,0.06112540206762204,0.7766381551771626,1.0
0.75,gov_report,14,H2,aov,4,0.9987278157463382,0.061128734703869446,0.671625536901949,1.0
0.75,gov_report,14,H2,attention_only,4,0.9988944124834962,0.06290266282276274,0.7400737911586797,1.0
0.75,gov_report,14,H2,fresh_core,4,0.8887122024234404,0.519948140736735,74.42983188529172,0.0
0.75,gov_report,14,H2,old_stale_core,4,0.8607325177174816,0.5428293809279083,73.44460186538903,0.25
0.75,gov_report,14,H2,random_reference,4,0.8861034704279012,0.4964847603108191,67.4732198155576,0.0
0.75,gov_report,14,H2,snapkv,4,0.9968445686072596,0.10528730436135979,1.5956717714342123,1.0
0.75,gov_report,14,H2,v_ridge,4,0.871547314870299,0.5204353524415368,71.50921111025623,0.25
0.75,gov_report,14,H3,aor,4,0.9981519967692052,0.0657217177618236,0.9135837561309358,1.0
0.75,gov_report,14,H3,aov,4,0.9981675997046535,0.06563253599880868,0.784235545033056,1.0
0.75,gov_report,14,H3,attention_only,4,0.998149378027249,0.06799891623526916,0.852725902054075,1.0
0.75,gov_report,14,H3,fresh_core,4,0.9073116811237399,0.5002577579779506,96.68791580670435,0.0
0.75,gov_report,14,H3,old_stale_core,4,0.8849360054084988,0.5236897101187404,89.74482458954178,0.25
0.75,gov_report,14,H3,random_reference,4,0.8996660427290643,0.4891177864286337,90.21118178310842,0.0
0.75,gov_report,14,H3,snapkv,4,0.9953426310668971,0.12147939758484375,1.7775679590611206,0.75
0.75,gov_report,14,H3,v_ridge,4,0.8785273884932908,0.5242392300849782,95.38780600914646,0.25
0.75,gov_report,26,H1,aor,4,0.9998423151768299,0.018266908950547462,0.3024610756387218,1.0
0.75,gov_report,26,H1,aov,4,0.999860844353336,0.016857540452806317,0.30217981915620995,1.0
0.75,gov_report,26,H1,attention_only,4,0.9997761522946583,0.02096871339230759,0.5879082917694995,1.0
0.75,gov_report,26,H1,fresh_core,4,0.9988469606424153,0.04908450879019205,2.8438021067132775,1.0
0.75,gov_report,26,H1,old_stale_core,4,0.9990453557618133,0.0428663422604692,2.159534346441661,1.0
0.75,gov_report,26,H1,random_reference,4,0.9987162843803665,0.05145649768819646,3.0000295258489036,1.0
0.75,gov_report,26,H1,snapkv,4,0.9996880203018921,0.025038797175496123,0.8073258662075782,1.0
0.75,gov_report,26,H1,v_ridge,4,0.9986426553077774,0.05523194714961143,3.1923727228753696,1.0
0.75,gov_report,26,H2,aor,4,0.9998540105171962,0.017368524242040877,0.29570694692856836,1.0
0.75,gov_report,26,H2,aov,4,0.9998700171208501,0.01626503496611158,0.2968689792775448,1.0
0.75,gov_report,26,H2,attention_only,4,0.9997896606092875,0.020367400748624143,0.5684453951044082,1.0
0.75,gov_report,26,H2,fresh_core,4,0.9988818923380207,0.04809884029255393,2.7642873393196403,1.0
0.75,gov_report,26,H2,old_stale_core,4,0.9990610056482794,0.04231282967195624,2.105483975575905,1.0
0.75,gov_report,26,H2,random_reference,4,0.9987633910372171,0.050394343185146115,2.908071256596988,1.0
0.75,gov_report,26,H2,snapkv,4,0.9997028127490082,0.02441786276131571,0.7890584375865838,1.0
0.75,gov_report,26,H2,v_ridge,4,0.9986923630689537,0.054051110735811064,3.096100535571698,1.0
0.75,gov_report,26,H3,aor,4,0.9998643165841621,0.01709011718648678,0.3307606272798127,1.0
0.75,gov_report,26,H3,aov,4,0.9998688238176272,0.01672267617376852,0.33093882589784646,1.0
0.75,gov_report,26,H3,attention_only,4,0.9997177132783326,0.02331040138219253,0.6108876983395577,1.0
0.75,gov_report,26,H3,fresh_core,4,0.9987588395030647,0.052433688079384005,3.090637629003028,1.0
0.75,gov_report,26,H3,old_stale_core,4,0.9989530623392116,0.046387937732988965,2.3187698066227918,1.0
0.75,gov_report,26,H3,random_reference,4,0.9985925993356614,0.05592047114723244,3.298401009363247,1.0
0.75,gov_report,26,H3,snapkv,4,0.9996099498791091,0.027726532463073012,0.9631835778820889,1.0
0.75,gov_report,26,H3,v_ridge,4,0.9984916379556783,0.057869815232852326,3.515613097069554,1.0
0.75,niah_single_1,0,H1,aor,4,0.998321866486714,0.06065442670372248,0.4275122100865787,1.0
0.75,niah_single_1,0,H1,aov,4,0.9983332773080332,0.06023794270955407,0.4262121816006319,1.0
0.75,niah_single_1,0,H1,attention_only,4,0.9984800788110724,0.05904206558002158,0.40793975824871276,1.0
0.75,niah_single_1,0,H1,fresh_core,4,0.9981212976372602,0.06465588669268826,0.35555858207964225,1.0
0.75,niah_single_1,0,H1,old_stale_core,4,0.99718418768284,0.0770222565870014,0.555932141530084,1.0
0.75,niah_single_1,0,H1,random_reference,4,0.9941301108877467,0.10652219422255438,0.6781357349653198,1.0
0.75,niah_single_1,0,H1,snapkv,4,0.9974857103261499,0.07174734314537878,0.4508925414867674,1.0
0.75,niah_single_1,0,H1,v_ridge,4,0.9973851609464285,0.07302832146752428,0.48100897508564333,0.75
0.75,niah_single_1,0,H2,aor,4,0.998321866486714,0.06065442670372248,0.4275122100865787,1.0
0.75,niah_single_1,0,H2,aov,4,0.9983332773080332,0.06023794270955407,0.4262121816006319,1.0
0.75,niah_single_1,0,H2,attention_only,4,0.9984800788110724,0.05904206558002158,0.40793975824871276,1.0
0.75,niah_single_1,0,H2,fresh_core,4,0.9981212976372602,0.06465588669268826,0.35555858207964225,1.0
0.75,niah_single_1,0,H2,old_stale_core,4,0.99718418768284,0.0770222565870014,0.555932141530084,1.0
0.75,niah_single_1,0,H2,random_reference,4,0.9941301108877467,0.10652219422255438,0.6781357349653198,1.0
0.75,niah_single_1,0,H2,snapkv,4,0.9974857103261499,0.07174734314537878,0.4508925414867674,1.0
0.75,niah_single_1,0,H2,v_ridge,4,0.9973851609464285,0.07302832146752428,0.48100897508564333,0.75
0.75,niah_single_1,0,H3,aor,4,0.9978610435055728,0.06655475632689967,0.44811630417087933,0.75
0.75,niah_single_1,0,H3,aov,4,0.9978715795791109,0.06641629821386497,0.44495433979896193,0.75
0.75,niah_single_1,0,H3,attention_only,4,0.9981110041999042,0.06274245974177056,0.4237172769757417,0.75
0.75,niah_single_1,0,H3,fresh_core,4,0.9974616751260021,0.07284292368111225,0.41006925137970396,1.0
0.75,niah_single_1,0,H3,old_stale_core,4,0.9957726630520344,0.0940730824072216,0.6090756186752971,0.75
0.75,niah_single_1,0,H3,random_reference,4,0.9922917171645658,0.12329861748773077,0.8116289656003474,0.5
0.75,niah_single_1,0,H3,snapkv,4,0.9964102047876386,0.08405550955606239,0.510377877455861,0.75
0.75,niah_single_1,0,H3,v_ridge,4,0.9963437994597357,0.0859490774180528,0.5403898297758758,0.75
0.75,niah_single_1,14,H1,aor,4,0.999995099903509,0.0031977175440428287,0.0018915006577750033,1.0
0.75,niah_single_1,14,H1,aov,4,0.9999958438707384,0.002886597284821325,0.0017709055382613603,1.0
0.75,niah_single_1,14,H1,attention_only,4,0.9999935059102112,0.003605832402622463,0.0023931235912155882,1.0
0.75,niah_single_1,14,H1,fresh_core,4,0.9999896322533264,0.004719108730024717,0.006298044680217097,1.0
0.75,niah_single_1,14,H1,old_stale_core,4,0.9996108045507587,0.025934541684191844,0.24897288508107757,1.0
0.75,niah_single_1,14,H1,random_reference,4,0.9994961535611075,0.03508031964234945,0.3070363536348346,1.0
0.75,niah_single_1,14,H1,snapkv,4,0.9999321872467817,0.011348102385150553,0.04834115031038429,1.0
0.75,niah_single_1,14,H1,v_ridge,4,0.9999283033667363,0.011164945311037695,0.032640663355327997,1.0
0.75,niah_single_1,14,H2,aor,4,0.9999953789904874,0.0031107866418417706,0.001936884066030187,1.0
0.75,niah_single_1,14,H2,aov,4,0.9999960589618647,0.0028132853714243513,0.001809389395730409,1.0
0.75,niah_single_1,14,H2,attention_only,4,0.999993684002277,0.0035567750556030507,0.002399098008847939,1.0
0.75,niah_single_1,14,H2,fresh_core,4,0.9999897173269625,0.004668373588310469,0.006445242253383452,1.0
0.75,niah_single_1,14,H2,old_stale_core,4,0.9995396440072315,0.027847096516758946,0.26760795426839146,1.0
0.75,niah_single_1,14,H2,random_reference,4,0.9994548208828722,0.036423137461847846,0.3267759337413103,1.0
0.75,niah_single_1,14,H2,snapkv,4,0.9999346599524286,0.010977173941196837,0.047953127273843654,1.0
0.75,niah_single_1,14,H2,v_ridge,4,0.9999382367916393,0.010361098514239248,0.032009962817534425,1.0
0.75,niah_single_1,14,H3,aor,4,0.9999954173627386,0.0030454280606107397,0.0019505366503507855,1.0
0.75,niah_single_1,14,H3,aov,4,0.9999957963078987,0.002902532390791717,0.0018885740387463018,1.0
0.75,niah_single_1,14,H3,attention_only,4,0.9999948085064118,0.0032804498379306237,0.0025358473616591956,1.0
0.75,niah_single_1,14,H3,fresh_core,4,0.999988953214153,0.004788763774248358,0.006700393106065992,1.0
0.75,niah_single_1,14,H3,old_stale_core,4,0.9994390133383699,0.030639942435840187,0.3098511267554722,1.0
0.75,niah_single_1,14,H3,random_reference,4,0.9993943683621181,0.036336460392774175,0.3458538181805604,1.0
0.75,niah_single_1,14,H3,snapkv,4,0.9999215712561296,0.012080876205949892,0.05543385581481014,1.0
0.75,niah_single_1,14,H3,v_ridge,4,0.9999248166938411,0.011699534806855713,0.035247273481241514,1.0
0.75,niah_single_1,26,H1,aor,4,0.9999911121155658,0.004068569502390967,0.022238406735665385,1.0
0.75,niah_single_1,26,H1,aov,4,0.9999914945962676,0.0039847277236686575,0.021377739914461787,1.0
0.75,niah_single_1,26,H1,attention_only,4,0.9999881782056772,0.0046948049795337045,0.030381739716029803,1.0
0.75,niah_single_1,26,H1,fresh_core,4,0.9999744433288924,0.006851984353868095,0.06426226229670451,1.0
0.75,niah_single_1,26,H1,old_stale_core,4,0.9995818572084656,0.029028433226776146,1.053998900404486,1.0
0.75,niah_single_1,26,H1,random_reference,4,0.9993337829373667,0.03701556097070441,1.4558158731761386,1.0
0.75,niah_single_1,26,H1,snapkv,4,0.9998750304389461,0.0157670866139997,0.3075731293358075,1.0
0.75,niah_single_1,26,H1,v_ridge,4,0.9998978816794318,0.014060312519523305,0.22949316097325384,1.0
0.75,niah_single_1,26,H2,aor,4,0.9999894270692781,0.004428330655485112,0.024237380339840967,1.0
0.75,niah_single_1,26,H2,aov,4,0.9999898884851777,0.004339627758704979,0.02329743810484753,1.0
0.75,niah_single_1,26,H2,attention_only,4,0.9999864911238516,0.005053791218984699,0.03256537494062216,1.0
0.75,niah_single_1,26,H2,fresh_core,4,0.9999689894054554,0.007541102773896047,0.07088466486373307,1.0
0.75,niah_single_1,26,H2,old_stale_core,4,0.9995031742631926,0.03153357285944565,1.12200675606777,1.0
0.75,niah_single_1,26,H2,random_reference,4,0.9991675857215435,0.041246025981259773,1.6247428034973939,1.0
0.75,niah_single_1,26,H2,snapkv,4,0.9998338253431661,0.01840166143096341,0.35466515127896353,1.0
0.75,niah_single_1,26,H2,v_ridge,4,0.9998738629927223,0.015567945652687983,0.25306995173210856,1.0
0.75,niah_single_1,26,H3,aor,4,0.9999918946391366,0.003887995275332162,0.021689396134350385,1.0
0.75,niah_single_1,26,H3,aov,4,0.9999920919726712,0.003864271996931664,0.021072752647646964,1.0
0.75,niah_single_1,26,H3,attention_only,4,0.9999876731356176,0.004819297266230696,0.03212545507067879,1.0
0.75,niah_single_1,26,H3,fresh_core,4,0.9999756926130714,0.00669054954724603,0.06433731809816888,1.0
0.75,niah_single_1,26,H3,old_stale_core,4,0.9995745015256873,0.028410979075830324,1.077288252463331,1.0
0.75,niah_single_1,26,H3,random_reference,4,0.9993311015448958,0.03709093957927534,1.5040847465267229,1.0
0.75,niah_single_1,26,H3,snapkv,4,0.9997448240849498,0.022166218838957523,0.469014287091096,1.0
0.75,niah_single_1,26,H3,v_ridge,4,0.9999038892834249,0.013652927099998591,0.22699382840913032,1.0
1.0,gov_report,0,H1,aor,4,0.9956327607383444,0.09634411497743309,1.053214816259442,0.75
1.0,gov_report,0,H1,aov,4,0.9957082642211751,0.09603765144130469,1.0679121333949382,0.75
1.0,gov_report,0,H1,attention_only,4,0.9966636435444314,0.08394578574730394,0.9946581569362696,0.75
1.0,gov_report,0,H1,fresh_core,4,0.9989299684396411,0.04737003208277597,0.4263357705810889,1.0
1.0,gov_report,0,H1,old_stale_core,4,0.9960648776268408,0.09128256994830664,1.5499077311385996,0.75
1.0,gov_report,0,H1,random_reference,4,0.9964132454967015,0.08929768625740991,1.2102901601963805,0.75
1.0,gov_report,0,H1,snapkv,4,0.9953016150488003,0.10131157348251205,1.4255670575350947,0.75
1.0,gov_report,0,H1,v_ridge,4,0.9945880051705225,0.10621426230500049,1.3943319392555331,0.75
1.0,gov_report,0,H2,aor,4,0.9956327607383444,0.09634411497743309,1.053214816259442,0.75
1.0,gov_report,0,H2,aov,4,0.9957082642211751,0.09603765144130469,1.0679121333949382,0.75
1.0,gov_report,0,H2,attention_only,4,0.9966636435444314,0.08394578574730394,0.9946581569362696,0.75
1.0,gov_report,0,H2,fresh_core,4,0.9989299684396411,0.04737003208277597,0.4263357705810889,1.0
1.0,gov_report,0,H2,old_stale_core,4,0.9960648776268408,0.09128256994830664,1.5499077311385996,0.75
1.0,gov_report,0,H2,random_reference,4,0.9964132454967015,0.08929768625740991,1.2102901601963805,0.75
1.0,gov_report,0,H2,snapkv,4,0.9953016150488003,0.10131157348251205,1.4255670575350947,0.75
1.0,gov_report,0,H2,v_ridge,4,0.9945880051705225,0.10621426230500049,1.3943319392555331,0.75
1.0,gov_report,0,H3,aor,4,0.9951772705676121,0.09966587425994863,1.094423924986781,0.75
1.0,gov_report,0,H3,aov,4,0.995287613006231,0.09889758324872518,1.1111844395035326,0.75
1.0,gov_report,0,H3,attention_only,4,0.9962751574340447,0.08740980436708132,1.033970875564576,0.75
1.0,gov_report,0,H3,fresh_core,4,0.9988751583244093,0.04789397018688317,0.4123200995531289,1.0
1.0,gov_report,0,H3,old_stale_core,4,0.9959147739563545,0.09302741339241519,1.5971827050096088,0.75
1.0,gov_report,0,H3,random_reference,4,0.996394967531681,0.08922241486311183,1.2424868242110896,0.75
1.0,gov_report,0,H3,snapkv,4,0.994960130476412,0.10363202971430584,1.4762126652670475,0.75
1.0,gov_report,0,H3,v_ridge,4,0.9942897298780728,0.10841738912793727,1.440094487081929,0.75
1.0,gov_report,14,H1,aor,4,0.9971676185600616,0.08663012124896682,1.388426320864153,1.0
1.0,gov_report,14,H1,aov,4,0.9972040720207213,0.0868278673703183,1.224292001295245,1.0
1.0,gov_report,14,H1,attention_only,4,0.997483424067145,0.0874736156816205,1.2729890190567825,1.0
1.0,gov_report,14,H1,fresh_core,4,0.8204898170789381,0.6252778568681658,158.220469954297,0.0
1.0,gov_report,14,H1,old_stale_core,4,0.7695526176335472,0.6762243800121097,171.41522825087517,0.25
1.0,gov_report,14,H1,random_reference,4,0.7938286933240033,0.6446596205323223,138.7820391956711,0.0
1.0,gov_report,14,H1,snapkv,4,0.9938958529514785,0.13787133929113787,2.7892375990581773,0.75
1.0,gov_report,14,H1,v_ridge,4,0.7689383451882171,0.6702919726346414,163.71904008307155,0.25
1.0,gov_report,14,H2,aor,4,0.9976995269547556,0.08080271764494636,1.3927737365813848,1.0
1.0,gov_report,14,H2,aov,4,0.9977455454213023,0.08084328140215666,1.2007811856408737,1.0
1.0,gov_report,14,H2,attention_only,4,0.9980456940455852,0.08312311997467504,1.33034205207076,1.0
1.0,gov_report,14,H2,fresh_core,4,0.8098906203054461,0.6530585141638546,155.25249754946805,0.0
1.0,gov_report,14,H2,old_stale_core,4,0.7656059050504969,0.6828541157839579,164.9774852186394,0.25
1.0,gov_report,14,H2,random_reference,4,0.8056851507946664,0.6314187253624566,139.35589364286992,0.0
1.0,gov_report,14,H2,snapkv,4,0.994450243605097,0.1389743622295944,2.878721299773485,0.75
1.0,gov_report,14,H2,v_ridge,4,0.7720009906383004,0.6664809616295073,151.45431190029225,0.25
1.0,gov_report,14,H3,aor,4,0.9966962723928914,0.08740865170799805,1.644324572551679,1.0
1.0,gov_report,14,H3,aov,4,0.9967176498440654,0.08736109668459965,1.4079908186705314,1.0
1.0,gov_report,14,H3,attention_only,4,0.9966951046323909,0.09037767445613326,1.5398223640623863,1.0
1.0,gov_report,14,H3,fresh_core,4,0.8392799811627527,0.6323215431716754,200.12456557186118,0.0
1.0,gov_report,14,H3,old_stale_core,4,0.7987148839514766,0.6600389893713237,194.7695817168222,0.25
1.0,gov_report,14,H3,random_reference,4,0.8284547643351732,0.6162046710709437,177.25449555175072,0.0
1.0,gov_report,14,H3,snapkv,4,0.9917902405041765,0.16037766748369986,3.2226621926898167,0.75
1.0,gov_report,14,H3,v_ridge,4,0.7890982293090041,0.6667679115434028,199.66199001779734,0.25
1.0,gov_report,26,H1,aor,4,0.9997217551633244,0.024282515516826645,0.5366577811533151,1.0
1.0,gov_report,26,H1,aov,4,0.9997541530218332,0.022409536404619672,0.5365577350327337,1.0
1.0,gov_report,26,H1,attention_only,4,0.9996021218445292,0.02797851105367037,1.0448919509356829,1.0
1.0,gov_report,26,H1,fresh_core,4,0.9979239699028883,0.06551113246911427,5.0713372111139225,1.0
1.0,gov_report,26,H1,old_stale_core,4,0.9983029248163781,0.05719644696677333,3.8516306108475478,1.0
1.0,gov_report,26,H1,random_reference,4,0.9976905756640999,0.06869052022728978,5.347163731711953,1.0
1.0,gov_report,26,H1,snapkv,4,0.9994460442036293,0.033382318395827414,1.4342695039439506,1.0
1.0,gov_report,26,H1,v_ridge,4,0.9975610429741504,0.07416120474001484,5.688076297015098,1.0
1.0,gov_report,26,H2,aor,4,0.9997420589604604,0.02311265877296685,0.525190663436449,1.0
1.0,gov_report,26,H2,aov,4,0.9997704600378334,0.02161726565454447,0.5271330442140948,1.0
1.0,gov_report,26,H2,attention_only,4,0.9996262207716436,0.027171155281388495,1.0102380899994345,1.0
1.0,gov_report,26,H2,fresh_core,4,0.9979861530903781,0.0642194502558548,4.930620725341063,1.0
1.0,gov_report,26,H2,old_stale_core,4,0.9983296292193178,0.05646068173943426,3.756641196113091,1.0
1.0,gov_report,26,H2,random_reference,4,0.9977735456767249,0.06730616464743294,5.1854589982650765,1.0
1.0,gov_report,26,H2,snapkv,4,0.9994722656570854,0.0325503509618197,1.4019168073792148,1.0
1.0,gov_report,26,H2,v_ridge,4,0.9976479849174279,0.07260570859542176,5.51921354424856,1.0
1.0,gov_report,26,H3,aor,4,0.9997591978743352,0.022792851022739834,0.5873510399780624,1.0
1.0,gov_report,26,H3,aov,4,0.9997674696596996,0.02228588604662592,0.587340201308149,1.0
1.0,gov_report,26,H3,attention_only,4,0.9994990589255868,0.031085745842348113,1.1016084551284748,1.0
1.0,gov_report,26,H3,fresh_core,4,0.9977603897770158,0.07054890440491986,5.520140097946253,1.0
