sample_id,task,layer,head,future_horizon,method,future_topk_recall,mean_step_spearman,decisions
gov_report:86,gov_report,14,5,4,ema_rho_0.99,0.48431818181818187,0.536515483507985,60
gov_report:86,gov_report,14,5,4,ema_rho_0.995,0.45696969696969697,0.4775553115111343,60
gov_report:86,gov_report,14,5,4,ema_rho_0.999,0.42272727272727273,0.39393597049860485,60
gov_report:86,gov_report,14,5,16,ema_rho_0,0.615625,0.7068262722345541,48
gov_report:86,gov_report,14,5,16,ema_rho_0.25,0.6231060606060607,0.7193713844202968,48
gov_report:86,gov_report,14,5,16,ema_rho_0.5,0.6276515151515151,0.7295497333061371,48
gov_report:86,gov_report,14,5,16,ema_rho_0.8,0.6285037878787879,0.7331806198399019,48
gov_report:86,gov_report,14,5,16,ema_rho_0.9,0.609375,0.70955168811905,48
gov_report:86,gov_report,14,5,16,ema_rho_0.95,0.5677083333333334,0.6635935403665867,48
gov_report:86,gov_report,14,5,16,ema_rho_0.99,0.468371212121212,0.5214931136728972,48
gov_report:86,gov_report,14,5,16,ema_rho_0.995,0.44346590909090916,0.46909824212898915,48
gov_report:86,gov_report,14,5,16,ema_rho_0.999,0.41571969696969696,0.39878493726809955,48
gov_report:86,gov_report,14,5,32,ema_rho_0,0.5488636363636363,0.6237515627664226,32
gov_report:86,gov_report,14,5,32,ema_rho_0.25,0.5565340909090909,0.6366392627662558,32
gov_report:86,gov_report,14,5,32,ema_rho_0.5,0.5562499999999999,0.6478719122583874,32
gov_report:86,gov_report,14,5,32,ema_rho_0.8,0.5484374999999999,0.6516587609807551,32
gov_report:86,gov_report,14,5,32,ema_rho_0.9,0.5235795454545454,0.6262232597195864,32
gov_report:86,gov_report,14,5,32,ema_rho_0.95,0.4883522727272727,0.5782244433618744,32
gov_report:86,gov_report,14,5,32,ema_rho_0.99,0.4117897727272728,0.4545343688702459,32
gov_report:86,gov_report,14,5,32,ema_rho_0.995,0.4004261363636364,0.4152547842007118,32
gov_report:86,gov_report,14,5,32,ema_rho_0.999,0.3765625,0.3684781003268183,32
gov_report:86,gov_report,14,6,1,ema_rho_0,0.7453823953823954,0.8461573921861602,63
gov_report:86,gov_report,14,6,1,ema_rho_0.25,0.7515873015873015,0.8501034734252664,63
gov_report:86,gov_report,14,6,1,ema_rho_0.5,0.7478354978354977,0.8420718506415351,63
gov_report:86,gov_report,14,6,1,ema_rho_0.8,0.7362193362193361,0.8270894490918351,63
gov_report:86,gov_report,14,6,1,ema_rho_0.9,0.7254689754689753,0.8136523768053395,63
gov_report:86,gov_report,14,6,1,ema_rho_0.95,0.7087301587301587,0.7940154327399082,63
gov_report:86,gov_report,14,6,1,ema_rho_0.99,0.6786435786435786,0.7513796875524572,63
gov_report:86,gov_report,14,6,1,ema_rho_0.995,0.6626262626262626,0.7280452014510864,63
gov_report:86,gov_report,14,6,1,ema_rho_0.999,0.6106060606060605,0.6470741982813242,63
gov_report:86,gov_report,14,6,4,ema_rho_0,0.7196212121212119,0.8051634280592668,60
gov_report:86,gov_report,14,6,4,ema_rho_0.25,0.7343181818181818,0.8233300055899259,60
gov_report:86,gov_report,14,6,4,ema_rho_0.5,0.7403030303030302,0.832410060583307,60
gov_report:86,gov_report,14,6,4,ema_rho_0.8,0.7489393939393939,0.8426076793813073,60
gov_report:86,gov_report,14,6,4,ema_rho_0.9,0.7448484848484849,0.8373457533683831,60
gov_report:86,gov_report,14,6,4,ema_rho_0.95,0.7301515151515151,0.820896187218766,60
gov_report:86,gov_report,14,6,4,ema_rho_0.99,0.697348484848485,0.777376444177525,60
gov_report:86,gov_report,14,6,4,ema_rho_0.995,0.6778787878787879,0.7514172199504436,60
gov_report:86,gov_report,14,6,4,ema_rho_0.999,0.6154545454545454,0.6612163971043942,60
gov_report:86,gov_report,14,6,16,ema_rho_0,0.6633522727272728,0.7139525112627605,48
gov_report:86,gov_report,14,6,16,ema_rho_0.25,0.6894886363636363,0.7568137779757524,48
gov_report:86,gov_report,14,6,16,ema_rho_0.5,0.7107007575757575,0.7855915078006799,48
gov_report:86,gov_report,14,6,16,ema_rho_0.8,0.7323863636363637,0.813211492548183,48
gov_report:86,gov_report,14,6,16,ema_rho_0.9,0.7271780303030303,0.8099541864233162,48
gov_report:86,gov_report,14,6,16,ema_rho_0.95,0.7107954545454546,0.7951604074175327,48
gov_report:86,gov_report,14,6,16,ema_rho_0.99,0.6752840909090909,0.7480200266925922,48
gov_report:86,gov_report,14,6,16,ema_rho_0.995,0.6527462121212121,0.7168706337949488,48
gov_report:86,gov_report,14,6,16,ema_rho_0.999,0.5830492424242424,0.6130934050311916,48
gov_report:86,gov_report,14,6,32,ema_rho_0,0.6329545454545454,0.6574589435829603,32
gov_report:86,gov_report,14,6,32,ema_rho_0.25,0.6529829545454545,0.6979194000167805,32
gov_report:86,gov_report,14,6,32,ema_rho_0.5,0.6734375,0.7220237775222274,32
gov_report:86,gov_report,14,6,32,ema_rho_0.8,0.6826704545454545,0.7388346144085612,32
gov_report:86,gov_report,14,6,32,ema_rho_0.9,0.6748579545454545,0.7309621810613687,32
gov_report:86,gov_report,14,6,32,ema_rho_0.95,0.662784090909091,0.716188986709497,32
gov_report:86,gov_report,14,6,32,ema_rho_0.99,0.6259943181818182,0.6634701790910986,32
gov_report:86,gov_report,14,6,32,ema_rho_0.995,0.6018465909090909,0.6290963662046662,32
gov_report:86,gov_report,14,6,32,ema_rho_0.999,0.5366477272727272,0.5284206623287246,32
gov_report:86,gov_report,14,7,1,ema_rho_0,0.7724386724386725,0.8795925629916942,63
gov_report:86,gov_report,14,7,1,ema_rho_0.25,0.7789321789321789,0.8845389238712663,63
gov_report:86,gov_report,14,7,1,ema_rho_0.5,0.7772005772005771,0.8838516359819935,63
gov_report:86,gov_report,14,7,1,ema_rho_0.8,0.7665223665223665,0.8735103417750839,63
gov_report:86,gov_report,14,7,1,ema_rho_0.9,0.7503607503607505,0.8566302595280891,63
gov_report:86,gov_report,14,7,1,ema_rho_0.95,0.7284992784992785,0.8295980670140257,63
gov_report:86,gov_report,14,7,1,ema_rho_0.99,0.6554834054834057,0.7375648766136499,63
gov_report:86,gov_report,14,7,1,ema_rho_0.995,0.6235209235209235,0.6952033637490506,63
gov_report:86,gov_report,14,7,1,ema_rho_0.999,0.5790043290043289,0.6236365769242116,63
gov_report:86,gov_report,14,7,4,ema_rho_0,0.7552272727272729,0.8585777929046315,60
gov_report:86,gov_report,14,7,4,ema_rho_0.25,0.7672727272727273,0.872261065798084,60
gov_report:86,gov_report,14,7,4,ema_rho_0.5,0.7758333333333333,0.8819956143491645,60
gov_report:86,gov_report,14,7,4,ema_rho_0.8,0.7795454545454544,0.8862669542682554,60
gov_report:86,gov_report,14,7,4,ema_rho_0.9,0.7646212121212123,0.8746495104612536,60
gov_report:86,gov_report,14,7,4,ema_rho_0.95,0.7443939393939394,0.8494123255740419,60
gov_report:86,gov_report,14,7,4,ema_rho_0.99,0.6665151515151515,0.7551151058146118,60
gov_report:86,gov_report,14,7,4,ema_rho_0.995,0.633560606060606,0.7112709988276634,60
gov_report:86,gov_report,14,7,4,ema_rho_0.999,0.5873484848484849,0.6379081249112895,60
gov_report:86,gov_report,14,7,16,ema_rho_0,0.7303030303030303,0.8322095045918654,48
gov_report:86,gov_report,14,7,16,ema_rho_0.25,0.7441287878787879,0.8483519766291662,48
gov_report:86,gov_report,14,7,16,ema_rho_0.5,0.756439393939394,0.8609833647478217,48
gov_report:86,gov_report,14,7,16,ema_rho_0.8,0.7634469696969696,0.8703840715639438,48
gov_report:86,gov_report,14,7,16,ema_rho_0.9,0.7513257575757576,0.860595576900415,48
gov_report:86,gov_report,14,7,16,ema_rho_0.95,0.7341856060606059,0.8365403990245666,48
gov_report:86,gov_report,14,7,16,ema_rho_0.99,0.6569128787878787,0.7442998759290594,48
gov_report:86,gov_report,14,7,16,ema_rho_0.995,0.6226325757575757,0.7025627245619234,48
gov_report:86,gov_report,14,7,16,ema_rho_0.999,0.5803030303030302,0.6359117805183861,48
gov_report:86,gov_report,14,7,32,ema_rho_0,0.7004261363636364,0.7996568298548588,32
gov_report:86,gov_report,14,7,32,ema_rho_0.25,0.715625,0.8164201359894561,32
gov_report:86,gov_report,14,7,32,ema_rho_0.5,0.7299715909090909,0.8292742514136202,32
gov_report:86,gov_report,14,7,32,ema_rho_0.8,0.7322443181818182,0.836503497072205,32
gov_report:86,gov_report,14,7,32,ema_rho_0.9,0.7244318181818182,0.8245818464861526,32
gov_report:86,gov_report,14,7,32,ema_rho_0.95,0.7085227272727272,0.7993522011037061,32
gov_report:86,gov_report,14,7,32,ema_rho_0.99,0.6356534090909092,0.7128702810522141,32
gov_report:86,gov_report,14,7,32,ema_rho_0.995,0.6056818181818182,0.6778742332193657,32
gov_report:86,gov_report,14,7,32,ema_rho_0.999,0.5734375,0.6269607088708897,32
gov_report:86,gov_report,15,0,1,ema_rho_0,0.7634199134199134,0.8807171752492639,63
gov_report:86,gov_report,15,0,1,ema_rho_0.25,0.7725108225108225,0.8903164580992845,63
gov_report:86,gov_report,15,0,1,ema_rho_0.5,0.7773448773448773,0.8909613237581309,63
gov_report:86,gov_report,15,0,1,ema_rho_0.8,0.7695526695526695,0.8811262529475895,63
gov_report:86,gov_report,15,0,1,ema_rho_0.9,0.7551948051948053,0.8655041670081842,63
gov_report:86,gov_report,15,0,1,ema_rho_0.95,0.7317460317460318,0.8334286905046591,63
gov_report:86,gov_report,15,0,1,ema_rho_0.99,0.6594516594516595,0.7268718197765608,63
gov_report:86,gov_report,15,0,1,ema_rho_0.995,0.6276334776334777,0.6733474512913932,63
gov_report:86,gov_report,15,0,1,ema_rho_0.999,0.5655122655122654,0.5748743380255367,63
gov_report:86,gov_report,15,0,4,ema_rho_0,0.7597727272727272,0.8736474254095753,60
gov_report:86,gov_report,15,0,4,ema_rho_0.25,0.7762121212121211,0.8914362196500691,60
gov_report:86,gov_report,15,0,4,ema_rho_0.5,0.7869696969696968,0.9004101257088652,60
gov_report:86,gov_report,15,0,4,ema_rho_0.8,0.7976515151515149,0.9055079416637094,60
gov_report:86,gov_report,15,0,4,ema_rho_0.9,0.7916666666666667,0.8952458687091612,60
gov_report:86,gov_report,15,0,4,ema_rho_0.95,0.7661363636363634,0.8630921221054211,60
gov_report:86,gov_report,15,0,4,ema_rho_0.99,0.6762878787878788,0.7474642197739266,60
gov_report:86,gov_report,15,0,4,ema_rho_0.995,0.6390151515151515,0.6896198776246638,60
gov_report:86,gov_report,15,0,4,ema_rho_0.999,0.5726515151515151,0.5854935501610482,60
gov_report:86,gov_report,15,0,16,ema_rho_0,0.7405303030303031,0.8421297062189668,48
gov_report:86,gov_report,15,0,16,ema_rho_0.25,0.7639204545454547,0.8692336498578451,48
gov_report:86,gov_report,15,0,16,ema_rho_0.5,0.7827651515151515,0.8873391376726666,48
gov_report:86,gov_report,15,0,16,ema_rho_0.8,0.8059659090909091,0.8997265986601336,48
gov_report:86,gov_report,15,0,16,ema_rho_0.9,0.7982007575757576,0.8862681281426182,48
gov_report:86,gov_report,15,0,16,ema_rho_0.95,0.7633522727272727,0.8498445223124386,48
gov_report:86,gov_report,15,0,16,ema_rho_0.99,0.6605113636363636,0.7232606367244244,48
gov_report:86,gov_report,15,0,16,ema_rho_0.995,0.6248106060606061,0.6652832175175935,48
gov_report:86,gov_report,15,0,16,ema_rho_0.999,0.5638257575757576,0.5712267778368015,48
gov_report:86,gov_report,15,0,32,ema_rho_0,0.7178977272727273,0.8140828051509053,32
gov_report:86,gov_report,15,0,32,ema_rho_0.25,0.7392045454545455,0.8406846118753598,32
gov_report:86,gov_report,15,0,32,ema_rho_0.5,0.7585227272727273,0.8590548173035997,32
gov_report:86,gov_report,15,0,32,ema_rho_0.8,0.7764204545454545,0.8643244212773961,32
gov_report:86,gov_report,15,0,32,ema_rho_0.9,0.7569602272727273,0.8403525062790718,32
gov_report:86,gov_report,15,0,32,ema_rho_0.95,0.7218749999999999,0.7988472115432668,32
gov_report:86,gov_report,15,0,32,ema_rho_0.99,0.6291193181818182,0.673916287274088,32
gov_report:86,gov_report,15,0,32,ema_rho_0.995,0.6015625,0.6262762291361694,32
gov_report:86,gov_report,15,0,32,ema_rho_0.999,0.5602272727272727,0.5606372240006341,32
gov_report:86,gov_report,15,1,1,ema_rho_0,0.7884559884559883,0.8670699907054934,63
gov_report:86,gov_report,15,1,1,ema_rho_0.25,0.7974747474747473,0.8749146570621464,63
gov_report:86,gov_report,15,1,1,ema_rho_0.5,0.7951659451659453,0.871770864260464,63
gov_report:86,gov_report,15,1,1,ema_rho_0.8,0.7784271284271284,0.8505221232398767,63
gov_report:86,gov_report,15,1,1,ema_rho_0.9,0.7517316017316014,0.811498078463249,63
gov_report:86,gov_report,15,1,1,ema_rho_0.95,0.717965367965368,0.7719082739172592,63
gov_report:86,gov_report,15,1,1,ema_rho_0.99,0.6782106782106782,0.7134770685034525,63
gov_report:86,gov_report,15,1,1,ema_rho_0.995,0.6611111111111111,0.6874638798446722,63
gov_report:86,gov_report,15,1,1,ema_rho_0.999,0.6075757575757577,0.6130847505733991,63
gov_report:86,gov_report,15,1,4,ema_rho_0,0.770151515151515,0.8481478770395399,60
gov_report:86,gov_report,15,1,4,ema_rho_0.25,0.7850757575757575,0.8656671623839357,60
gov_report:86,gov_report,15,1,4,ema_rho_0.5,0.7926515151515152,0.8717917981799048,60
gov_report:86,gov_report,15,1,4,ema_rho_0.8,0.7909848484848484,0.8672960559586183,60
gov_report:86,gov_report,15,1,4,ema_rho_0.9,0.7712121212121212,0.8378255266934735,60
gov_report:86,gov_report,15,1,4,ema_rho_0.95,0.7395454545454546,0.8037361346877296,60
gov_report:86,gov_report,15,1,4,ema_rho_0.99,0.699090909090909,0.7475585508975208,60
gov_report:86,gov_report,15,1,4,ema_rho_0.995,0.6790909090909092,0.7203694726627283,60
gov_report:86,gov_report,15,1,4,ema_rho_0.999,0.6178787878787879,0.6404919452823642,60
gov_report:86,gov_report,15,1,16,ema_rho_0,0.7168560606060607,0.788082765042259,48
gov_report:86,gov_report,15,1,16,ema_rho_0.25,0.7379734848484848,0.8188572655099021,48
gov_report:86,gov_report,15,1,16,ema_rho_0.5,0.7490530303030303,0.8344414175246837,48
gov_report:86,gov_report,15,1,16,ema_rho_0.8,0.759280303030303,0.847228658186968,48
gov_report:86,gov_report,15,1,16,ema_rho_0.9,0.7439393939393938,0.8326519890234003,48
gov_report:86,gov_report,15,1,16,ema_rho_0.95,0.7224431818181819,0.8114767297296774,48
gov_report:86,gov_report,15,1,16,ema_rho_0.99,0.6851325757575757,0.7633378870037898,48
gov_report:86,gov_report,15,1,16,ema_rho_0.995,0.6634469696969697,0.7352595613660987,48
gov_report:86,gov_report,15,1,16,ema_rho_0.999,0.6035037878787878,0.65088652283826,48
gov_report:86,gov_report,15,1,32,ema_rho_0,0.6894886363636364,0.7561139583289578,32
gov_report:86,gov_report,15,1,32,ema_rho_0.25,0.7075284090909091,0.7840649061427252,32
gov_report:86,gov_report,15,1,32,ema_rho_0.5,0.7144886363636364,0.7969740138348992,32
gov_report:86,gov_report,15,1,32,ema_rho_0.8,0.7059659090909091,0.7980269636609486,32
gov_report:86,gov_report,15,1,32,ema_rho_0.9,0.6882102272727273,0.7832544954443661,32
gov_report:86,gov_report,15,1,32,ema_rho_0.95,0.6755681818181818,0.7670733911097138,32
gov_report:86,gov_report,15,1,32,ema_rho_0.99,0.6444602272727273,0.7173662206206319,32
gov_report:86,gov_report,15,1,32,ema_rho_0.995,0.6208806818181818,0.6872032110480266,32
gov_report:86,gov_report,15,1,32,ema_rho_0.999,0.5606534090909091,0.6059671975723822,32
gov_report:86,gov_report,15,2,1,ema_rho_0,0.7972582972582972,0.8866629160083952,63
gov_report:86,gov_report,15,2,1,ema_rho_0.25,0.7992784992784994,0.88884937439258,63
gov_report:86,gov_report,15,2,1,ema_rho_0.5,0.7915584415584417,0.8846742470563536,63
gov_report:86,gov_report,15,2,1,ema_rho_0.8,0.7735209235209235,0.8670318602380614,63
gov_report:86,gov_report,15,2,1,ema_rho_0.9,0.7484848484848486,0.8417082142462977,63
gov_report:86,gov_report,15,2,1,ema_rho_0.95,0.7155844155844157,0.8103833640195334,63
gov_report:86,gov_report,15,2,1,ema_rho_0.99,0.6747474747474749,0.7432976264485902,63
gov_report:86,gov_report,15,2,1,ema_rho_0.995,0.6564213564213562,0.7134740526281601,63
gov_report:86,gov_report,15,2,1,ema_rho_0.999,0.6084415584415584,0.6417787528349329,63
gov_report:86,gov_report,15,2,4,ema_rho_0,0.7778787878787877,0.8669769543861963,60
gov_report:86,gov_report,15,2,4,ema_rho_0.25,0.7866666666666667,0.8818963641966098,60
gov_report:86,gov_report,15,2,4,ema_rho_0.5,0.789469696969697,0.8871752969101532,60
gov_report:86,gov_report,15,2,4,ema_rho_0.8,0.7838636363636364,0.8843303665159621,60
gov_report:86,gov_report,15,2,4,ema_rho_0.9,0.7654545454545456,0.8664014574617369,60
gov_report:86,gov_report,15,2,4,ema_rho_0.95,0.7363636363636364,0.8391038952999268,60
gov_report:86,gov_report,15,2,4,ema_rho_0.99,0.6956060606060606,0.7748150852536919,60
gov_report:86,gov_report,15,2,4,ema_rho_0.995,0.6770454545454547,0.7448175711379444,60
gov_report:86,gov_report,15,2,4,ema_rho_0.999,0.6259090909090909,0.6719054527763091,60
gov_report:86,gov_report,15,2,16,ema_rho_0,0.7579545454545454,0.8502658471701644,48
gov_report:86,gov_report,15,2,16,ema_rho_0.25,0.774810606060606,0.8718803067990102,48
gov_report:86,gov_report,15,2,16,ema_rho_0.5,0.7839015151515151,0.8830984114142826,48
gov_report:86,gov_report,15,2,16,ema_rho_0.8,0.7962121212121213,0.8903425641411983,48
gov_report:86,gov_report,15,2,16,ema_rho_0.9,0.7803030303030303,0.8788503165793621,48
gov_report:86,gov_report,15,2,16,ema_rho_0.95,0.7617424242424242,0.8570681281727852,48
gov_report:86,gov_report,15,2,16,ema_rho_0.99,0.7209280303030304,0.795956639560884,48
gov_report:86,gov_report,15,2,16,ema_rho_0.995,0.6982007575757576,0.7655126048992767,48
gov_report:86,gov_report,15,2,16,ema_rho_0.999,0.6386363636363637,0.6929043122359438,48
gov_report:86,gov_report,15,2,32,ema_rho_0,0.7475852272727272,0.8328450671136713,32
gov_report:86,gov_report,15,2,32,ema_rho_0.25,0.764346590909091,0.855634527978389,32
gov_report:86,gov_report,15,2,32,ema_rho_0.5,0.7755681818181818,0.8666554142551628,32
gov_report:86,gov_report,15,2,32,ema_rho_0.8,0.7713068181818182,0.8649989492022173,32
gov_report:86,gov_report,15,2,32,ema_rho_0.9,0.7546875,0.84894429349889,32
gov_report:86,gov_report,15,2,32,ema_rho_0.95,0.7426136363636364,0.8263057285024109,32
gov_report:86,gov_report,15,2,32,ema_rho_0.99,0.6934659090909091,0.7580885905502515,32
gov_report:86,gov_report,15,2,32,ema_rho_0.995,0.6667613636363636,0.7263785537760601,32
gov_report:86,gov_report,15,2,32,ema_rho_0.999,0.6123579545454546,0.6609612877963493,32
gov_report:86,gov_report,15,3,1,ema_rho_0,0.7448051948051947,0.8417867506413538,63
gov_report:86,gov_report,15,3,1,ema_rho_0.25,0.746031746031746,0.8437756270402026,63
gov_report:86,gov_report,15,3,1,ema_rho_0.5,0.735064935064935,0.8330511220590457,63
gov_report:86,gov_report,15,3,1,ema_rho_0.8,0.7126262626262628,0.8069171194918806,63
gov_report:86,gov_report,15,3,1,ema_rho_0.9,0.691053391053391,0.7808235911657115,63
gov_report:86,gov_report,15,3,1,ema_rho_0.95,0.6716450216450217,0.753650097558849,63
gov_report:86,gov_report,15,3,1,ema_rho_0.99,0.6464646464646464,0.7019260533582501,63
gov_report:86,gov_report,15,3,1,ema_rho_0.995,0.6343434343434344,0.6749582987661579,63
gov_report:86,gov_report,15,3,1,ema_rho_0.999,0.5873737373737373,0.587342056639984,63
gov_report:86,gov_report,15,3,4,ema_rho_0,0.7054545454545453,0.8017243142616295,60
gov_report:86,gov_report,15,3,4,ema_rho_0.25,0.7143181818181819,0.8158454896174117,60
gov_report:86,gov_report,15,3,4,ema_rho_0.5,0.7188636363636365,0.8219268521215838,60
gov_report:86,gov_report,15,3,4,ema_rho_0.8,0.7190151515151515,0.8191161249933459,60
gov_report:86,gov_report,15,3,4,ema_rho_0.9,0.7083333333333335,0.8021772648099686,60
gov_report:86,gov_report,15,3,4,ema_rho_0.95,0.6915909090909093,0.778114434120285,60
gov_report:86,gov_report,15,3,4,ema_rho_0.99,0.6666666666666665,0.7242675547972741,60
gov_report:86,gov_report,15,3,4,ema_rho_0.995,0.6520454545454545,0.6945589757958276,60
gov_report:86,gov_report,15,3,4,ema_rho_0.999,0.6001515151515152,0.5975565401926866,60
gov_report:86,gov_report,15,3,16,ema_rho_0,0.6627840909090909,0.74743299716687,48
gov_report:86,gov_report,15,3,16,ema_rho_0.25,0.6830492424242424,0.7807030091981639,48
gov_report:86,gov_report,15,3,16,ema_rho_0.5,0.696685606060606,0.7986623855974697,48
gov_report:86,gov_report,15,3,16,ema_rho_0.8,0.7117424242424243,0.810634027328755,48
gov_report:86,gov_report,15,3,16,ema_rho_0.9,0.7082386363636365,0.8009727435288045,48
gov_report:86,gov_report,15,3,16,ema_rho_0.95,0.696496212121212,0.7808838489787305,48
gov_report:86,gov_report,15,3,16,ema_rho_0.99,0.6697916666666667,0.722876656213978,48
gov_report:86,gov_report,15,3,16,ema_rho_0.995,0.6492424242424243,0.6885893290039368,48
gov_report:86,gov_report,15,3,16,ema_rho_0.999,0.5856060606060606,0.5800641222393553,48
gov_report:86,gov_report,15,3,32,ema_rho_0,0.659375,0.7329527131412522,32
gov_report:86,gov_report,15,3,32,ema_rho_0.25,0.6767045454545455,0.7600228615928251,32
gov_report:86,gov_report,15,3,32,ema_rho_0.5,0.6842329545454545,0.771562524894731,32
gov_report:86,gov_report,15,3,32,ema_rho_0.8,0.6835227272727273,0.7691997785884357,32
gov_report:86,gov_report,15,3,32,ema_rho_0.9,0.6761363636363636,0.7539868939001687,32
gov_report:86,gov_report,15,3,32,ema_rho_0.95,0.6646306818181817,0.7323735138420974,32
gov_report:86,gov_report,15,3,32,ema_rho_0.99,0.6274147727272728,0.6622792320875952,32
gov_report:86,gov_report,15,3,32,ema_rho_0.995,0.603125,0.6213984819434663,32
gov_report:86,gov_report,15,3,32,ema_rho_0.999,0.5316761363636364,0.5062415778715421,32
gov_report:86,gov_report,15,4,1,ema_rho_0,0.792135642135642,0.8957833684361334,63
gov_report:86,gov_report,15,4,1,ema_rho_0.25,0.8010822510822512,0.9015325911903695,63
gov_report:86,gov_report,15,4,1,ema_rho_0.5,0.7963924963924963,0.8967004184376061,63
gov_report:86,gov_report,15,4,1,ema_rho_0.8,0.7797258297258295,0.8849162637569251,63
gov_report:86,gov_report,15,4,1,ema_rho_0.9,0.7622655122655122,0.8714987227405431,63
gov_report:86,gov_report,15,4,1,ema_rho_0.95,0.7404761904761906,0.8525029019382896,63
gov_report:86,gov_report,15,4,1,ema_rho_0.99,0.7088023088023088,0.8179878975784726,63
gov_report:86,gov_report,15,4,1,ema_rho_0.995,0.6981240981240981,0.8006017697388573,63
gov_report:86,gov_report,15,4,1,ema_rho_0.999,0.6482683982683982,0.7404600576051803,63
gov_report:86,gov_report,15,4,4,ema_rho_0,0.782878787878788,0.8792802342330277,60
gov_report:86,gov_report,15,4,4,ema_rho_0.25,0.7954545454545454,0.8943013163836819,60
gov_report:86,gov_report,15,4,4,ema_rho_0.5,0.8006060606060607,0.8997444149679256,60
gov_report:86,gov_report,15,4,4,ema_rho_0.8,0.7965909090909092,0.900787730404081,60
gov_report:86,gov_report,15,4,4,ema_rho_0.9,0.7811363636363636,0.8904986132823609,60
gov_report:86,gov_report,15,4,4,ema_rho_0.95,0.7578030303030303,0.8719477613295106,60
gov_report:86,gov_report,15,4,4,ema_rho_0.99,0.7200757575757576,0.8346642445943651,60
gov_report:86,gov_report,15,4,4,ema_rho_0.995,0.7067424242424244,0.8151282231574732,60
gov_report:86,gov_report,15,4,4,ema_rho_0.999,0.6478787878787879,0.7484739240319591,60
gov_report:86,gov_report,15,4,16,ema_rho_0,0.7013257575757575,0.8029977042411982,48
gov_report:86,gov_report,15,4,16,ema_rho_0.25,0.7267045454545457,0.8400481127090377,48
gov_report:86,gov_report,15,4,16,ema_rho_0.5,0.7484848484848484,0.8609223174143127,48
gov_report:86,gov_report,15,4,16,ema_rho_0.8,0.7635416666666668,0.8729793997538806,48
gov_report:86,gov_report,15,4,16,ema_rho_0.9,0.7553030303030303,0.8632775960022391,48
gov_report:86,gov_report,15,4,16,ema_rho_0.95,0.7336174242424244,0.8464602199224243,48
gov_report:86,gov_report,15,4,16,ema_rho_0.99,0.6946969696969697,0.8062171334870065,48
gov_report:86,gov_report,15,4,16,ema_rho_0.995,0.678219696969697,0.7834655837311196,48
gov_report:86,gov_report,15,4,16,ema_rho_0.999,0.6101325757575758,0.7091016567332664,48
gov_report:86,gov_report,15,4,32,ema_rho_0,0.6590909090909091,0.7521854648493989,32
gov_report:86,gov_report,15,4,32,ema_rho_0.25,0.6786931818181818,0.7839702738542966,32
gov_report:86,gov_report,15,4,32,ema_rho_0.5,0.6947443181818183,0.8003286846424491,32
gov_report:86,gov_report,15,4,32,ema_rho_0.8,0.6981534090909091,0.8074199884614599,32
gov_report:86,gov_report,15,4,32,ema_rho_0.9,0.6865056818181818,0.7970156939935953,32
gov_report:86,gov_report,15,4,32,ema_rho_0.95,0.6710227272727273,0.7832520547543753,32
gov_report:86,gov_report,15,4,32,ema_rho_0.99,0.6350852272727272,0.7431553699238334,32
gov_report:86,gov_report,15,4,32,ema_rho_0.995,0.6181818181818182,0.719624581964216,32
gov_report:86,gov_report,15,4,32,ema_rho_0.999,0.5667613636363636,0.6498995595353662,32
gov_report:86,gov_report,15,5,1,ema_rho_0,0.7640692640692639,0.8609589638580286,63
gov_report:86,gov_report,15,5,1,ema_rho_0.25,0.7646464646464647,0.8613598274352345,63
gov_report:86,gov_report,15,5,1,ema_rho_0.5,0.7600288600288602,0.853532048544211,63
gov_report:86,gov_report,15,5,1,ema_rho_0.8,0.7342712842712841,0.8214518943485822,63
gov_report:86,gov_report,15,5,1,ema_rho_0.9,0.6984848484848484,0.7751561812974442,63
gov_report:86,gov_report,15,5,1,ema_rho_0.95,0.6619047619047621,0.7122811203918117,63
gov_report:86,gov_report,15,5,1,ema_rho_0.99,0.5785714285714286,0.5640836121392946,63
gov_report:86,gov_report,15,5,1,ema_rho_0.995,0.5608225108225109,0.5202883685377748,63
gov_report:86,gov_report,15,5,1,ema_rho_0.999,0.5413419913419916,0.4668978785485724,63
gov_report:86,gov_report,15,5,4,ema_rho_0,0.7265151515151516,0.8075285013134185,60
gov_report:86,gov_report,15,5,4,ema_rho_0.25,0.7374999999999999,0.8199793582005437,60
gov_report:86,gov_report,15,5,4,ema_rho_0.5,0.7417424242424242,0.8250640473925096,60
gov_report:86,gov_report,15,5,4,ema_rho_0.8,0.7285606060606059,0.8093721822581258,60
gov_report:86,gov_report,15,5,4,ema_rho_0.9,0.6993939393939395,0.7701192305267158,60
gov_report:86,gov_report,15,5,4,ema_rho_0.95,0.6696212121212123,0.7126458865996553,60
gov_report:86,gov_report,15,5,4,ema_rho_0.99,0.5890909090909092,0.5710158665782024,60
gov_report:86,gov_report,15,5,4,ema_rho_0.995,0.5747727272727274,0.5286430521544817,60
gov_report:86,gov_report,15,5,4,ema_rho_0.999,0.5550000000000002,0.47703820863518936,60
gov_report:86,gov_report,15,5,16,ema_rho_0,0.6598484848484848,0.7113706070744948,48
gov_report:86,gov_report,15,5,16,ema_rho_0.25,0.6732954545454546,0.7306205933484723,48
