sample_id,task,layer,head,future_horizon,method,token_time_choices,choice_fraction
gov_report:89,gov_report,21,3,4,ema_rho_0.8,7966,0.13722652885443584
gov_report:89,gov_report,21,3,4,ema_rho_0.9,6118,0.10539190353143842
gov_report:89,gov_report,21,3,4,ema_rho_0.25,6054,0.10428940568475452
gov_report:89,gov_report,21,3,4,ema_rho_0.995,2013,0.03467700258397933
gov_report:89,gov_report,21,3,4,ema_rho_0.99,3913,0.0674074074074074
gov_report:89,gov_report,21,3,4,ema_rho_0.95,5838,0.10056847545219638
gov_report:89,gov_report,21,3,4,ema_rho_0.999,5088,0.0876485788113695
gov_report:89,gov_report,21,3,16,ema_rho_0,9420,0.20410816432657305
gov_report:89,gov_report,21,3,16,ema_rho_0.5,5738,0.12432830646559195
gov_report:89,gov_report,21,3,16,ema_rho_0.995,1748,0.037874848327266425
gov_report:89,gov_report,21,3,16,ema_rho_0.9,5234,0.11340786964811926
gov_report:89,gov_report,21,3,16,ema_rho_0.8,6475,0.140297278557809
gov_report:89,gov_report,21,3,16,ema_rho_0.99,3439,0.07451464725255677
gov_report:89,gov_report,21,3,16,ema_rho_0.25,4139,0.08968192061015774
gov_report:89,gov_report,21,3,16,ema_rho_0.95,5133,0.11121944877795112
gov_report:89,gov_report,21,3,16,ema_rho_0.999,4826,0.1045675160339747
gov_report:89,gov_report,21,3,32,ema_rho_0,6595,0.21614446775039328
gov_report:89,gov_report,21,3,32,ema_rho_0.5,3526,0.11556109071840587
gov_report:89,gov_report,21,3,32,ema_rho_0.995,1176,0.038542212899842686
gov_report:89,gov_report,21,3,32,ema_rho_0.9,3242,0.10625327739905611
gov_report:89,gov_report,21,3,32,ema_rho_0.8,4147,0.1359137388568432
gov_report:89,gov_report,21,3,32,ema_rho_0.99,2364,0.07747771368641845
gov_report:89,gov_report,21,3,32,ema_rho_0.25,2590,0.08488463555322497
gov_report:89,gov_report,21,3,32,ema_rho_0.95,3122,0.10232039853172523
gov_report:89,gov_report,21,3,32,ema_rho_0.999,3750,0.1229024646040902
gov_report:89,gov_report,21,4,1,ema_rho_0,16389,0.26846528084918175
gov_report:89,gov_report,21,4,1,ema_rho_0.5,8211,0.13450292397660818
gov_report:89,gov_report,21,4,1,ema_rho_0.9,4825,0.07903746293839173
gov_report:89,gov_report,21,4,1,ema_rho_0.8,7613,0.12470719281864792
gov_report:89,gov_report,21,4,1,ema_rho_0.25,7465,0.12228283126115944
gov_report:89,gov_report,21,4,1,ema_rho_0.999,5451,0.08929185709371468
gov_report:89,gov_report,21,4,1,ema_rho_0.99,3576,0.05857781709174898
gov_report:89,gov_report,21,4,1,ema_rho_0.995,3063,0.05017445574721117
gov_report:89,gov_report,21,4,1,ema_rho_0.95,4454,0.07296017822333611
gov_report:89,gov_report,21,4,4,ema_rho_0,14537,0.2504220499569337
gov_report:89,gov_report,21,4,4,ema_rho_0.5,7395,0.12739018087855297
gov_report:89,gov_report,21,4,4,ema_rho_0.8,8299,0.14296296296296296
gov_report:89,gov_report,21,4,4,ema_rho_0.25,6421,0.11061154177433247
gov_report:89,gov_report,21,4,4,ema_rho_0.9,5492,0.09460809646856158
gov_report:89,gov_report,21,4,4,ema_rho_0.999,4679,0.08060292850990525
gov_report:89,gov_report,21,4,4,ema_rho_0.99,3409,0.05872523686477175
gov_report:89,gov_report,21,4,4,ema_rho_0.995,2898,0.04992248062015504
gov_report:89,gov_report,21,4,4,ema_rho_0.95,4920,0.08475452196382428
gov_report:89,gov_report,21,4,16,ema_rho_0,10712,0.23210261743803084
gov_report:89,gov_report,21,4,16,ema_rho_0.5,6871,0.14887762177153752
gov_report:89,gov_report,21,4,16,ema_rho_0.995,2003,0.04340006933610678
gov_report:89,gov_report,21,4,16,ema_rho_0.99,2572,0.05572889582249957
gov_report:89,gov_report,21,4,16,ema_rho_0.999,3860,0.08363667880048535
gov_report:89,gov_report,21,4,16,ema_rho_0.25,4733,0.10255243543075056
gov_report:89,gov_report,21,4,16,ema_rho_0.8,7895,0.17106517594037096
gov_report:89,gov_report,21,4,16,ema_rho_0.9,4068,0.08814352574102964
gov_report:89,gov_report,21,4,16,ema_rho_0.95,3438,0.07449297971918876
gov_report:89,gov_report,21,4,32,ema_rho_0,8585,0.2813647089669638
gov_report:89,gov_report,21,4,32,ema_rho_0.5,3994,0.13089931830099633
gov_report:89,gov_report,21,4,32,ema_rho_0.995,1363,0.04467094913476665
gov_report:89,gov_report,21,4,32,ema_rho_0.99,1827,0.05987808075511274
gov_report:89,gov_report,21,4,32,ema_rho_0.999,3108,0.10186156266386995
gov_report:89,gov_report,21,4,32,ema_rho_0.8,4460,0.1461719979024646
gov_report:89,gov_report,21,4,32,ema_rho_0.9,2155,0.0706279496591505
gov_report:89,gov_report,21,4,32,ema_rho_0.25,2951,0.09671604614577871
gov_report:89,gov_report,21,4,32,ema_rho_0.95,2069,0.0678093864708967
gov_report:89,gov_report,21,5,1,ema_rho_0,16584,0.2716595410093862
gov_report:89,gov_report,21,5,1,ema_rho_0.99,3230,0.05291005291005291
gov_report:89,gov_report,21,5,1,ema_rho_0.25,7673,0.12569004209871082
gov_report:89,gov_report,21,5,1,ema_rho_0.5,8499,0.13922060052091012
gov_report:89,gov_report,21,5,1,ema_rho_0.8,7616,0.12475633528265107
gov_report:89,gov_report,21,5,1,ema_rho_0.9,4833,0.07916850950906679
gov_report:89,gov_report,21,5,1,ema_rho_0.999,5601,0.09174898029387193
gov_report:89,gov_report,21,5,1,ema_rho_0.995,2450,0.04013301226923518
gov_report:89,gov_report,21,5,1,ema_rho_0.95,4561,0.07471292610611496
gov_report:89,gov_report,21,5,4,ema_rho_0,14112,0.24310077519379844
gov_report:89,gov_report,21,5,4,ema_rho_0.99,3254,0.0560551248923342
gov_report:89,gov_report,21,5,4,ema_rho_0.25,6498,0.11193798449612404
gov_report:89,gov_report,21,5,4,ema_rho_0.8,8464,0.14580534022394487
gov_report:89,gov_report,21,5,4,ema_rho_0.9,5333,0.09186907838070629
gov_report:89,gov_report,21,5,4,ema_rho_0.5,8147,0.1403445305770887
gov_report:89,gov_report,21,5,4,ema_rho_0.999,5107,0.0879758828596038
gov_report:89,gov_report,21,5,4,ema_rho_0.995,2439,0.042015503875968994
gov_report:89,gov_report,21,5,4,ema_rho_0.95,4696,0.08089577950043067
gov_report:89,gov_report,21,5,16,ema_rho_0,10750,0.23292598370601492
gov_report:89,gov_report,21,5,16,ema_rho_0.99,2481,0.05375715028601144
gov_report:89,gov_report,21,5,16,ema_rho_0.95,3529,0.0764647252556769
gov_report:89,gov_report,21,5,16,ema_rho_0.8,7082,0.1534494713121858
gov_report:89,gov_report,21,5,16,ema_rho_0.5,6812,0.14759923730282545
gov_report:89,gov_report,21,5,16,ema_rho_0.25,4925,0.10671260183740683
gov_report:89,gov_report,21,5,16,ema_rho_0.9,4020,0.08710348413936557
gov_report:89,gov_report,21,5,16,ema_rho_0.999,4769,0.10333246663199862
gov_report:89,gov_report,21,5,16,ema_rho_0.995,1784,0.03865487952851447
gov_report:89,gov_report,21,5,32,ema_rho_0,8122,0.26619035133717883
gov_report:89,gov_report,21,5,32,ema_rho_0.99,1701,0.055748557944415314
gov_report:89,gov_report,21,5,32,ema_rho_0.95,2298,0.07531463030938647
gov_report:89,gov_report,21,5,32,ema_rho_0.5,3791,0.12424619821709491
gov_report:89,gov_report,21,5,32,ema_rho_0.25,2931,0.0960605663345569
gov_report:89,gov_report,21,5,32,ema_rho_0.8,3988,0.13070267435762978
gov_report:89,gov_report,21,5,32,ema_rho_0.9,2348,0.076953329837441
gov_report:89,gov_report,21,5,32,ema_rho_0.999,4202,0.1377163083377032
gov_report:89,gov_report,21,5,32,ema_rho_0.995,1131,0.037067383324593604
gov_report:89,gov_report,21,6,1,ema_rho_0,16681,0.27324848067882124
gov_report:89,gov_report,21,6,1,ema_rho_0.25,7783,0.1274919324454928
gov_report:89,gov_report,21,6,1,ema_rho_0.8,7403,0.12126722033842777
gov_report:89,gov_report,21,6,1,ema_rho_0.5,8615,0.1411207757956984
gov_report:89,gov_report,21,6,1,ema_rho_0.95,4712,0.07718643012760659
gov_report:89,gov_report,21,6,1,ema_rho_0.9,4804,0.07869346569036971
gov_report:89,gov_report,21,6,1,ema_rho_0.999,5299,0.08680197225088866
gov_report:89,gov_report,21,6,1,ema_rho_0.99,3347,0.05482660900617557
gov_report:89,gov_report,21,6,1,ema_rho_0.995,2403,0.03936311366651924
gov_report:89,gov_report,21,6,4,ema_rho_0,14401,0.2480792420327304
gov_report:89,gov_report,21,6,4,ema_rho_0.25,6920,0.11920757967269595
gov_report:89,gov_report,21,6,4,ema_rho_0.9,5504,0.09481481481481481
gov_report:89,gov_report,21,6,4,ema_rho_0.5,7512,0.12940568475452197
gov_report:89,gov_report,21,6,4,ema_rho_0.8,7907,0.13621016365202412
gov_report:89,gov_report,21,6,4,ema_rho_0.95,5018,0.086442721791559
gov_report:89,gov_report,21,6,4,ema_rho_0.99,3419,0.05889750215331611
gov_report:89,gov_report,21,6,4,ema_rho_0.999,4992,0.08599483204134367
gov_report:89,gov_report,21,6,4,ema_rho_0.995,2377,0.04094745908699397
gov_report:89,gov_report,21,6,16,ema_rho_0,10266,0.22243889755590224
gov_report:89,gov_report,21,6,16,ema_rho_0.9,4425,0.09587883515340613
gov_report:89,gov_report,21,6,16,ema_rho_0.99,2659,0.05761397122551569
gov_report:89,gov_report,21,6,16,ema_rho_0.8,6927,0.1500910036401456
gov_report:89,gov_report,21,6,16,ema_rho_0.25,5011,0.10857600970705494
gov_report:89,gov_report,21,6,16,ema_rho_0.5,6468,0.14014560582423297
gov_report:89,gov_report,21,6,16,ema_rho_0.95,3802,0.08237996186514127
gov_report:89,gov_report,21,6,16,ema_rho_0.995,2033,0.04405009533714682
gov_report:89,gov_report,21,6,16,ema_rho_0.999,4561,0.09882561969145433
gov_report:89,gov_report,21,6,32,ema_rho_0,7698,0.25229417933927634
gov_report:89,gov_report,21,6,32,ema_rho_0.9,2560,0.08390141583639224
gov_report:89,gov_report,21,6,32,ema_rho_0.99,2055,0.06735055060304143
gov_report:89,gov_report,21,6,32,ema_rho_0.95,2446,0.0801651809124279
gov_report:89,gov_report,21,6,32,ema_rho_0.8,3781,0.123918458311484
gov_report:89,gov_report,21,6,32,ema_rho_0.5,3849,0.12614708966963817
gov_report:89,gov_report,21,6,32,ema_rho_0.995,1189,0.038968274777136866
gov_report:89,gov_report,21,6,32,ema_rho_0.999,3805,0.12470503408495018
gov_report:89,gov_report,21,6,32,ema_rho_0.25,3129,0.10254981646565285
gov_report:89,gov_report,21,7,1,ema_rho_0,16349,0.2678100479958065
gov_report:89,gov_report,21,7,1,ema_rho_0.25,7817,0.1280488803708618
gov_report:89,gov_report,21,7,1,ema_rho_0.9,4961,0.08126525463986764
gov_report:89,gov_report,21,7,1,ema_rho_0.99,3444,0.0564155486756106
gov_report:89,gov_report,21,7,1,ema_rho_0.8,7494,0.1227578750798565
gov_report:89,gov_report,21,7,1,ema_rho_0.95,4801,0.07864432322636657
gov_report:89,gov_report,21,7,1,ema_rho_0.995,2573,0.04214785329336413
gov_report:89,gov_report,21,7,1,ema_rho_0.999,4915,0.08051173685848609
gov_report:89,gov_report,21,7,1,ema_rho_0.5,8693,0.14239847985978016
gov_report:89,gov_report,21,7,4,ema_rho_0,14235,0.24521963824289406
gov_report:89,gov_report,21,7,4,ema_rho_0.9,5579,0.09610680447889751
gov_report:89,gov_report,21,7,4,ema_rho_0.99,3451,0.059448751076658056
gov_report:89,gov_report,21,7,4,ema_rho_0.8,8388,0.14449612403100776
gov_report:89,gov_report,21,7,4,ema_rho_0.25,6406,0.11035314384151594
gov_report:89,gov_report,21,7,4,ema_rho_0.95,5149,0.08869939707149009
gov_report:89,gov_report,21,7,4,ema_rho_0.995,2447,0.04215331610680448
gov_report:89,gov_report,21,7,4,ema_rho_0.999,4737,0.08160206718346254
gov_report:89,gov_report,21,7,4,ema_rho_0.5,7658,0.1319207579672696
gov_report:89,gov_report,21,7,16,ema_rho_0,10571,0.22904749523314266
gov_report:89,gov_report,21,7,16,ema_rho_0.999,4085,0.08851187380828567
gov_report:89,gov_report,21,7,16,ema_rho_0.995,1928,0.04177500433350667
gov_report:89,gov_report,21,7,16,ema_rho_0.99,2709,0.05869734789391576
gov_report:89,gov_report,21,7,16,ema_rho_0.8,7573,0.1640882301958745
gov_report:89,gov_report,21,7,16,ema_rho_0.95,3572,0.07739642919050095
gov_report:89,gov_report,21,7,16,ema_rho_0.9,4325,0.093712081816606
gov_report:89,gov_report,21,7,16,ema_rho_0.25,4836,0.10478419136765471
gov_report:89,gov_report,21,7,16,ema_rho_0.5,6553,0.1419873461605131
gov_report:89,gov_report,21,7,32,ema_rho_0,8312,0.27241740954378607
gov_report:89,gov_report,21,7,32,ema_rho_0.999,3448,0.1130047194546408
gov_report:89,gov_report,21,7,32,ema_rho_0.995,1373,0.04499868904037756
gov_report:89,gov_report,21,7,32,ema_rho_0.99,1814,0.05945201887781856
gov_report:89,gov_report,21,7,32,ema_rho_0.9,2298,0.07531463030938647
gov_report:89,gov_report,21,7,32,ema_rho_0.95,2394,0.07846093340325118
gov_report:89,gov_report,21,7,32,ema_rho_0.5,3695,0.1210998951232302
gov_report:89,gov_report,21,7,32,ema_rho_0.8,4206,0.13784740429994757
gov_report:89,gov_report,21,7,32,ema_rho_0.25,2972,0.09740429994756161
gov_report:89,gov_report,27,0,1,ema_rho_0,14503,0.23757105181253788
gov_report:89,gov_report,27,0,1,ema_rho_0.25,6930,0.11351909184726522
gov_report:89,gov_report,27,0,1,ema_rho_0.95,5852,0.09586056644880174
gov_report:89,gov_report,27,0,1,ema_rho_0.99,4204,0.0688649728897407
gov_report:89,gov_report,27,0,1,ema_rho_0.8,8122,0.13304503087784822
gov_report:89,gov_report,27,0,1,ema_rho_0.999,4919,0.08057726014382362
gov_report:89,gov_report,27,0,1,ema_rho_0.5,8541,0.13990859501695416
gov_report:89,gov_report,27,0,1,ema_rho_0.9,5718,0.0936655363899946
gov_report:89,gov_report,27,0,1,ema_rho_0.995,2258,0.03698789457303389
gov_report:89,gov_report,27,0,4,ema_rho_0,12265,0.21128337639965547
gov_report:89,gov_report,27,0,4,ema_rho_0.25,6470,0.11145564168819982
gov_report:89,gov_report,27,0,4,ema_rho_0.5,8421,0.14506459948320413
gov_report:89,gov_report,27,0,4,ema_rho_0.8,8361,0.14403100775193797
gov_report:89,gov_report,27,0,4,ema_rho_0.9,6021,0.10372093023255814
gov_report:89,gov_report,27,0,4,ema_rho_0.99,3892,0.06704565030146425
gov_report:89,gov_report,27,0,4,ema_rho_0.95,6012,0.10356589147286822
gov_report:89,gov_report,27,0,4,ema_rho_0.995,2087,0.03595176571920758
gov_report:89,gov_report,27,0,4,ema_rho_0.999,4521,0.07788113695090439
gov_report:89,gov_report,27,0,16,ema_rho_0,9818,0.21273184260703762
gov_report:89,gov_report,27,0,16,ema_rho_0.25,4429,0.09596550528687814
gov_report:89,gov_report,27,0,16,ema_rho_0.9,4785,0.10367914716588664
gov_report:89,gov_report,27,0,16,ema_rho_0.99,3693,0.08001820072802912
gov_report:89,gov_report,27,0,16,ema_rho_0.8,6222,0.13481539261570463
gov_report:89,gov_report,27,0,16,ema_rho_0.5,5828,0.1262783844687121
gov_report:89,gov_report,27,0,16,ema_rho_0.95,4940,0.10703761483792686
gov_report:89,gov_report,27,0,16,ema_rho_0.999,4579,0.09921563529207834
gov_report:89,gov_report,27,0,16,ema_rho_0.995,1858,0.040258276997746575
gov_report:89,gov_report,27,0,32,ema_rho_0,7113,0.23312139486103828
gov_report:89,gov_report,27,0,32,ema_rho_0.25,2717,0.08904693235448348
gov_report:89,gov_report,27,0,32,ema_rho_0.9,2717,0.08904693235448348
gov_report:89,gov_report,27,0,32,ema_rho_0.99,2395,0.07849370739381227
gov_report:89,gov_report,27,0,32,ema_rho_0.8,4017,0.13165312008390143
gov_report:89,gov_report,27,0,32,ema_rho_0.95,2803,0.09186549554273728
gov_report:89,gov_report,27,0,32,ema_rho_0.5,3693,0.12103434714210802
gov_report:89,gov_report,27,0,32,ema_rho_0.995,1309,0.04290115364446775
gov_report:89,gov_report,27,0,32,ema_rho_0.999,3748,0.12283691662296801
gov_report:89,gov_report,27,1,1,ema_rho_0,14916,0.24433633102363753
gov_report:89,gov_report,27,1,1,ema_rho_0.99,3802,0.062279882713319246
gov_report:89,gov_report,27,1,1,ema_rho_0.95,5504,0.09016004062443692
gov_report:89,gov_report,27,1,1,ema_rho_0.5,8366,0.13704195128343735
gov_report:89,gov_report,27,1,1,ema_rho_0.8,7924,0.12980162825364064
gov_report:89,gov_report,27,1,1,ema_rho_0.999,5457,0.08939014202172096
gov_report:89,gov_report,27,1,1,ema_rho_0.995,2370,0.03882254656248464
gov_report:89,gov_report,27,1,1,ema_rho_0.9,5767,0.0944681966353793
gov_report:89,gov_report,27,1,1,ema_rho_0.25,6941,0.11369928088194342
gov_report:89,gov_report,27,1,4,ema_rho_0,12507,0.21545219638242893
gov_report:89,gov_report,27,1,4,ema_rho_0.99,3806,0.06556416881998277
gov_report:89,gov_report,27,1,4,ema_rho_0.25,6268,0.10797588285960379
gov_report:89,gov_report,27,1,4,ema_rho_0.8,8388,0.14449612403100776
gov_report:89,gov_report,27,1,4,ema_rho_0.95,5791,0.0997588285960379
gov_report:89,gov_report,27,1,4,ema_rho_0.999,5065,0.08725236864771749
gov_report:89,gov_report,27,1,4,ema_rho_0.5,7779,0.13400516795865633
gov_report:89,gov_report,27,1,4,ema_rho_0.9,6261,0.10785529715762274
gov_report:89,gov_report,27,1,4,ema_rho_0.995,2185,0.037639965546942294
gov_report:89,gov_report,27,1,16,ema_rho_0,9103,0.19723955624891662
gov_report:89,gov_report,27,1,16,ema_rho_0.99,3228,0.06994279771190848
gov_report:89,gov_report,27,1,16,ema_rho_0.25,4267,0.09245536488126192
gov_report:89,gov_report,27,1,16,ema_rho_0.95,4488,0.09724388975559023
gov_report:89,gov_report,27,1,16,ema_rho_0.9,4986,0.10803432137285492
gov_report:89,gov_report,27,1,16,ema_rho_0.999,4543,0.0984356040908303
gov_report:89,gov_report,27,1,16,ema_rho_0.8,7294,0.15804298838620212
gov_report:89,gov_report,27,1,16,ema_rho_0.995,2037,0.04413676547061882
gov_report:89,gov_report,27,1,16,ema_rho_0.5,6206,0.1344687120818166
gov_report:89,gov_report,27,1,32,ema_rho_0,6755,0.2213883062401678
gov_report:89,gov_report,27,1,32,ema_rho_0.99,2149,0.07043130571578396
gov_report:89,gov_report,27,1,32,ema_rho_0.25,2652,0.08691662296801259
gov_report:89,gov_report,27,1,32,ema_rho_0.95,2854,0.0935369690613529
gov_report:89,gov_report,27,1,32,ema_rho_0.9,2765,0.09062008390141583
gov_report:89,gov_report,27,1,32,ema_rho_0.999,4187,0.13722469847928684
gov_report:89,gov_report,27,1,32,ema_rho_0.8,4147,0.1359137388568432
gov_report:89,gov_report,27,1,32,ema_rho_0.995,1240,0.04063974829575249
gov_report:89,gov_report,27,1,32,ema_rho_0.5,3763,0.12332852648138437
gov_report:89,gov_report,27,2,1,ema_rho_0,14298,0.23421298343898964
gov_report:89,gov_report,27,2,1,ema_rho_0.99,4378,0.07171523580192311
gov_report:89,gov_report,27,2,1,ema_rho_0.995,2639,0.04322898750143332
gov_report:89,gov_report,27,2,1,ema_rho_0.5,8413,0.1378118498861533
gov_report:89,gov_report,27,2,1,ema_rho_0.25,6349,0.10400183465198945
gov_report:89,gov_report,27,2,1,ema_rho_0.9,5553,0.09096270086982161
gov_report:89,gov_report,27,2,1,ema_rho_0.95,5812,0.09520533359542648
gov_report:89,gov_report,27,2,1,ema_rho_0.8,7633,0.12503480924533555
gov_report:89,gov_report,27,2,1,ema_rho_0.999,5972,0.09782626500892755
gov_report:89,gov_report,27,2,4,ema_rho_0,12228,0.21064599483204136
gov_report:89,gov_report,27,2,4,ema_rho_0.99,4495,0.07743324720068906
gov_report:89,gov_report,27,2,4,ema_rho_0.995,2469,0.04253229974160207
gov_report:89,gov_report,27,2,4,ema_rho_0.25,5868,0.10108527131782946
gov_report:89,gov_report,27,2,4,ema_rho_0.8,7413,0.1277002583979328
gov_report:89,gov_report,27,2,4,ema_rho_0.5,7583,0.1306287683031869
gov_report:89,gov_report,27,2,4,ema_rho_0.9,5978,0.10298018949181739
gov_report:89,gov_report,27,2,4,ema_rho_0.95,6152,0.10597760551248923
gov_report:89,gov_report,27,2,4,ema_rho_0.999,5864,0.10101636520241171
gov_report:89,gov_report,27,2,16,ema_rho_0,8866,0.1921043508407003
gov_report:89,gov_report,27,2,16,ema_rho_0.25,3912,0.08476339053562143
gov_report:89,gov_report,27,2,16,ema_rho_0.995,2156,0.04671520194141099
gov_report:89,gov_report,27,2,16,ema_rho_0.5,5473,0.11858641012307158
gov_report:89,gov_report,27,2,16,ema_rho_0.95,5143,0.11143612411163113
gov_report:89,gov_report,27,2,16,ema_rho_0.99,3961,0.08582509967065349
gov_report:89,gov_report,27,2,16,ema_rho_0.999,5890,0.12762177153752816
gov_report:89,gov_report,27,2,16,ema_rho_0.8,6013,0.13028687814179235
gov_report:89,gov_report,27,2,16,ema_rho_0.9,4738,0.10266077309759057
gov_report:89,gov_report,27,2,32,ema_rho_0,6346,0.2079837441006817
gov_report:89,gov_report,27,2,32,ema_rho_0.25,2517,0.08249213424226534
gov_report:89,gov_report,27,2,32,ema_rho_0.995,1448,0.04745673833245936
gov_report:89,gov_report,27,2,32,ema_rho_0.8,3591,0.11769140010487678
gov_report:89,gov_report,27,2,32,ema_rho_0.99,2736,0.0896696381751442
gov_report:89,gov_report,27,2,32,ema_rho_0.999,4769,0.15629916098584162
gov_report:89,gov_report,27,2,32,ema_rho_0.95,3088,0.10120608285264814
gov_report:89,gov_report,27,2,32,ema_rho_0.9,2677,0.08773597273203985
gov_report:89,gov_report,27,2,32,ema_rho_0.5,3340,0.109465128474043
gov_report:89,gov_report,27,3,1,ema_rho_0,15855,0.25971792225662194
gov_report:89,gov_report,27,3,1,ema_rho_0.995,2136,0.034989434370239325
gov_report:89,gov_report,27,3,1,ema_rho_0.999,5310,0.08698216128556686
gov_report:89,gov_report,27,3,1,ema_rho_0.99,3595,0.058889052697102234
gov_report:89,gov_report,27,3,1,ema_rho_0.25,6874,0.11260176585253985
gov_report:89,gov_report,27,3,1,ema_rho_0.5,8436,0.13818860877684408
gov_report:89,gov_report,27,3,1,ema_rho_0.9,5585,0.09148688715252183
gov_report:89,gov_report,27,3,1,ema_rho_0.8,7810,0.12793421462152113
gov_report:89,gov_report,27,3,1,ema_rho_0.95,5446,0.08920995298704278
gov_report:89,gov_report,27,3,4,ema_rho_0,13038,0.22459948320413436
gov_report:89,gov_report,27,3,4,ema_rho_0.25,6221,0.10716623600344531
gov_report:89,gov_report,27,3,4,ema_rho_0.99,3521,0.06065460809646856
gov_report:89,gov_report,27,3,4,ema_rho_0.9,6099,0.10506459948320414
gov_report:89,gov_report,27,3,4,ema_rho_0.999,4878,0.08403100775193799
gov_report:89,gov_report,27,3,4,ema_rho_0.8,8609,0.14830318690783806
gov_report:89,gov_report,27,3,4,ema_rho_0.5,7943,0.1368303186907838
gov_report:89,gov_report,27,3,4,ema_rho_0.95,5735,0.09879414298018949
gov_report:89,gov_report,27,3,4,ema_rho_0.995,2006,0.03455641688199828
gov_report:89,gov_report,27,3,16,ema_rho_0,9984,0.21632865314612584
gov_report:89,gov_report,27,3,16,ema_rho_0.9,4961,0.10749263303865488
gov_report:89,gov_report,27,3,16,ema_rho_0.99,2800,0.06066909343040388
gov_report:89,gov_report,27,3,16,ema_rho_0.8,7478,0.16202981452591436
gov_report:89,gov_report,27,3,16,ema_rho_0.25,4476,0.0969838793551742
gov_report:89,gov_report,27,3,16,ema_rho_0.999,4380,0.09490379615184608
gov_report:89,gov_report,27,3,16,ema_rho_0.5,6327,0.13709048361934478
gov_report:89,gov_report,27,3,16,ema_rho_0.95,4223,0.09150199341306986
gov_report:89,gov_report,27,3,16,ema_rho_0.995,1523,0.03299965331946611
gov_report:89,gov_report,27,3,32,ema_rho_0,7988,0.26179863660199265
gov_report:89,gov_report,27,3,32,ema_rho_0.99,1751,0.057387257472469845
gov_report:89,gov_report,27,3,32,ema_rho_0.995,1077,0.0352975878342947
gov_report:89,gov_report,27,3,32,ema_rho_0.9,2390,0.07832983744100681
gov_report:89,gov_report,27,3,32,ema_rho_0.25,2799,0.09173439958049293
gov_report:89,gov_report,27,3,32,ema_rho_0.999,4071,0.1334229155742003
gov_report:89,gov_report,27,3,32,ema_rho_0.8,4317,0.14148531725222863
gov_report:89,gov_report,27,3,32,ema_rho_0.5,3848,0.12611431567907708
gov_report:89,gov_report,27,3,32,ema_rho_0.95,2271,0.07442973256423702
gov_report:89,gov_report,27,4,1,ema_rho_0,16428,0.26910413288122265
gov_report:89,gov_report,27,4,1,ema_rho_0.995,1929,0.031598604354022314
gov_report:89,gov_report,27,4,1,ema_rho_0.9,5212,0.08537684079479745
gov_report:89,gov_report,27,4,1,ema_rho_0.99,3347,0.05482660900617557
gov_report:89,gov_report,27,4,1,ema_rho_0.5,8873,0.14534702769996888
gov_report:89,gov_report,27,4,1,ema_rho_0.999,5228,0.08563893393614756
gov_report:89,gov_report,27,4,1,ema_rho_0.25,7441,0.12188969154913427
gov_report:89,gov_report,27,4,1,ema_rho_0.8,7732,0.12665651055743934
gov_report:89,gov_report,27,4,1,ema_rho_0.95,4857,0.07956164922109195
gov_report:89,gov_report,27,4,4,ema_rho_0,13955,0.24039621016365204
gov_report:89,gov_report,27,4,4,ema_rho_0.99,3343,0.05758828596037898
gov_report:89,gov_report,27,4,4,ema_rho_0.8,8454,0.1456330749354005
gov_report:89,gov_report,27,4,4,ema_rho_0.25,6604,0.11376399655469423
gov_report:89,gov_report,27,4,4,ema_rho_0.5,8223,0.14165374677002585
gov_report:89,gov_report,27,4,4,ema_rho_0.999,4749,0.08180878552971577
gov_report:89,gov_report,27,4,4,ema_rho_0.995,1898,0.032695951765719204
gov_report:89,gov_report,27,4,4,ema_rho_0.95,5068,0.0873040482342808
gov_report:89,gov_report,27,4,4,ema_rho_0.9,5756,0.09915590008613265
gov_report:89,gov_report,27,4,16,ema_rho_0,10313,0.2234572716241983
gov_report:89,gov_report,27,4,16,ema_rho_0.5,6470,0.14018894089096898
gov_report:89,gov_report,27,4,16,ema_rho_0.8,6993,0.1515210608424337
gov_report:89,gov_report,27,4,16,ema_rho_0.99,2758,0.05975905702894783
gov_report:89,gov_report,27,4,16,ema_rho_0.25,4664,0.10105737562835847
gov_report:89,gov_report,27,4,16,ema_rho_0.999,4752,0.1029641185647426
gov_report:89,gov_report,27,4,16,ema_rho_0.995,1438,0.031157912983185994
gov_report:89,gov_report,27,4,16,ema_rho_0.95,4293,0.09301872074882996
gov_report:89,gov_report,27,4,16,ema_rho_0.9,4471,0.0968755416883342
gov_report:89,gov_report,27,4,32,ema_rho_0,7806,0.25583377031987414
gov_report:89,gov_report,27,4,32,ema_rho_0.25,2579,0.08452412165705296
gov_report:89,gov_report,27,4,32,ema_rho_0.8,3908,0.12808075511274253
gov_report:89,gov_report,27,4,32,ema_rho_0.9,2543,0.0833442579968537
gov_report:89,gov_report,27,4,32,ema_rho_0.99,1974,0.06469585736759308
gov_report:89,gov_report,27,4,32,ema_rho_0.995,1054,0.034543786051389615
gov_report:89,gov_report,27,4,32,ema_rho_0.999,4601,0.1507931305715784
gov_report:89,gov_report,27,4,32,ema_rho_0.95,2589,0.08485186156266387
gov_report:89,gov_report,27,4,32,ema_rho_0.5,3458,0.1133324593602517
gov_report:89,gov_report,27,5,1,ema_rho_0,14849,0.24323881599423394
gov_report:89,gov_report,27,5,1,ema_rho_0.8,8397,0.1375497567448032
