sample_id,task,anchor,horizon_offset,attention_mean_w1_shared,attention_temporal_volatility_w4_shared,baseline_tail,primary_tail,exact_kl_reduction,tail_category,large_loss_transition
synthetic_niah_50,niah_single_1,16,7,0.0018190880073234439,0.002077565062791109,False,False,-0.0002584770554676652,non_tail,unchanged
synthetic_niah_45,niah_single_1,32,4,0.00046963756904006004,0.0007170988246798515,False,False,-0.0002474612556397915,non_tail,unchanged
synthetic_niah_50,niah_single_1,16,12,0.0003538505407050252,0.0005604816833510995,False,False,-0.0002066311426460743,non_tail,unchanged
synthetic_niah_46,niah_single_1,48,16,0.006412047892808914,0.00661714281886816,False,False,-0.00020509492605924606,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,6,0.009209448471665382,0.009404920041561127,False,False,-0.00019547156989574432,non_tail,unchanged
synthetic_niah_46,niah_single_1,16,10,0.004687372595071793,0.004868642892688513,False,False,-0.0001812702976167202,non_tail,unchanged
synthetic_niah_48,niah_single_1,48,15,0.003712342120707035,0.0038928824942559004,False,False,-0.00018054037354886532,non_tail,unchanged
gov_report:48,gov_report,32,16,0.015446644276380539,0.015622271224856377,False,False,-0.0001756269484758377,non_tail,unchanged
synthetic_niah_50,niah_single_1,16,10,0.003840031800791621,0.0040151197463274,False,False,-0.000175087945535779,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,12,0.02806762419641018,0.028227007016539574,False,False,-0.00015938282012939453,non_tail,unchanged
synthetic_niah_46,niah_single_1,32,13,4.984377028449671e-06,0.00015979276213329285,False,False,-0.00015480838510484318,non_tail,unchanged
synthetic_niah_46,niah_single_1,48,2,0.00018350551545154303,0.000337725825374946,False,False,-0.00015422030992340297,non_tail,unchanged
synthetic_niah_45,niah_single_1,48,6,0.00030270652496255934,0.0003997618914581835,False,False,-9.705536649562418e-05,non_tail,unchanged
gov_report:50,gov_report,48,4,0.00016096490435302258,0.0002562640293035656,False,False,-9.529912495054305e-05,non_tail,unchanged
gov_report:47,gov_report,16,14,0.0001344989868812263,0.0002275860751979053,False,False,-9.3087088316679e-05,non_tail,unchanged
synthetic_niah_45,niah_single_1,16,9,0.00012017433618893847,0.00020935396605636925,False,False,-8.917962986743078e-05,non_tail,unchanged
synthetic_niah_45,niah_single_1,48,1,0.00020403650705702603,0.00028850947273895144,False,False,-8.447296568192542e-05,non_tail,unchanged
synthetic_niah_46,niah_single_1,16,11,0.000513844599481672,0.0005971196806058288,False,False,-8.327508112415671e-05,non_tail,unchanged
gov_report:46,gov_report,16,2,0.00020966952433809638,0.00029204710153862834,False,False,-8.237757720053196e-05,non_tail,unchanged
gov_report:48,gov_report,16,10,0.0001143209301517345,0.0001891532592708245,False,False,-7.483232911908999e-05,non_tail,unchanged
gov_report:48,gov_report,16,14,9.327937004854903e-05,0.00016656715888530016,False,False,-7.328778883675113e-05,non_tail,unchanged
synthetic_niah_48,niah_single_1,48,2,0.0010648461757227778,0.0011325799860060215,False,False,-6.773381028324366e-05,non_tail,unchanged
synthetic_niah_47,niah_single_1,16,13,0.015777548775076866,0.01584303192794323,False,False,-6.548315286636353e-05,non_tail,unchanged
synthetic_niah_47,niah_single_1,48,7,3.938730515073985e-05,9.525402128929272e-05,False,False,-5.5866716138552874e-05,non_tail,unchanged
synthetic_niah_48,niah_single_1,16,11,0.0005302450736053288,0.0005835059564560652,False,False,-5.326088285073638e-05,non_tail,unchanged
gov_report:50,gov_report,16,8,1.9677683667396195e-05,6.389975897036493e-05,False,False,-4.422207530296873e-05,non_tail,unchanged
gov_report:48,gov_report,48,14,3.1034305720822886e-05,7.299219578271732e-05,False,False,-4.195789006189443e-05,non_tail,unchanged
gov_report:47,gov_report,48,12,1.630329279578291e-05,5.633213004330173e-05,False,False,-4.002883724751882e-05,non_tail,unchanged
synthetic_niah_48,niah_single_1,48,10,4.546529453364201e-06,4.174915738985874e-05,False,False,-3.720262793649454e-05,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,5,0.003052873769775033,0.0030864854343235493,False,False,-3.3611664548516273e-05,non_tail,unchanged
gov_report:49,gov_report,32,7,1.857174174801912e-05,5.2174003940308467e-05,False,False,-3.3602262192289345e-05,non_tail,unchanged
gov_report:45,gov_report,32,4,0.00011126968456665054,0.00014419590297620744,False,False,-3.2926218409556895e-05,non_tail,unchanged
gov_report:45,gov_report,32,3,0.000834762176964432,0.0008648327784612775,False,False,-3.0070601496845484e-05,non_tail,unchanged
synthetic_niah_48,niah_single_1,48,5,5.8853554946836084e-05,8.826206612866372e-05,False,False,-2.9408511181827635e-05,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,3,0.0010754691902548075,0.0011025802232325077,False,False,-2.7111032977700233e-05,non_tail,unchanged
