task,method,width,refresh_interval,decision_units,median_spearman,mean_pairwise_accuracy,mean_top1_accuracy,mean_normalized_regret,median_spearman_gain,mean_pairwise_accuracy_gain,mean_top1_accuracy_gain,mean_normalized_regret_gain
all,fisher_gaussian_vjp_repeated_state,8,2,28,0.6071428571428572,0.6760204081632655,0.17857142857142858,0.3190932323370005,-0.023809523809523947,-0.054846938775510216,-0.10714285714285714,-0.12455926496416012
all,fisher_gaussian_vjp_repeated_state,8,4,28,0.5833333333333335,0.6823979591836735,0.17857142857142858,0.3287878158904679,-0.023809523809523836,-0.04846938775510205,-0.10714285714285714,-0.1342538485176275
all,fisher_gaussian_vjp_repeated_state,8,8,28,0.5119047619047621,0.6683673469387755,0.10714285714285714,0.4404219933746511,-0.1666666666666667,-0.06250000000000001,-0.17857142857142858,-0.24588802600181064
all,fisher_gaussian_vjp_repeated_state,16,1,28,0.6071428571428572,0.7002551020408163,0.32142857142857145,0.1846128734968378,-0.04761904761904756,-0.030612244897959193,0.03571428571428571,0.009921093876002587
all,fisher_gaussian_vjp_repeated_state,16,2,28,0.5952380952380953,0.6798469387755103,0.2857142857142857,0.21322676999189463,-0.035714285714285754,-0.051020408163265314,0.0,-0.018692802619054236
all,fisher_gaussian_vjp_repeated_state,16,4,28,0.5476190476190477,0.6696428571428571,0.25,0.2758523387954211,-0.011904761904761973,-0.06122448979591838,-0.03571428571428571,-0.08131837142258067
all,fisher_gaussian_vjp_repeated_state,16,8,28,0.5476190476190477,0.6964285714285714,0.14285714285714285,0.37309025570452625,-0.02380952380952389,-0.03443877551020409,-0.14285714285714285,-0.1785562883316858
all,fisher_rademacher_vjp_action,4,1,28,0.5833333333333335,0.701530612244898,0.21428571428571427,0.17883933136933414,-0.02380952380952378,-0.029336734693877545,-0.07142857142857142,0.015694636003506297
all,fisher_rademacher_vjp_action,4,2,28,0.5952380952380953,0.6760204081632654,0.21428571428571427,0.25413610051477276,-0.07142857142857151,-0.0548469387755102,-0.07142857142857142,-0.05960213314193232
all,fisher_rademacher_vjp_action,4,4,28,0.5952380952380953,0.701530612244898,0.35714285714285715,0.22061327037542952,0.011904761904761862,-0.029336734693877545,0.07142857142857142,-0.026079303002589125
all,fisher_rademacher_vjp_action,4,8,28,0.5952380952380953,0.7168367346938777,0.21428571428571427,0.23567792996602085,0.011904761904761862,-0.014030612244897961,-0.07142857142857142,-0.04114396259318046
all,fisher_rademacher_vjp_action,8,1,28,0.5833333333333335,0.7117346938775511,0.2857142857142857,0.17085918617988272,-0.04761904761904756,-0.019132653061224494,0.0,0.023674781192957694
all,fisher_rademacher_vjp_action,8,2,28,0.5833333333333335,0.6772959183673468,0.21428571428571427,0.22957837383932114,-0.09523809523809526,-0.05357142857142859,-0.07142857142857142,-0.03504440646648074
all,fisher_rademacher_vjp_action,8,4,28,0.6309523809523809,0.7130102040816325,0.42857142857142855,0.19348786872136034,0.0,-0.01785714285714287,0.14285714285714285,0.0010460986514800477
all,fisher_rademacher_vjp_action,8,8,28,0.6785714285714287,0.7397959183673469,0.42857142857142855,0.10991522610418566,0.05952380952380942,0.008928571428571416,0.14285714285714285,0.08461874126865476
all,fisher_rademacher_vjp_action,16,1,28,0.6071428571428572,0.7219387755102039,0.35714285714285715,0.14850913585070682,-0.02380952380952389,-0.00892857142857143,0.07142857142857142,0.046024831522133595
all,fisher_rademacher_vjp_action,16,2,28,0.6071428571428572,0.6862244897959184,0.21428571428571427,0.2338745060147042,-0.059523809523809645,-0.04464285714285715,-0.07142857142857142,-0.03934053864186376
all,fisher_rademacher_vjp_action,16,4,28,0.6190476190476191,0.7130102040816325,0.35714285714285715,0.16638014076281624,-0.011904761904761862,-0.017857142857142867,0.07142857142857142,0.02815382661002417
all,fisher_rademacher_vjp_action,16,8,28,0.6666666666666669,0.729591836734694,0.35714285714285715,0.15177205842836164,0.047619047619047616,-0.001275510204081648,0.07142857142857142,0.04276190894447878
all,fisher_rademacher_vjp_innovation_state,4,1,28,0.5952380952380953,0.6836734693877551,0.2857142857142857,0.1908610874819238,-0.1428571428571429,-0.0471938775510204,0.0,0.00367287989091664
all,fisher_rademacher_vjp_innovation_state,4,2,28,0.6071428571428572,0.6900510204081634,0.2857142857142857,0.20567209232742872,-0.15476190476190482,-0.04081632653061224,0.0,-0.011138124954588295
all,fisher_rademacher_vjp_innovation_state,4,4,28,0.6190476190476191,0.7091836734693878,0.35714285714285715,0.15103606939276684,-0.03571428571428581,-0.021683673469387755,0.07142857142857142,0.04349789798007358
all,fisher_rademacher_vjp_innovation_state,4,8,28,0.6071428571428572,0.7079081632653061,0.25,0.3135221333628731,0.035714285714285685,-0.022959183673469392,-0.03571428571428571,-0.11898816599003273
all,fisher_rademacher_vjp_innovation_state,8,1,28,0.5119047619047621,0.6836734693877552,0.21428571428571427,0.26209486746835325,-0.08333333333333334,-0.04719387755102041,-0.07142857142857142,-0.06756090009551281
all,fisher_rademacher_vjp_innovation_state,8,2,28,0.5952380952380953,0.6964285714285714,0.25,0.2010280304416931,-0.04761904761904773,-0.034438775510204085,-0.03571428571428571,-0.006494063068852676
all,fisher_rademacher_vjp_innovation_state,8,4,28,0.5714285714285715,0.7028061224489797,0.42857142857142855,0.12711881750635604,-0.023809523809523836,-0.02806122448979593,0.14285714285714285,0.06741514986648436
all,fisher_rademacher_vjp_innovation_state,8,8,28,0.6190476190476191,0.7257653061224489,0.32142857142857145,0.23788073601050103,-0.03571428571428566,-0.005102040816326538,0.03571428571428571,-0.04334676863766061
all,fisher_rademacher_vjp_innovation_state,16,1,28,0.5714285714285715,0.7053571428571429,0.35714285714285715,0.1715679061743998,-0.0714285714285714,-0.025510204081632664,0.07142857142857142,0.0229660611984406
all,fisher_rademacher_vjp_innovation_state,16,2,28,0.5833333333333334,0.6926020408163265,0.25,0.20009213798218647,-0.05952380952380959,-0.03826530612244899,-0.03571428571428571,-0.005558170609346056
all,fisher_rademacher_vjp_innovation_state,16,4,28,0.5595238095238095,0.6977040816326532,0.35714285714285715,0.15079318281006612,-0.02380952380952389,-0.03316326530612245,0.07142857142857142,0.04374078456277427
all,fisher_rademacher_vjp_innovation_state,16,8,28,0.6071428571428572,0.7181122448979591,0.2857142857142857,0.21285881966604375,-0.047619047619047575,-0.012755102040816332,0.0,-0.01832485229320337
all,fisher_rademacher_vjp_repeated_state,4,1,28,0.5000000000000001,0.6517857142857143,0.2857142857142857,0.2279896290062721,-0.20238095238095244,-0.07908163265306123,0.0,-0.0334556616334317
all,fisher_rademacher_vjp_repeated_state,4,2,28,0.6190476190476191,0.6926020408163264,0.32142857142857145,0.2346600333508131,-0.13095238095238088,-0.03826530612244899,0.03571428571428571,-0.040126065977972636
all,fisher_rademacher_vjp_repeated_state,4,4,28,0.6547619047619049,0.7193877551020407,0.35714285714285715,0.21271718834371886,-0.035714285714285754,-0.011479591836734693,0.07142857142857142,-0.018183220970878433
all,fisher_rademacher_vjp_repeated_state,4,8,28,0.5833333333333335,0.6785714285714286,0.21428571428571427,0.3046325525704517,-0.13095238095238082,-0.05229591836734694,-0.07142857142857142,-0.11009858519761127
all,fisher_rademacher_vjp_repeated_state,8,1,28,0.6190476190476191,0.6811224489795918,0.25,0.26107866065254304,-0.05952380952380959,-0.04974489795918367,-0.03571428571428571,-0.06654469327970261
all,fisher_rademacher_vjp_repeated_state,8,2,28,0.6190476190476191,0.7028061224489796,0.35714285714285715,0.155012972161157,-0.07142857142857151,-0.028061224489795922,0.07142857142857142,0.03952099521168343
all,fisher_rademacher_vjp_repeated_state,8,4,28,0.6904761904761906,0.7283163265306122,0.4642857142857143,0.06956856206126315,0.011904761904761862,-0.0025510204081632703,0.17857142857142858,0.12496540531157727
all,fisher_rademacher_vjp_repeated_state,8,8,28,0.6309523809523812,0.7155612244897959,0.35714285714285715,0.2530105997220796,-0.023809523809523753,-0.0153061224489796,0.07142857142857142,-0.05847663234923924
all,fisher_rademacher_vjp_repeated_state,16,1,28,0.5952380952380953,0.7066326530612245,0.35714285714285715,0.17950096437081386,0.0,-0.024234693877551023,0.07142857142857142,0.015033003002026547
all,fisher_rademacher_vjp_repeated_state,16,2,28,0.6190476190476191,0.7040816326530611,0.25,0.1849779253082358,0.0,-0.026785714285714284,-0.03571428571428571,0.009556042064604586
all,fisher_rademacher_vjp_repeated_state,16,4,28,0.5952380952380953,0.7040816326530612,0.32142857142857145,0.14839920052476177,-0.035714285714285754,-0.02678571428571428,0.03571428571428571,0.046134766848078664
all,fisher_rademacher_vjp_repeated_state,16,8,28,0.5833333333333335,0.6964285714285714,0.21428571428571427,0.2982470206105036,-0.023809523809523808,-0.03443877551020409,-0.07142857142857142,-0.10371305323766326
all,hidden_l2_action,4,1,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,4,2,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,4,4,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,4,8,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,8,1,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,8,2,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,8,4,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,8,8,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,16,1,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,16,2,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,16,4,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,hidden_l2_action,16,8,28,0.6547619047619049,0.7308673469387754,0.2857142857142857,0.1945339673728404,0.0,0.0,0.0,0.0
all,margin_vjp_action,4,1,28,0.5952380952380953,0.7181122448979592,0.32142857142857145,0.14859222642266404,0.0,-0.012755102040816325,0.03571428571428571,0.04594174095017637
all,margin_vjp_action,4,2,28,0.5952380952380953,0.6709183673469387,0.25,0.18734846479070397,-0.08333333333333337,-0.059948979591836746,-0.03571428571428571,0.007185502582136442
all,margin_vjp_action,4,4,28,0.6190476190476191,0.6849489795918366,0.25,0.2514305424739648,-0.04761904761904767,-0.04591836734693878,-0.03571428571428571,-0.05689657510112437
all,margin_vjp_action,4,8,28,0.6428571428571429,0.6964285714285714,0.32142857142857145,0.26823530008242613,-0.023809523809523836,-0.03443877551020409,0.03571428571428571,-0.0737013327095857
all,margin_vjp_action,8,1,28,0.6190476190476191,0.7104591836734694,0.2857142857142857,0.1943862529790053,-0.011904761904761918,-0.020408163265306135,0.0,0.00014771439383509248
all,margin_vjp_action,8,2,28,0.7142857142857144,0.7232142857142857,0.32142857142857145,0.17596755261197852,0.011904761904761918,-0.007653061224489809,0.03571428571428571,0.018566414760861884
all,margin_vjp_action,8,4,28,0.5833333333333335,0.6849489795918368,0.32142857142857145,0.1949956207363752,-0.02380952380952378,-0.045918367346938764,0.03571428571428571,-0.0004616533635347959
all,margin_vjp_action,8,8,28,0.5833333333333335,0.691326530612245,0.35714285714285715,0.23307863164350934,-0.0714285714285714,-0.039540816326530615,0.07142857142857142,-0.03854466427066894
all,margin_vjp_action,16,1,28,0.5833333333333335,0.707908163265306,0.32142857142857145,0.17012887563308787,-0.02380952380952378,-0.022959183673469392,0.03571428571428571,0.02440509173975253
all,margin_vjp_action,16,2,28,0.5952380952380953,0.6785714285714285,0.2857142857142857,0.1762308189397521,-0.08333333333333331,-0.052295918367346934,0.0,0.018303148433088334
all,margin_vjp_action,16,4,28,0.5476190476190477,0.6428571428571427,0.21428571428571427,0.2621874164044937,-0.08333333333333337,-0.08801020408163267,-0.07142857142857142,-0.0676534490316533
all,margin_vjp_action,16,8,28,0.6190476190476191,0.6989795918367346,0.2857142857142857,0.2674960591774785,-0.035714285714285754,-0.03188775510204082,0.0,-0.07296209180463813
all,output_fisher_oracle,4,1,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,4,2,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,4,4,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,4,8,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,8,1,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,8,2,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,8,4,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,8,8,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,16,1,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,16,2,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,16,4,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
all,output_fisher_oracle,16,8,28,1.0,0.9744897959183673,0.9642857142857143,1.5687887100044148e-07,0.33333333333333315,0.24362244897959182,0.6785714285714286,0.19453381049396942
gov_report,entropy_vjp_action,4,1,14,0.6071428571428572,0.6862244897959183,0.21428571428571427,0.21382833196490605,-0.16666666666666669,-0.09948979591836735,-0.07142857142857142,-0.1782691369430225
gov_report,entropy_vjp_action,4,2,14,0.5595238095238095,0.6326530612244898,0.14285714285714285,0.2138364054317294,-0.14285714285714274,-0.15306122448979592,-0.14285714285714285,-0.17827721040984584
gov_report,entropy_vjp_action,4,4,14,0.4523809523809524,0.5816326530612245,0.07142857142857142,0.3917514774998266,-0.30952380952380965,-0.2040816326530612,-0.21428571428571427,-0.35619228247794305
gov_report,entropy_vjp_action,4,8,14,0.3690476190476191,0.5637755102040817,0.07142857142857142,0.32250411853586536,-0.29761904761904767,-0.22193877551020408,-0.21428571428571427,-0.28694492351398176
gov_report,entropy_vjp_action,8,1,14,0.6071428571428572,0.6862244897959183,0.21428571428571427,0.21382833196490605,-0.16666666666666669,-0.09948979591836735,-0.07142857142857142,-0.1782691369430225
gov_report,entropy_vjp_action,8,2,14,0.5595238095238095,0.6326530612244898,0.14285714285714285,0.2138364054317294,-0.14285714285714274,-0.15306122448979592,-0.14285714285714285,-0.17827721040984584
gov_report,entropy_vjp_action,8,4,14,0.4523809523809524,0.5816326530612245,0.07142857142857142,0.3917514774998266,-0.30952380952380965,-0.2040816326530612,-0.21428571428571427,-0.35619228247794305
gov_report,entropy_vjp_action,8,8,14,0.3690476190476191,0.5637755102040817,0.07142857142857142,0.32250411853586536,-0.29761904761904767,-0.22193877551020408,-0.21428571428571427,-0.28694492351398176
gov_report,entropy_vjp_action,16,1,14,0.6071428571428572,0.6862244897959183,0.21428571428571427,0.21382833196490605,-0.16666666666666669,-0.09948979591836735,-0.07142857142857142,-0.1782691369430225
gov_report,entropy_vjp_action,16,2,14,0.5595238095238095,0.6326530612244898,0.14285714285714285,0.2138364054317294,-0.14285714285714274,-0.15306122448979592,-0.14285714285714285,-0.17827721040984584
gov_report,entropy_vjp_action,16,4,14,0.4523809523809524,0.5816326530612245,0.07142857142857142,0.3917514774998266,-0.30952380952380965,-0.2040816326530612,-0.21428571428571427,-0.35619228247794305
gov_report,entropy_vjp_action,16,8,14,0.3690476190476191,0.5637755102040817,0.07142857142857142,0.32250411853586536,-0.29761904761904767,-0.22193877551020408,-0.21428571428571427,-0.28694492351398176
gov_report,fisher_gaussian_vjp_action,4,1,14,0.7380952380952382,0.7499999999999999,0.14285714285714285,0.060749002673166234,-0.02380952380952383,-0.03571428571428571,-0.14285714285714285,-0.02518980765128271
gov_report,fisher_gaussian_vjp_action,4,2,14,0.5833333333333334,0.7066326530612245,0.2857142857142857,0.05911896813142885,-0.07142857142857145,-0.07908163265306123,0.0,-0.02355977310954533
gov_report,fisher_gaussian_vjp_action,4,4,14,0.630952380952381,0.7168367346938777,0.14285714285714285,0.13843610869220083,-0.011904761904761967,-0.06887755102040816,-0.14285714285714285,-0.10287691367031729
gov_report,fisher_gaussian_vjp_action,4,8,14,0.6666666666666667,0.7346938775510203,0.14285714285714285,0.09903198238699472,-0.011904761904761918,-0.05102040816326531,-0.14285714285714285,-0.0634727873651112
gov_report,fisher_gaussian_vjp_action,8,1,14,0.7380952380952382,0.7576530612244897,0.21428571428571427,0.03592872935928144,-0.047619047619047665,-0.02806122448979593,-0.07142857142857142,-0.0003695343373979176
gov_report,fisher_gaussian_vjp_action,8,2,14,0.6071428571428572,0.711734693877551,0.2857142857142857,0.034470156267020914,-0.04761904761904767,-0.0739795918367347,0.0,0.0010890387548626174
gov_report,fisher_gaussian_vjp_action,8,4,14,0.6547619047619049,0.6989795918367346,0.21428571428571427,0.09744174825424913,-0.08333333333333334,-0.08673469387755103,-0.07142857142857142,-0.06188255323236559
gov_report,fisher_gaussian_vjp_action,8,8,14,0.6309523809523809,0.7219387755102039,0.14285714285714285,0.20096700208785093,-0.09523809523809529,-0.06377551020408163,-0.14285714285714285,-0.16540780706596742
gov_report,fisher_gaussian_vjp_action,16,1,14,0.7380952380952382,0.7551020408163265,0.21428571428571427,0.03592872935928144,-0.035714285714285754,-0.03061224489795918,-0.07142857142857142,-0.0003695343373979176
gov_report,fisher_gaussian_vjp_action,16,2,14,0.642857142857143,0.7091836734693878,0.2857142857142857,0.034470156267020914,-0.07142857142857145,-0.07653061224489796,0.0,0.0010890387548626174
gov_report,fisher_gaussian_vjp_action,16,4,14,0.6666666666666667,0.7270408163265305,0.21428571428571427,0.1202753981308031,-0.0595238095238096,-0.058673469387755105,-0.07142857142857142,-0.08471620310891957
gov_report,fisher_gaussian_vjp_action,16,8,14,0.6547619047619049,0.7423469387755102,0.21428571428571427,0.1424592022273792,-0.04761904761904767,-0.04336734693877551,-0.07142857142857142,-0.10690000720549565
gov_report,fisher_gaussian_vjp_innovation_state,4,1,14,0.6904761904761907,0.7066326530612245,0.07142857142857142,0.18677067711449843,-0.1428571428571428,-0.0790816326530612,-0.21428571428571427,-0.1512114820926149
gov_report,fisher_gaussian_vjp_innovation_state,4,2,14,0.5357142857142858,0.6836734693877551,0.21428571428571427,0.1252570133001572,-0.16666666666666669,-0.1020408163265306,-0.07142857142857142,-0.08969781827827365
gov_report,fisher_gaussian_vjp_innovation_state,4,4,14,0.6309523809523812,0.6530612244897959,0.21428571428571427,0.22698503683205531,-0.16666666666666669,-0.13265306122448978,-0.07142857142857142,-0.19142584181017175
gov_report,fisher_gaussian_vjp_innovation_state,4,8,14,0.6785714285714287,0.7448979591836735,0.14285714285714285,0.19326331318136125,-0.11904761904761907,-0.04081632653061224,-0.14285714285714285,-0.15770411815947769
gov_report,fisher_gaussian_vjp_innovation_state,8,1,14,0.7500000000000001,0.75,0.21428571428571427,0.118151038742538,-0.07142857142857137,-0.03571428571428571,-0.07142857142857142,-0.08259184372065445
gov_report,fisher_gaussian_vjp_innovation_state,8,2,14,0.6190476190476192,0.7117346938775511,0.21428571428571427,0.10126501656144771,-0.13095238095238093,-0.07397959183673468,-0.07142857142857142,-0.06570582153956415
gov_report,fisher_gaussian_vjp_innovation_state,8,4,14,0.5595238095238095,0.6862244897959183,0.21428571428571427,0.09845538128942821,-0.13095238095238093,-0.09948979591836733,-0.07142857142857142,-0.06289618626754467
gov_report,fisher_gaussian_vjp_innovation_state,8,8,14,0.5833333333333335,0.7168367346938777,0.0,0.21860611910455865,-0.15476190476190477,-0.06887755102040816,-0.2857142857142857,-0.1830469240826751
gov_report,fisher_gaussian_vjp_innovation_state,16,1,14,0.6904761904761907,0.7270408163265306,0.21428571428571427,0.11049279080930283,-0.11904761904761896,-0.058673469387755105,-0.07142857142857142,-0.07493359578741929
gov_report,fisher_gaussian_vjp_innovation_state,16,2,14,0.5714285714285715,0.7117346938775511,0.2857142857142857,0.0599537763436902,-0.130952380952381,-0.0739795918367347,0.0,-0.02439458132180667
gov_report,fisher_gaussian_vjp_innovation_state,16,4,14,0.6309523809523812,0.6913265306122448,0.21428571428571427,0.16476080721315592,-0.11904761904761912,-0.09438775510204081,-0.07142857142857142,-0.12920161219127238
gov_report,fisher_gaussian_vjp_innovation_state,16,8,14,0.5952380952380953,0.7270408163265305,0.07142857142857142,0.22077151293310202,-0.16666666666666666,-0.0586734693877551,-0.21428571428571427,-0.18521231791121848
gov_report,fisher_gaussian_vjp_repeated_state,4,1,14,0.5595238095238096,0.6836734693877552,0.14285714285714285,0.21768450801075848,-0.2142857142857142,-0.10204081632653061,-0.14285714285714285,-0.1821253129888749
gov_report,fisher_gaussian_vjp_repeated_state,4,2,14,0.5000000000000001,0.6530612244897959,0.14285714285714285,0.28700696288121436,-0.20238095238095233,-0.1326530612244898,-0.14285714285714285,-0.2514477678593309
gov_report,fisher_gaussian_vjp_repeated_state,4,4,14,0.6071428571428572,0.6862244897959183,0.0,0.2626052095730932,-0.16666666666666669,-0.09948979591836736,-0.2857142857142857,-0.22704601455120965
gov_report,fisher_gaussian_vjp_repeated_state,4,8,14,0.5952380952380953,0.7372448979591836,0.14285714285714285,0.2151613511205396,-0.13095238095238093,-0.04846938775510203,-0.14285714285714285,-0.17960215609865604
gov_report,fisher_gaussian_vjp_repeated_state,8,1,14,0.7261904761904763,0.7474489795918366,0.2857142857142857,0.1171384536141687,-0.035714285714285754,-0.038265306122448974,0.0,-0.08157925859228518
gov_report,fisher_gaussian_vjp_repeated_state,8,2,14,0.630952380952381,0.6862244897959183,0.14285714285714285,0.23787418558335585,-0.04761904761904773,-0.09948979591836733,-0.14285714285714285,-0.20231499056147234
gov_report,fisher_gaussian_vjp_repeated_state,8,4,14,0.5357142857142858,0.6760204081632651,0.07142857142857142,0.26089663938547464,-0.19047619047619047,-0.10969387755102042,-0.21428571428571427,-0.22533744436359113
gov_report,fisher_gaussian_vjp_repeated_state,8,8,14,0.5595238095238095,0.701530612244898,0.14285714285714285,0.34150963420437497,-0.23809523809523814,-0.08418367346938772,-0.14285714285714285,-0.30595043918249143
gov_report,fisher_gaussian_vjp_repeated_state,16,1,14,0.7023809523809524,0.7193877551020409,0.2857142857142857,0.1421393534580432,-0.09523809523809518,-0.0663265306122449,0.0,-0.10658015843615969
gov_report,fisher_gaussian_vjp_repeated_state,16,2,14,0.6071428571428572,0.7015306122448981,0.2857142857142857,0.15932306402485924,-0.08333333333333331,-0.08418367346938778,0.0,-0.12376386900297574
gov_report,fisher_gaussian_vjp_repeated_state,16,4,14,0.5357142857142858,0.6556122448979593,0.21428571428571427,0.24299476286592628,-0.2738095238095238,-0.13010204081632654,-0.07142857142857142,-0.20743556784404277
gov_report,fisher_gaussian_vjp_repeated_state,16,8,14,0.5476190476190477,0.7117346938775511,0.14285714285714285,0.3242160741571845,-0.25,-0.07397959183673468,-0.14285714285714285,-0.28865687913530097
gov_report,fisher_rademacher_vjp_action,4,1,14,0.6071428571428572,0.7244897959183675,0.14285714285714285,0.051883596404614186,-0.14285714285714296,-0.06122448979591836,-0.14285714285714285,-0.01632440138273066
gov_report,fisher_rademacher_vjp_action,4,2,14,0.6071428571428572,0.7066326530612246,0.21428571428571427,0.13217653423516376,-0.14285714285714274,-0.0790816326530612,-0.07142857142857142,-0.09661733921328021
gov_report,fisher_rademacher_vjp_action,4,4,14,0.6309523809523812,0.7091836734693878,0.2857142857142857,0.16278809134904274,0.02380952380952378,-0.07653061224489795,0.0,-0.1272288963271592
gov_report,fisher_rademacher_vjp_action,4,8,14,0.6785714285714287,0.752551020408163,0.14285714285714285,0.06549522180620752,0.02380952380952378,-0.033163265306122444,-0.14285714285714285,-0.02993602678432399
gov_report,fisher_rademacher_vjp_action,8,1,14,0.6904761904761907,0.7525510204081634,0.2857142857142857,0.03659842145409355,-0.02380952380952383,-0.033163265306122444,0.0,-0.0010392264322100296
gov_report,fisher_rademacher_vjp_action,8,2,14,0.6190476190476192,0.7066326530612246,0.2857142857142857,0.05172206319454703,-0.17857142857142855,-0.07908163265306123,0.0,-0.0161628681726635
gov_report,fisher_rademacher_vjp_action,8,4,14,0.642857142857143,0.7066326530612246,0.42857142857142855,0.15870404589451306,-0.08333333333333331,-0.07908163265306123,0.14285714285714285,-0.12314485087262954
gov_report,fisher_rademacher_vjp_action,8,8,14,0.7023809523809526,0.7602040816326531,0.2857142857142857,0.03880974445646167,-0.011904761904761862,-0.025510204081632657,0.0,-0.0032505494345781436
gov_report,fisher_rademacher_vjp_action,16,1,14,0.7142857142857144,0.7653061224489797,0.2857142857142857,0.03577779694288708,-0.02380952380952389,-0.020408163265306114,0.0,-0.0002186019210035548
gov_report,fisher_rademacher_vjp_action,16,2,14,0.6190476190476191,0.7091836734693878,0.21428571428571427,0.1057588469803178,-0.19047619047619052,-0.07653061224489796,-0.07142857142857142,-0.07019965195843428
gov_report,fisher_rademacher_vjp_action,16,4,14,0.6190476190476191,0.7142857142857142,0.2857142857142857,0.09659950657161512,-0.15476190476190477,-0.07142857142857142,0.0,-0.061040311549731587
gov_report,fisher_rademacher_vjp_action,16,8,14,0.7142857142857144,0.7448979591836736,0.21428571428571427,0.07177599893971667,-0.04761904761904756,-0.04081632653061225,-0.07142857142857142,-0.03621680391783316
gov_report,fisher_rademacher_vjp_innovation_state,4,1,14,0.5952380952380953,0.6938775510204082,0.14285714285714285,0.11909287183440158,-0.22619047619047622,-0.09183673469387751,-0.14285714285714285,-0.08353367681251807
gov_report,fisher_rademacher_vjp_innovation_state,4,2,14,0.6547619047619049,0.732142857142857,0.21428571428571427,0.05758883633040303,-0.1666666666666667,-0.05357142857142856,-0.07142857142857142,-0.0220296413085195
gov_report,fisher_rademacher_vjp_innovation_state,4,4,14,0.6547619047619049,0.7066326530612245,0.14285714285714285,0.0976127631307462,-0.15476190476190468,-0.07908163265306123,-0.14285714285714285,-0.062053568108862665
gov_report,fisher_rademacher_vjp_innovation_state,4,8,14,0.642857142857143,0.7142857142857143,0.07142857142857142,0.23494228611490547,0.011904761904761904,-0.07142857142857142,-0.21428571428571427,-0.19938309109302196
gov_report,fisher_rademacher_vjp_innovation_state,8,1,14,0.5714285714285715,0.7091836734693876,0.07142857142857142,0.16263879966051437,-0.1547619047619048,-0.07653061224489795,-0.21428571428571427,-0.12707960463863086
gov_report,fisher_rademacher_vjp_innovation_state,8,2,14,0.6666666666666667,0.7295918367346939,0.14285714285714285,0.06240621430422299,-0.16666666666666666,-0.056122448979591844,-0.14285714285714285,-0.026847019282339457
