sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,exact_top_index,fresh_top_index,reused_top_index,top1_stale,exact_optimum_stale,harmful_stale,reuse_normalized_regret,fresh_normalized_regret,refresh_benefit,fresh_reused_spearman,fresh_exact_spearman,reused_exact_spearman,fresh_pairwise_accuracy,reused_pairwise_accuracy,pairwise_degradation,fresh_margin,reused_margin,retained_overlap,core_turnover,token_age_mean,token_age_std,recent_window_exits,retained_attention_mass,cache_occupancy,selector_score_drift,selected_core_score_margin,compressed_residual_norm_drift,compressed_sketch_l2,query_norm_drift,key_query_alignment_mean,key_query_alignment_std,attention_entropy,attention_concentration,sink_attention_mass,recent_attention_mass,core_attention_mass,layer_attention_summary_drift,action_norm_median,action_norm_spread,action_to_compressed_state_ratio,action_only_margin,cheap_rank_disagreement,top_reused_one_midpoint_shift,harmful_stale_eps_0p01,harmful_stale_eps_0p02,harmful_stale_eps_0p05,harmful_stale_eps_0p1,controlled_physical_spearman,scalar_physical_spearman,action_only_physical_spearman,fresh_physical_normalized_regret,action_only_physical_normalized_regret
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,32,0,0,7,7,7,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002255197280785541,0.002255197280785541,1.0,0.0,939.5,534.0311320513065,0.0,0.9999999999999998,1.0,0.0,0.23274013456560233,0.0,0.0,0.0,0.22703862079774592,0.2032537015917617,2.0411213108551163,0.4650021711837742,0.0010060957547400303,0.9779073252424227,0.021086579002837058,0.0,2.515216744120548,0.6119398662156339,0.11075018107448749,0.001585526218733752,1.811802408394961,0.0,False,False,False,False,0.261904761904762,0.261904761904762,0.6190476190476191,0.8888241157850527,0.0
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,33,1,0,7,7,7,False,False,False,0.0,0.0,0.0,1.0,0.9761904761904763,0.9761904761904763,0.9642857142857143,0.9642857142857143,0.0,1.1935803718926522e-05,1.1935803718926522e-05,0.9844961240310077,0.0,940.25,534.4636914702438,0.03125,0.6370534181704322,1.0,1.1183508711946721,0.2301427821275654,0.28698106503979004,23.212968783512423,2.1968183416104563,0.227225637981737,0.36864371903792015,2.428649135200053,0.3629465818295679,0.0004740757984296219,0.8997565012137279,0.09976942298784253,1.1183508711946721,1.1518042538808158,0.8060540930570238,0.0711289904066575,2.7069103849397677e-06,1.4142135623730951,0.0,False,False,False,False,-0.19047619047619052,-0.1666666666666667,-0.1666666666666667,0.711559055736904,0.711559055736904
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,34,2,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.997404282675432e-07,4.997404282675432e-07,0.9692307692307692,0.0,941.0,534.8962516226861,0.0625,0.3672146201835085,1.0,1.3462959305161086,0.2915844512919362,0.20065391192002938,23.079557537745963,0.04637740948583906,0.1421820555001785,0.2501563674515455,2.0843770452422947,0.4621849155542139,0.0005422900876648502,0.9834652022629309,0.015992507649404436,1.3462959305161086,1.5342780035708037,0.35081202083918495,0.08451586374512161,7.643283291658264e-07,1.3984245047913029,0.0,False,False,False,False,0.523809523809524,0.523809523809524,0.38095238095238104,0.05102681336227014,0.05102681336227014
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,36,4,0,3,3,3,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.921559381092528e-06,9.921559381092528e-06,0.9393939393939394,0.0,942.5,535.7613741209793,0.125,0.2454794289492731,1.0,1.5433736063234358,0.38576577838918547,0.16017369738657433,21.65162964384996,0.06022914360231654,0.20766658801868365,0.2451542964820963,2.0132129658273885,0.5158743265254953,0.00032354954037471656,0.9898880293440946,0.009788421115530552,1.5433736063234358,1.1699307967454007,0.41497847418773304,0.06133942922956936,9.162594001681484e-05,1.3967026775289593,0.0,False,False,False,False,-0.09523809523809526,-0.09523809523809526,-0.6666666666666669,0.18614523896248925,0.18614523896248925
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,40,8,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.954750844472291e-06,4.954750844472291e-06,0.8823529411764706,0.0,945.5,537.491627841774,0.25,0.20780971100806767,1.0,1.6069122085821983,0.11641490010490516,0.252104152946956,24.951006844400712,2.037911601909619,0.2914870170373338,0.2587384360805731,2.341185921673092,0.355136017086991,0.0006737383836409895,0.9821792487151714,0.017147012901187583,1.6069122085821983,1.3978036507360447,0.4077827283824307,0.08229511911794032,2.3844019751855625e-06,1.6035717894114399,0.0,False,False,False,False,0.19047619047619052,0.19047619047619052,0.19047619047619052,0.08300164606211542,0.08300164606211542
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,48,16,0,7,7,7,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.9155418482442362e-08,2.9155418482442362e-08,0.7777777777777778,0.0,951.5,540.9521697895295,0.5,0.09511368199367012,1.0,1.831305494898669,0.23172191294320227,0.12185528611123882,25.528289355732785,0.010530405706833819,0.261811256891083,0.1478642124171213,2.0790286866574776,0.45873219422756184,0.0015640636501830607,0.9721049611609529,0.026330975188864122,1.831305494898669,1.6480636305978111,0.5811316178533608,0.08263745117105116,4.001962638524815e-08,1.5620718884944078,0.0,False,False,False,False,0.4285714285714286,0.4285714285714286,0.4047619047619048,0.48931412144509745,0.48931412144509745
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,64,32,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.623290176788654e-05,6.623290176788654e-05,0.6,0.0,963.5,547.8733886583651,1.0,0.0159894271461478,1.0,1.9740969558959438,0.2991139766627286,0.1114538025551108,28.67508798915023,0.10533001429310782,0.1659640309562865,0.23828383388374788,2.168208224441191,0.47331546295351706,0.0021595786278489192,0.9840105728538522,0.013829848518298875,1.9740969558959438,1.9389774997166636,0.2362302015408244,0.09608636990454283,2.036331815359659e-05,1.427667860230184,0.0,False,False,False,False,0.4047619047619048,0.4047619047619048,0.4523809523809524,0.030083775144638787,0.030083775144638787
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,32,0,14,3,3,3,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.5510701416080344e-05,5.5510701416080344e-05,1.0,0.0,939.5,534.0311320513065,0.0,1.0000000000000007,1.0,0.0,0.6925110996642149,0.0,0.0,0.0,-0.08898457364263512,0.09730139678017596,1.3013946195872987,0.7422646320949902,0.7443454604745345,0.20949133994226288,0.04616319958320255,0.0,0.14406009735411782,1.66680528108323,0.002568921992150892,7.311508552722287e-08,1.3514641201894584,0.0,False,False,False,False,0.1666666666666667,0.1666666666666667,0.523809523809524,0.18197460381198183,0.07113645477477858
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,33,1,14,7,7,7,False,False,False,0.0,0.0,0.0,1.0,0.9761904761904763,0.9761904761904763,0.9642857142857143,0.9642857142857143,0.0,0.0003441680058426569,0.0003441680058426569,0.9844961240310077,0.0,940.25,534.4636914702438,0.03125,0.9155989474195104,1.0,0.31164728385208446,0.6003240831245243,0.049032789499612,53.476303479653744,0.03217489413272786,-0.05992166464236229,0.07224290339667679,1.4365578185195624,0.6847251357050136,0.6848771395304663,0.30485242003845403,0.010270440431079532,0.31164728385208446,0.11801217887572557,1.2421690425246883,0.0022129341913057574,1.2170266316362735e-07,1.9827646291436607,0.0,False,False,False,False,0.1666666666666667,0.11904761904761905,0.4285714285714286,0.711559055736904,0.07720978044282335
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,34,2,14,4,4,4,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.352476989121339e-05,1.352476989121339e-05,0.9692307692307692,0.0,941.0,534.8962516226861,0.0625,0.8993329689564449,1.0,0.2510885800663085,0.6600603678066059,0.022309696386130295,57.16591629165529,0.00945859573444905,-0.08175441350083408,0.08818929281980485,1.3026800149847066,0.7140959785256011,0.714254210481417,0.2825504357924533,0.003195353726129757,0.2510885800663085,0.0657795600746724,1.893045137627536,0.0011997668812906378,2.547978880432264e-10,1.5921188579211751,0.0,False,False,False,False,-0.19047619047619052,-0.19047619047619052,0.8095238095238096,0.0949788757138413,0.0
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,36,4,14,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.440809942390231e-05,5.440809942390231e-05,0.9393939393939394,0.0,942.5,535.7613741209793,0.125,0.8954294532890709,1.0,0.3553366550765371,0.6538148909179491,0.06569474173905933,50.85189331908615,0.03740117023173725,-0.10892699717240191,0.10372071783032756,1.4609014446150212,0.7039956895862662,0.7041679761896328,0.2881994986574303,0.007632525152937123,0.3553366550765371,0.38069570653325707,1.6048465179737383,0.007266016815246132,1.917875797657063e-08,1.3119276779305,0.0,False,False,False,False,0.4761904761904762,0.4761904761904762,0.8333333333333335,0.09248530218179202,0.0
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,40,8,14,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.411152954705432e-05,2.411152954705432e-05,0.8823529411764706,0.0,945.5,537.491627841774,0.25,0.8868479711792661,1.0,0.6100785008068031,0.5258018761319058,0.1498913793265726,63.32148775052224,0.11666037096651936,-0.0996630073510796,0.08935472735548783,2.0003051455743646,0.589459130442629,0.5900635769634816,0.36930901194200416,0.0406274110945142,0.6100785008068031,0.5046995464266637,1.5974764632600258,0.010586824334260546,8.807816853875621e-08,1.0492421090295077,0.0,False,False,False,False,0.6666666666666669,0.6666666666666669,0.6666666666666669,0.012249266866580143,0.0023811348703572507
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,48,16,14,1,1,1,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00014932933490194571,0.00014932933490194571,0.7777777777777778,0.0,951.5,540.9521697895295,0.5,0.6392324912450041,1.0,0.7440088354771166,0.5105071754175348,0.0265705060569143,60.829382703723475,0.004998216563066918,-0.030337391851520536,0.0702723570797502,1.4739337167730524,0.6095642462475387,0.611930885036954,0.37971444180010466,0.008354673162941417,0.7440088354771166,5.817658807327495,23.505302188062412,0.10105706419936941,6.805901409451558e-10,1.5885642706936551,0.0,False,False,False,False,0.5000000000000001,0.5000000000000001,0.4761904761904762,0.05556196050387174,0.018350788184038538
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,64,32,14,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.187914955560013e-05,7.187914955560013e-05,0.6,0.0,963.5,547.8733886583651,1.0,0.6161335203655369,1.0,0.7689401366842793,0.5434147645087775,0.019476395187681322,55.23103573552317,0.00891069588402205,-0.0639091932155025,0.08470189734474341,1.8573076968159437,0.6093070043382328,0.6100218699803985,0.3838664796344632,0.006111650385138327,0.7689401366842793,0.7477381606238844,1.4911518013516432,0.013079151893249916,2.1365044460789477e-07,1.3489882679857157,0.0,False,False,False,False,0.7619047619047621,0.7619047619047621,0.8571428571428572,0.0076581277167004054,0.012336694411362339
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,32,0,26,1,1,1,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.345062283119165e-06,7.345062283119165e-06,1.0,0.0,939.5,534.0311320513065,0.0,1.0,1.0,0.0,0.6298589808598029,0.0,0.0,0.0,-0.1053211689605304,0.07988821631936077,1.5844811082483843,0.6741097633512699,0.7039864740455367,0.2489418798312569,0.04707164612320623,0.0,1.1745743445378218,5.164680261522738,0.0049888415052201296,3.920710714567674e-07,1.1785113019775793,0.0,False,False,False,False,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.0037722535343653243,0.0037722535343653243
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,33,1,26,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1432706088593053e-05,1.1432706088593053e-05,0.9844961240310077,0.0,940.25,534.4636914702438,0.03125,0.9850555322397639,1.0,0.22724597138935965,0.6516984334089202,0.14294128101311396,155.6338394109445,0.00912654573743232,-0.055417211593837314,0.03366835346875523,1.4411747138245559,0.698347262329686,0.7184281210664752,0.2505289749128521,0.031042904020672876,0.22724597138935965,0.527115028381758,5.791600017637768,0.0019588477204736192,6.340282812177643e-08,0.23570226039551584,0.0,False,False,False,False,0.28571428571428575,0.28571428571428575,0.28571428571428575,0.046831155320981574,0.046831155320981574
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,34,2,26,7,7,7,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.573674520349483e-05,7.573674520349483e-05,0.9692307692307692,0.0,941.0,534.8962516226861,0.0625,0.9468708753199738,1.0,0.6225829056324643,0.32385460024174484,0.019583591650158088,160.6980936289753,0.007903634779834122,-0.1320654595955549,0.0704289892390109,2.3601581000834937,0.4255060554959597,0.449745840138513,0.4830319917500513,0.06722216811143562,0.6225829056324643,1.5007918890787721,5.982441638944536,0.006251969236272756,5.539994452551294e-09,1.4145019166021056,0.0,False,False,False,False,-0.261904761904762,-0.261904761904762,0.7619047619047621,1.0,0.0013869617690010878
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,36,4,26,3,3,3,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007293242694977959,0.007293242694977959,0.9393939393939394,0.0,942.5,535.7613741209793,0.125,0.9021058962720739,1.0,0.4791346017272865,0.48520496194052004,0.07224802917432689,168.84850370266804,0.10379323940781951,-0.10611881194212273,0.0973790421362354,2.245567459224647,0.5329909594970811,0.561407433045867,0.348305625051181,0.09028694190295225,0.4791346017272865,3.922637601401571,11.58312741133755,0.015538250779950602,1.619565132225816e-05,1.4158463723301722,0.0,False,False,False,False,0.2142857142857143,0.2142857142857143,0.8333333333333335,0.18614523896248925,0.001036012670951299
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,40,8,26,5,5,5,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0029765547280919758,0.0029765547280919758,0.8823529411764706,0.0,945.5,537.491627841774,0.25,0.7755548950227316,1.0,0.684188181141508,0.401315888673373,0.03810463703613091,165.819893820693,0.1310051154819043,0.009511681425810927,0.01861935236072588,2.3921748621062964,0.4967835773167467,0.526148419870069,0.35395339256946473,0.11989818756046669,0.684188181141508,5.712259352327356,13.430677202464379,0.023371467489251525,9.127952633232548e-05,1.0805535653010918,0.0,False,False,False,False,0.261904761904762,0.261904761904762,0.7380952380952381,1.0,0.0023811348703572507
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,48,16,26,4,4,4,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.012385701242046965,0.012385701242046965,0.7777777777777778,0.0,951.5,540.9521697895295,0.5,0.8473896322072317,1.0,0.4883475411383536,0.7012780518004728,0.06772530681441527,210.0628002257293,0.00838914830142887,-0.09535421260850747,0.04530393312379747,1.3519308911010337,0.7465960450789444,0.7695549338389428,0.18878865045143875,0.04165641570961863,0.4883475411383536,4.564359605490866,9.336972776416726,0.01815680849508808,7.113421470358028e-10,1.996005882555251,0.0,False,False,False,False,0.6666666666666669,0.6666666666666669,-0.09523809523809526,0.00017679216987193612,0.03873666795889863
synthetic_niah_108,niah_single_1,physical_replication,fixed_tau_old_core,32,64,32,26,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0009923993359592406,0.0009923993359592406,0.6,0.0,963.5,547.8733886583651,1.0,0.6486081022370407,1.0,0.7391471413860531,0.5286119799534676,0.029324921011832455,149.93080446551915,0.025801084577638356,-0.1320596203508678,0.09592831482284961,2.2267396068368726,0.5641183234432402,0.5891453420411843,0.35139189776296004,0.05946276019585585,0.7391471413860531,2.4563562480273227,6.5798910355501965,0.010748223028717177,1.6791848002378433e-06,1.9806322663837341,0.0,False,False,False,False,-0.261904761904762,-0.261904761904762,0.9047619047619048,0.0076581277167004054,0.012336694411362339
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,32,0,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.946482220924092e-05,6.946482220924092e-05,1.0,0.0,938.0,533.1660154210881,0.0,1.0,1.0,0.0,0.3685294354869938,0.0,0.0,0.0,0.29848908270567104,0.21360103044297826,2.0377988067538357,0.5138871464087515,0.000688262477282031,0.9842844694594667,0.015027268063251291,0.0,1.5678754055598145,0.43829210392115914,0.08079578376611204,2.999344117583385e-05,1.414213562373095,0.0,False,False,False,False,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.03731171358206463,0.03731171358206463
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,33,1,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1458626484502314e-06,1.1458626484502314e-06,0.9844961240310077,0.0,938.75,533.5985733676581,0.03125,0.5634578149042518,1.0,0.9360591964554226,0.2681000269180982,0.10946319195293032,24.71925949722465,0.9666797287315089,0.1663694097264796,0.3015102190382015,2.1199323618999664,0.4365421850957484,0.0004764328554876809,0.9903942966610892,0.009129270483423392,0.9360591964554226,1.2292957521904635,0.29406976846786115,0.0711347250001351,1.2694812659166332e-06,1.456515004211414,0.0,False,False,False,False,-0.4523809523809524,-0.4523809523809524,-0.30952380952380953,0.4050285478586447,0.83845740005346
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,34,2,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.900610086200382e-05,2.900610086200382e-05,0.9692307692307692,0.0,939.5,534.0311320513065,0.0625,0.3416851337427538,1.0,1.4109729908644393,0.3652711949728682,0.14047738973926246,25.39338421941692,0.1681844522277538,0.2942846210128421,0.20996784249918138,2.127996498662058,0.5117930306150572,0.0009749845851529615,0.9811522618047381,0.01787275361010901,1.4109729908644393,2.1079715159996866,0.3407254281020422,0.09524785609807597,2.2607745721162943e-05,1.5320646925708528,0.0,False,False,False,False,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.23014747893737164,0.23014747893737164
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,36,4,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4302670068405018e-05,1.4302670068405018e-05,0.9393939393939394,0.0,941.0,534.8962516226861,0.125,0.4706018973167922,1.0,1.3591474431261747,0.28965898828121384,0.31532336036625597,15.267726643753926,1.616804230491732,0.2896369801694845,0.2885926965233437,2.815305781148191,0.3569962807657774,0.0009813769565685552,0.9316259606247246,0.06739266241870667,1.3591474431261747,1.0731243725114317,0.15270643615910184,0.08076844071875446,4.04218384632331e-06,1.532064692570853,0.0,False,False,False,False,-0.3571428571428572,-0.3571428571428572,-0.3571428571428572,0.12391311382894452,0.12391311382894452
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,40,8,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4157266543523357e-05,1.4157266543523357e-05,0.8823529411764706,0.0,944.0,536.6264995320302,0.25,0.3471476676472216,1.0,1.5530715748301054,0.23644141983371886,0.2935844922545256,16.124748109752957,1.616804230491732,0.2896369801694845,0.2885926965233437,2.804990777280497,0.3541423412804195,0.0010261284817046227,0.9334765446879475,0.06549732683034791,1.5530715748301054,1.1362870058350598,0.3020647332751498,0.0828905394926235,7.21990380917629e-06,1.4280242967809769,0.0,False,False,False,False,0.261904761904762,0.261904761904762,0.3333333333333334,0.27422034018120367,0.27422034018120367
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,48,16,0,7,7,7,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1918398668037686e-05,1.1918398668037686e-05,0.7777777777777778,0.0,950.0,540.0870300238657,0.5,0.1956879029596178,1.0,1.675765716799043,0.14260736409343547,0.17144515273575145,19.606761226033065,1.243502583242705,0.1673773919770967,0.34849476006220326,2.6895265111528666,0.3301960609182551,0.002108242089315306,0.9653560801431296,0.03253567776755504,1.675765716799043,2.0628922443561546,0.42938215573882976,0.12830170604886862,4.134422305467036e-05,1.754878755531962,0.0,False,False,False,False,0.0,0.0,0.3333333333333334,0.08779031432767612,0.08779031432767612
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,64,32,0,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.7137566548207214e-06,2.7137566548207214e-06,0.6,0.0,962.0,547.0082266291797,1.0,0.017926710480057877,1.0,1.9752152594857968,0.40825434976405,0.0036567648590587827,21.68708607680566,0.11707521829300632,0.12817581225883165,0.20616199033046964,2.0678018328595984,0.5171366874127167,0.0008163424739899692,0.9820732895199421,0.017110368006067907,1.9752152594857968,1.9079594017535253,0.14347318050479285,0.09796277159029254,2.4249899099182534e-07,1.414213562373095,0.0,False,False,False,False,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.06850998517816206,0.06850998517816206
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,32,0,14,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.7817534483473424e-06,3.7817534483473424e-06,1.0,0.0,938.0,533.1660154210881,0.0,1.0,1.0,0.0,0.577356643228756,0.0,0.0,0.0,-0.0688050805656413,0.06965619020675633,1.738885093754937,0.6359079794997466,0.6362433769662112,0.34518939701851686,0.01856722601527164,0.0,0.3312638278915999,3.4574176978029874,0.006372382554813658,7.338098039045814e-07,1.9809590274959301,0.0,False,False,False,False,-0.9761904761904763,-0.9761904761904763,1.0,1.0,0.0
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,33,1,14,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.000658456911934e-06,1.000658456911934e-06,0.9844961240310077,0.0,938.75,533.5985733676581,0.03125,0.9386994951733282,1.0,0.3430675968412218,0.655954932884576,0.016685840189841677,45.26120659103252,0.005327541779101445,-0.05542221351544637,0.05959914785151573,1.4025485854448299,0.7172554377112476,0.7185185919151643,0.2604403301340127,0.021041077950822804,0.3430675968412218,0.11924441926927666,1.4876176464718356,0.002256207880957913,3.781698018640644e-09,1.0634985010084885,0.0,False,False,False,False,0.14285714285714288,0.14285714285714288,0.4047619047619048,0.001605860757252627,0.001605860757252627
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,34,2,14,4,4,4,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.1581597487420726e-05,3.1581597487420726e-05,0.9692307692307692,0.0,939.5,534.0311320513065,0.0625,0.9002043047165837,1.0,0.3567264492323946,0.6217789570749441,0.028679630222421728,47.55183425741217,0.0045156041470712375,-0.06819832485619703,0.0707308301040298,1.5180639256986104,0.6942969523464882,0.6956843321468323,0.28281753130082327,0.021498136552344123,0.3567264492323946,0.1779603356767988,1.1067357705338292,0.003327904846622177,6.961175332841321e-08,0.8165729272635165,0.0,False,False,False,False,0.09523809523809526,0.09523809523809526,0.023809523809523815,0.08302174415220082,1.0
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,36,4,14,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.942852219258828e-05,7.942852219258828e-05,0.9393939393939394,0.0,941.0,534.8962516226861,0.125,0.8569802310484677,1.0,0.37679147230255383,0.6019662210591884,0.043973593601252525,41.422839895790034,0.022439906844446012,-0.06042169266118678,0.06291438089707715,1.673996208756697,0.6448608425278232,0.6451721919499878,0.3457393611934143,0.009088446856597833,0.37679147230255383,0.0947313213467042,1.3190570661197425,0.0019061256738881474,2.3613355255355647e-07,0.6882846449752307,0.0,False,False,False,False,0.2380952380952381,0.2380952380952381,0.1666666666666667,1.0,1.0
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,40,8,14,0,0,0,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.6175033729667577e-05,2.6175033729667577e-05,0.8823529411764706,0.0,944.0,536.6264995320302,0.25,0.7111325515706661,1.0,0.5846443908299572,0.5485850515127959,0.004913555399238048,44.57373449101777,0.016328656999545155,-0.042359142294622516,0.06625538895706547,1.7114944148135411,0.6213174714538974,0.6217824335095331,0.36758825548280455,0.010629311007662198,0.5846443908299572,0.19532740464059772,0.8028661222232495,0.0037390588358320732,2.38457562846769e-07,0.8986916234051909,0.0,False,False,False,False,0.0,0.0,0.0,0.00286683125450899,1.0
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,48,16,14,3,3,3,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0013694035324945987,0.0013694035324945987,0.7777777777777778,0.0,950.0,540.0870300238657,0.5,0.837813560231412,1.0,0.5288916281363365,0.4542417590277352,0.1091199901509532,48.31320557500551,0.05678403091582855,-0.08244494416672564,0.08251881499415631,2.1213826291440583,0.5323432576066351,0.5327309766896797,0.43030490803708266,0.03696411527323764,0.5288916281363365,0.6021146601625796,2.8512888682330453,0.01300133088913367,6.776258038796037e-08,2.082693893025847,0.0,False,False,False,False,-0.5476190476190477,-0.5476190476190477,0.5000000000000001,0.18212902448744558,5.036291881499113e-05
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,64,32,14,5,5,5,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00019205171849537945,0.00019205171849537945,0.6,0.0,962.0,547.0082266291797,1.0,0.7042410354810381,1.0,0.719717814594818,0.6348770623390718,0.1505834247236931,59.36079681084583,0.05100267285564886,-0.08557754415986911,0.07705170007625528,1.4959939047600743,0.6994435645032129,0.7002001526299092,0.2957589645189618,0.004040882851128877,0.719717814594818,0.1956261782445882,1.2852102743284393,0.003270669652907811,3.98759810836675e-07,1.4861939752705664,0.0,False,False,False,False,-0.38095238095238104,-0.38095238095238104,0.30952380952380953,1.0,0.06850998517816206
synthetic_niah_109,niah_single_1,physical_replication,fixed_tau_old_core,32,32,0,26,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0001859133591623468,0.0001859133591623468,1.0,0.0,938.0,533.1660154210881,0.0,1.0000000000000002,1.0,0.0,0.4414176739368535,0.0,0.0,0.0,-0.14156224300140127,0.0985368559049162,2.087450451071605,0.5091039639071957,0.5223221930966381,0.4448929543739461,0.03278485252941571,0.0,1.193048820454945,5.392608038276724,0.00480281248167574,3.537083310477459e-07,1.991740990903156,0.0,False,False,False,False,-0.6904761904761906,-0.6904761904761906,0.9047619047619048,1.0,0.0
