sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,boundary,candidate_id,candidate_source,current_mask_hash,tau_mask_hash,mask_changed,controlled_exact_kl,action_only_risk,action_u_norm,action_r_norm,candidate_retained_attention_mass,adjacent_method,risk_all_old,risk_update_g,risk_update_f,risk_update_path,risk_update_gf,risk_update_gp,risk_update_fp,risk_full_fresh,risk_path_q1_only,risk_path_q3_only,risk_single_midpoint,physical_exact_kl,physical_boundary_effect_norm,physical_position_overlap
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_00_attention_only,attention_only,c586ebc29bb0e6507484e163d09b52cda15517ec88f727a6d98b48ada642a54e,8e279c30c0f9f63ce3d4b87228045832d832ddaec21f29ff07c46ed98d95654e,True,0.00012015030187307116,1.740978410163835e-05,0.8448504155129205,1.7210564823473953,0.992441544570245,mx.vjp_of_vjp,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,7.740140262175142e-05,0.11469936679798973,0.5317204882105053,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_01_aov,aov,d3da437120e693fb72d87f24683909fa9e6af22335121ca3e83596ae840a8f48,d3659b8356aa7fdc4efa03657686b76abd47f90be37a954487af589c0c37a8dc,True,0.00015280738093565967,2.545712644429883e-05,0.8578900275710064,1.7405036340326894,0.9922308477932122,mx.vjp_of_vjp,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.0001098144187063308,0.11769051426913452,0.5098825189867804,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_02_aor,aor,1c32ec659ccd9984ceb4b0d21f41a7fd6212db65ebf04ad7d47d2150f46ee122,177f254e06d1beae8e64747f6994a92fbc2beb82664294fb62004f1a70c56782,True,0.00016073266370668658,2.8644411526278135e-05,0.8717269778071643,1.7949201578264435,0.9921977495343858,mx.vjp_of_vjp,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.00011784311430722538,0.08960076928256419,0.5077244400400325,0.24271844660194175
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_03_v_ridge,v_ridge,0565a5664d28f790f814ef8648593a47778b880771f742b759c0d4957444babb,84d4b7c9fce99c43babcbca4bfe24eb59c560abed7fcf0164e52ab20ac6c324b,True,0.00017089275686642198,3.0261926683261736e-05,0.8213814640463555,1.6492996338307366,0.9939572601703266,mx.vjp_of_vjp,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,0.00012784090521941816,1.6600105738829345,0.4904721469434944,0.26108374384236455
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_04_snapkv,snapkv,f177214267f053bb4140c46b844ed95bef4fd91b8aa793c090ddcb989e4cfe90,26c49e18d8dfc03334fe1da6efb4c80a09036768cffa310b762bf17186bdea86,True,0.00013724652428495648,2.0027351417351253e-05,0.8141437969919514,1.6386423561472967,0.9954606030116557,mx.vjp_of_vjp,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,9.440010169372618e-05,0.9985551560487832,0.7873216808351717,0.3333333333333333
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_05_old_stale_core,old_stale_core,e5e6eccda98c9b872e40a038f044f397ddefbbfce46b64142fb47fc45f8de963,338379531131ca97ce490a6f3953eb0a8bafa6b585930d893728c27c9a17b877,True,0.0001604001946252418,2.7851146507180284e-05,0.8478822096774379,1.6859573498141684,0.9926391528707679,mx.vjp_of_vjp,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.00011770844195319113,0.7144086523860719,0.0,1.0
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_06_fresh_core,fresh_core,cb7706b5022c44fd12742ce3ce6007d2c55d25857ad07cdf10ed9300f738c34f,2e8f5857705b4b83b596c3e3f1bbc23ef492c113267f3a6ebabe0902b44fb9a2,True,0.00010420130291045827,1.4796589020280628e-05,0.48871789360506973,0.9166008529842574,0.991976305934551,mx.vjp_of_vjp,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,6.149465795572081e-05,0.8702774209809839,1.2486191764544834,0.16363636363636364
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,36,4,0,1,selector_07_random_reference,random_reference,4dcec51dcb5116204564cb46625bd7d84b0d716b9f6c0988284922dea96a9c51,9e6d39327827929e85dfb5e62619c835932b33722856bb1b68bb7ff246122b8a,True,0.00018123686367076933,3.417117778383423e-05,0.7644617572224605,1.5928388811556684,0.9930017988055048,mx.vjp_of_vjp,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.00013817660375675764,0.15246387919006432,0.6142349336971585,0.19069767441860466
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_00_attention_only,attention_only,2187542b70c45a47da143180e3e588685fb99168471ef7e95bbabe84aeb88b5c,8e279c30c0f9f63ce3d4b87228045832d832ddaec21f29ff07c46ed98d95654e,True,0.0009051667737886647,0.00015272817539432494,0.7882533009328201,1.5631769508221842,0.9911208396510931,mx.vjp_of_vjp,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,0.0007408849399482148,1.6917679879794252,0.4046804647699939,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_01_aov,aov,d72525b6f54df8714fec69761fa3857958d713ff4613aca51e853a40b8cafff4,d3659b8356aa7fdc4efa03657686b76abd47f90be37a954487af589c0c37a8dc,True,0.0010003034326799523,0.00018122787305034714,0.8184679693573592,1.6336526756703946,0.9912194330114423,mx.vjp_of_vjp,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,0.0008361076501531416,1.5915739845299048,0.37535710282824025,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_02_aor,aor,f599187c33dc5fcb528b632f3e8f15895f5834254a63df249a334c10cb10f0cf,177f254e06d1beae8e64747f6994a92fbc2beb82664294fb62004f1a70c56782,True,0.001021028574039906,0.0001883308265777069,0.8307445860161031,1.6585166950560564,0.9914860812127626,mx.vjp_of_vjp,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,0.0008576379685028992,1.6277473317642421,0.3572267281580771,0.24271844660194175
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_03_v_ridge,v_ridge,8ce4d8a198b453c2de9a34ef4680aba5a9c09b271caab7ebaf6df415f83dda39,84d4b7c9fce99c43babcbca4bfe24eb59c560abed7fcf0164e52ab20ac6c324b,True,0.0010081715574877088,0.00020812924750265125,0.8233237814607273,1.5318801490233838,0.9926611276798305,mx.vjp_of_vjp,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.0008437565655177847,0.4615313638326909,0.3628004917393057,0.26108374384236455
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_04_snapkv,snapkv,5fcb83e2cf80b29fdd02746b08c3d446e05300fd2752f6f704c81b0ab7d8eae8,26c49e18d8dfc03334fe1da6efb4c80a09036768cffa310b762bf17186bdea86,True,0.000994476463697895,0.0001729316279020342,0.8271109220574141,1.6356185101531422,0.99425951406855,mx.vjp_of_vjp,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.0008306222895642782,0.739968488947371,0.4691470581367947,0.3333333333333333
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_05_old_stale_core,old_stale_core,63b7d913c2e7d3067ad44c763154f18f76f0696240dcf6d02eecfa581648ff7f,338379531131ca97ce490a6f3953eb0a8bafa6b585930d893728c27c9a17b877,True,0.0008515233884584936,0.0001355259084824371,0.8099506248575925,1.5886313810977521,0.9913921218100104,mx.vjp_of_vjp,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.0006869037097825774,0.6478567544139752,0.0,1.0
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_06_fresh_core,fresh_core,4c4c381c0b3871fc38097e0089f79cc3feb3fc31591b95e75c320e0d41b648bc,2e8f5857705b4b83b596c3e3f1bbc23ef492c113267f3a6ebabe0902b44fb9a2,True,0.0004152169544497794,3.4992587919763186e-05,0.44968112179072206,0.858895901934676,0.9907033267566736,mx.vjp_of_vjp,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.00024863507828111437,0.46843973197302236,0.8466819545687521,0.16363636363636364
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,40,8,0,1,selector_07_random_reference,random_reference,77dfa3d3d0a9399e96eb434556a4e255d18ad53842b9114a32f5270c5e8ce11a,9e6d39327827929e85dfb5e62619c835932b33722856bb1b68bb7ff246122b8a,True,0.0010619355517326769,0.00019125784227697258,0.7729056274561057,1.5799408026385566,0.9918518377751024,mx.vjp_of_vjp,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.0008978619483872099,0.2677789594246479,0.357431159095661,0.19069767441860466
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_00_attention_only,attention_only,d07648db40666dab1d35189b5f839c500f4c7c5ddc94258686da6737e3ef4a87,8e279c30c0f9f63ce3d4b87228045832d832ddaec21f29ff07c46ed98d95654e,True,1.5901991481389417e-08,4.646901753452601e-09,0.5011000141001756,0.8276288562059545,0.9944001471524846,mx.vjp_of_vjp,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,1.1707774828458966e-08,0.002891754513284213,0.2539274316933436,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_01_aov,aov,31c0ff70a5d6f2f170dee848b67a9feded5f1672f2cd5d4e7f86518aebaaa8c5,d3659b8356aa7fdc4efa03657686b76abd47f90be37a954487af589c0c37a8dc,True,1.7889859290601574e-08,5.915174525465815e-09,0.520993945217122,0.862591744669829,0.9944864873584358,mx.vjp_of_vjp,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,1.3684503952803613e-08,0.003588443088110414,0.24785660711571164,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_02_aor,aor,0f0a41848620f568a5a5d6ec37ea7716ef93df48cf500c618b8a42b7d533e7e6,177f254e06d1beae8e64747f6994a92fbc2beb82664294fb62004f1a70c56782,True,1.845204816982124e-08,6.588839728058356e-09,0.5334629510281768,0.8814561207337406,0.994524076539486,mx.vjp_of_vjp,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,1.4207132520029426e-08,0.0035439303253923067,0.23795668773229703,0.24271844660194175
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_03_v_ridge,v_ridge,6292591d7d44506bb43ce7c0e7881822a9985b4893d31985e7b7a8b5340e6c64,84d4b7c9fce99c43babcbca4bfe24eb59c560abed7fcf0164e52ab20ac6c324b,True,1.623676611703339e-08,6.121098404692727e-09,0.5773924042328678,0.9596065632841347,0.9951916297662382,mx.vjp_of_vjp,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,1.2033920189406384e-08,0.006222072946192805,0.19882109971897086,0.26108374384236455
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_04_snapkv,snapkv,5b201448c8247b92746ce99407c43b6beba56e9b6c62c53ecc42fca1e5ecd31c,26c49e18d8dfc03334fe1da6efb4c80a09036768cffa310b762bf17186bdea86,True,2.00129176123995e-08,7.50197298205531e-09,0.6180238278374637,1.022444832602866,0.9961744864735798,mx.vjp_of_vjp,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,1.58146564336825e-08,9.736872397051257e-05,0.42507011165277186,0.3333333333333333
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_05_old_stale_core,old_stale_core,a6c0f893f503d1a0295585813a84d43c4173fc497d37dac2edc175ddfaaa5f40,338379531131ca97ce490a6f3953eb0a8bafa6b585930d893728c27c9a17b877,True,2.417721214849191e-08,1.0021903688844721e-08,0.5567622729381132,0.9374716648138128,0.9943137567362155,mx.vjp_of_vjp,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,2.0008730979993917e-08,0.002687305193286204,0.0,1.0
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_06_fresh_core,fresh_core,c0806487a950fab795ec15923d44003804558cec47b784c5befb3bf2d866aae1,2e8f5857705b4b83b596c3e3f1bbc23ef492c113267f3a6ebabe0902b44fb9a2,True,1.23016134647917e-08,2.7294409282225074e-09,0.3205024455883154,0.5127184683107473,0.9939804179853335,mx.vjp_of_vjp,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,8.092512214184356e-09,0.0018858633171980213,0.5268338517379857,0.16363636363636364
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,48,16,0,1,selector_07_random_reference,random_reference,c93ac7592bee3149379c400f905faaace238722b5927b299f87176a6bdd31beb,9e6d39327827929e85dfb5e62619c835932b33722856bb1b68bb7ff246122b8a,True,1.496512191614127e-08,3.931974181246145e-09,0.5132343737209419,0.8178816266997778,0.99437853548483,mx.vjp_of_vjp,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,1.07723427709792e-08,0.002425655716037094,0.18320914894323387,0.19069767441860466
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_00_attention_only,attention_only,29a7394379946f5528fa682ab3f1b128560b85d170d149519bf3fb728248f8a2,8e279c30c0f9f63ce3d4b87228045832d832ddaec21f29ff07c46ed98d95654e,True,0.0001032737314077656,2.0503054937824767e-05,0.651629616634359,1.2117423362618167,0.9924562453415121,mx.vjp_of_vjp,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,6.414314974644941e-05,0.33169936639877445,0.30586423669479823,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_01_aov,aov,fcfa9f013b3b9105c41f46ec765471c256893606f73f0416494fba43e9149c04,d3659b8356aa7fdc4efa03657686b76abd47f90be37a954487af589c0c37a8dc,True,0.00012533829474443091,3.023528335259232e-05,0.7200112702121613,1.387815565389118,0.9924562453415121,mx.vjp_of_vjp,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,8.61305396803858e-05,0.36457237594493186,0.289717939472659,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_02_aor,aor,dcb0a378d2c0dc92bdf9fce498d1e56077fcc39e95d706b74b5405d0d2beec45,177f254e06d1beae8e64747f6994a92fbc2beb82664294fb62004f1a70c56782,True,0.0001229680280038501,2.8805619475280384e-05,0.7185346871411213,1.3779773294152207,0.991900899098241,mx.vjp_of_vjp,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,8.38190421880428e-05,0.3487930768034635,0.2929003586709193,0.24271844660194175
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_03_v_ridge,v_ridge,4ad6758c27839fecbe3aa0976bf297d21b24b68386653a211a943539f801aa53,84d4b7c9fce99c43babcbca4bfe24eb59c560abed7fcf0164e52ab20ac6c324b,True,0.00011145108576345758,2.4187105933673767e-05,0.7998700027174019,1.5020701879882643,0.9935008273221806,mx.vjp_of_vjp,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,7.229863154850768e-05,0.43648051789559994,0.250984296959482,0.26108374384236455
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_04_snapkv,snapkv,5b417837ae83159b532a7d6d6e00a95cdcd26f1e50ec3de623344aa41c88805e,26c49e18d8dfc03334fe1da6efb4c80a09036768cffa310b762bf17186bdea86,True,0.00014301365084562674,4.061007764311882e-05,0.6734501700996549,1.2356172748201342,0.9950366917474238,mx.vjp_of_vjp,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.00010376564704217325,0.6384531845012192,0.4105099436960168,0.3333333333333333
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_05_old_stale_core,old_stale_core,e49fae9478825b54d807bafad174f310cfd89ff9153a30ef75ff03a6ae55fcb3,338379531131ca97ce490a6f3953eb0a8bafa6b585930d893728c27c9a17b877,True,0.00012580555350339773,3.3319995958376633e-05,0.6812976595883056,1.3107793454691554,0.9927828465152181,mx.vjp_of_vjp,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,8.6533910484066e-05,0.36837311274983175,0.0,1.0
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_06_fresh_core,fresh_core,4040225e8913ba8eb546710e302ea9c0af4eed895a76e1aebd0624f3aa3144a3,2e8f5857705b4b83b596c3e3f1bbc23ef492c113267f3a6ebabe0902b44fb9a2,True,7.449986700789799e-05,7.842923926781567e-06,0.4622474311891776,0.8327034329215245,0.991900899098241,mx.vjp_of_vjp,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,3.534565251020663e-05,0.40157556819543977,0.6630313968576946,0.16363636363636364
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,64,32,0,1,selector_07_random_reference,random_reference,b49060676d836cf778785faa8c99f3cbf54890e2bc2fb773cc4ad6acce721c18,9e6d39327827929e85dfb5e62619c835932b33722856bb1b68bb7ff246122b8a,True,0.0001367651716808365,3.744466340021721e-05,0.765600009584902,1.486662485590223,0.9923157848491203,mx.vjp_of_vjp,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,9.750873279181605e-05,0.4076268556583782,0.23045184688072248,0.19069767441860466
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_00_attention_only,attention_only,8e279c30c0f9f63ce3d4b87228045832d832ddaec21f29ff07c46ed98d95654e,8e279c30c0f9f63ce3d4b87228045832d832ddaec21f29ff07c46ed98d95654e,False,0.06134799532000713,6.460682514493821e-07,2.4322602457191307,2.2410372281155935,0.9178193323928615,mx.vjp_of_vjp,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0034768009338926624,0.0003749427526905303,15.688536692099737,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_01_aov,aov,d3659b8356aa7fdc4efa03657686b76abd47f90be37a954487af589c0c37a8dc,d3659b8356aa7fdc4efa03657686b76abd47f90be37a954487af589c0c37a8dc,False,0.06287799103706544,0.0001725432517625607,2.3336545589939637,2.137292738076541,0.9170331370509325,mx.vjp_of_vjp,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.005007659438013156,0.0010352893632395296,15.980546486051217,0.23076923076923078
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_02_aor,aor,177f254e06d1beae8e64747f6994a92fbc2beb82664294fb62004f1a70c56782,177f254e06d1beae8e64747f6994a92fbc2beb82664294fb62004f1a70c56782,False,0.06336692359014486,0.00017161661785327102,2.4177295194555066,2.1835439299070214,0.9228457889859786,mx.vjp_of_vjp,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.005498672042728874,0.0006877472781867972,15.760178807732109,0.24271844660194175
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_03_v_ridge,v_ridge,84d4b7c9fce99c43babcbca4bfe24eb59c560abed7fcf0164e52ab20ac6c324b,84d4b7c9fce99c43babcbca4bfe24eb59c560abed7fcf0164e52ab20ac6c324b,False,0.11840562285221419,0.030293890334833505,7.800220295027895,8.45259671551254,0.6936358930533152,mx.vjp_of_vjp,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06318695035000182,0.06697584007137723,21.727345979191433,0.26108374384236455
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_04_snapkv,snapkv,26c49e18d8dfc03334fe1da6efb4c80a09036768cffa310b762bf17186bdea86,26c49e18d8dfc03334fe1da6efb4c80a09036768cffa310b762bf17186bdea86,False,0.07245772523831787,0.004865661718345375,5.164518664577083,5.159423753517882,0.6891466278544618,mx.vjp_of_vjp,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.014669604337876884,0.0089667864232061,13.850216964903078,0.3333333333333333
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_05_old_stale_core,old_stale_core,338379531131ca97ce490a6f3953eb0a8bafa6b585930d893728c27c9a17b877,338379531131ca97ce490a6f3953eb0a8bafa6b585930d893728c27c9a17b877,False,0.11078486523551681,0.02196640609781721,7.53717068038607,7.8182348071747425,1.0,mx.vjp_of_vjp,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.05447152898452756,0.060852113433000656,0.0,1.0
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_06_fresh_core,fresh_core,2e8f5857705b4b83b596c3e3f1bbc23ef492c113267f3a6ebabe0902b44fb9a2,2e8f5857705b4b83b596c3e3f1bbc23ef492c113267f3a6ebabe0902b44fb9a2,False,0.11760547304409276,0.037174456049989264,7.987221590279051,8.457124963435664,0.6881789789514883,mx.vjp_of_vjp,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.06216910924073142,0.002581250248335897,19.777839746488013,0.16363636363636364
gov_report:109,gov_report,physical_replication,fixed_tau_old_core,32,32,0,14,15,selector_07_random_reference,random_reference,9e6d39327827929e85dfb5e62619c835932b33722856bb1b68bb7ff246122b8a,9e6d39327827929e85dfb5e62619c835932b33722856bb1b68bb7ff246122b8a,False,0.11731972087101773,0.015511325055788621,6.2727207845072455,6.439109695932204,0.692586071397063,mx.vjp_of_vjp,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.06157613593566114,0.0376876927196378,16.323401510022393,0.19069767441860466
