sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,boundary,candidate_id,candidate_source,current_mask_hash,tau_mask_hash,mask_changed,controlled_exact_kl,action_only_risk,action_u_norm,action_r_norm,candidate_retained_attention_mass,adjacent_method,risk_all_old,risk_update_g,risk_update_f,risk_update_path,risk_update_gf,risk_update_gp,risk_update_fp,risk_full_fresh,risk_path_q1_only,risk_path_q3_only,risk_single_midpoint
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_04_snapkv,snapkv,afbaf2363e99a23d88d5ac073797a0b5842d657ad22157f439e5e81fa4ef8234,8aefbcbc9e823561500236d61acfbd0795b287a21b2946968f67f6cc0b101387,True,1.5756783871726226e-05,6.1930226709667815e-06,0.7380083113582042,1.1010239846458243,0.9974530862169559,mx.vjp_of_vjp,3.6563497984225526e-06,3.0111190147072004e-05,2.0218309752027523e-05,7.202921716487762e-07,4.6673150100676976e-05,7.358414867481322e-06,-1.2910756761373624e-06,5.347047019695183e-06,1.7439197778582028e-06,1.6971508292057645e-06,7.271304941596366e-07
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_05_old_stale_core,old_stale_core,84cea427acccc7f68fa6afc0d6ddc0143f159651b2b676421a10f6c9cd622ed1,45ecbac8f323add3b4ebcea24ac3062bf4c7306a144413650d725508105a4274,True,1.9365843488195443e-05,8.397691544729795e-06,0.736802795668761,1.0872057850149328,0.9958012318780869,mx.vjp_of_vjp,3.7091861048682143e-06,3.4715609825078214e-05,2.798853143490233e-05,1.2884351113278062e-06,5.899495515511233e-05,1.0940944435844187e-05,-6.502170051489595e-07,9.002292319367422e-06,2.0237149006754152e-06,2.0272555057900216e-06,1.2996945706062181e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_06_fresh_core,fresh_core,e81e10a8b5e217b0e592996e33532bb18c0bff1bb54babf7e5998daa384f04d4,3c85abe5d51b0f91536457d4a054aa65f9d6d8d0941c9e2ee84f52deb05e1388,True,8.52425512116073e-06,3.17626796914589e-07,0.3670330681922949,0.5476677136977014,0.9908223612307063,mx.vjp_of_vjp,1.7021861509830645e-06,1.188783608383961e-05,4.205814708212427e-06,-1.4270298262567988e-08,1.4391464641068972e-05,-1.1265637092505535e-06,-7.453991020079855e-07,-1.857692512995971e-06,6.024904047937972e-07,5.788447785651417e-07,-1.4280611433769899e-08
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_07_random_reference,random_reference,883722cf6ba1dbff239962108e977d4b353d2d74c14f283ac558f9bdaa4f6cf3,94489d4366c17f1b6dc9fcfaa60610ad4093b435df5daaeec9b1927e070a0a7d,True,1.6541621336681016e-05,5.87398992629222e-06,0.7015443058436249,1.0478659662048224,0.9915187332601798,mx.vjp_of_vjp,2.7017180408002192e-06,4.057595917760707e-05,3.943997504310361e-05,9.251199874311466e-07,7.731421617991047e-05,8.300517719686524e-06,-1.1633736254857337e-06,6.212024106769645e-06,1.445774031759385e-06,1.3796803742716543e-06,9.283048023436662e-07
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_00_attention_only,attention_only,cf12992928143d95f7d577344f79f80eaa6e603e51dc48df6db0046d2fd9c351,a9b8aa9031a99d4c2dc6edec24a43c7d0bdfc2a8564d30cc44b610c6f598c9ec,True,0.0003431358987744332,1.7846626916334497e-05,0.9021723035358722,1.6228694836005306,0.9907689000595484,mx.vjp_of_vjp,1.1883853801026842e-05,6.796116998509349e-05,5.840910642975274e-06,9.5385469687233e-06,6.191822682704192e-05,0.00012976001331922672,1.710157980460702e-05,0.00013732304615511045,5.9718293091931435e-06,3.623179068532808e-06,9.774730954254127e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_01_aov,aov,4d07efe887e2d2d156b0c58caf89f50d31abd601b6aea28bbe931ff16ab04266,f58c44b6ba906b7b8cd66a8434cf3aaf93da022c0cc3ca3499e4053f7b01b6f2,True,0.00037961376230452826,2.6819305173839397e-05,0.9341624542673368,1.6945723001829227,0.9909731241776486,mx.vjp_of_vjp,1.04982311687615e-05,7.104911310944561e-05,6.552576677887998e-06,1.0263702087650619e-05,6.71034586185721e-05,0.0001572354466893806,2.6234550067145983e-05,0.00017320629466887594,5.655716166687459e-06,3.042403595202114e-06,1.0545965596007352e-05
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_02_aor,aor,fe800c64a929582901514397c3d6f0ea54fce04b25ba450167bb005e78db1cac,d6bd6090e52b67cfa09471a7d72e90e392fc0a2c01083f5efcc6b5cfc751c28f,True,0.00037478019350106864,2.5532013639229823e-05,0.9354757642403563,1.695959135362919,0.9901631668151821,mx.vjp_of_vjp,1.0445589975070819e-05,7.027935184773244e-05,6.443755306717904e-06,1.0263408121761277e-05,6.627751717937952e-05,0.0001536856256180145,2.493681295792836e-05,0.00016835903045418158,5.698910855389559e-06,3.063731783288209e-06,1.0537631716795469e-05
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_03_v_ridge,v_ridge,114054cdaad616e2c05305daa7a29d96e1d4dfd30687df79be8dadd2bbce488b,bf0542a970773efbe6686ce07f4936032a9753395430c416abac40f80a6023df,True,0.0007520204545532906,0.00016195548938745315,0.8674015002696325,1.3583162628726488,0.9871585726079237,mx.vjp_of_vjp,1.48056885926527e-05,8.548194169101835e-06,2.4325383162362e-06,1.0855207913317703e-05,-3.824956107314666e-06,0.0003793523462647872,0.00017570812614340462,0.0005442052644948741,3.848434575871946e-06,3.361946617487138e-06,1.1000398971909021e-05
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_04_snapkv,snapkv,5682fefdf1ca5f7529f60d414c23f1c0673d57d7b2fbb85c8ab5251665c41f1d,8aefbcbc9e823561500236d61acfbd0795b287a21b2946968f67f6cc0b101387,True,0.0007907479660636061,0.00016270573097341848,0.9247454798535147,1.4601916332643479,0.9970763710294877,mx.vjp_of_vjp,1.5575397220657238e-05,4.279560606133134e-05,3.3332642058871116e-06,7.2637907892637205e-06,3.0553473046561216e-05,0.00039533856981784944,0.00019295929278860088,0.0005810340718171866,2.9159235512243925e-06,2.1062043493057787e-06,7.287541213749094e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_05_old_stale_core,old_stale_core,c4e406f0e4fbc86fb955f72351c01dd77f0aa0b062ac86c94d7876464cf02106,45ecbac8f323add3b4ebcea24ac3062bf4c7306a144413650d725508105a4274,True,0.0003720985615208375,2.5610899589071113e-05,1.002107526603476,1.79029360205316,0.9914628367944578,mx.vjp_of_vjp,1.243357142843127e-05,8.951295013742499e-05,1.0222664610817279e-05,1.0925591508575656e-05,8.7302043319811e-05,0.00015168268293685812,2.447410053489239e-05,0.00016523119196317485,6.400324254995668e-06,3.756087393246771e-06,1.1185569036531127e-05
