name,family,specification,auroc,auprc,order,feature_count,harmful_recall,refresh_coverage,missed_normalized_regret,missed_event_count,harmful_event_count,task_recall
or_compressed_sketch_l2_gt_0__retained_attention_mass_lt_1,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.9047619047619048,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__retained_attention_mass_lt_1,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}]}",0.6063528077141237,0.6049752845702201,2,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__selector_score_drift_gt_0.2092915,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__selector_score_drift_gt_0.2092915,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.5672149744753261,0.5644941763465989,2,2,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_compressed_sketch_l2_gt_0__layer_attention_summary_drift_gt_0.2092915,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.209291501628526}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__layer_attention_summary_drift_gt_0.2092915,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.209291501628526}]}",0.5672149744753261,0.5644941763465989,2,2,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_compressed_sketch_l2_gt_0__retained_attention_mass_lt_0.99076363,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__retained_attention_mass_lt_0.99076363,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}]}",0.6063528077141237,0.6049752845702202,2,2,0.975609756097561,0.8452380952380952,0.0056209054074956785,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_compressed_sketch_l2_gt_0__query_norm_drift_gt_0.011420776,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.011420775928880234}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__query_norm_drift_gt_0.011420776,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.011420775928880234}]}",0.6732841747022121,0.5770970326602302,2,2,0.975609756097561,0.7976190476190477,0.012617963270997947,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__token_age_mean_gt_673.25,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.6193987521270562,0.5724261348712787,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__token_age_mean_gt_673.25,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.6939875212705616,0.6580191341286273,2,2,0.975609756097561,0.8214285714285714,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__token_age_std_gt_380.5377,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.6440726035167329,0.6231105775116179,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__token_age_std_gt_380.5377,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.7007941009642654,0.645024572896829,2,2,0.975609756097561,0.8214285714285714,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.6114577424844015,0.5466130623025911,2,2,0.975609756097561,0.8452380952380952,0.013914671402319211,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_compressed_sketch_l2_gt_0__core_attention_mass_lt_0.44754478,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.6976744186046512,0.6584926492177813,1,2,1.0,0.9880952380952381,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__core_attention_mass_lt_0.44754478,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.6999432785025524,0.6328591291096352,2,2,0.975609756097561,0.8095238095238095,0.018261274194568224,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__sink_attention_mass_gt_0.00044956532,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}]}",0.6976744186046512,0.6584926492177813,1,2,1.0,0.9880952380952381,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__sink_attention_mass_gt_0.00044956532,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}]}",0.7027793533749291,0.6991572011983715,2,2,0.9512195121951219,0.8095238095238095,0.017338364355847694,2,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9130434782608695}"
or_compressed_sketch_l2_gt_0__core_attention_mass_lt_0.42391143,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__core_attention_mass_lt_0.42391143,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.6942711287577993,0.631019744199949,2,2,0.9512195121951219,0.7738095238095238,0.02258953183897988,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__selected_core_score_margin_gt_0.049871837,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.6976744186046512,0.6584926492177813,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__selected_core_score_margin_gt_0.049871837,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.7163925127623371,0.6950330605876303,2,2,0.9512195121951219,0.7976190476190477,0.02871850154685068,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__attention_entropy_lt_3.3301971,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.6976744186046512,0.6584926492177812,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__attention_entropy_lt_3.3301971,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.7158252977878616,0.7518774126455984,2,2,0.9512195121951219,0.8214285714285714,0.02984471679689463,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_0__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.6976744186046512,0.6584926492177813,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_0__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.6267725467952353,0.5715310126831843,2,2,0.9512195121951219,0.7976190476190477,0.03226570964626368,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__layer_attention_summary_drift_gt_0,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}]}",0.5533182076006806,0.5212086183371089,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__layer_attention_summary_drift_gt_0,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}]}",0.6772546795235395,0.6193734554244579,2,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__retained_attention_mass_lt_1,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}]}",0.6080544526375496,0.5464309940671341,1,2,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__retained_attention_mass_lt_1,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}]}",0.6562677254679524,0.6234952201363373,2,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__retained_attention_mass_lt_1,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}]}",0.6080544526375496,0.5464309940671341,1,2,1.0,0.9047619047619048,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__retained_attention_mass_lt_1,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 1.0}]}",0.6562677254679524,0.6234952201363373,2,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__selector_score_drift_gt_0.2092915,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.5527509926262053,0.5230222518580594,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__selector_score_drift_gt_0.2092915,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selector_score_drift"", ""threshold"": 0.209291501628526}]}",0.6704480998298356,0.6251347282667621,2,2,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_query_norm_drift_gt_0__layer_attention_summary_drift_gt_0.2092915,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.209291501628526}]}",0.5527509926262053,0.5230222518580594,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__layer_attention_summary_drift_gt_0.2092915,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.209291501628526}]}",0.6704480998298356,0.6251347282667621,2,2,0.975609756097561,0.8452380952380952,0.002757979149506719,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_query_norm_drift_gt_0__retained_attention_mass_lt_0.99076363,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}]}",0.6108905275099263,0.5477512886876817,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__retained_attention_mass_lt_0.99076363,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9907636262439227}]}",0.6511627906976745,0.6255455819401436,2,2,0.975609756097561,0.8452380952380952,0.0056209054074956785,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_query_norm_drift_gt_0__token_age_mean_gt_673.25,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.5879183210436755,0.5561954919832338,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__token_age_mean_gt_673.25,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_mean"", ""threshold"": 673.25}]}",0.6820760068065798,0.5856711696839586,2,2,0.975609756097561,0.8214285714285714,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__token_age_std_gt_380.5377,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.5867838910947248,0.5558788383785284,1,2,1.0,0.9642857142857143,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__token_age_std_gt_380.5377,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""token_age_std"", ""threshold"": 380.53769524187743}]}",0.6832104367555304,0.5875384081365629,2,2,0.975609756097561,0.8214285714285714,0.012684498852674916,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.6324446965399886,0.5571425447148927,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__compressed_residual_norm_drift_gt_0.0041327403,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_residual_norm_drift"", ""threshold"": 0.00413274031702119}]}",0.6653431650595576,0.5794546418745241,2,2,0.975609756097561,0.8452380952380952,0.013914671402319211,1,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9565217391304348}"
or_query_norm_drift_gt_0__core_attention_mass_lt_0.44754478,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.5694838343732275,0.5245531544560039,1,2,1.0,0.9880952380952381,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__core_attention_mass_lt_0.44754478,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.44754477996710235}]}",0.685195689166194,0.5979943077013694,2,2,0.975609756097561,0.8095238095238095,0.018261274194568224,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__compressed_sketch_l2_gt_16.216309,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}]}",0.6982416335791265,0.658688948967499,1,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__compressed_sketch_l2_gt_16.216309,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}]}",0.6608054452637551,0.5739310180936978,2,2,0.975609756097561,0.8452380952380952,0.02369909576007732,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__sink_attention_mass_gt_0.00044956532,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}]}",0.6086216676120249,0.5497355470571877,1,2,1.0,0.9880952380952381,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__sink_attention_mass_gt_0.00044956532,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}]}",0.6766874645490641,0.6473727404626937,2,2,0.9512195121951219,0.8095238095238095,0.017338364355847694,2,41,"{""gov_report"": 1.0, ""niah_single_1"": 0.9130434782608695}"
or_query_norm_drift_gt_0__core_attention_mass_lt_0.42391143,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.5694838343732275,0.5245716887343317,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__core_attention_mass_lt_0.42391143,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.6795235394214407,0.5976126698446623,2,2,0.9512195121951219,0.7738095238095238,0.02258953183897988,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__selected_core_score_margin_gt_0.049871837,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.5847986386840613,0.5384166941204268,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__selected_core_score_margin_gt_0.049871837,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.7016449234259785,0.6228702600592302,2,2,0.9512195121951219,0.7976190476190477,0.02871850154685068,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__attention_entropy_lt_3.3301971,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.6057855927396484,0.5851872663575339,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__attention_entropy_lt_3.3301971,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.6483267158252978,0.5813759933799771,2,2,0.9512195121951219,0.8214285714285714,0.02984471679689463,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_query_norm_drift_gt_0__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.5343165059557573,0.5045302845635334,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_query_norm_drift_gt_0__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""query_norm_drift"", ""threshold"": 0.0}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.6585365853658537,0.5972327898897211,2,2,0.9512195121951219,0.7976190476190477,0.03226570964626368,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
or_layer_attention_summary_drift_gt_0__retained_attention_mass_lt_1,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}]}",0.5672149744753261,0.5644941763465989,1,2,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_layer_attention_summary_drift_gt_0__retained_attention_mass_lt_1,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""layer_attention_summary_drift"", ""threshold"": 0.0}, {""direction"": ""lt"", ""feature"": ""retained_attention_mass"", ""threshold"": 0.9999999999999999}]}",0.6063528077141237,0.6049752845702201,2,2,1.0,0.8571428571428571,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
