sample_id,task,anchor,horizon_offset,attention_mean_w1_shared,attention_temporal_volatility_w4_shared,baseline_tail,primary_tail,exact_kl_reduction,tail_category,large_loss_transition
synthetic_niah_44,niah_single_1,32,2,0.003707787487655878,0.006082466337829828,False,False,-0.00237467885017395,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,9,0.028824331238865852,0.03089752607047558,False,False,-0.002073194831609726,non_tail,unchanged
gov_report:42,gov_report,16,2,0.0012673719320446253,0.0032111918553709984,False,False,-0.001943819923326373,non_tail,unchanged
synthetic_niah_43,niah_single_1,32,9,0.004751312546432018,0.006669240538030863,False,False,-0.0019179279915988445,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,10,0.0011421401286497712,0.0028234669007360935,False,False,-0.0016813267720863223,non_tail,unchanged
gov_report:44,gov_report,48,2,0.014026877470314503,0.015593226067721844,False,False,-0.001566348597407341,non_tail,unchanged
synthetic_niah_43,niah_single_1,32,16,0.24284641444683075,0.24426300823688507,False,False,-0.0014165937900543213,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,14,0.01095191016793251,0.012198859825730324,False,False,-0.0012469496577978134,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,1,0.0005154723185114563,0.0017287047812715173,False,False,-0.001213232462760061,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,11,0.0059781186282634735,0.007137686014175415,False,False,-0.0011595673859119415,non_tail,unchanged
gov_report:42,gov_report,16,16,0.0766698569059372,0.07772783935070038,False,False,-0.0010579824447631836,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,11,0.009133481420576572,0.010036911815404892,False,False,-0.0009034303948283195,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,5,0.0003605347592383623,0.001238019671291113,False,False,-0.0008774849120527506,non_tail,unchanged
synthetic_niah_43,niah_single_1,32,10,0.15267805755138397,0.1535063534975052,False,False,-0.0008282959461212158,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,16,0.018310358747839928,0.01913130097091198,False,False,-0.000820942223072052,non_tail,unchanged
gov_report:44,gov_report,16,5,0.010759593918919563,0.011520334519445896,False,False,-0.0007607406005263329,non_tail,unchanged
gov_report:42,gov_report,48,10,0.056812915951013565,0.0575733557343483,False,False,-0.0007604397833347321,non_tail,unchanged
gov_report:42,gov_report,32,6,0.0013324018800631166,0.0020681668538600206,False,False,-0.0007357649737969041,non_tail,unchanged
gov_report:44,gov_report,32,8,0.02047031745314598,0.021126996725797653,False,False,-0.0006566792726516724,non_tail,unchanged
gov_report:43,gov_report,32,4,0.005601326934993267,0.006238861475139856,False,False,-0.0006375345401465893,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,4,2.1437241230159998e-05,0.0006448245840147138,False,False,-0.0006233873427845538,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,15,0.005623622797429562,0.006077559199184179,False,False,-0.0004539364017546177,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,13,0.0008623060421086848,0.0012708008289337158,False,False,-0.00040849478682503104,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,13,0.012455799616873264,0.012825137935578823,False,False,-0.0003693383187055588,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,8,0.003042188473045826,0.0033927157055586576,False,False,-0.0003505272325128317,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,10,0.003361552022397518,0.0036569407675415277,False,False,-0.0002953887451440096,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,10,0.0030155908316373825,0.0032880997750908136,False,False,-0.00027250894345343113,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,3,0.00030332987080328166,0.000573869445361197,False,False,-0.00027053957455791533,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,8,0.0023165056481957436,0.002530926838517189,False,False,-0.00021442119032144547,non_tail,unchanged
gov_report:43,gov_report,48,5,0.0006714931223541498,0.0008661379106342793,False,False,-0.00019464478828012943,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,12,0.00038715050322934985,0.0005437200306914747,False,False,-0.00015656952746212482,non_tail,unchanged
gov_report:42,gov_report,32,1,0.0013212516205385327,0.0014546517049893737,False,False,-0.00013340008445084095,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,3,1.5633817383786663e-05,0.0001299840514548123,False,False,-0.00011435023407102562,non_tail,unchanged
gov_report:44,gov_report,16,15,0.00041624103323556483,0.0005040743271820247,False,False,-8.783329394645989e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,10,8.231243555201218e-05,0.0001541987294331193,False,False,-7.188629388110712e-05,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,9,2.4876986572053283e-05,7.492902659578249e-05,False,False,-5.0052040023729205e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,15,0.0001226876920554787,0.0001710064971121028,False,False,-4.8318805056624115e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,9,6.076180943637155e-05,0.0001053446248988621,False,False,-4.4582815462490544e-05,non_tail,unchanged
gov_report:42,gov_report,32,15,2.9075399652356282e-05,6.449690408771858e-05,False,False,-3.5421504435362294e-05,non_tail,unchanged
gov_report:42,gov_report,48,6,0.0003544092469383031,0.0003887844504788518,False,False,-3.437520354054868e-05,non_tail,unchanged
synthetic_niah_42,niah_single_1,48,1,0.0006497468566522002,0.0006836240063421428,False,False,-3.38771496899426e-05,non_tail,unchanged
synthetic_niah_42,niah_single_1,48,15,0.0006007962510921061,0.0006241301889531314,False,False,-2.3333937861025333e-05,non_tail,unchanged
gov_report:42,gov_report,32,2,0.0016956826439127326,0.0017175995744764805,False,False,-2.1916930563747883e-05,non_tail,unchanged
gov_report:43,gov_report,32,7,0.0005076210363768041,0.0005254173884168267,False,False,-1.779635204002261e-05,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,12,9.755677456269041e-05,0.00011229063966311514,False,False,-1.4733865100424737e-05,non_tail,unchanged
gov_report:42,gov_report,16,11,1.9034256183658727e-05,2.6956109650200233e-05,False,False,-7.921853466541506e-06,non_tail,unchanged
gov_report:42,gov_report,16,12,5.375840191845782e-05,6.124955689301714e-05,False,False,-7.491154974559322e-06,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,3,1.4186238331603818e-05,2.1368241505115293e-05,False,False,-7.182003173511475e-06,non_tail,unchanged
gov_report:42,gov_report,16,10,5.97120524616912e-05,6.329822645056993e-05,False,False,-3.586173988878727e-06,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,1,1.6621299891994568e-06,4.462884589884197e-06,False,False,-2.8007546006847406e-06,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,2,4.773490672960179e-06,7.529452432208927e-06,False,False,-2.7559617592487484e-06,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,3,5.062703166913707e-06,7.681538590986747e-06,False,False,-2.6188354240730405e-06,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,8,1.5876205452514114e-06,3.1800584565644385e-06,False,False,-1.5924379113130271e-06,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,4,2.1133719201316126e-06,3.534936013238621e-06,False,False,-1.4215640931070084e-06,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,6,5.41618055649451e-06,6.375802513503004e-06,False,False,-9.59621957008494e-07,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,1,2.846115876309341e-06,3.7167255868553184e-06,False,False,-8.706097105459776e-07,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,4,3.0914629860490095e-06,3.913154614565428e-06,False,False,-8.216916285164189e-07,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,5,9.468164989812067e-07,1.7606244000489824e-06,False,False,-8.138079010677757e-07,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,3,1.1144444442834356e-06,1.8929970337921986e-06,False,False,-7.78552589508763e-07,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,5,2.5386284505657386e-06,3.2926270705502247e-06,False,False,-7.539986199844861e-07,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,4,1.0607185458866297e-06,1.4084276926951134e-06,False,False,-3.4770914680848364e-07,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,1,1.4157297300698701e-05,1.421331035089679e-05,False,False,-5.601305019808933e-08,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,2,1.6152749822140322e-06,1.485974962633918e-06,False,False,1.2930001958011417e-07,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,16,1.0311449841537979e-05,1.0059497071779333e-05,False,False,2.5195276975864545e-07,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,6,2.0986983599868836e-06,1.5622964610884083e-06,False,False,5.364018988984753e-07,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,5,9.414455917067244e-07,3.875548486576008e-07,False,False,5.538907430491236e-07,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,2,6.508577371278079e-06,5.861546014784835e-06,False,False,6.47031356493244e-07,non_tail,unchanged
gov_report:42,gov_report,16,3,1.7473175830673426e-06,3.1684106716056704e-07,False,False,1.4304765159067756e-06,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,7,1.2664848327403888e-05,1.096325104299467e-05,False,False,1.7015972844092175e-06,non_tail,unchanged
gov_report:43,gov_report,16,4,5.015631813876098e-06,3.090149903073325e-06,False,False,1.925481910802773e-06,non_tail,unchanged
gov_report:43,gov_report,16,1,2.237256740045268e-05,1.7188127458211966e-05,False,False,5.184439942240715e-06,non_tail,unchanged
gov_report:42,gov_report,48,11,4.574047852656804e-05,3.389059565961361e-05,False,False,1.1849882866954431e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,7,5.386640987126157e-05,3.80132878490258e-05,False,False,1.5853122022235766e-05,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,13,6.932935502845794e-05,4.933583477395587e-05,False,False,1.9993520254502073e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,14,0.019122187048196793,0.01909981667995453,False,False,2.2370368242263794e-05,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,14,0.0028018620796501637,0.0027734979521483183,False,False,2.836412750184536e-05,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,12,0.00043618507334031165,0.00040549610275775194,False,False,3.0688970582559705e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,7,0.000364818173693493,0.00031536590540781617,False,False,4.945226828567684e-05,non_tail,unchanged
gov_report:44,gov_report,16,6,0.00020506320288404822,0.00014913170889485627,False,False,5.593149398919195e-05,non_tail,unchanged
gov_report:42,gov_report,16,1,0.0043336073867976665,0.004270972218364477,False,False,6.263516843318939e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,11,0.00043991091661155224,0.0003705092240124941,False,False,6.940169259905815e-05,non_tail,unchanged
gov_report:42,gov_report,32,7,0.0002961947175208479,0.00020902082906104624,False,False,8.717388845980167e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,8,0.00036449317121878266,0.0002715317241381854,False,False,9.296144708059728e-05,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,8,0.0029102028347551823,0.002798474859446287,False,False,0.00011172797530889511,non_tail,unchanged
gov_report:43,gov_report,32,15,0.0002432251931168139,0.0001282950397580862,False,False,0.0001149301533587277,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,7,0.002202697331085801,0.002079134341329336,False,False,0.00012356298975646496,non_tail,unchanged
gov_report:43,gov_report,16,3,0.0005292902933433652,0.00038449562271125615,False,False,0.00014479467063210905,non_tail,unchanged
gov_report:44,gov_report,48,1,0.0009989443933591247,0.0008425519918091595,False,False,0.00015639240154996514,non_tail,unchanged
gov_report:42,gov_report,32,13,0.001026481855660677,0.0008694782736711204,False,False,0.00015700358198955655,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,4,0.0027614503633230925,0.0025880765169858932,False,False,0.0001733738463371992,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,2,0.0004892942379228771,0.0003145011141896248,False,False,0.0001747931237332523,non_tail,unchanged
synthetic_niah_42,niah_single_1,48,2,0.002666041487827897,0.0024445944000035524,False,False,0.00022144708782434464,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,6,0.0005864842678420246,0.00034886060166172683,False,False,0.00023762366618029773,non_tail,unchanged
gov_report:43,gov_report,16,13,0.0006041136803105474,0.0003485010238364339,False,False,0.00025561265647411346,non_tail,unchanged
gov_report:44,gov_report,16,11,0.0288031417876482,0.028528811410069466,False,False,0.00027433037757873535,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,9,0.00357431685552001,0.003284420119598508,False,False,0.0002898967359215021,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,16,0.001188500551506877,0.0008791155414655805,False,False,0.0003093850100412965,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,13,0.04553399235010147,0.04513581842184067,False,False,0.0003981739282608032,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,6,0.0018355845240876079,0.0014188744826242328,False,False,0.0004167100414633751,non_tail,unchanged
gov_report:44,gov_report,16,12,0.00260205939412117,0.0021357019431889057,False,False,0.00046635745093226433,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,16,0.0056412601843476295,0.005173204932361841,False,False,0.00046805525198578835,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,5,0.0019965260289609432,0.001507898443378508,False,False,0.0004886275855824351,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,2,0.0041048056446015835,0.0035786046646535397,False,False,0.0005262009799480438,non_tail,unchanged
gov_report:42,gov_report,16,7,0.0006182092474773526,7.382299372693524e-05,False,False,0.0005443862537504174,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,5,0.003409095574170351,0.00285986321978271,False,False,0.000549232354387641,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,6,0.001616008928976953,0.0010428758105263114,False,False,0.0005731331184506416,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,10,0.0010004295036196709,0.00039663113420829177,False,False,0.0006037983694113791,non_tail,unchanged
synthetic_niah_42,niah_single_1,16,7,0.0015200377674773335,0.0008148265769705176,False,False,0.0007052111905068159,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,9,0.004295995458960533,0.0035009835846722126,False,False,0.0007950118742883205,non_tail,unchanged
synthetic_niah_43,niah_single_1,32,11,0.001738856895826757,0.0008235814166255295,False,False,0.0009152754792012274,non_tail,unchanged
